         time Top_Quarte... 
------------- ------------- 
 7.953913e-05 -7.773489e-04 
 4.772348e-04 -7.687557e-04 
 8.749304e-04 -7.496855e-04 
 1.272626e-03 -7.203446e-04 
 1.670322e-03 -6.863550e-04 
 2.068017e-03 -6.476289e-04 
 2.465713e-03 -6.016479e-04 
 2.863409e-03 -5.539140e-04 
 3.261104e-03 -5.069385e-04 
 3.658800e-03 -4.681987e-04 
 4.056495e-03 -4.421190e-04 
 4.454191e-03 -4.252403e-04 
 4.851887e-03 -4.221027e-04 
 5.249582e-03 -4.300258e-04 
 5.647278e-03 -4.501558e-04 
 6.044974e-03 -4.854276e-04 
 6.442669e-03 -5.316383e-04 
 6.840365e-03 -5.833963e-04 
 7.238060e-03 -6.441470e-04 
 7.635756e-03 -7.068767e-04 
 8.033452e-03 -7.664243e-04 
 8.431147e-03 -8.186121e-04 
 8.828843e-03 -8.574083e-04 
 9.226539e-03 -8.831556e-04 
 9.624234e-03 -8.915558e-04 
 1.002193e-02 -8.811250e-04 
 1.041963e-02 -8.604199e-04 
 1.081732e-02 -8.294887e-04 
 1.121502e-02 -7.927810e-04 
 1.161271e-02 -7.513373e-04 
 1.201041e-02 -7.028589e-04 
 1.240810e-02 -6.533496e-04 
 1.280580e-02 -5.982746e-04 
 1.320349e-02 -5.437716e-04 
 1.360119e-02 -4.876309e-04 
 1.399889e-02 -4.360357e-04 
 1.439658e-02 -3.852713e-04 
 1.479428e-02 -3.365182e-04 
 1.519197e-02 -2.870801e-04 
 1.558967e-02 -2.390775e-04 
 1.598736e-02 -1.921859e-04 
 1.638506e-02 -1.412921e-04 
 1.678276e-02 -9.602598e-05 
 1.718045e-02 -5.751898e-05 
 1.757815e-02 -2.073283e-05 
 1.797584e-02  1.244119e-05 
 1.837354e-02  4.945798e-05 
 1.877123e-02  8.968529e-05 
 1.916893e-02  1.303156e-04 
 1.956662e-02  1.702154e-04 
 1.996432e-02  2.101227e-04 
 2.036202e-02  2.437505e-04 
 2.075971e-02  2.769556e-04 
 2.115741e-02  3.019221e-04 
 2.155510e-02  3.232886e-04 
 2.195280e-02  3.478731e-04 
 2.235049e-02  3.764455e-04 
 2.274819e-02  4.102996e-04 
 2.314589e-02  4.477142e-04 
 2.354358e-02  4.831689e-04 
 2.394128e-02  5.129974e-04 
 2.433897e-02  5.396348e-04 
 2.473667e-02  5.607948e-04 
 2.513436e-02  5.795226e-04 
 2.553206e-02  6.000792e-04 
 2.592975e-02  6.236599e-04 
 2.632745e-02  6.526607e-04 
 2.672515e-02  6.921086e-04 
 2.712284e-02  7.387276e-04 
 2.752054e-02  7.948142e-04 
 2.791823e-02  8.609134e-04 
 2.831593e-02  9.328064e-04 
 2.871362e-02  1.006928e-03 
 2.911132e-02  1.080756e-03 
 2.950902e-02  1.143730e-03 
 2.990671e-02  1.195880e-03 
 3.030441e-02  1.235526e-03 
 3.070210e-02  1.265833e-03 
 3.109980e-02  1.290299e-03 
 3.149749e-02  1.311556e-03 
 3.189519e-02  1.324837e-03 
 3.229288e-02  1.332781e-03 
 3.269058e-02  1.328744e-03 
 3.308828e-02  1.313777e-03 
 3.348597e-02  1.294324e-03 
 3.388367e-02  1.267348e-03 
 3.428136e-02  1.236405e-03 
 3.467906e-02  1.206366e-03 
 3.507675e-02  1.182918e-03 
 3.547445e-02  1.164333e-03 
 3.587215e-02  1.152489e-03 
 3.626984e-02  1.143614e-03 
 3.666754e-02  1.134555e-03 
 3.706523e-02  1.127775e-03 
 3.746293e-02  1.123017e-03 
 3.786062e-02  1.119596e-03 
 3.825832e-02  1.113282e-03 
 3.865602e-02  1.107270e-03 
 3.905371e-02  1.104888e-03 
 3.945141e-02  1.100930e-03 
 3.984910e-02  1.105128e-03 
 4.024680e-02  1.115718e-03 
 4.064449e-02  1.133720e-03 
 4.104219e-02  1.154256e-03 
 4.143988e-02  1.177080e-03 
 4.183758e-02  1.201653e-03 
 4.223528e-02  1.225045e-03 
 4.263297e-02  1.248651e-03 
 4.303067e-02  1.270470e-03 
 4.342836e-02  1.291429e-03 
 4.382606e-02  1.310268e-03 
 4.422375e-02  1.326381e-03 
 4.462145e-02  1.337747e-03 
 4.501915e-02  1.345206e-03 
 4.541684e-02  1.347378e-03 
 4.581454e-02  1.337102e-03 
 4.621223e-02  1.317986e-03 
 4.660993e-02  1.288523e-03 
 4.700762e-02  1.246060e-03 
 4.740532e-02  1.198096e-03 
 4.780301e-02  1.144900e-03 
 4.820071e-02  1.088526e-03 
 4.859841e-02  1.029222e-03 
 4.899610e-02  9.737145e-04 
 4.939380e-02  9.134698e-04 
 4.979149e-02  8.544611e-04 
 5.018919e-02  7.972403e-04 
 5.058688e-02  7.432871e-04 
 5.098458e-02  7.010374e-04 
 5.138228e-02  6.678473e-04 
 5.177997e-02  6.491537e-04 
 5.217767e-02  6.406374e-04 
 5.257536e-02  6.389969e-04 
 5.297306e-02  6.460809e-04 
 5.337075e-02  6.586797e-04 
 5.376845e-02  6.778857e-04 
 5.416614e-02  7.005703e-04 
 5.456384e-02  7.285575e-04 
 5.496154e-02  7.548643e-04 
 5.535923e-02  7.808300e-04 
 5.575693e-02  8.038648e-04 
 5.615462e-02  8.270778e-04 
 5.655232e-02  8.477582e-04 
 5.695001e-02  8.705338e-04 
 5.734771e-02  8.953019e-04 
 5.774541e-02  9.228402e-04 
 5.814310e-02  9.425366e-04 
 5.854080e-02  9.574860e-04 
 5.893849e-02  9.616924e-04 
 5.933619e-02  9.525939e-04 
 5.973388e-02  9.408231e-04 
 6.013158e-02  9.252163e-04 
 6.052927e-02  9.057655e-04 
 6.092697e-02  8.886518e-04 
 6.132467e-02  8.712420e-04 
 6.172236e-02  8.467936e-04 
 6.212006e-02  8.204766e-04 
 6.251775e-02  7.926947e-04 
 6.291545e-02  7.675979e-04 
 6.331314e-02  7.444447e-04 
 6.371084e-02  7.265075e-04 
 6.410854e-02  7.207993e-04 
 6.450623e-02  7.204658e-04 
 6.490393e-02  7.256132e-04 
 6.530162e-02  7.363700e-04 
 6.569932e-02  7.578172e-04 
 6.609701e-02  7.896589e-04 
 6.649471e-02  8.294233e-04 
 6.689240e-02  8.719380e-04 
 6.729010e-02  9.135865e-04 
 6.768780e-02  9.498309e-04 
 6.808549e-02  9.818343e-04 
 6.848319e-02  1.007337e-03 
 6.888088e-02  1.032486e-03 
 6.927858e-02  1.053084e-03 
 6.967627e-02  1.078354e-03 
 7.007397e-02  1.109681e-03 
 7.047167e-02  1.142346e-03 
 7.086936e-02  1.183950e-03 
 7.126706e-02  1.225200e-03 
 7.166475e-02  1.265486e-03 
 7.206245e-02  1.302767e-03 
 7.246014e-02  1.340833e-03 
 7.285784e-02  1.377554e-03 
 7.325553e-02  1.412765e-03 
 7.365323e-02  1.444929e-03 
 7.405093e-02  1.470624e-03 
 7.444862e-02  1.489002e-03 
 7.484632e-02  1.497169e-03 
 7.524401e-02  1.489614e-03 
 7.564171e-02  1.464850e-03 
 7.603940e-02  1.426515e-03 
 7.643710e-02  1.374803e-03 
 7.683480e-02  1.315746e-03 
 7.723249e-02  1.254892e-03 
 7.763019e-02  1.193519e-03 
 7.802788e-02  1.135040e-03 
 7.842558e-02  1.083565e-03 
 7.882327e-02  1.039206e-03 
 7.922097e-02  1.004268e-03 
 7.961866e-02  9.772169e-04 
 8.001636e-02  9.543327e-04 
 8.041406e-02  9.396779e-04 
 8.081175e-02  9.230610e-04 
 8.120945e-02  9.069028e-04 
 8.160714e-02  8.850929e-04 
 8.200484e-02  8.643737e-04 
 8.240253e-02  8.427908e-04 
 8.280023e-02  8.285687e-04 
 8.319793e-02  8.177539e-04 
 8.359562e-02  8.101887e-04 
 8.399332e-02  8.038316e-04 
 8.439101e-02  7.932611e-04 
 8.478871e-02  7.795839e-04 
 8.518640e-02  7.600524e-04 
 8.558410e-02  7.386159e-04 
 8.598179e-02  7.129577e-04 
 8.637949e-02  6.848214e-04 
 8.677719e-02  6.505538e-04 
 8.717488e-02  6.105258e-04 
 8.757258e-02  5.638462e-04 
 8.797027e-02  5.085342e-04 
 8.836797e-02  4.523414e-04 
 8.876566e-02  3.971653e-04 
 8.916336e-02  3.408383e-04 
 8.956106e-02  2.872551e-04 
 8.995875e-02  2.338972e-04 
 9.035645e-02  1.821515e-04 
 9.075414e-02  1.368537e-04 
 9.115184e-02  9.515100e-05 
 9.154953e-02  6.148277e-05 
 9.194723e-02  3.393376e-05 
 9.234492e-02  1.248500e-05 
 9.274262e-02 -8.002374e-07 
 9.314032e-02 -1.370860e-05 
 9.353801e-02 -2.687204e-05 
 9.393571e-02 -4.408135e-05 
 9.433340e-02 -6.278338e-05 
 9.473110e-02 -8.183659e-05 
 9.512879e-02 -9.203901e-05 
 9.552649e-02 -9.035076e-05 
 9.592419e-02 -8.130189e-05 
