         time tilt_low_s... 
------------- ------------- 
 3.976956e-04 -3.855135e-02 
 7.953913e-04 -3.949759e-02 
 1.193087e-03 -4.039221e-02 
 1.590783e-03 -4.108303e-02 
 1.988478e-03 -4.132455e-02 
 2.386174e-03 -4.127054e-02 
 2.783869e-03 -4.080166e-02 
 3.181565e-03 -3.988724e-02 
 3.579261e-03 -3.863827e-02 
 3.976956e-03 -3.727906e-02 
 4.374652e-03 -3.582543e-02 
 4.772348e-03 -3.436723e-02 
 5.170043e-03 -3.297878e-02 
 5.567739e-03 -3.183210e-02 
 5.965434e-03 -3.093067e-02 
 6.363130e-03 -3.037142e-02 
 6.760826e-03 -3.007080e-02 
 7.158521e-03 -2.990612e-02 
 7.556217e-03 -3.002515e-02 
 7.953913e-03 -3.054223e-02 
 8.351608e-03 -3.156762e-02 
 8.749304e-03 -3.291291e-02 
 9.146999e-03 -3.467520e-02 
 9.544695e-03 -3.685172e-02 
 9.942391e-03 -3.911528e-02 
 1.034009e-02 -4.156970e-02 
 1.073778e-02 -4.405096e-02 
 1.113548e-02 -4.616163e-02 
 1.153317e-02 -4.776139e-02 
 1.193087e-02 -4.873234e-02 
 1.232856e-02 -4.928075e-02 
 1.272626e-02 -4.920966e-02 
 1.312396e-02 -4.883193e-02 
 1.352165e-02 -4.822408e-02 
 1.391935e-02 -4.745425e-02 
 1.431704e-02 -4.651539e-02 
 1.471474e-02 -4.571679e-02 
 1.511243e-02 -4.502431e-02 
 1.551013e-02 -4.434404e-02 
 1.590783e-02 -4.366478e-02 
 1.630552e-02 -4.303483e-02 
 1.670322e-02 -4.244582e-02 
 1.710091e-02 -4.192950e-02 
 1.749861e-02 -4.175114e-02 
 1.789630e-02 -4.174058e-02 
 1.829400e-02 -4.179620e-02 
 1.869169e-02 -4.196212e-02 
 1.908939e-02 -4.212301e-02 
 1.948709e-02 -4.207231e-02 
 1.988478e-02 -4.174189e-02 
 2.028248e-02 -4.086006e-02 
 2.068017e-02 -3.936539e-02 
 2.107787e-02 -3.746142e-02 
 2.147556e-02 -3.531650e-02 
 2.187326e-02 -3.281405e-02 
 2.227096e-02 -3.000666e-02 
 2.266865e-02 -2.703847e-02 
 2.306635e-02 -2.396286e-02 
 2.346404e-02 -2.071682e-02 
 2.386174e-02 -1.739127e-02 
 2.425943e-02 -1.405886e-02 
 2.465713e-02 -1.061318e-02 
 2.505482e-02 -7.167660e-03 
 2.545252e-02 -3.772821e-03 
 2.585022e-02 -6.519845e-04 
 2.624791e-02  2.249622e-03 
 2.664561e-02  4.762805e-03 
 2.704330e-02  7.015562e-03 
 2.744100e-02  8.944970e-03 
 2.783869e-02  1.038806e-02 
 2.823639e-02  1.151087e-02 
 2.863409e-02  1.217495e-02 
 2.903178e-02  1.250224e-02 
 2.942948e-02  1.256128e-02 
 2.982717e-02  1.251866e-02 
 3.022487e-02  1.231435e-02 
 3.062256e-02  1.208438e-02 
 3.102026e-02  1.187831e-02 
 3.141795e-02  1.198547e-02 
 3.181565e-02  1.246810e-02 
 3.221335e-02  1.345763e-02 
 3.261104e-02  1.470558e-02 
 3.300874e-02  1.602890e-02 
 3.340643e-02  1.739372e-02 
 3.380413e-02  1.892285e-02 
 3.420182e-02  2.042905e-02 
 3.459952e-02  2.192139e-02 
 3.499722e-02  2.319833e-02 
 3.539491e-02  2.419073e-02 
 3.579261e-02  2.485897e-02 
 3.619030e-02  2.529894e-02 
 3.658800e-02  2.549806e-02 
 3.698569e-02  2.538883e-02 
 3.738339e-02  2.493076e-02 
 3.778108e-02  2.428262e-02 
 3.817878e-02  2.338738e-02 
 3.857648e-02  2.237659e-02 
 3.897417e-02  2.153128e-02 
 3.937187e-02  2.081956e-02 
 3.976956e-02  2.028613e-02 
 4.016726e-02  1.995384e-02 
 4.056495e-02  2.008377e-02 
 4.096265e-02  2.067344e-02 
 4.136035e-02  2.160329e-02 
 4.175804e-02  2.302762e-02 
 4.215574e-02  2.488785e-02 
 4.255343e-02  2.706424e-02 
 4.295113e-02  2.948781e-02 
 4.334882e-02  3.220773e-02 
 4.374652e-02  3.512616e-02 
 4.414421e-02  3.815253e-02 
 4.454191e-02  4.126616e-02 
 4.493961e-02  4.435999e-02 
 4.533730e-02  4.747396e-02 
 4.573500e-02  5.046393e-02 
 4.613269e-02  5.310715e-02 
 4.653039e-02  5.533578e-02 
 4.692808e-02  5.741893e-02 
 4.732578e-02  5.922977e-02 
 4.772348e-02  6.091068e-02 
 4.812117e-02  6.215052e-02 
 4.851887e-02  6.301175e-02 
 4.891656e-02  6.373639e-02 
 4.931426e-02  6.436314e-02 
 4.971195e-02  6.523715e-02 
 5.010965e-02  6.627494e-02 
 5.050734e-02  6.748573e-02 
 5.090504e-02  6.907444e-02 
 5.130274e-02  7.095974e-02 
 5.170043e-02  7.318811e-02 
 5.209813e-02  7.579370e-02 
 5.249582e-02  7.859619e-02 
 5.289352e-02  8.153365e-02 
 5.329121e-02  8.451682e-02 
 5.368891e-02  8.728760e-02 
 5.408661e-02  8.987517e-02 
 5.448430e-02  9.213005e-02 
 5.488200e-02  9.401058e-02 
 5.527969e-02  9.549223e-02 
 5.567739e-02  9.636876e-02 
 5.607508e-02  9.689191e-02 
 5.647278e-02  9.682403e-02 
 5.687047e-02  9.613398e-02 
 5.726817e-02  9.493227e-02 
 5.766587e-02  9.326183e-02 
 5.806356e-02  9.111718e-02 
