         time Mid_Disp()... 
------------- ------------- 
 3.579261e-04  2.320056e-04 
 7.556217e-04  2.192201e-04 
 1.153317e-03  2.061845e-04 
 1.551013e-03  1.931816e-04 
 1.948709e-03  1.798712e-04 
 2.346404e-03  1.656615e-04 
 2.744100e-03  1.502510e-04 
 3.141795e-03  1.339383e-04 
 3.539491e-03  1.169344e-04 
 3.937187e-03  9.945689e-05 
 4.334882e-03  8.205902e-05 
 4.732578e-03  6.492972e-05 
 5.130274e-03  4.864887e-05 
 5.527969e-03  3.327854e-05 
 5.925665e-03  1.858290e-05 
 6.323360e-03  4.875772e-06 
 6.721056e-03 -7.894199e-06 
 7.118752e-03 -1.988386e-05 
 7.516447e-03 -3.182192e-05 
 7.914143e-03 -4.392882e-05 
 8.311839e-03 -5.554682e-05 
 8.709534e-03 -6.696787e-05 
 9.107230e-03 -7.868936e-05 
 9.504926e-03 -9.115089e-05 
 9.902621e-03 -1.041540e-04 
 1.030032e-02 -1.177635e-04 
 1.069801e-02 -1.317674e-04 
 1.109571e-02 -1.459371e-04 
 1.149340e-02 -1.603523e-04 
 1.189110e-02 -1.755740e-04 
 1.228879e-02 -1.916744e-04 
 1.268649e-02 -2.084591e-04 
 1.308419e-02 -2.254685e-04 
 1.348188e-02 -2.427407e-04 
 1.387958e-02 -2.599342e-04 
 1.427727e-02 -2.769499e-04 
 1.467497e-02 -2.936625e-04 
 1.507266e-02 -3.087267e-04 
 1.547036e-02 -3.214671e-04 
 1.586806e-02 -3.319779e-04 
 1.626575e-02 -3.403668e-04 
 1.666345e-02 -3.469882e-04 
 1.706114e-02 -3.523148e-04 
 1.745884e-02 -3.570640e-04 
 1.785653e-02 -3.604684e-04 
 1.825423e-02 -3.620443e-04 
 1.865192e-02 -3.621988e-04 
 1.904962e-02 -3.609789e-04 
 1.944732e-02 -3.594433e-04 
 1.984501e-02 -3.579699e-04 
 2.024271e-02 -3.557882e-04 
 2.064040e-02 -3.533026e-04 
 2.103810e-02 -3.508243e-04 
 2.143579e-02 -3.492739e-04 
 2.183349e-02 -3.492832e-04 
 2.223119e-02 -3.518248e-04 
 2.262888e-02 -3.573073e-04 
 2.302658e-02 -3.642416e-04 
 2.342427e-02 -3.722668e-04 
 2.382197e-02 -3.808149e-04 
 2.421966e-02 -3.900555e-04 
 2.461736e-02 -3.999480e-04 
 2.501505e-02 -4.094592e-04 
 2.541275e-02 -4.181679e-04 
 2.581045e-02 -4.251831e-04 
 2.620814e-02 -4.306743e-04 
 2.660584e-02 -4.351137e-04 
 2.700353e-02 -4.389690e-04 
 2.740123e-02 -4.421401e-04 
 2.779892e-02 -4.444373e-04 
 2.819662e-02 -4.451435e-04 
 2.859432e-02 -4.441582e-04 
 2.899201e-02 -4.416454e-04 
 2.938971e-02 -4.382762e-04 
 2.978740e-02 -4.343923e-04 
 3.018510e-02 -4.299637e-04 
 3.058279e-02 -4.256367e-04 
 3.098049e-02 -4.215523e-04 
 3.137819e-02 -4.181099e-04 
 3.177588e-02 -4.156341e-04 
 3.217358e-02 -4.148497e-04 
 3.257127e-02 -4.155845e-04 
 3.296897e-02 -4.179493e-04 
 3.336666e-02 -4.209615e-04 
