         time bulge_top_... 
------------- ------------- 
 3.976956e-04 -2.862824e-02 
 7.953913e-04 -2.292988e-02 
 1.193087e-03 -1.567682e-02 
 1.590783e-03 -7.482926e-03 
 1.988478e-03  7.461645e-04 
 2.386174e-03  8.470297e-03 
 2.783869e-03  1.503053e-02 
 3.181565e-03  1.983944e-02 
 3.579261e-03  2.257713e-02 
 3.976956e-03  2.302848e-02 
 4.374652e-03  2.134352e-02 
 4.772348e-03  1.793453e-02 
 5.170043e-03  1.321065e-02 
 5.567739e-03  7.680989e-03 
 5.965434e-03  1.804819e-03 
 6.363130e-03 -3.967321e-03 
 6.760826e-03 -9.220623e-03 
 7.158521e-03 -1.334561e-02 
 7.556217e-03 -1.601262e-02 
 7.953913e-03 -1.680913e-02 
 8.351608e-03 -1.573921e-02 
 8.749304e-03 -1.285612e-02 
 9.146999e-03 -8.265964e-03 
 9.544695e-03 -2.345566e-03 
 9.942391e-03  4.424231e-03 
 1.034009e-02  1.136072e-02 
 1.073778e-02  1.828822e-02 
 1.113548e-02  2.475180e-02 
 1.153317e-02  3.018180e-02 
 1.193087e-02  3.417584e-02 
 1.232856e-02  3.636729e-02 
 1.272626e-02  3.637123e-02 
 1.312396e-02  3.411860e-02 
 1.352165e-02  2.960920e-02 
 1.391935e-02  2.324471e-02 
 1.431704e-02  1.546679e-02 
 1.471474e-02  6.741936e-03 
 1.511243e-02 -2.326976e-03 
 1.551013e-02 -1.102652e-02 
 1.590783e-02 -1.884571e-02 
 1.630552e-02 -2.513427e-02 
 1.670322e-02 -2.939876e-02 
 1.710091e-02 -3.127808e-02 
 1.749861e-02 -3.057200e-02 
 1.789630e-02 -2.751459e-02 
 1.829400e-02 -2.214501e-02 
 1.869169e-02 -1.479162e-02 
 1.908939e-02 -6.072998e-03 
 1.948709e-02  3.363397e-03 
 1.988478e-02  1.301756e-02 
 2.028248e-02  2.227024e-02 
 2.068017e-02  3.045826e-02 
 2.107787e-02  3.694188e-02 
 2.147556e-02  4.112750e-02 
 2.187326e-02  4.256396e-02 
 2.227096e-02  4.115631e-02 
 2.266865e-02  3.707966e-02 
 2.306635e-02  3.085900e-02 
 2.346404e-02  2.316177e-02 
 2.386174e-02  1.461433e-02 
 2.425943e-02  5.945679e-03 
 2.465713e-02 -1.924721e-03 
 2.505482e-02 -8.449912e-03 
 2.545252e-02 -1.331760e-02 
 2.585022e-02 -1.590120e-02 
 2.624791e-02 -1.622003e-02 
 2.664561e-02 -1.401474e-02 
 2.704330e-02 -9.335262e-03 
 2.744100e-02 -2.671171e-03 
