         time joist_s1_s... 
------------- ------------- 
 3.976956e-04  2.176148e-09 
 7.953913e-04  2.460583e-09 
 1.193087e-03  2.705890e-09 
 1.590783e-03  2.906470e-09 
 1.988478e-03  3.058628e-09 
 2.386174e-03  3.164180e-09 
 2.783869e-03  3.309815e-09 
 3.181565e-03  3.653030e-09 
 3.579261e-03  4.147934e-09 
 3.976956e-03  4.660021e-09 
 4.374652e-03  5.184915e-09 
 4.772348e-03  5.718236e-09 
 5.170043e-03  6.255075e-09 
 5.567739e-03  6.789494e-09 
 5.965434e-03  7.313973e-09 
 6.363130e-03  7.818837e-09 
 6.760826e-03  8.291940e-09 
 7.158521e-03  7.860668e-09 
 7.556217e-03  7.593727e-09 
 7.953913e-03  7.369042e-09 
 8.351608e-03  8.059875e-09 
 8.749304e-03  8.578656e-09 
 9.146999e-03  8.738995e-09 
 9.544695e-03  8.783865e-09 
 9.942391e-03  8.715247e-09 
 1.034009e-02  8.538973e-09 
 1.073778e-02  8.263966e-09 
 1.113548e-02  7.901525e-09 
 1.153317e-02  7.463814e-09 
 1.193087e-02  6.965020e-09 
 1.232856e-02  3.219302e-09 
 1.272626e-02  4.172537e-10 
 1.312396e-02  1.046594e-10 
 1.352165e-02  2.515302e-10 
 1.391935e-02  4.503809e-10 
 1.431704e-02  7.023303e-10 
 1.471474e-02  1.008085e-09 
 1.511243e-02  1.366669e-09 
 1.551013e-02  1.775016e-09 
 1.590783e-02  2.227705e-09 
 1.630552e-02  2.717207e-09 
 1.670322e-02  3.234245e-09 
 1.710091e-02  3.768354e-09 
 1.749861e-02  4.308547e-09 
 1.789630e-02  4.843577e-09 
 1.829400e-02  5.362314e-09 
 1.869169e-02  5.854180e-09 
 1.908939e-02  6.309411e-09 
 1.948709e-02  6.719551e-09 
 1.988478e-02  7.077950e-09 
 2.028248e-02  7.379953e-09 
 2.068017e-02  7.622859e-09 
 2.107787e-02  7.805793e-09 
 2.147556e-02  7.929768e-09 
 2.187326e-02  6.801938e-09 
 2.227096e-02  4.386943e-09 
 2.266865e-02  2.609377e-09 
 2.306635e-02  1.477611e-09 
 2.346404e-02  3.040262e-10 
 2.386174e-02  0.000000e+00 
 2.425943e-02  0.000000e+00 
 2.465713e-02  0.000000e+00 
 2.505482e-02  0.000000e+00 
 2.545252e-02  0.000000e+00 
 2.585022e-02  3.741059e-11 
 2.624791e-02  1.351935e-10 
 2.664561e-02  2.627321e-10 
 2.704330e-02  3.542133e-10 
 2.744100e-02  3.593155e-10 
 2.783869e-02  2.758112e-10 
 2.823639e-02  1.040800e-10 
 2.863409e-02 -1.534067e-10 
 2.903178e-02 -4.921338e-10 
 2.942948e-02 -9.058707e-10 
 2.982717e-02 -1.387032e-09 
 3.022487e-02 -1.926779e-09 
 3.062256e-02 -2.514910e-09 
 3.102026e-02 -3.139567e-09 
 3.141795e-02 -3.786588e-09 
 3.181565e-02 -4.425983e-09 
 3.221335e-02 -5.017653e-09 
 3.261104e-02 -5.516478e-09 
 3.300874e-02 -5.868674e-09 
 3.340643e-02 -6.118873e-09 
 3.380413e-02 -6.297777e-09 
 3.420182e-02 -3.735263e-09 
 3.459952e-02 -6.101714e-10 
 3.499722e-02  1.683208e-09 
 3.539491e-02  2.514684e-09 
 3.579261e-02  2.859141e-09 
 3.619030e-02  3.184306e-09 
 3.658800e-02  3.479358e-09 
 3.698569e-02  3.732497e-09 
 3.738339e-02  3.932041e-09 
 3.778108e-02  4.067697e-09 
 3.817878e-02  4.131591e-09 
 3.857648e-02  4.118701e-09 
 3.897417e-02  4.026717e-09 
 3.937187e-02  3.855645e-09 
 3.976956e-02  3.607250e-09 
 4.016726e-02  3.284395e-09 
 4.056495e-02  2.890540e-09 
 4.096265e-02  2.429804e-09 
 4.136035e-02  1.907443e-09 
 4.175804e-02  1.196638e-09 
 4.215574e-02  5.041664e-10 
 4.255343e-02  1.145739e-10 
 4.295113e-02 -3.381113e-11 
 4.334882e-02 -3.135388e-12 
 4.374652e-02  0.000000e+00 
