         time tiltx_up_s... 
------------- ------------- 
 3.976956e-04 -7.828347e-03 
 7.953913e-04 -8.257851e-03 
 1.193087e-03 -8.783709e-03 
 1.590783e-03 -9.374376e-03 
 1.988478e-03 -9.994731e-03 
 2.386174e-03 -1.061533e-02 
 2.783869e-03 -1.121285e-02 
 3.181565e-03 -1.176336e-02 
 3.579261e-03 -1.224027e-02 
 3.976956e-03 -1.262359e-02 
 4.374652e-03 -1.287898e-02 
 4.772348e-03 -1.299737e-02 
 5.170043e-03 -1.296440e-02 
 5.567739e-03 -1.277365e-02 
 5.965434e-03 -1.243544e-02 
 6.363130e-03 -1.196045e-02 
 6.760826e-03 -1.136851e-02 
 7.158521e-03 -1.069184e-02 
 7.556217e-03 -9.944709e-03 
 7.953913e-03 -9.155568e-03 
 8.351608e-03 -8.338297e-03 
 8.749304e-03 -7.529530e-03 
 9.146999e-03 -6.746349e-03 
 9.544695e-03 -6.003487e-03 
 9.942391e-03 -5.300881e-03 
 1.034009e-02 -4.619514e-03 
 1.073778e-02 -3.955521e-03 
 1.113548e-02 -3.288966e-03 
 1.153317e-02 -2.600732e-03 
 1.193087e-02 -1.881995e-03 
 1.232856e-02 -1.121725e-03 
 1.272626e-02 -3.135272e-04 
 1.312396e-02  5.533950e-04 
 1.352165e-02  1.495567e-03 
 1.391935e-02  2.516796e-03 
 1.431704e-02  3.617778e-03 
 1.471474e-02  4.786916e-03 
 1.511243e-02  5.992893e-03 
 1.551013e-02  7.198789e-03 
 1.590783e-02  8.372354e-03 
 1.630552e-02  9.473536e-03 
 1.670322e-02  1.047085e-02 
 1.710091e-02  1.133928e-02 
 1.749861e-02  1.207288e-02 
 1.789630e-02  1.266919e-02 
 1.829400e-02  1.311607e-02 
 1.869169e-02  1.341131e-02 
 1.908939e-02  1.356076e-02 
 1.948709e-02  1.357882e-02 
 1.988478e-02  1.349206e-02 
 2.028248e-02  1.333215e-02 
 2.068017e-02  1.314078e-02 
 2.107787e-02  1.295764e-02 
 2.147556e-02  1.280886e-02 
 2.187326e-02  1.271615e-02 
 2.227096e-02  1.268480e-02 
 2.266865e-02  1.271903e-02 
 2.306635e-02  1.281552e-02 
