         time Mid_Disp()... 
------------- ------------- 
 1.988478e-04  1.464402e-03 
 5.965434e-04  1.438176e-03 
 9.942391e-04  1.411584e-03 
 1.391935e-03  1.384463e-03 
 1.789630e-03  1.356980e-03 
 2.187326e-03  1.329099e-03 
 2.585022e-03  1.300806e-03 
 2.982717e-03  1.272159e-03 
 3.380413e-03  1.243083e-03 
 3.778108e-03  1.213821e-03 
 4.175804e-03  1.184168e-03 
 4.573500e-03  1.154186e-03 
 4.971195e-03  1.123992e-03 
 5.368891e-03  1.093476e-03 
 5.766587e-03  1.062743e-03 
 6.164282e-03  1.031854e-03 
 6.561978e-03  1.000634e-03 
 6.959673e-03  9.692638e-04 
 7.357369e-03  9.378227e-04 
 7.755065e-03  9.061785e-04 
 8.152760e-03  8.744364e-04 
 8.550456e-03  8.425593e-04 
 8.948152e-03  8.106424e-04 
 9.345847e-03  7.786909e-04 
 9.743543e-03  7.468140e-04 
 1.014124e-02  7.150228e-04 
 1.053893e-02  6.833501e-04 
 1.093663e-02  6.517473e-04 
 1.133433e-02  6.202987e-04 
 1.173202e-02  5.889760e-04 
 1.212972e-02  5.578269e-04 
 1.252741e-02  5.268934e-04 
 1.292511e-02  4.960591e-04 
 1.332280e-02  4.654854e-04 
 1.372050e-02  4.352215e-04 
 1.411819e-02  4.051419e-04 
 1.451589e-02  3.753459e-04 
 1.491359e-02  3.457517e-04 
 1.531128e-02  3.164438e-04 
 1.570898e-02  2.874539e-04 
 1.610667e-02  2.587776e-04 
 1.650437e-02  2.303829e-04 
 1.690206e-02  2.022753e-04 
 1.729976e-02  1.744249e-04 
 1.769746e-02  1.469003e-04 
 1.809515e-02  1.196998e-04 
 1.849285e-02  9.280520e-05 
 1.889054e-02  6.621545e-05 
 1.928824e-02  4.009061e-05 
 1.968593e-02  1.430118e-05 
 2.008363e-02 -1.097454e-05 
 2.048132e-02 -3.584522e-05 
 2.087902e-02 -6.026431e-05 
 2.127672e-02 -8.426868e-05 
 2.167441e-02 -1.077942e-04 
 2.207211e-02 -1.307393e-04 
 2.246980e-02 -1.531929e-04 
 2.286750e-02 -1.749624e-04 
 2.326519e-02 -1.961515e-04 
 2.366289e-02 -2.167200e-04 
 2.406059e-02 -2.365769e-04 
 2.445828e-02 -2.557689e-04 
 2.485598e-02 -2.742660e-04 
 2.525367e-02 -2.920238e-04 
 2.565137e-02 -3.089590e-04 
 2.604906e-02 -3.250706e-04 
 2.644676e-02 -3.403404e-04 
 2.684445e-02 -3.547723e-04 
 2.724215e-02 -3.683212e-04 
 2.763985e-02 -3.811364e-04 
 2.803754e-02 -3.930998e-04 
 2.843524e-02 -4.041721e-04 
 2.883293e-02 -4.143463e-04 
 2.923063e-02 -4.236635e-04 
 2.962832e-02 -4.321512e-04 
 3.002602e-02 -4.398234e-04 
 3.042372e-02 -4.465730e-04 
