         time Top_Quarte... 
------------- ------------- 
 1.988478e-04  1.482836e-03 
 5.965434e-04  1.458470e-03 
 9.942391e-04  1.433857e-03 
 1.391935e-03  1.408832e-03 
 1.789630e-03  1.383456e-03 
 2.187326e-03  1.357654e-03 
 2.585022e-03  1.331255e-03 
 2.982717e-03  1.304376e-03 
 3.380413e-03  1.277057e-03 
 3.778108e-03  1.249331e-03 
 4.175804e-03  1.221121e-03 
 4.573500e-03  1.192612e-03 
 4.971195e-03  1.163894e-03 
 5.368891e-03  1.134890e-03 
 5.766587e-03  1.105661e-03 
 6.164282e-03  1.076271e-03 
 6.561978e-03  1.046672e-03 
 6.959673e-03  1.016880e-03 
 7.357369e-03  9.869125e-04 
 7.755065e-03  9.566844e-04 
 8.152760e-03  9.263226e-04 
 8.550456e-03  8.958878e-04 
 8.948152e-03  8.654654e-04 
 9.345847e-03  8.350322e-04 
 9.743543e-03  8.046302e-04 
 1.014124e-02  7.742891e-04 
 1.053893e-02  7.438717e-04 
 1.093663e-02  7.136252e-04 
 1.133433e-02  6.833269e-04 
 1.173202e-02  6.531925e-04 
 1.212972e-02  6.231920e-04 
 1.252741e-02  5.932439e-04 
 1.292511e-02  5.634575e-04 
 1.332280e-02  5.338780e-04 
 1.372050e-02  5.044333e-04 
 1.411819e-02  4.752746e-04 
 1.451589e-02  4.463906e-04 
 1.491359e-02  4.176842e-04 
 1.531128e-02  3.890127e-04 
 1.570898e-02  3.604799e-04 
 1.610667e-02  3.321627e-04 
 1.650437e-02  3.040662e-04 
 1.690206e-02  2.762662e-04 
 1.729976e-02  2.488701e-04 
 1.769746e-02  2.219922e-04 
 1.809515e-02  1.955052e-04 
 1.849285e-02  1.695515e-04 
 1.889054e-02  1.440945e-04 
 1.928824e-02  1.190836e-04 
 1.968593e-02  9.451887e-05 
 2.008363e-02  7.053333e-05 
 2.048132e-02  4.694896e-05 
 2.087902e-02  2.387280e-05 
 2.127672e-02  1.343588e-06 
 2.167441e-02 -2.054234e-05 
 2.207211e-02 -4.166699e-05 
 2.246980e-02 -6.199298e-05 
 2.286750e-02 -8.166620e-05 
 2.326519e-02 -1.007108e-04 
 2.366289e-02 -1.191830e-04 
 2.406059e-02 -1.368755e-04 
 2.445828e-02 -1.537557e-04 
 2.485598e-02 -1.699444e-04 
 2.525367e-02 -1.855157e-04 
 2.565137e-02 -2.003060e-04 
 2.604906e-02 -2.144807e-04 
 2.644676e-02 -2.279245e-04 
 2.684445e-02 -2.405887e-04 
 2.724215e-02 -2.525048e-04 
 2.763985e-02 -2.638008e-04 
 2.803754e-02 -2.742466e-04 
 2.843524e-02 -2.840502e-04 
 2.883293e-02 -2.931816e-04 
 2.923063e-02 -3.017027e-04 
 2.962832e-02 -3.093531e-04 
 3.002602e-02 -3.162594e-04 
 3.042372e-02 -3.223697e-04 
 3.082141e-02 -3.277472e-04 
 3.121911e-02 -3.324381e-04 
 3.161680e-02 -3.363790e-04 
 3.201450e-02 -3.395817e-04 
 3.241219e-02 -3.419808e-04 
 3.280989e-02 -3.437025e-04 
 3.320758e-02 -3.446595e-04 
 3.360528e-02 -3.447692e-04 
 3.400298e-02 -3.441142e-04 
 3.440067e-02 -3.425017e-04 
 3.479837e-02 -3.398940e-04 
 3.519606e-02 -3.364516e-04 
 3.559376e-02 -3.321546e-04 
 3.599145e-02 -3.270575e-04 
 3.638915e-02 -3.211058e-04 
 3.678685e-02 -3.143738e-04 
 3.718454e-02 -3.067357e-04 
 3.758224e-02 -2.982080e-04 
 3.797993e-02 -2.888421e-04 
 3.837763e-02 -2.786935e-04 
 3.877532e-02 -2.677390e-04 
 3.917302e-02 -2.559727e-04 
 3.957071e-02 -2.433600e-04 
 3.996841e-02 -2.298475e-04 
 4.036611e-02 -2.154623e-04 
 4.076380e-02 -2.002630e-04 
 4.116150e-02 -1.842620e-04 
 4.155919e-02 -1.676933e-04 
 4.195689e-02 -1.504757e-04 
 4.235458e-02 -1.325592e-04 
 4.275228e-02 -1.139093e-04 
 4.314998e-02 -9.467523e-05 
 4.354767e-02 -7.471484e-05 
 4.394537e-02 -5.416811e-05 
 4.434306e-02 -3.302681e-05 
 4.474076e-02 -1.121014e-05 
 4.513845e-02  1.107198e-05 
 4.553615e-02  3.386790e-05 
 4.593385e-02  5.737203e-05 
 4.633154e-02  8.141716e-05 
 4.672924e-02  1.060775e-04 
 4.712693e-02  1.313154e-04 
 4.752463e-02  1.572517e-04 
 4.792232e-02  1.837660e-04 
 4.832002e-02  2.109232e-04 
 4.871771e-02  2.385777e-04 
 4.911541e-02  2.666474e-04 
 4.951311e-02  2.951493e-04 
 4.991080e-02  3.242072e-04 
 5.030850e-02  3.536912e-04 
 5.070619e-02  3.836730e-04 
 5.110389e-02  4.141083e-04 
 5.150158e-02  4.449271e-04 
 5.189928e-02  4.760551e-04 
 5.229698e-02  5.075894e-04 
 5.269467e-02  5.395936e-04 
 5.309237e-02  5.719084e-04 
 5.349006e-02  6.045797e-04 
 5.388776e-02  6.374276e-04 
 5.428545e-02  6.702247e-04 
 5.468315e-02  7.031966e-04 
 5.508084e-02  7.362253e-04 
 5.547854e-02  7.692800e-04 
 5.587624e-02  8.025087e-04 
 5.627393e-02  8.360105e-04 
 5.667163e-02  8.695540e-04 
 5.706932e-02  9.030519e-04 
 5.746702e-02  9.365981e-04 
 5.786471e-02  9.700653e-04 
 5.826241e-02  1.003365e-03 
 5.866011e-02  1.036589e-03 
