         time joist_s2_s... 
------------- ------------- 
 1.988478e-04 -9.319881e-09 
 5.965434e-04 -8.494366e-09 
 9.942391e-04 -7.633820e-09 
 1.391935e-03 -6.732603e-09 
 1.789630e-03 -5.815153e-09 
 2.187326e-03 -4.859415e-09 
 2.585022e-03 -3.835912e-09 
 2.982717e-03 -2.757697e-09 
 3.380413e-03 -1.661272e-09 
 3.778108e-03 -5.510732e-10 
 4.175804e-03  5.728047e-10 
 4.573500e-03  1.733696e-09 
 4.971195e-03  2.913206e-09 
 5.368891e-03  4.123112e-09 
 5.766587e-03  5.344085e-09 
 6.164282e-03  6.575220e-09 
 6.561978e-03  7.836997e-09 
 6.959673e-03  9.125889e-09 
 7.357369e-03  1.043340e-08 
 7.755065e-03  1.176973e-08 
 8.152760e-03  1.311775e-08 
 8.550456e-03  1.447494e-08 
 8.948152e-03  1.583691e-08 
 9.345847e-03  1.720301e-08 
 9.743543e-03  1.857327e-08 
 1.014124e-02  1.994552e-08 
 1.053893e-02  2.131928e-08 
 1.093663e-02  2.269441e-08 
 1.133433e-02  2.407078e-08 
 1.173202e-02  2.546931e-08 
 1.212972e-02  2.688020e-08 
 1.252741e-02  2.830084e-08 
 1.292511e-02  2.971643e-08 
 1.332280e-02  3.114712e-08 
 1.372050e-02  3.260860e-08 
 1.411819e-02  3.411780e-08 
 1.451589e-02  3.562187e-08 
 1.491359e-02  3.711278e-08 
 1.531128e-02  3.861912e-08 
 1.570898e-02  4.013566e-08 
 1.610667e-02  4.163246e-08 
 1.650437e-02  4.310911e-08 
 1.690206e-02  4.456516e-08 
 1.729976e-02  4.599990e-08 
 1.769746e-02  4.741239e-08 
 1.809515e-02  4.880079e-08 
 1.849285e-02  5.016308e-08 
 1.889054e-02  5.149802e-08 
 1.928824e-02  5.280498e-08 
 1.968593e-02  5.408362e-08 
 2.008363e-02  5.533369e-08 
 2.048132e-02  5.655455e-08 
 2.087902e-02  5.774532e-08 
 2.127672e-02  5.890519e-08 
 2.167441e-02  6.003319e-08 
 2.207211e-02  6.112798e-08 
 2.246980e-02  6.218904e-08 
 2.286750e-02  6.321697e-08 
 2.326519e-02  6.421226e-08 
 2.366289e-02  6.517482e-08 
 2.406059e-02  6.610390e-08 
 2.445828e-02  6.699872e-08 
 2.485598e-02  6.785876e-08 
 2.525367e-02  6.868343e-08 
 2.565137e-02  6.947220e-08 
 2.604906e-02  7.022500e-08 
 2.644676e-02  7.094196e-08 
 2.684445e-02  7.162304e-08 
 2.724215e-02  7.226797e-08 
 2.763985e-02  7.287565e-08 
 2.803754e-02  7.344470e-08 
 2.843524e-02  7.397444e-08 
 2.883293e-02  7.446417e-08 
 2.923063e-02  7.491300e-08 
 2.962832e-02  7.532091e-08 
 3.002602e-02  7.568768e-08 
 3.042372e-02  7.601207e-08 
 3.082141e-02  7.629300e-08 
 3.121911e-02  7.652991e-08 
 3.161680e-02  7.672252e-08 
 3.201450e-02  7.687094e-08 
 3.241219e-02  7.697526e-08 
 3.280989e-02  7.703561e-08 
 3.320758e-02  7.705236e-08 
 3.360528e-02  7.702510e-08 
 3.400298e-02  7.695270e-08 
 3.440067e-02  7.683420e-08 
 3.479837e-02  7.666939e-08 
 3.519606e-02  7.645853e-08 
 3.559376e-02  7.620270e-08 
 3.599145e-02  7.590289e-08 
 3.638915e-02  7.556009e-08 
 3.678685e-02  7.517604e-08 
 3.718454e-02  7.475210e-08 
 3.758224e-02  7.428830e-08 
 3.797993e-02  7.378410e-08 
 3.837763e-02  7.323934e-08 
 3.877532e-02  7.265385e-08 
 3.917302e-02  7.202810e-08 
 3.957071e-02  7.136296e-08 
 3.996841e-02  7.065895e-08 
 4.036611e-02  6.991624e-08 
 4.076380e-02  6.913524e-08 
 4.116150e-02  6.831600e-08 
 4.155919e-02  6.745831e-08 
 4.195689e-02  6.656289e-08 
 4.235458e-02  6.563020e-08 
 4.275228e-02  6.466033e-08 
 4.314998e-02  6.365357e-08 
 4.354767e-02  6.260970e-08 
 4.394537e-02  6.152799e-08 
 4.434306e-02  6.040790e-08 
 4.474076e-02  5.924942e-08 
 4.513845e-02  5.805344e-08 
 4.553615e-02  5.682118e-08 
 4.593385e-02  5.555315e-08 
 4.633154e-02  5.425005e-08 
 4.672924e-02  5.291308e-08 
 4.712693e-02  5.154344e-08 
 4.752463e-02  5.014249e-08 
 4.792232e-02  4.871156e-08 
 4.832002e-02  4.725153e-08 
 4.871771e-02  4.576336e-08 
 4.911541e-02  4.424867e-08 
 4.951311e-02  4.270844e-08 
 4.991080e-02  4.114320e-08 
 5.030850e-02  3.955394e-08 
 5.070619e-02  3.794187e-08 
 5.110389e-02  3.630831e-08 
 5.150158e-02  3.465543e-08 
 5.189928e-02  3.298577e-08 
 5.229698e-02  3.130143e-08 
 5.269467e-02  2.966043e-08 
 5.309237e-02  2.828744e-08 
 5.349006e-02  2.663692e-08 
 5.388776e-02  2.498384e-08 
 5.428545e-02  2.332556e-08 
 5.468315e-02  2.165502e-08 
 5.508084e-02  2.056320e-08 
 5.547854e-02  1.896260e-08 
 5.587624e-02  1.736011e-08 
 5.627393e-02  1.627622e-08 
 5.667163e-02  1.472751e-08 
 5.706932e-02  1.317810e-08 
 5.746702e-02  1.162884e-08 
 5.786471e-02  1.008024e-08 
 5.826241e-02  8.703669e-09 
 5.866011e-02  7.682501e-09 
 5.905780e-02  6.197230e-09 
 5.945550e-02  4.715131e-09 
 5.985319e-02  3.237038e-09 
 6.025089e-02  1.777735e-09 
 6.064858e-02  8.419955e-10 
 6.104628e-02 -5.248881e-10 
 6.144397e-02 -1.836150e-09 
 6.184167e-02 -3.035399e-09 
 6.223937e-02 -4.323615e-09 
 6.263706e-02 -5.604267e-09 
 6.303476e-02 -6.865449e-09 
 6.343245e-02 -7.889489e-09 
 6.383015e-02 -8.834385e-09 
 6.422784e-02 -9.927329e-09 
 6.462554e-02 -1.099392e-08 
 6.502324e-02 -1.184862e-08 
 6.542093e-02 -1.284575e-08 
 6.581863e-02 -1.381168e-08 
 6.621632e-02 -1.461707e-08 
 6.661402e-02 -1.508348e-08 
 6.701171e-02 -1.582636e-08 
 6.740941e-02 -1.661853e-08 
 6.780710e-02 -1.739577e-08 
 6.820480e-02 -1.815771e-08 
 6.860250e-02 -1.853177e-08 
 6.900019e-02 -1.905370e-08 
 6.939789e-02 -1.927425e-08 
 6.979558e-02 -1.985005e-08 
 7.019328e-02 -2.021354e-08 
 7.059097e-02 -2.052084e-08 
 7.098867e-02 -2.100677e-08 
 7.138637e-02 -2.147792e-08 
 7.178406e-02 -2.193420e-08 
 7.218176e-02 -2.237557e-08 
 7.257945e-02 -2.172480e-08 
 7.297715e-02 -2.204463e-08 
 7.337484e-02 -2.235225e-08 
 7.377254e-02 -2.264743e-08 
 7.417023e-02 -2.293016e-08 
 7.456793e-02 -2.282282e-08 
 7.496563e-02 -2.303978e-08 
 7.536332e-02 -2.324513e-08 
 7.576102e-02 -2.345051e-08 
 7.615871e-02 -2.324027e-08 
 7.655641e-02 -2.277258e-08 
 7.695410e-02 -2.265353e-08 
 7.735180e-02 -2.274323e-08 
 7.774950e-02 -2.283951e-08 
 7.814719e-02 -2.292784e-08 
 7.854489e-02 -2.081406e-08 
 7.894258e-02 -2.087931e-08 
 7.934028e-02 -1.872966e-08 
 7.973797e-02 -1.519771e-08 
 8.013567e-02 -1.522792e-08 
 8.053336e-02 -1.194430e-08 
 8.093106e-02 -9.690384e-09 
 8.132876e-02 -9.698570e-09 
 8.172645e-02 -9.703067e-09 
 8.212415e-02 -7.716253e-09 
 8.252184e-02 -7.713996e-09 
 8.291954e-02 -7.708633e-09 
 8.331723e-02 -7.546267e-09 
 8.371493e-02 -7.534732e-09 
 8.411263e-02 -6.263471e-09 
 8.451032e-02 -5.902189e-09 
 8.490802e-02 -3.659903e-09 
 8.530571e-02 -3.648087e-09 
 8.570341e-02 -3.634856e-09 
 8.610110e-02 -2.387234e-09 
 8.649880e-02 -2.376659e-09 
 8.689649e-02 -1.413043e-09 
 8.729419e-02 -1.405639e-09 
 8.769189e-02 -8.219158e-10 
 8.808958e-02  0.000000e+00 
 8.848728e-02  0.000000e+00 
 8.888497e-02  0.000000e+00 
 8.928267e-02  0.000000e+00 
 8.968036e-02  1.848257e-12 
