         time rel_disp_t... 
------------- ------------- 
 1.193087e-04  4.626155e-01 
 5.170043e-04  4.622748e-01 
 9.146999e-04  4.609189e-01 
 1.312396e-03  4.586051e-01 
 1.710091e-03  4.553877e-01 
 2.107787e-03  4.512367e-01 
 2.505482e-03  4.459342e-01 
 2.903178e-03  4.395563e-01 
 3.300874e-03  4.325706e-01 
 3.698569e-03  4.249267e-01 
 4.096265e-03  4.164112e-01 
 4.493961e-03  4.068200e-01 
 4.891656e-03  3.962451e-01 
 5.289352e-03  3.847314e-01 
 5.687047e-03  3.724315e-01 
 6.084743e-03  3.594149e-01 
 6.482439e-03  3.456236e-01 
 6.880134e-03  3.310256e-01 
 7.277830e-03  3.156684e-01 
 7.675526e-03  2.995329e-01 
 8.073221e-03  2.825918e-01 
 8.470917e-03  2.647269e-01 
 8.868613e-03  2.462136e-01 
 9.266308e-03  2.274836e-01 
 9.664004e-03  2.086317e-01 
 1.006170e-02  1.894754e-01 
 1.045940e-02  1.698497e-01 
 1.085709e-02  1.497867e-01 
 1.125479e-02  1.288916e-01 
 1.165248e-02  1.067300e-01 
 1.205018e-02  8.383767e-02 
 1.244787e-02  6.052409e-02 
 1.284557e-02  3.680471e-02 
 1.324326e-02  1.279670e-02 
 1.364096e-02 -1.130900e-02 
 1.403866e-02 -3.542426e-02 
 1.443635e-02 -6.006277e-02 
 1.483405e-02 -8.538982e-02 
 1.523174e-02 -1.113986e-01 
 1.562944e-02 -1.378285e-01 
 1.602713e-02 -1.646118e-01 
 1.642483e-02 -1.917084e-01 
 1.682253e-02 -2.193181e-01 
 1.722022e-02 -2.474129e-01 
 1.761792e-02 -2.759171e-01 
 1.801561e-02 -3.047253e-01 
 1.841331e-02 -3.337670e-01 
 1.881100e-02 -3.632301e-01 
 1.920870e-02 -3.931231e-01 
 1.960639e-02 -4.232961e-01 
 2.000409e-02 -4.537083e-01 
 2.040179e-02 -4.847106e-01 
 2.079948e-02 -5.164148e-01 
 2.119718e-02 -5.487112e-01 
 2.159487e-02 -5.814390e-01 
 2.199257e-02 -6.145380e-01 
 2.239026e-02 -6.478494e-01 
 2.278796e-02 -6.811557e-01 
 2.318566e-02 -7.147662e-01 
 2.358335e-02 -7.490747e-01 
 2.398105e-02 -7.840150e-01 
 2.437874e-02 -8.196312e-01 
 2.477644e-02 -8.558832e-01 
 2.517413e-02 -8.927865e-01 
 2.557183e-02 -9.299257e-01 
 2.596952e-02 -9.669319e-01 
 2.636722e-02 -1.003908e+00 
 2.676492e-02 -1.040966e+00 
 2.716261e-02 -1.078443e+00 
 2.756031e-02 -1.116610e+00 
 2.795800e-02 -1.155036e+00 
 2.835570e-02 -1.193424e+00 
 2.875339e-02 -1.231839e+00 
 2.915109e-02 -1.269879e+00 
 2.954879e-02 -1.307606e+00 
 2.994648e-02 -1.344967e+00 
 3.034418e-02 -1.382004e+00 
 3.074187e-02 -1.418804e+00 
 3.113957e-02 -1.455633e+00 
 3.153726e-02 -1.492325e+00 
 3.193496e-02 -1.528638e+00 
 3.233265e-02 -1.564504e+00 
 3.273035e-02 -1.599841e+00 
 3.312805e-02 -1.634792e+00 
 3.352574e-02 -1.669151e+00 
 3.392344e-02 -1.703157e+00 
 3.432113e-02 -1.736720e+00 
 3.471883e-02 -1.769624e+00 
 3.511652e-02 -1.801877e+00 
 3.551422e-02 -1.833589e+00 
 3.591192e-02 -1.864592e+00 
 3.630961e-02 -1.894683e+00 
 3.670731e-02 -1.923828e+00 
 3.710500e-02 -1.952136e+00 
 3.750270e-02 -1.979543e+00 
 3.790039e-02 -2.005668e+00 
 3.829809e-02 -2.030433e+00 
 3.869578e-02 -2.053811e+00 
 3.909348e-02 -2.075860e+00 
 3.949118e-02 -2.096869e+00 
 3.988887e-02 -2.117020e+00 
 4.028657e-02 -2.136602e+00 
 4.068426e-02 -2.155197e+00 
