         time tilt_low_s... 
------------- ------------- 
 1.193087e-04  2.943607e-02 
 5.170043e-04  2.943608e-02 
 9.146999e-04  2.943608e-02 
 1.312396e-03  2.943609e-02 
 1.710091e-03  2.943608e-02 
 2.107787e-03  2.943589e-02 
 2.505482e-03  2.943899e-02 
 2.903178e-03  2.946855e-02 
 3.300874e-03  2.952964e-02 
 3.698569e-03  2.958200e-02 
 4.096265e-03  2.963113e-02 
 4.493961e-03  2.968129e-02 
 4.891656e-03  2.975365e-02 
 5.289352e-03  2.985272e-02 
 5.687047e-03  2.995635e-02 
 6.084743e-03  3.003002e-02 
 6.482439e-03  3.003309e-02 
 6.880134e-03  2.994270e-02 
 7.277830e-03  2.976636e-02 
 7.675526e-03  2.952070e-02 
 8.073221e-03  2.920656e-02 
 8.470917e-03  2.878821e-02 
 8.868613e-03  2.824352e-02 
 9.266308e-03  2.760220e-02 
 9.664004e-03  2.687414e-02 
 1.006170e-02  2.605200e-02 
 1.045940e-02  2.511823e-02 
 1.085709e-02  2.404919e-02 
 1.125479e-02  2.283501e-02 
 1.165248e-02  2.148063e-02 
 1.205018e-02  1.999724e-02 
 1.244787e-02  1.838636e-02 
 1.284557e-02  1.664072e-02 
 1.324326e-02  1.476664e-02 
 1.364096e-02  1.279882e-02 
 1.403866e-02  1.075105e-02 
 1.443635e-02  8.609806e-03 
 1.483405e-02  6.394002e-03 
 1.523174e-02  4.106040e-03 
 1.562944e-02  1.723312e-03 
 1.602713e-02 -7.659716e-04 
 1.642483e-02 -3.363316e-03 
 1.682253e-02 -6.038639e-03 
 1.722022e-02 -8.789313e-03 
 1.761792e-02 -1.160863e-02 
 1.801561e-02 -1.447849e-02 
 1.841331e-02 -1.739686e-02 
 1.881100e-02 -2.037537e-02 
 1.920870e-02 -2.341615e-02 
 1.960639e-02 -2.649623e-02 
 2.000409e-02 -2.959435e-02 
 2.040179e-02 -3.273429e-02 
 2.079948e-02 -3.590730e-02 
 2.119718e-02 -3.907425e-02 
 2.159487e-02 -4.220895e-02 
 2.199257e-02 -4.529102e-02 
 2.239026e-02 -4.832706e-02 
 2.278796e-02 -5.132454e-02 
 2.318566e-02 -5.428399e-02 
 2.358335e-02 -5.718801e-02 
 2.398105e-02 -5.999899e-02 
 2.437874e-02 -6.269751e-02 
 2.477644e-02 -6.530299e-02 
 2.517413e-02 -6.783958e-02 
 2.557183e-02 -7.028443e-02 
 2.596952e-02 -7.262264e-02 
 2.636722e-02 -7.484985e-02 
 2.676492e-02 -7.697484e-02 
 2.716261e-02 -7.902441e-02 
 2.756031e-02 -8.100626e-02 
 2.795800e-02 -8.293619e-02 
 2.835570e-02 -8.480567e-02 
 2.875339e-02 -8.658740e-02 
 2.915109e-02 -8.829517e-02 
 2.954879e-02 -8.994367e-02 
 2.994648e-02 -9.151931e-02 
 3.034418e-02 -9.298969e-02 
 3.074187e-02 -9.437692e-02 
 3.113957e-02 -9.568448e-02 
 3.153726e-02 -9.694934e-02 
 3.193496e-02 -9.815505e-02 
 3.233265e-02 -9.933324e-02 
 3.273035e-02 -1.004708e-01 
 3.312805e-02 -1.015821e-01 
 3.352574e-02 -1.026463e-01 
 3.392344e-02 -1.036470e-01 
 3.432113e-02 -1.046209e-01 
 3.471883e-02 -1.055524e-01 
 3.511652e-02 -1.064717e-01 
 3.551422e-02 -1.074145e-01 
 3.591192e-02 -1.083711e-01 
 3.630961e-02 -1.093425e-01 
 3.670731e-02 -1.103213e-01 
 3.710500e-02 -1.113168e-01 
 3.750270e-02 -1.123374e-01 
 3.790039e-02 -1.133804e-01 
 3.829809e-02 -1.144302e-01 
 3.869578e-02 -1.154972e-01 
 3.909348e-02 -1.166006e-01 
 3.949118e-02 -1.177293e-01 
 3.988887e-02 -1.189212e-01 
 4.028657e-02 -1.201561e-01 
 4.068426e-02 -1.214061e-01 
 4.108196e-02 -1.226762e-01 
 4.147965e-02 -1.239638e-01 
 4.187735e-02 -1.252625e-01 
 4.227505e-02 -1.265380e-01 
 4.267274e-02 -1.277819e-01 
 4.307044e-02 -1.289757e-01 
 4.346813e-02 -1.301333e-01 
 4.386583e-02 -1.312364e-01 
 4.426352e-02 -1.323089e-01 
 4.466122e-02 -1.333398e-01 
 4.505891e-02 -1.343274e-01 
 4.545661e-02 -1.352607e-01 
 4.585431e-02 -1.361352e-01 
 4.625200e-02 -1.369252e-01 
 4.664970e-02 -1.376354e-01 
 4.704739e-02 -1.382380e-01 
 4.744509e-02 -1.387623e-01 
 4.784278e-02 -1.391932e-01 
 4.824048e-02 -1.395453e-01 
 4.863818e-02 -1.398111e-01 
 4.903587e-02 -1.399728e-01 
 4.943357e-02 -1.400204e-01 
 4.983126e-02 -1.399604e-01 
 5.022896e-02 -1.397635e-01 
 5.062665e-02 -1.394511e-01 
 5.102435e-02 -1.389879e-01 
 5.142204e-02 -1.383823e-01 
 5.181974e-02 -1.376517e-01 
 5.221744e-02 -1.367994e-01 
 5.261513e-02 -1.358121e-01 
 5.301283e-02 -1.346765e-01 
 5.341052e-02 -1.334070e-01 
 5.380822e-02 -1.320109e-01 
 5.420591e-02 -1.304998e-01 
 5.460361e-02 -1.288801e-01 
 5.500131e-02 -1.271713e-01 
 5.539900e-02 -1.253734e-01 
 5.579670e-02 -1.234889e-01 
 5.619439e-02 -1.215281e-01 
 5.659209e-02 -1.195144e-01 
 5.698978e-02 -1.174455e-01 
 5.738748e-02 -1.153008e-01 
 5.778517e-02 -1.131063e-01 
 5.818287e-02 -1.108851e-01 
 5.858057e-02 -1.086295e-01 
 5.897826e-02 -1.063510e-01 
 5.937596e-02 -1.040283e-01 
 5.977365e-02 -1.016921e-01 
 6.017135e-02 -9.934854e-02 
 6.056904e-02 -9.701810e-02 
 6.096674e-02 -9.469837e-02 
 6.136444e-02 -9.239893e-02 
 6.176213e-02 -9.011132e-02 
 6.215983e-02 -8.785198e-02 
 6.255752e-02 -8.562195e-02 
 6.295522e-02 -8.342159e-02 
 6.335291e-02 -8.124740e-02 
 6.375061e-02 -7.909778e-02 
 6.414830e-02 -7.699308e-02 
 6.454600e-02 -7.493756e-02 
 6.494370e-02 -7.291593e-02 
 6.534139e-02 -7.093926e-02 
 6.573909e-02 -6.900967e-02 
 6.613678e-02 -6.714235e-02 
 6.653448e-02 -6.533362e-02 
 6.693217e-02 -6.360468e-02 
 6.732987e-02 -6.196120e-02 
 6.772757e-02 -6.037937e-02 
 6.812526e-02 -5.886643e-02 
 6.852296e-02 -5.741502e-02 
 6.892065e-02 -5.602038e-02 
 6.931835e-02 -5.464559e-02 
 6.971604e-02 -5.328202e-02 
 7.011374e-02 -5.192830e-02 
 7.051143e-02 -5.059471e-02 
 7.090913e-02 -4.926050e-02 
 7.130683e-02 -4.792601e-02 
 7.170452e-02 -4.657396e-02 
 7.210222e-02 -4.518326e-02 
 7.249991e-02 -4.375040e-02 
 7.289761e-02 -4.228890e-02 
 7.329530e-02 -4.078924e-02 
 7.369300e-02 -3.925121e-02 
 7.409070e-02 -3.767374e-02 
 7.448839e-02 -3.607741e-02 
 7.488609e-02 -3.445903e-02 
 7.528378e-02 -3.282013e-02 
 7.568148e-02 -3.115337e-02 
 7.607917e-02 -2.944609e-02 
 7.647687e-02 -2.769835e-02 
 7.687456e-02 -2.590132e-02 
 7.727226e-02 -2.405543e-02 
 7.766996e-02 -2.216487e-02 
 7.806765e-02 -2.020888e-02 
 7.846535e-02 -1.817255e-02 
