         time tiltx_bot_... 
------------- ------------- 
 1.193087e-04  6.397633e-03 
 5.170043e-04  6.397471e-03 
 9.146999e-04  6.367888e-03 
 1.312396e-03  6.250181e-03 
 1.710091e-03  6.049306e-03 
 2.107787e-03  5.770223e-03 
 2.505482e-03  5.414767e-03 
 2.903178e-03  4.978930e-03 
 3.300874e-03  4.442764e-03 
 3.698569e-03  3.797686e-03 
 4.096265e-03  3.088519e-03 
 4.493961e-03  2.314401e-03 
 4.891656e-03  1.469100e-03 
 5.289352e-03  5.442187e-04 
 5.687047e-03 -4.554044e-04 
 6.084743e-03 -1.518403e-03 
 6.482439e-03 -2.633747e-03 
 6.880134e-03 -3.796954e-03 
 7.277830e-03 -4.998200e-03 
 7.675526e-03 -6.227922e-03 
 8.073221e-03 -7.493207e-03 
 8.470917e-03 -8.792453e-03 
 8.868613e-03 -1.010140e-02 
 9.266308e-03 -1.139471e-02 
 9.664004e-03 -1.269667e-02 
 1.006170e-02 -1.401377e-02 
 1.045940e-02 -1.535350e-02 
 1.085709e-02 -1.670074e-02 
 1.125479e-02 -1.801238e-02 
 1.165248e-02 -1.930703e-02 
 1.205018e-02 -2.061173e-02 
 1.244787e-02 -2.189194e-02 
 1.284557e-02 -2.313511e-02 
 1.324326e-02 -2.435074e-02 
 1.364096e-02 -2.554227e-02 
 1.403866e-02 -2.673264e-02 
 1.443635e-02 -2.791474e-02 
 1.483405e-02 -2.907664e-02 
 1.523174e-02 -3.022988e-02 
 1.562944e-02 -3.138587e-02 
 1.602713e-02 -3.251951e-02 
 1.642483e-02 -3.362137e-02 
 1.682253e-02 -3.467847e-02 
 1.722022e-02 -3.572069e-02 
 1.761792e-02 -3.674802e-02 
 1.801561e-02 -3.775714e-02 
 1.841331e-02 -3.874472e-02 
 1.881100e-02 -3.970997e-02 
 1.920870e-02 -4.064660e-02 
 1.960639e-02 -4.154554e-02 
 2.000409e-02 -4.241461e-02 
 2.040179e-02 -4.326781e-02 
 2.079948e-02 -4.410834e-02 
 2.119718e-02 -4.494878e-02 
 2.159487e-02 -4.579531e-02 
 2.199257e-02 -4.664470e-02 
 2.239026e-02 -4.753966e-02 
 2.278796e-02 -4.846775e-02 
 2.318566e-02 -4.939462e-02 
 2.358335e-02 -5.032442e-02 
 2.398105e-02 -5.126964e-02 
 2.437874e-02 -5.223609e-02 
 2.477644e-02 -5.323679e-02 
 2.517413e-02 -5.425630e-02 
 2.557183e-02 -5.529346e-02 
 2.596952e-02 -5.636757e-02 
