         time joist_s1_s... 
------------- ------------- 
 3.976956e-05 -4.936115e-09 
 4.374652e-04 -4.955266e-09 
 8.351608e-04 -4.965163e-09 
 1.232856e-03 -4.957557e-09 
 1.630552e-03 -4.926657e-09 
 2.028248e-03 -4.865220e-09 
 2.425943e-03 -4.775084e-09 
 2.823639e-03 -4.655338e-09 
 3.221335e-03 -4.513268e-09 
 3.619030e-03 -4.404131e-09 
 4.016726e-03 -4.347942e-09 
 4.414421e-03 -4.347124e-09 
 4.812117e-03 -4.398660e-09 
 5.209813e-03 -4.494280e-09 
 5.607508e-03 -4.624456e-09 
 6.005204e-03 -4.780596e-09 
 6.402900e-03 -4.955449e-09 
 6.800595e-03 -5.140489e-09 
 7.198291e-03 -5.322500e-09 
 7.595986e-03 -5.484060e-09 
 7.993682e-03 -5.609089e-09 
 8.391378e-03 -5.689305e-09 
 8.789073e-03 -5.726271e-09 
 9.186769e-03 -5.730749e-09 
 9.584465e-03 -5.719069e-09 
 9.982160e-03 -5.706450e-09 
 1.037986e-02 -5.702704e-09 
 1.077755e-02 -5.712926e-09 
 1.117525e-02 -5.737367e-09 
 1.157294e-02 -5.769959e-09 
 1.197064e-02 -5.799445e-09 
 1.236833e-02 -5.812291e-09 
 1.276603e-02 -5.665267e-09 
 1.316373e-02 -4.611944e-09 
 1.356142e-02 -2.055413e-09 
 1.395912e-02 -5.338754e-10 
 1.435681e-02  0.000000e+00 
 1.475451e-02  0.000000e+00 
 1.515220e-02  0.000000e+00 
 1.554990e-02  0.000000e+00 
 1.594759e-02  0.000000e+00 
 1.634529e-02  0.000000e+00 
 1.674299e-02  0.000000e+00 
 1.714068e-02  0.000000e+00 
 1.753838e-02  0.000000e+00 
 1.793607e-02  2.442423e-12 
 1.833377e-02  1.805682e-11 
 1.873146e-02  5.854625e-11 
 1.912916e-02  1.150923e-10 
 1.952686e-02  1.672866e-10 
 1.992455e-02  1.822925e-10 
 2.032225e-02  1.369726e-10 
 2.071994e-02  3.211657e-11 
 2.111764e-02 -1.262908e-10 
 2.151533e-02 -3.306471e-10 
 2.191303e-02 -5.732741e-10 
 2.231072e-02 -8.478550e-10 
 2.270842e-02 -1.171377e-09 
 2.310612e-02 -1.578908e-09 
 2.350381e-02 -2.082370e-09 
 2.390151e-02 -2.680757e-09 
 2.429920e-02 -3.370674e-09 
 2.469690e-02 -4.146046e-09 
 2.509459e-02 -4.996351e-09 
 2.549229e-02 -5.905472e-09 
 2.588999e-02 -6.852627e-09 
 2.628768e-02 -7.814701e-09 
 2.668538e-02 -8.770063e-09 
 2.708307e-02 -9.701637e-09 
 2.748077e-02 -1.059853e-08 
 2.787846e-02 -1.145590e-08 
 2.827616e-02 -1.227292e-08 
 2.867385e-02 -1.305141e-08 
 2.907155e-02 -1.322528e-08 
 2.946925e-02 -1.183223e-08 
 2.986694e-02 -1.108885e-08 
 3.026464e-02 -9.999435e-09 
 3.066233e-02 -9.465421e-09 
 3.106003e-02 -8.987165e-09 
 3.145772e-02 -8.589022e-09 
 3.185542e-02 -8.685106e-09 
 3.225312e-02 -5.022245e-09 
 3.265081e-02 -1.959776e-09 
 3.304851e-02 -2.445475e-10 
 3.344620e-02 -2.695524e-10 
 3.384390e-02 -3.156369e-10 
 3.424159e-02 -4.102689e-10 
 3.463929e-02 -5.707967e-10 
 3.503698e-02 -8.062657e-10 
 3.543468e-02 -1.135259e-09 
 3.583238e-02 -1.579227e-09 
 3.623007e-02 -2.072545e-09 
 3.662777e-02 -2.546329e-09 
 3.702546e-02 -3.004092e-09 
 3.742316e-02 -3.451192e-09 
