         time rel_disp_t... 
------------- ------------- 
 1.193087e-04 -4.079544e-01 
 5.170043e-04 -4.228858e-01 
 9.146999e-04 -4.369190e-01 
 1.312396e-03 -4.477850e-01 
 1.710091e-03 -4.555794e-01 
 2.107787e-03 -4.617391e-01 
 2.505482e-03 -4.684702e-01 
 2.903178e-03 -4.738003e-01 
 3.300874e-03 -4.786944e-01 
 3.698569e-03 -4.819720e-01 
 4.096265e-03 -4.843877e-01 
 4.493961e-03 -4.857095e-01 
 4.891656e-03 -4.864230e-01 
 5.289352e-03 -4.883651e-01 
 5.687047e-03 -4.915389e-01 
 6.084743e-03 -4.950107e-01 
 6.482439e-03 -4.985597e-01 
 6.880134e-03 -5.020115e-01 
 7.277830e-03 -5.039260e-01 
 7.675526e-03 -5.047078e-01 
 8.073221e-03 -5.019598e-01 
 8.470917e-03 -4.990014e-01 
 8.868613e-03 -4.956504e-01 
 9.266308e-03 -4.933795e-01 
 9.664004e-03 -4.941556e-01 
 1.006170e-02 -4.937091e-01 
 1.045940e-02 -4.966213e-01 
 1.085709e-02 -4.994364e-01 
 1.125479e-02 -5.034436e-01 
 1.165248e-02 -5.079319e-01 
 1.205018e-02 -5.139851e-01 
 1.244787e-02 -5.180711e-01 
 1.284557e-02 -5.187398e-01 
 1.324326e-02 -5.195637e-01 
 1.364096e-02 -5.191665e-01 
 1.403866e-02 -5.155168e-01 
 1.443635e-02 -5.115631e-01 
 1.483405e-02 -5.069463e-01 
 1.523174e-02 -5.030897e-01 
 1.562944e-02 -4.993265e-01 
 1.602713e-02 -4.958827e-01 
 1.642483e-02 -4.924508e-01 
 1.682253e-02 -4.890647e-01 
 1.722022e-02 -4.830955e-01 
 1.761792e-02 -4.771159e-01 
 1.801561e-02 -4.694073e-01 
 1.841331e-02 -4.658013e-01 
 1.881100e-02 -4.618593e-01 
 1.920870e-02 -4.619114e-01 
 1.960639e-02 -4.641406e-01 
 2.000409e-02 -4.673094e-01 
 2.040179e-02 -4.721546e-01 
 2.079948e-02 -4.778865e-01 
 2.119718e-02 -4.829597e-01 
 2.159487e-02 -4.874978e-01 
 2.199257e-02 -4.887214e-01 
 2.239026e-02 -4.883343e-01 
 2.278796e-02 -4.880362e-01 
 2.318566e-02 -4.867840e-01 
 2.358335e-02 -4.828860e-01 
 2.398105e-02 -4.771239e-01 
 2.437874e-02 -4.722489e-01 
 2.477644e-02 -4.670425e-01 
 2.517413e-02 -4.621124e-01 
 2.557183e-02 -4.565333e-01 
 2.596952e-02 -4.525822e-01 
 2.636722e-02 -4.479326e-01 
 2.676492e-02 -4.435709e-01 
 2.716261e-02 -4.404233e-01 
 2.756031e-02 -4.406833e-01 
 2.795800e-02 -4.416716e-01 
 2.835570e-02 -4.430872e-01 
 2.875339e-02 -4.453363e-01 
 2.915109e-02 -4.490662e-01 
 2.954879e-02 -4.553056e-01 
 2.994648e-02 -4.592331e-01 
 3.034418e-02 -4.636996e-01 
 3.074187e-02 -4.674481e-01 
 3.113957e-02 -4.683893e-01 
