         time tiltx_bot_... 
------------- ------------- 
 3.229862e-04  3.259373e-03 
 6.459724e-04  3.250768e-03 
 9.689586e-04  3.208964e-03 
 1.291945e-03  3.126136e-03 
 1.614931e-03  3.006167e-03 
 1.937917e-03  2.850190e-03 
 2.260903e-03  2.659476e-03 
 2.583890e-03  2.432925e-03 
 2.906876e-03  2.166063e-03 
 3.229862e-03  1.848176e-03 
 3.552849e-03  1.482850e-03 
 3.875836e-03  1.089318e-03 
 4.198822e-03  6.986664e-04 
 4.521809e-03  2.302003e-04 
 4.844796e-03 -2.775371e-04 
 5.167783e-03 -8.246078e-04 
 5.490770e-03 -1.403804e-03 
 5.813757e-03 -2.006772e-03 
 6.136743e-03 -2.628219e-03 
 6.459730e-03 -3.266922e-03 
 6.782718e-03 -3.920323e-03 
 7.105707e-03 -4.584140e-03 
 7.428695e-03 -5.256321e-03 
 7.751683e-03 -5.940677e-03 
 8.074671e-03 -6.639395e-03 
 8.397660e-03 -7.349584e-03 
 8.720648e-03 -8.057752e-03 
 9.043636e-03 -8.760230e-03 
 9.366624e-03 -9.463042e-03 
 9.689613e-03 -1.016188e-02 
 1.001260e-02 -1.085496e-02 
 1.033559e-02 -1.154626e-02 
 1.065858e-02 -1.222452e-02 
 1.098157e-02 -1.288922e-02 
 1.130455e-02 -1.354017e-02 
 1.162754e-02 -1.417948e-02 
 1.195053e-02 -1.481491e-02 
 1.227352e-02 -1.544618e-02 
 1.259651e-02 -1.607181e-02 
 1.291950e-02 -1.668576e-02 
 1.324248e-02 -1.728817e-02 
 1.356547e-02 -1.788375e-02 
 1.388846e-02 -1.846954e-02 
 1.421145e-02 -1.903516e-02 
 1.453443e-02 -1.958184e-02 
 1.485742e-02 -2.011579e-02 
 1.518041e-02 -2.063431e-02 
 1.550340e-02 -2.113332e-02 
 1.582639e-02 -2.160500e-02 
 1.614937e-02 -2.204936e-02 
 1.647237e-02 -2.247621e-02 
 1.679537e-02 -2.289165e-02 
 1.711837e-02 -2.329321e-02 
 1.744137e-02 -2.367571e-02 
 1.776437e-02 -2.403832e-02 
 1.808737e-02 -2.437516e-02 
 1.841037e-02 -2.468551e-02 
 1.873337e-02 -2.497288e-02 
 1.905637e-02 -2.523386e-02 
 1.937937e-02 -2.546380e-02 
 1.970237e-02 -2.566518e-02 
 2.002537e-02 -2.584182e-02 
 2.034837e-02 -2.600267e-02 
 2.067137e-02 -2.615494e-02 
 2.099437e-02 -2.629736e-02 
 2.131737e-02 -2.643081e-02 
 2.164037e-02 -2.655580e-02 
 2.196337e-02 -2.667722e-02 
 2.228637e-02 -2.678611e-02 
 2.260937e-02 -2.688436e-02 
 2.293237e-02 -2.696266e-02 
 2.325537e-02 -2.701961e-02 
 2.357837e-02 -2.706465e-02 
 2.390137e-02 -2.711552e-02 
 2.422437e-02 -2.716399e-02 
 2.454737e-02 -2.720752e-02 
