         time tilt_low_s... 
------------- ------------- 
 9.689704e-05  6.375358e-04 
 4.198872e-04  6.389003e-04 
 7.428773e-04  6.404208e-04 
 1.065867e-03  6.420961e-04 
 1.388858e-03  6.439237e-04 
 1.711848e-03  6.458719e-04 
 2.034838e-03  6.477971e-04 
 2.357828e-03  6.516591e-04 
 2.680818e-03  6.712853e-04 
 3.003808e-03  7.224388e-04 
 3.326798e-03  7.829758e-04 
 3.649789e-03  8.336030e-04 
 3.972779e-03  8.852720e-04 
 4.295769e-03  9.366782e-04 
 4.618760e-03  9.962336e-04 
 4.941752e-03  1.068360e-03 
 5.264744e-03  1.172631e-03 
 5.587736e-03  1.306281e-03 
 5.910728e-03  1.417461e-03 
 6.233720e-03  1.458196e-03 
 6.556712e-03  1.424536e-03 
 6.879703e-03  1.316795e-03 
 7.202695e-03  1.139065e-03 
 7.525687e-03  8.899904e-04 
 7.848680e-03  5.695933e-04 
 8.171673e-03  1.665776e-04 
 8.494666e-03 -3.465383e-04 
 8.817658e-03 -9.496748e-04 
 9.140651e-03 -1.622116e-03 
 9.463644e-03 -2.372934e-03 
 9.786637e-03 -3.199627e-03 
 1.010963e-02 -4.102528e-03 
 1.043262e-02 -5.096427e-03 
 1.075562e-02 -6.176451e-03 
 1.107717e-02 -7.334594e-03 
 1.139872e-02 -8.568653e-03 
 1.172027e-02 -9.870074e-03 
 1.204182e-02 -1.125564e-02 
 1.236337e-02 -1.273496e-02 
 1.268492e-02 -1.431702e-02 
 1.300647e-02 -1.599000e-02 
 1.332802e-02 -1.773320e-02 
 1.364957e-02 -1.954701e-02 
 1.397112e-02 -2.142869e-02 
 1.429267e-02 -2.337012e-02 
 1.461422e-02 -2.536144e-02 
 1.493577e-02 -2.742013e-02 
 1.525732e-02 -2.954424e-02 
 1.557887e-02 -3.172674e-02 
 1.590042e-02 -3.395038e-02 
 1.622197e-02 -3.621603e-02 
 1.654352e-02 -3.854285e-02 
 1.686507e-02 -4.093997e-02 
 1.718662e-02 -4.339651e-02 
 1.750948e-02 -4.590431e-02 
 1.783249e-02 -4.845458e-02 
 1.815550e-02 -5.105048e-02 
 1.847851e-02 -5.367487e-02 
 1.880152e-02 -5.632134e-02 
 1.912453e-02 -5.899040e-02 
 1.944754e-02 -6.168459e-02 
 1.977055e-02 -6.441005e-02 
 2.009356e-02 -6.716912e-02 
 2.041656e-02 -6.994192e-02 
 2.073957e-02 -7.271315e-02 
 2.106258e-02 -7.545654e-02 
 2.138560e-02 -7.816326e-02 
 2.170861e-02 -8.083166e-02 
 2.203162e-02 -8.346061e-02 
 2.235463e-02 -8.606036e-02 
 2.267764e-02 -8.862492e-02 
 2.300065e-02 -9.114025e-02 
 2.332366e-02 -9.357756e-02 
 2.364667e-02 -9.590341e-02 
 2.396968e-02 -9.813977e-02 
 2.429269e-02 -1.002987e-01 
 2.461570e-02 -1.023803e-01 
 2.493872e-02 -1.043812e-01 
 2.526173e-02 -1.063026e-01 
 2.558474e-02 -1.081578e-01 
 2.590775e-02 -1.099255e-01 
 2.623076e-02 -1.116302e-01 
 2.655377e-02 -1.132643e-01 
 2.687679e-02 -1.148660e-01 
 2.719980e-02 -1.164121e-01 
 2.752281e-02 -1.179024e-01 
 2.784583e-02 -1.193106e-01 
 2.816884e-02 -1.206362e-01 
 2.849186e-02 -1.218587e-01 
 2.881487e-02 -1.229942e-01 
 2.913788e-02 -1.240460e-01 
 2.946090e-02 -1.249898e-01 
 2.978391e-02 -1.258432e-01 
 3.010693e-02 -1.266146e-01 
 3.042994e-02 -1.273140e-01 
 3.075296e-02 -1.279200e-01 
 3.107598e-02 -1.284362e-01 
 3.139900e-02 -1.288521e-01 
 3.172202e-02 -1.291908e-01 
 3.204504e-02 -1.294286e-01 
 3.236805e-02 -1.295907e-01 
 3.269107e-02 -1.296651e-01 
 3.301409e-02 -1.296992e-01 
 3.333711e-02 -1.296665e-01 
 3.366013e-02 -1.295490e-01 
 3.398315e-02 -1.293560e-01 
 3.430618e-02 -1.291123e-01 
 3.462920e-02 -1.288470e-01 
 3.495222e-02 -1.285690e-01 
 3.527524e-02 -1.282705e-01 
 3.559827e-02 -1.279677e-01 
 3.592129e-02 -1.276537e-01 
 3.624431e-02 -1.273117e-01 
 3.656733e-02 -1.269012e-01 
 3.689036e-02 -1.264577e-01 
 3.721338e-02 -1.259540e-01 
 3.753641e-02 -1.253926e-01 
 3.785944e-02 -1.247683e-01 
 3.818246e-02 -1.241102e-01 
 3.850549e-02 -1.233907e-01 
 3.882851e-02 -1.226287e-01 
 3.915154e-02 -1.218631e-01 
 3.947456e-02 -1.210633e-01 
 3.979759e-02 -1.202629e-01 
 4.012062e-02 -1.194487e-01 
 4.044364e-02 -1.186291e-01 
 4.076667e-02 -1.178311e-01 
 4.108970e-02 -1.170186e-01 
 4.141272e-02 -1.161498e-01 
 4.173575e-02 -1.152580e-01 
 4.205878e-02 -1.143153e-01 
 4.238180e-02 -1.133306e-01 
 4.270483e-02 -1.123099e-01 
 4.302786e-02 -1.112910e-01 
 4.334940e-02 -1.102574e-01 
 4.367094e-02 -1.091991e-01 
 4.399248e-02 -1.081222e-01 
 4.431402e-02 -1.070268e-01 
 4.463556e-02 -1.058943e-01 
 4.495710e-02 -1.047449e-01 
 4.527864e-02 -1.035955e-01 
 4.560018e-02 -1.024407e-01 
 4.592172e-02 -1.012470e-01 
 4.624326e-02 -1.000017e-01 
 4.656480e-02 -9.866488e-02 
 4.688634e-02 -9.726470e-02 
 4.720788e-02 -9.574763e-02 
 4.752941e-02 -9.413366e-02 
 4.785095e-02 -9.242148e-02 
 4.817249e-02 -9.063123e-02 
 4.849403e-02 -8.874376e-02 
 4.881557e-02 -8.674120e-02 
 4.913711e-02 -8.462435e-02 
 4.945865e-02 -8.240137e-02 
 4.978149e-02 -8.002635e-02 
 5.010447e-02 -7.754315e-02 
 5.042745e-02 -7.494453e-02 
 5.075043e-02 -7.224816e-02 
 5.107342e-02 -6.946087e-02 
 5.139640e-02 -6.654973e-02 
 5.171938e-02 -6.348966e-02 
 5.204236e-02 -6.030775e-02 
 5.236534e-02 -5.697840e-02 
 5.268832e-02 -5.354405e-02 
 5.301131e-02 -5.000959e-02 
 5.333429e-02 -4.640443e-02 
 5.365727e-02 -4.269393e-02 
 5.398025e-02 -3.892508e-02 
 5.430323e-02 -3.505975e-02 
 5.462621e-02 -3.113375e-02 
 5.494919e-02 -2.711838e-02 
 5.527218e-02 -2.303277e-02 
 5.559516e-02 -1.886085e-02 
 5.591814e-02 -1.460005e-02 
 5.624112e-02 -1.022763e-02 
 5.656410e-02 -5.726450e-03 
 5.688709e-02 -1.083995e-03 
 5.721007e-02  3.674884e-03 
 5.753305e-02  8.567024e-03 
 5.785604e-02  1.356177e-02 
 5.817902e-02  1.863966e-02 
 5.850200e-02  2.378081e-02 
 5.882499e-02  2.896771e-02 
 5.914797e-02  3.419347e-02 
 5.947096e-02  3.946217e-02 
 5.979394e-02  4.476325e-02 
 6.011693e-02  5.010407e-02 
 6.043992e-02  5.545965e-02 
 6.076291e-02  6.081481e-02 
 6.108589e-02  6.615795e-02 
 6.140888e-02  7.148897e-02 
 6.173187e-02  7.683040e-02 
 6.205486e-02  8.215335e-02 
 6.237784e-02  8.749029e-02 
 6.269939e-02  9.278000e-02 
