         time Mid_Disp()... 
------------- ------------- 
 3.634615e-04 -3.921501e-03 
 7.673076e-04 -3.947043e-03 
 1.171154e-03 -3.971740e-03 
 1.575000e-03 -3.995532e-03 
 1.978846e-03 -4.018366e-03 
 2.382692e-03 -4.040175e-03 
 2.786538e-03 -4.060873e-03 
 3.190384e-03 -4.080433e-03 
 3.594230e-03 -4.098758e-03 
 3.998076e-03 -4.115838e-03 
 4.401922e-03 -4.131631e-03 
 4.805768e-03 -4.146107e-03 
 5.209615e-03 -4.159144e-03 
 5.613461e-03 -4.170469e-03 
 6.017307e-03 -4.179971e-03 
 6.421153e-03 -4.188066e-03 
 6.824999e-03 -4.195030e-03 
 7.228845e-03 -4.200839e-03 
 7.632691e-03 -4.205567e-03 
 8.036537e-03 -4.209427e-03 
 8.440383e-03 -4.212571e-03 
 8.844229e-03 -4.215099e-03 
 9.248075e-03 -4.217058e-03 
 9.651921e-03 -4.218341e-03 
 1.005577e-02 -4.218974e-03 
 1.045961e-02 -4.218988e-03 
 1.086346e-02 -4.218366e-03 
 1.126731e-02 -4.217105e-03 
 1.167115e-02 -4.215140e-03 
 1.207500e-02 -4.212470e-03 
 1.247884e-02 -4.209127e-03 
 1.288269e-02 -4.205220e-03 
 1.328654e-02 -4.200723e-03 
 1.369038e-02 -4.195554e-03 
 1.409423e-02 -4.189525e-03 
 1.449807e-02 -4.182480e-03 
 1.490192e-02 -4.174205e-03 
 1.530577e-02 -4.164638e-03 
 1.570961e-02 -4.153813e-03 
 1.611346e-02 -4.141686e-03 
 1.651730e-02 -4.128081e-03 
 1.692115e-02 -4.113039e-03 
 1.732500e-02 -4.096857e-03 
 1.772884e-02 -4.079871e-03 
 1.813269e-02 -4.062111e-03 
 1.853654e-02 -4.043537e-03 
 1.894038e-02 -4.024168e-03 
 1.934423e-02 -4.004102e-03 
 1.974807e-02 -3.983273e-03 
 2.015192e-02 -3.961558e-03 
 2.055577e-02 -3.938976e-03 
 2.095961e-02 -3.915741e-03 
 2.136346e-02 -3.891835e-03 
 2.176730e-02 -3.867141e-03 
 2.217115e-02 -3.841592e-03 
 2.257500e-02 -3.815121e-03 
 2.297884e-02 -3.787685e-03 
 2.338269e-02 -3.759211e-03 
 2.378653e-02 -3.729687e-03 
 2.419038e-02 -3.698934e-03 
 2.459423e-02 -3.666811e-03 
 2.499807e-02 -3.633186e-03 
 2.540192e-02 -3.598077e-03 
 2.580576e-02 -3.561583e-03 
 2.620961e-02 -3.523825e-03 
 2.661346e-02 -3.484802e-03 
 2.701730e-02 -3.444522e-03 
 2.742115e-02 -3.402965e-03 
 2.782500e-02 -3.360187e-03 
 2.822884e-02 -3.316382e-03 
 2.863269e-02 -3.271706e-03 
 2.903653e-02 -3.226124e-03 
 2.944038e-02 -3.179590e-03 
 2.984423e-02 -3.132152e-03 
 3.024807e-02 -3.083852e-03 
 3.065192e-02 -3.034753e-03 
 3.105576e-02 -2.984689e-03 
 3.145961e-02 -2.933530e-03 
