         time bulge_top_... 
------------- ------------- 
 3.634615e-04  1.999666e-02 
 7.673076e-04  2.054943e-02 
 1.171154e-03  2.103919e-02 
 1.575000e-03  2.139925e-02 
 1.978846e-03  2.166676e-02 
 2.382692e-03  2.189550e-02 
 2.786538e-03  2.214665e-02 
 3.190384e-03  2.241997e-02 
 3.594230e-03  2.270845e-02 
 3.998076e-03  2.302741e-02 
 4.401922e-03  2.326556e-02 
 4.805768e-03  2.329732e-02 
 5.209615e-03  2.299774e-02 
 5.613461e-03  2.243083e-02 
 6.017307e-03  2.164178e-02 
 6.421153e-03  2.072491e-02 
 6.824999e-03  1.980908e-02 
 7.228845e-03  1.888278e-02 
 7.632691e-03  1.808362e-02 
 8.036537e-03  1.744349e-02 
 8.440383e-03  1.693496e-02 
 8.844229e-03  1.655854e-02 
 9.248075e-03  1.620503e-02 
 9.651921e-03  1.590947e-02 
 1.005577e-02  1.567833e-02 
 1.045961e-02  1.549865e-02 
 1.086346e-02  1.540258e-02 
 1.126731e-02  1.530571e-02 
 1.167115e-02  1.525100e-02 
 1.207500e-02  1.526563e-02 
 1.247884e-02  1.540924e-02 
 1.288269e-02  1.571963e-02 
 1.328654e-02  1.624191e-02 
 1.369038e-02  1.703319e-02 
 1.409423e-02  1.808831e-02 
 1.449807e-02  1.936548e-02 
 1.490192e-02  2.073190e-02 
 1.530577e-02  2.197718e-02 
 1.570961e-02  2.297773e-02 
 1.611346e-02  2.362269e-02 
 1.651730e-02  2.395215e-02 
 1.692115e-02  2.406380e-02 
 1.732500e-02  2.393456e-02 
 1.772884e-02  2.354761e-02 
 1.813269e-02  2.291047e-02 
 1.853654e-02  2.213212e-02 
 1.894038e-02  2.123847e-02 
 1.934423e-02  2.029870e-02 
 1.974807e-02  1.932218e-02 
 2.015192e-02  1.836081e-02 
 2.055577e-02  1.747424e-02 
 2.095961e-02  1.678008e-02 
 2.136346e-02  1.634653e-02 
 2.176730e-02  1.605491e-02 
 2.217115e-02  1.578888e-02 
 2.257500e-02  1.554493e-02 
 2.297884e-02  1.538637e-02 
 2.338269e-02  1.536774e-02 
 2.378653e-02  1.542008e-02 
 2.419038e-02  1.557549e-02 
 2.459423e-02  1.580277e-02 
 2.499807e-02  1.607625e-02 
 2.540192e-02  1.636405e-02 
 2.580576e-02  1.659419e-02 
 2.620961e-02  1.670912e-02 
 2.661346e-02  1.667549e-02 
 2.701730e-02  1.660856e-02 
 2.742115e-02  1.662801e-02 
 2.782500e-02  1.672732e-02 
 2.822884e-02  1.681616e-02 
 2.863269e-02  1.677880e-02 
 2.903653e-02  1.662102e-02 
 2.944038e-02  1.640708e-02 
 2.984423e-02  1.618476e-02 
 3.024807e-02  1.608423e-02 
 3.065192e-02  1.616268e-02 
 3.105576e-02  1.641706e-02 
 3.145961e-02  1.672488e-02 
 3.186346e-02  1.695904e-02 
 3.226730e-02  1.699046e-02 
 3.267115e-02  1.664423e-02 
 3.307499e-02  1.589451e-02 
 3.347884e-02  1.477915e-02 
 3.388269e-02  1.354592e-02 
 3.428653e-02  1.237921e-02 
 3.469038e-02  1.140130e-02 
 3.509422e-02  1.080075e-02 
 3.549807e-02  1.062621e-02 
 3.590192e-02  1.071749e-02 
 3.630576e-02  1.090300e-02 
 3.670961e-02  1.097042e-02 
 3.711346e-02  1.081272e-02 
 3.751730e-02  1.041462e-02 
 3.792115e-02  9.830248e-03 
 3.832499e-02  9.197667e-03 
 3.872884e-02  8.527965e-03 
 3.913269e-02  7.856944e-03 
 3.953653e-02  7.262839e-03 
 3.994038e-02  6.834061e-03 
 4.034422e-02  6.699968e-03 
 4.074807e-02  6.810327e-03 
 4.115192e-02  7.083340e-03 
 4.155576e-02  7.443547e-03 
 4.195961e-02  7.753731e-03 
 4.236345e-02  7.950316e-03 
 4.276730e-02  7.979551e-03 
 4.317115e-02  7.836465e-03 
 4.357499e-02  7.546353e-03 
 4.397884e-02  7.216018e-03 
 4.438268e-02  6.935663e-03 
 4.478653e-02  6.799207e-03 
 4.519038e-02  6.878431e-03 
 4.559422e-02  7.027565e-03 
 4.599807e-02  7.096821e-03 
 4.640192e-02  6.925562e-03 
 4.680576e-02  6.402046e-03 
 4.720961e-02  5.450603e-03 
 4.761345e-02  4.137447e-03 
 4.801730e-02  2.589018e-03 
 4.842115e-02  9.814318e-04 
 4.882499e-02 -4.879287e-04 
 4.922884e-02 -1.642258e-03 
 4.963268e-02 -2.384536e-03 
 5.003653e-02 -2.762755e-03 
 5.044038e-02 -2.852543e-03 
 5.084422e-02 -2.755295e-03 
 5.124807e-02 -2.437817e-03 
 5.165191e-02 -1.960297e-03 
 5.205576e-02 -1.398432e-03 
 5.245961e-02 -8.093733e-04 
 5.286345e-02 -2.635585e-04 
 5.326730e-02  2.560670e-04 
 5.367114e-02  6.941023e-04 
 5.407499e-02  1.042897e-03 
 5.447884e-02  1.347887e-03 
 5.488268e-02  1.691536e-03 
