         time rel_disp_t... 
------------- ------------- 
 2.583889e-04  4.609964e-01 
 5.813749e-04  4.604636e-01 
 9.043610e-04  4.595465e-01 
 1.227347e-03  4.583508e-01 
 1.550333e-03  4.568765e-01 
 1.873319e-03  4.551236e-01 
 2.196305e-03  4.530838e-01 
 2.519291e-03  4.507102e-01 
 2.842277e-03  4.479343e-01 
 3.165263e-03  4.448216e-01 
 3.488249e-03  4.415049e-01 
 3.811236e-03  4.380022e-01 
 4.134222e-03  4.343204e-01 
 4.457208e-03  4.304403e-01 
 4.780195e-03  4.263538e-01 
 5.103182e-03  4.220623e-01 
 5.426168e-03  4.175524e-01 
 5.749155e-03  4.128475e-01 
 6.072142e-03  4.079613e-01 
 6.395129e-03  4.029018e-01 
 6.718115e-03  3.976584e-01 
 7.041102e-03  3.922331e-01 
 7.364089e-03  3.866304e-01 
 7.687076e-03  3.808543e-01 
 8.010063e-03  3.748857e-01 
 8.333050e-03  3.686725e-01 
 8.656037e-03  3.622067e-01 
 8.979025e-03  3.555598e-01 
 9.302012e-03  3.488071e-01 
 9.624999e-03  3.419956e-01 
 9.947986e-03  3.351459e-01 
 1.027097e-02  3.282414e-01 
 1.059396e-02  3.212934e-01 
 1.091695e-02  3.143261e-01 
 1.123993e-02  3.073061e-01 
 1.156292e-02  3.007847e-01 
 1.188591e-02  2.935566e-01 
 1.220890e-02  2.861889e-01 
 1.253188e-02  2.786889e-01 
 1.285487e-02  2.710299e-01 
 1.317786e-02  2.631742e-01 
 1.350084e-02  2.551539e-01 
 1.382383e-02  2.470463e-01 
 1.414682e-02  2.388610e-01 
 1.446980e-02  2.312919e-01 
 1.479279e-02  2.228666e-01 
 1.511578e-02  2.143083e-01 
 1.543876e-02  2.056268e-01 
 1.576175e-02  1.968721e-01 
 1.608474e-02  1.872858e-01 
 1.640772e-02  1.783738e-01 
 1.673071e-02  1.701625e-01 
 1.705370e-02  1.610928e-01 
 1.737669e-02  1.519529e-01 
 1.769968e-02  1.427746e-01 
 1.802267e-02  1.336053e-01 
 1.834566e-02  1.244073e-01 
 1.866866e-02  1.151524e-01 
 1.899165e-02  1.058399e-01 
 1.931464e-02  9.652914e-02 
 1.963763e-02  8.724531e-02 
 1.996063e-02  7.796149e-02 
 2.028362e-02  6.865725e-02 
 2.060661e-02  5.934123e-02 
 2.092961e-02  5.001512e-02 
 2.125260e-02  4.065379e-02 
 2.157559e-02  3.126882e-02 
 2.189858e-02  2.189540e-02 
 2.222158e-02  1.254973e-02 
 2.254457e-02  3.308073e-03 
 2.286756e-02 -5.759053e-03 
 2.319056e-02 -1.466215e-02 
 2.351355e-02 -2.342363e-02 
 2.383654e-02 -3.203147e-02 
 2.415954e-02 -4.049996e-02 
 2.448253e-02 -4.885344e-02 
 2.480552e-02 -5.714386e-02 
 2.512852e-02 -6.539032e-02 
 2.545151e-02 -7.360171e-02 
 2.577450e-02 -8.172875e-02 
 2.609750e-02 -8.974460e-02 
 2.642049e-02 -9.763869e-02 
 2.674349e-02 -1.053884e-01 
 2.706648e-02 -1.129535e-01 
 2.738947e-02 -1.203184e-01 
 2.771247e-02 -1.274287e-01 
 2.803546e-02 -1.342353e-01 
 2.835846e-02 -1.407734e-01 
 2.868145e-02 -1.471167e-01 
 2.900445e-02 -1.533175e-01 
 2.932744e-02 -1.593677e-01 
 2.965044e-02 -1.652333e-01 
 2.997343e-02 -1.708788e-01 
 3.029643e-02 -1.762980e-01 
 3.061942e-02 -1.814717e-01 
 3.094242e-02 -1.863270e-01 
 3.126541e-02 -1.908606e-01 
 3.158841e-02 -1.950238e-01 
 3.191140e-02 -1.988049e-01 
 3.223440e-02 -2.021683e-01 
 3.255740e-02 -2.051142e-01 
 3.288039e-02 -2.076827e-01 
 3.320339e-02 -2.098363e-01 
 3.352638e-02 -2.116182e-01 
 3.384938e-02 -2.130781e-01 
 3.417238e-02 -2.142317e-01 
 3.449537e-02 -2.150896e-01 
 3.481837e-02 -2.156451e-01 
 3.514137e-02 -2.158819e-01 
 3.546437e-02 -2.157821e-01 
 3.578736e-02 -2.152586e-01 
 3.611036e-02 -2.142929e-01 
 3.643336e-02 -2.128377e-01 
 3.675635e-02 -2.108681e-01 
 3.707935e-02 -2.083864e-01 
 3.740235e-02 -2.053807e-01 
 3.772534e-02 -2.018002e-01 
 3.804834e-02 -1.976319e-01 
 3.837134e-02 -1.928392e-01 
 3.869434e-02 -1.874777e-01 
 3.901733e-02 -1.816288e-01 
 3.934033e-02 -1.753547e-01 
 3.966333e-02 -1.686706e-01 
 3.998631e-02 -1.615463e-01 
 4.030929e-02 -1.539817e-01 
 4.063228e-02 -1.459535e-01 
 4.095526e-02 -1.374185e-01 
 4.127824e-02 -1.283481e-01 
 4.160123e-02 -1.187313e-01 
 4.192421e-02 -1.085046e-01 
 4.224719e-02 -9.764854e-02 
 4.257018e-02 -8.615323e-02 
 4.289316e-02 -7.400183e-02 
 4.321614e-02 -6.119429e-02 
 4.353913e-02 -4.776579e-02 
 4.386211e-02 -3.452870e-02 
 4.418509e-02 -2.004473e-02 
 4.450808e-02 -5.114533e-03 
 4.483106e-02  1.022552e-02 
 4.515404e-02  2.599643e-02 
 4.547702e-02  4.161603e-02 
 4.580001e-02  5.832902e-02 
 4.612299e-02  7.558233e-02 
 4.644597e-02  9.335069e-02 
 4.676895e-02  1.116586e-01 
 4.709194e-02  1.304924e-01 
 4.741492e-02  1.498523e-01 
 4.773790e-02  1.697166e-01 
 4.806088e-02  1.900924e-01 
 4.838387e-02  2.109358e-01 
 4.870685e-02  2.322233e-01 
 4.902983e-02  2.538353e-01 
 4.935281e-02  2.756904e-01 
 4.967580e-02  2.977963e-01 
 4.999878e-02  3.201807e-01 
 5.032176e-02  3.429117e-01 
 5.064474e-02  3.660448e-01 
 5.096773e-02  3.895757e-01 
 5.129071e-02  4.135262e-01 
 5.161369e-02  4.378917e-01 
 5.193668e-02  4.626317e-01 
 5.225966e-02  4.877321e-01 
 5.258264e-02  5.131643e-01 
 5.290563e-02  5.388486e-01 
 5.322861e-02  5.647247e-01 
 5.355159e-02  5.907714e-01 
 5.387458e-02  6.169398e-01 
 5.419756e-02  6.432411e-01 
 5.452055e-02  6.696470e-01 
 5.484353e-02  6.961620e-01 
 5.516651e-02  7.228359e-01 
 5.548950e-02  7.496681e-01 
 5.581248e-02  7.766601e-01 
 5.613547e-02  8.038605e-01 
 5.645845e-02  8.312370e-01 
 5.678144e-02  8.587676e-01 
 5.710442e-02  8.864547e-01 
 5.742741e-02  9.142488e-01 
 5.775039e-02  9.421279e-01 
 5.807338e-02  9.700690e-01 
 5.839636e-02  9.980614e-01 
 5.871935e-02  1.026103e+00 
 5.904233e-02  1.054137e+00 
 5.936532e-02  1.082160e+00 
