         time tilt_up_se... 
------------- ------------- 
 2.583889e-04  2.909648e-03 
 5.813749e-04  2.916272e-03 
 9.043610e-04  2.922806e-03 
 1.227347e-03  2.929240e-03 
 1.550333e-03  2.935562e-03 
 1.873319e-03  2.941289e-03 
 2.196305e-03  2.943459e-03 
 2.519291e-03  2.937082e-03 
 2.842277e-03  2.926911e-03 
 3.165263e-03  2.924661e-03 
 3.488249e-03  2.929889e-03 
 3.811236e-03  2.939466e-03 
 4.134222e-03  2.950413e-03 
 4.457208e-03  2.960278e-03 
 4.780195e-03  2.968270e-03 
 5.103182e-03  2.968592e-03 
 5.426168e-03  2.956791e-03 
 5.749155e-03  2.942090e-03 
 6.072142e-03  2.944929e-03 
 6.395129e-03  2.972706e-03 
 6.718115e-03  3.023753e-03 
 7.041102e-03  3.096480e-03 
 7.364089e-03  3.191085e-03 
 7.687076e-03  3.307308e-03 
 8.010063e-03  3.438243e-03 
 8.333050e-03  3.579936e-03 
 8.656037e-03  3.735920e-03 
 8.979025e-03  3.907658e-03 
 9.302012e-03  4.096561e-03 
 9.624999e-03  4.301244e-03 
 9.947986e-03  4.520719e-03 
 1.027097e-02  4.750727e-03 
 1.059396e-02  4.992362e-03 
 1.091695e-02  5.241794e-03 
 1.123993e-02  5.496544e-03 
 1.156292e-02  5.756626e-03 
 1.188591e-02  6.024872e-03 
 1.220890e-02  6.309590e-03 
 1.253188e-02  6.611994e-03 
 1.285487e-02  6.929020e-03 
 1.317786e-02  7.260566e-03 
 1.350084e-02  7.606013e-03 
 1.382383e-02  7.955227e-03 
 1.414682e-02  8.296967e-03 
 1.446980e-02  8.630799e-03 
 1.479279e-02  8.958986e-03 
 1.511578e-02  9.285989e-03 
 1.543876e-02  9.610876e-03 
 1.576175e-02  9.930913e-03 
 1.608474e-02  1.024444e-02 
 1.640772e-02  1.055864e-02 
 1.673071e-02  1.087867e-02 
 1.705370e-02  1.120147e-02 
 1.737669e-02  1.152040e-02 
 1.769968e-02  1.183142e-02 
 1.802267e-02  1.212944e-02 
 1.834566e-02  1.240945e-02 
 1.866866e-02  1.266934e-02 
 1.899165e-02  1.291185e-02 
 1.931464e-02  1.314632e-02 
 1.963763e-02  1.337990e-02 
 1.996063e-02  1.361597e-02 
 2.028362e-02  1.384957e-02 
 2.060661e-02  1.407333e-02 
 2.092961e-02  1.427992e-02 
 2.125260e-02  1.446771e-02 
 2.157559e-02  1.463805e-02 
 2.189858e-02  1.478998e-02 
 2.222158e-02  1.492720e-02 
 2.254457e-02  1.505189e-02 
 2.286756e-02  1.515402e-02 
 2.319056e-02  1.522365e-02 
 2.351355e-02  1.526230e-02 
 2.383654e-02  1.526780e-02 
 2.415954e-02  1.524274e-02 
 2.448253e-02  1.518729e-02 
 2.480552e-02  1.510845e-02 
 2.512852e-02  1.501462e-02 
 2.545151e-02  1.491103e-02 
 2.577450e-02  1.479050e-02 
 2.609750e-02  1.465106e-02 
 2.642049e-02  1.448619e-02 
 2.674349e-02  1.429923e-02 
 2.706648e-02  1.409041e-02 
 2.738947e-02  1.385577e-02 
 2.771247e-02  1.359455e-02 
 2.803546e-02  1.330629e-02 
 2.835846e-02  1.299008e-02 
 2.868145e-02  1.265159e-02 
 2.900445e-02  1.229617e-02 
 2.932744e-02  1.192456e-02 
 2.965044e-02  1.153395e-02 
 2.997343e-02  1.112843e-02 
 3.029643e-02  1.071061e-02 
 3.061942e-02  1.027719e-02 
 3.094242e-02  9.818377e-03 
 3.126541e-02  9.330741e-03 
 3.158841e-02  8.825271e-03 
 3.191140e-02  8.304350e-03 
 3.223440e-02  7.768925e-03 
 3.255740e-02  7.226935e-03 
 3.288039e-02  6.678352e-03 
 3.320339e-02  6.122683e-03 
 3.352638e-02  5.556308e-03 
 3.384938e-02  4.981303e-03 
 3.417238e-02  4.400770e-03 
 3.449537e-02  3.818479e-03 
 3.481837e-02  3.234559e-03 
 3.514137e-02  2.659938e-03 
 3.546437e-02  2.100350e-03 
 3.578736e-02  1.557661e-03 
 3.611036e-02  1.023044e-03 
 3.643336e-02  4.870499e-04 
 3.675635e-02 -5.393981e-05 
 3.707935e-02 -5.986705e-04 
 3.740235e-02 -1.145801e-03 
 3.772534e-02 -1.688484e-03 
 3.804834e-02 -2.226840e-03 
 3.837134e-02 -2.753687e-03 
 3.869434e-02 -3.268377e-03 
 3.901733e-02 -3.766433e-03 
 3.934033e-02 -4.246321e-03 
 3.966333e-02 -4.708616e-03 
 3.998631e-02 -5.155079e-03 
 4.030929e-02 -5.577790e-03 
 4.063228e-02 -5.967712e-03 
 4.095526e-02 -6.328196e-03 
 4.127824e-02 -6.669511e-03 
 4.160123e-02 -6.996877e-03 
 4.192421e-02 -7.310864e-03 
 4.224719e-02 -7.611623e-03 
 4.257018e-02 -7.898907e-03 
 4.289316e-02 -8.170908e-03 
 4.321614e-02 -8.428993e-03 
 4.353913e-02 -8.671193e-03 
 4.386211e-02 -8.892857e-03 
 4.418509e-02 -9.094615e-03 
 4.450808e-02 -9.273809e-03 
 4.483106e-02 -9.429278e-03 
 4.515404e-02 -9.554587e-03 
 4.547702e-02 -9.644340e-03 
 4.580001e-02 -9.701221e-03 
 4.612299e-02 -9.735114e-03 
 4.644597e-02 -9.761002e-03 
 4.676895e-02 -9.786016e-03 
 4.709194e-02 -9.814161e-03 
 4.741492e-02 -9.840548e-03 
 4.773790e-02 -9.857581e-03 
 4.806088e-02 -9.859990e-03 
 4.838387e-02 -9.844939e-03 
 4.870685e-02 -9.813665e-03 
 4.902983e-02 -9.766419e-03 
 4.935281e-02 -9.705196e-03 
 4.967580e-02 -9.635017e-03 
 4.999878e-02 -9.562865e-03 
 5.032176e-02 -9.490303e-03 
 5.064474e-02 -9.413261e-03 
 5.096773e-02 -9.328534e-03 
 5.129071e-02 -9.242006e-03 
 5.161369e-02 -9.163461e-03 
 5.193668e-02 -9.096384e-03 
 5.225966e-02 -9.040553e-03 
 5.258264e-02 -8.991819e-03 
 5.290563e-02 -8.945120e-03 
 5.322861e-02 -8.897397e-03 
 5.355159e-02 -8.843738e-03 
 5.387458e-02 -8.780429e-03 
 5.419756e-02 -8.699480e-03 
 5.452055e-02 -8.606424e-03 
 5.484353e-02 -8.510420e-03 
 5.516651e-02 -8.415274e-03 
 5.548950e-02 -8.318681e-03 
 5.581248e-02 -8.221358e-03 
 5.613547e-02 -8.125735e-03 
