         time rel_disp_t... 
------------- ------------- 
 2.583889e-04  4.691011e-01 
 5.813749e-04  4.681896e-01 
 9.043610e-04  4.669994e-01 
 1.227347e-03  4.655306e-01 
 1.550333e-03  4.637831e-01 
 1.873319e-03  4.617507e-01 
 2.196305e-03  4.593922e-01 
 2.519291e-03  4.566382e-01 
 2.842277e-03  4.535553e-01 
 3.165263e-03  4.503074e-01 
 3.488249e-03  4.468884e-01 
 3.811236e-03  4.432543e-01 
 4.134222e-03  4.393603e-01 
 4.457208e-03  4.351639e-01 
 4.780195e-03  4.306664e-01 
 5.103182e-03  4.258806e-01 
 5.426168e-03  4.208860e-01 
 5.749155e-03  4.157429e-01 
 6.072142e-03  4.104922e-01 
 6.395129e-03  4.051396e-01 
 6.718115e-03  3.997080e-01 
 7.041102e-03  3.942058e-01 
 7.364089e-03  3.886214e-01 
 7.687076e-03  3.829137e-01 
 8.010063e-03  3.769944e-01 
 8.333050e-03  3.707889e-01 
 8.656037e-03  3.643815e-01 
 8.979025e-03  3.578815e-01 
 9.302012e-03  3.513284e-01 
 9.624999e-03  3.447032e-01 
 9.947986e-03  3.379875e-01 
 1.027097e-02  3.311414e-01 
 1.059396e-02  3.241916e-01 
 1.091695e-02  3.171121e-01 
 1.123993e-02  3.098756e-01 
 1.156292e-02  3.024735e-01 
 1.188591e-02  2.949103e-01 
 1.220890e-02  2.872520e-01 
 1.253188e-02  2.795192e-01 
 1.285487e-02  2.716859e-01 
 1.317786e-02  2.637980e-01 
 1.350084e-02  2.559111e-01 
 1.382383e-02  2.479575e-01 
 1.414682e-02  2.398257e-01 
 1.446980e-02  2.314991e-01 
 1.479279e-02  2.229819e-01 
 1.511578e-02  2.143316e-01 
 1.543876e-02  2.056407e-01 
 1.576175e-02  1.969430e-01 
 1.608474e-02  1.882058e-01 
 1.640772e-02  1.794179e-01 
 1.673071e-02  1.705824e-01 
 1.705370e-02  1.617039e-01 
 1.737669e-02  1.527883e-01 
 1.769968e-02  1.438463e-01 
 1.802267e-02  1.348123e-01 
 1.834566e-02  1.256230e-01 
 1.866866e-02  1.163096e-01 
 1.899165e-02  1.069521e-01 
 1.931464e-02  9.767645e-02 
 1.963763e-02  8.850266e-02 
 1.996063e-02  7.939195e-02 
 2.028362e-02  7.030123e-02 
 2.060661e-02  6.118552e-02 
 2.092961e-02  5.203708e-02 
 2.125260e-02  4.290533e-02 
 2.157559e-02  3.382470e-02 
 2.189858e-02  2.479085e-02 
 2.222158e-02  1.584986e-02 
 2.254457e-02  7.073348e-03 
 2.286756e-02 -1.604007e-03 
 2.319056e-02 -1.024595e-02 
 2.351355e-02 -1.881776e-02 
 2.383654e-02 -2.736500e-02 
 2.415954e-02 -3.586697e-02 
 2.448253e-02 -4.436038e-02 
 2.480552e-02 -5.281707e-02 
 2.512852e-02 -6.115191e-02 
 2.545151e-02 -6.926111e-02 
 2.577450e-02 -7.715643e-02 
 2.609750e-02 -8.481508e-02 
 2.642049e-02 -9.230504e-02 
 2.674349e-02 -9.966563e-02 
 2.706648e-02 -1.068862e-01 
 2.738947e-02 -1.139511e-01 
 2.771247e-02 -1.208073e-01 
 2.803546e-02 -1.274477e-01 
 2.835846e-02 -1.339106e-01 
 2.868145e-02 -1.401684e-01 
 2.900445e-02 -1.462017e-01 
 2.932744e-02 -1.519476e-01 
 2.965044e-02 -1.574012e-01 
 2.997343e-02 -1.626285e-01 
 3.029643e-02 -1.676610e-01 
 3.061942e-02 -1.725072e-01 
 3.094242e-02 -1.772055e-01 
 3.126541e-02 -1.816892e-01 
 3.158841e-02 -1.857997e-01 
 3.191140e-02 -1.895173e-01 
 3.223440e-02 -1.928266e-01 
 3.255740e-02 -1.956846e-01 
 3.288039e-02 -1.980994e-01 
 3.320339e-02 -2.001145e-01 
 3.352638e-02 -2.017767e-01 
 3.384938e-02 -2.031170e-01 
 3.417238e-02 -2.041276e-01 
 3.449537e-02 -2.047896e-01 
 3.481837e-02 -2.051177e-01 
 3.514137e-02 -2.050319e-01 
 3.546437e-02 -2.044496e-01 
 3.578736e-02 -2.033220e-01 
 3.611036e-02 -2.016490e-01 
 3.643336e-02 -1.994727e-01 
 3.675635e-02 -1.968663e-01 
 3.707935e-02 -1.938417e-01 
 3.740235e-02 -1.903810e-01 
 3.772534e-02 -1.863853e-01 
 3.804834e-02 -1.818586e-01 
 3.837134e-02 -1.767649e-01 
 3.869434e-02 -1.711926e-01 
 3.901733e-02 -1.651515e-01 
 3.934033e-02 -1.586618e-01 
 3.966333e-02 -1.516481e-01 
 3.998631e-02 -1.441565e-01 
 4.030929e-02 -1.361726e-01 
 4.063228e-02 -1.276776e-01 
 4.095526e-02 -1.186342e-01 
 4.127824e-02 -1.090236e-01 
 4.160123e-02 -9.879264e-02 
 4.192421e-02 -8.793140e-02 
 4.224719e-02 -7.644660e-02 
 4.257018e-02 -6.439316e-02 
 4.289316e-02 -5.179723e-02 
 4.321614e-02 -3.870060e-02 
 4.353913e-02 -2.512421e-02 
 4.386211e-02 -1.108438e-02 
 4.418509e-02  3.396219e-03 
 4.450808e-02  1.835059e-02 
 4.483106e-02  3.382307e-02 
 4.515404e-02  4.987541e-02 
 4.547702e-02  6.656811e-02 
 4.580001e-02  8.386992e-02 
 4.612299e-02  1.017729e-01 
 4.644597e-02  1.201948e-01 
 4.676895e-02  1.390744e-01 
 4.709194e-02  1.583464e-01 
 4.741492e-02  1.780207e-01 
 4.773790e-02  1.981456e-01 
 4.806088e-02  2.187683e-01 
 4.838387e-02  2.398976e-01 
 4.870685e-02  2.614479e-01 
 4.902983e-02  2.833354e-01 
 4.935281e-02  3.055402e-01 
 4.967580e-02  3.280892e-01 
 4.999878e-02  3.510026e-01 
 5.032176e-02  3.742467e-01 
 5.064474e-02  3.978067e-01 
 5.096773e-02  4.216796e-01 
 5.129071e-02  4.458734e-01 
 5.161369e-02  4.703805e-01 
 5.193668e-02  4.951969e-01 
 5.225966e-02  5.202791e-01 
 5.258264e-02  5.455694e-01 
 5.290563e-02  5.710177e-01 
 5.322861e-02  5.966155e-01 
 5.355159e-02  6.223790e-01 
 5.387458e-02  6.483317e-01 
 5.419756e-02  6.745206e-01 
 5.452055e-02  7.009185e-01 
 5.484353e-02  7.275140e-01 
 5.516651e-02  7.543263e-01 
 5.548950e-02  7.813562e-01 
 5.581248e-02  8.085657e-01 
 5.613547e-02  8.359187e-01 
 5.645845e-02  8.633406e-01 
 5.678144e-02  8.908326e-01 
 5.710442e-02  9.183229e-01 
 5.742741e-02  9.457949e-01 
 5.775039e-02  9.732649e-01 
 5.807338e-02  1.000764e+00 
 5.839636e-02  1.028387e+00 
 5.871935e-02  1.056148e+00 
 5.904233e-02  1.083882e+00 
 5.936532e-02  1.111610e+00 
 5.968830e-02  1.139333e+00 
 6.001128e-02  1.167080e+00 
 6.033426e-02  1.194787e+00 
 6.065725e-02  1.222492e+00 
 6.098023e-02  1.250107e+00 
 6.130321e-02  1.277666e+00 
 6.162619e-02  1.305070e+00 
 6.194918e-02  1.332332e+00 
 6.227216e-02  1.359423e+00 
 6.259515e-02  1.386285e+00 
 6.291814e-02  1.412871e+00 
 6.324113e-02  1.439210e+00 
 6.356412e-02  1.465388e+00 
 6.388710e-02  1.491377e+00 
 6.421009e-02  1.517238e+00 
 6.453308e-02  1.542883e+00 
 6.485607e-02  1.568304e+00 
 6.517906e-02  1.593466e+00 
 6.550205e-02  1.618225e+00 
 6.582504e-02  1.642569e+00 
 6.614803e-02  1.666479e+00 
 6.647102e-02  1.689957e+00 
 6.679401e-02  1.713243e+00 
 6.711700e-02  1.736058e+00 
 6.744000e-02  1.758245e+00 
 6.776299e-02  1.780094e+00 
 6.808598e-02  1.801592e+00 
 6.840897e-02  1.822775e+00 
 6.873196e-02  1.843052e+00 
 6.905495e-02  1.863268e+00 
 6.937794e-02  1.883216e+00 
 6.970094e-02  1.902238e+00 
 7.002393e-02  1.921132e+00 
 7.034692e-02  1.939565e+00 
 7.066991e-02  1.956907e+00 
 7.099291e-02  1.973904e+00 
 7.131590e-02  1.989901e+00 
 7.163889e-02  2.005707e+00 
 7.196188e-02  2.015514e+00 
 7.228488e-02  2.030483e+00 
 7.260787e-02  2.043802e+00 
 7.293086e-02  2.056886e+00 
 7.325386e-02  2.069359e+00 
 7.357685e-02  2.081053e+00 
 7.389984e-02  2.092219e+00 
 7.422284e-02  2.103243e+00 
 7.454583e-02  2.113224e+00 
 7.486882e-02  2.122924e+00 
 7.519182e-02  2.131592e+00 
 7.551481e-02  2.139658e+00 
 7.583781e-02  2.146944e+00 
 7.616080e-02  2.153421e+00 
 7.648379e-02  2.158685e+00 
 7.680679e-02  2.164189e+00 
 7.712978e-02  2.168230e+00 
 7.745278e-02  2.171974e+00 
 7.777577e-02  2.174861e+00 
 7.809876e-02  2.176953e+00 
 7.842176e-02  2.178161e+00 
 7.874475e-02  2.178766e+00 
 7.906775e-02  2.178829e+00 
 7.939074e-02  2.178292e+00 
 7.971374e-02  2.176882e+00 
 8.003673e-02  2.175126e+00 
 8.035973e-02  2.172045e+00 
 8.068272e-02  2.168100e+00 
 8.100572e-02  2.163822e+00 
 8.132871e-02  2.159102e+00 
 8.165171e-02  2.153264e+00 
 8.197471e-02  2.146265e+00 
 8.229770e-02  2.139193e+00 
 8.262070e-02  2.131659e+00 
 8.294369e-02  2.123290e+00 
 8.326669e-02  2.114015e+00 
 8.358969e-02  2.104429e+00 
 8.391268e-02  2.094183e+00 
 8.423568e-02  2.083344e+00 
 8.455868e-02  2.071472e+00 
 8.488167e-02  2.059707e+00 
 8.520467e-02  2.047070e+00 
 8.552767e-02  2.033507e+00 
 8.585066e-02  2.019853e+00 
 8.617366e-02  2.005299e+00 
 8.649666e-02  1.990191e+00 
 8.681966e-02  1.974602e+00 
 8.714265e-02  1.958339e+00 
 8.746565e-02  1.941946e+00 
