         time bulge_top_... 
------------- ------------- 
 2.386174e-04  1.115623e-02 
 6.363130e-04  1.084441e-02 
 1.034009e-03  9.649287e-03 
 1.431704e-03  7.646533e-03 
 1.829400e-03  4.930220e-03 
 2.227096e-03  1.717722e-03 
 2.624791e-03 -1.694925e-03 
 3.022487e-03 -5.048328e-03 
 3.420182e-03 -8.056503e-03 
 3.817878e-03 -1.059420e-02 
 4.215574e-03 -1.253322e-02 
 4.613269e-03 -1.376997e-02 
 5.010965e-03 -1.416982e-02 
 5.408661e-03 -1.372932e-02 
 5.806356e-03 -1.243491e-02 
 6.204052e-03 -1.042127e-02 
 6.601747e-03 -7.882952e-03 
 6.999443e-03 -5.168488e-03 
 7.397139e-03 -2.538657e-03 
 7.794834e-03 -2.694823e-04 
 8.192530e-03  1.493660e-03 
 8.590226e-03  2.657429e-03 
 8.987921e-03  3.206326e-03 
 9.385617e-03  3.205893e-03 
 9.783312e-03  2.670901e-03 
 1.018101e-02  1.696902e-03 
 1.057870e-02  2.975855e-04 
 1.097640e-02 -1.372310e-03 
 1.137409e-02 -3.143526e-03 
 1.177179e-02 -4.754872e-03 
 1.216949e-02 -5.987765e-03 
 1.256718e-02 -6.684234e-03 
 1.296488e-02 -6.752166e-03 
 1.336257e-02 -6.201590e-03 
 1.376027e-02 -5.058168e-03 
 1.415796e-02 -3.465756e-03 
 1.455566e-02 -1.547840e-03 
 1.495336e-02  5.300560e-04 
 1.535105e-02  2.574554e-03 
 1.574875e-02  4.378028e-03 
 1.614644e-02  5.718690e-03 
 1.654414e-02  6.434066e-03 
 1.694183e-02  6.402739e-03 
 1.733953e-02  5.638818e-03 
 1.773723e-02  4.191858e-03 
 1.813492e-02  2.248184e-03 
 1.853262e-02 -3.634428e-05 
 1.893031e-02 -2.405331e-03 
 1.932801e-02 -4.676524e-03 
 1.972570e-02 -6.727931e-03 
 2.012340e-02 -8.404619e-03 
 2.052109e-02 -9.552031e-03 
 2.091879e-02 -1.004643e-02 
 2.131649e-02 -9.804442e-03 
 2.171418e-02 -8.888432e-03 
 2.211188e-02 -7.378355e-03 
 2.250957e-02 -5.371728e-03 
 2.290727e-02 -3.046148e-03 
 2.330496e-02 -5.816857e-04 
 2.370266e-02  1.897807e-03 
 2.410036e-02  4.238342e-03 
 2.449805e-02  6.320236e-03 
 2.489575e-02  8.008736e-03 
 2.529344e-02  9.176361e-03 
 2.569114e-02  9.776853e-03 
 2.608883e-02  9.751882e-03 
 2.648653e-02  9.156623e-03 
 2.688422e-02  8.079078e-03 
 2.728192e-02  6.645992e-03 
 2.767962e-02  4.961105e-03 
 2.807731e-02  3.115660e-03 
 2.847501e-02  1.185151e-03 
 2.887270e-02 -6.988192e-04 
 2.927040e-02 -2.399501e-03 
 2.966809e-02 -3.774912e-03 
 3.006579e-02 -4.669053e-03 
 3.046349e-02 -5.028815e-03 
 3.086118e-02 -4.903690e-03 
 3.125888e-02 -4.326305e-03 
 3.165657e-02 -3.336764e-03 
 3.205427e-02 -2.041627e-03 
 3.245196e-02 -5.304093e-04 
 3.284966e-02  1.076189e-03 
 3.324735e-02  2.640052e-03 
 3.364505e-02  4.035541e-03 
 3.404275e-02  5.058894e-03 
 3.444044e-02  5.529014e-03 
 3.483814e-02  5.299061e-03 
 3.523583e-02  4.379206e-03 
 3.563353e-02  2.853821e-03 
 3.603122e-02  8.930915e-04 
 3.642892e-02 -1.285072e-03 
 3.682662e-02 -3.499910e-03 
 3.722431e-02 -5.515989e-03 
 3.762201e-02 -7.141499e-03 
 3.801970e-02 -8.241791e-03 
 3.841740e-02 -8.623085e-03 
 3.881509e-02 -8.276922e-03 
 3.921279e-02 -7.138505e-03 
 3.961048e-02 -5.221743e-03 
 4.000818e-02 -2.551701e-03 
 4.040588e-02  7.496229e-04 
