         time rel_disp_t... 
------------- ------------- 
 2.386174e-04  8.593238e-01 
 6.363130e-04  8.768619e-01 
 1.034009e-03  8.935817e-01 
 1.431704e-03  9.095435e-01 
 1.829400e-03  9.248835e-01 
 2.227096e-03  9.398188e-01 
 2.624791e-03  9.544791e-01 
 3.022487e-03  9.689619e-01 
 3.420182e-03  9.832548e-01 
 3.817878e-03  9.973638e-01 
 4.215574e-03  1.011270e+00 
 4.613269e-03  1.025077e+00 
 5.010965e-03  1.038842e+00 
 5.408661e-03  1.052577e+00 
 5.806356e-03  1.066333e+00 
 6.204052e-03  1.080033e+00 
 6.601747e-03  1.093474e+00 
 6.999443e-03  1.106556e+00 
 7.397139e-03  1.119117e+00 
 7.794834e-03  1.131095e+00 
 8.192530e-03  1.142487e+00 
 8.590226e-03  1.153342e+00 
 8.987921e-03  1.163733e+00 
 9.385617e-03  1.173674e+00 
 9.783312e-03  1.183141e+00 
 1.018101e-02  1.192038e+00 
 1.057870e-02  1.200295e+00 
 1.097640e-02  1.207880e+00 
 1.137409e-02  1.214814e+00 
 1.177179e-02  1.221079e+00 
 1.216949e-02  1.226679e+00 
 1.256718e-02  1.231744e+00 
 1.296488e-02  1.236208e+00 
 1.336257e-02  1.240056e+00 
 1.376027e-02  1.243234e+00 
 1.415796e-02  1.245705e+00 
 1.455566e-02  1.247422e+00 
 1.495336e-02  1.248315e+00 
 1.535105e-02  1.248305e+00 
 1.574875e-02  1.247326e+00 
 1.614644e-02  1.245397e+00 
 1.654414e-02  1.242472e+00 
 1.694183e-02  1.238616e+00 
 1.733953e-02  1.233939e+00 
 1.773723e-02  1.228563e+00 
 1.813492e-02  1.222595e+00 
 1.853262e-02  1.216158e+00 
 1.893031e-02  1.209316e+00 
 1.932801e-02  1.202073e+00 
 1.972570e-02  1.194358e+00 
 2.012340e-02  1.186244e+00 
 2.052109e-02  1.177661e+00 
 2.091879e-02  1.168686e+00 
 2.131649e-02  1.159263e+00 
 2.171418e-02  1.149437e+00 
 2.211188e-02  1.139102e+00 
 2.250957e-02  1.128180e+00 
 2.290727e-02  1.116597e+00 
 2.330496e-02  1.104258e+00 
 2.370266e-02  1.091022e+00 
 2.410036e-02  1.076828e+00 
 2.449805e-02  1.061585e+00 
 2.489575e-02  1.045317e+00 
 2.529344e-02  1.028075e+00 
 2.569114e-02  1.009947e+00 
 2.608883e-02  9.910209e-01 
 2.648653e-02  9.713856e-01 
 2.688422e-02  9.511499e-01 
 2.728192e-02  9.303553e-01 
 2.767962e-02  9.090890e-01 
 2.807731e-02  8.873858e-01 
 2.847501e-02  8.653357e-01 
 2.887270e-02  8.429531e-01 
 2.927040e-02  8.203203e-01 
 2.966809e-02  7.975052e-01 
 3.006579e-02  7.744118e-01 
 3.046349e-02  7.510042e-01 
 3.086118e-02  7.271873e-01 
 3.125888e-02  7.030087e-01 
 3.165657e-02  6.785133e-01 
 3.205427e-02  6.537692e-01 
 3.245196e-02  6.288405e-01 
 3.284966e-02  6.037240e-01 
 3.324735e-02  5.784118e-01 
 3.364505e-02  5.528716e-01 
 3.404275e-02  5.271263e-01 
 3.444044e-02  5.011808e-01 
 3.483814e-02  4.751941e-01 
 3.523583e-02  4.492806e-01 
 3.563353e-02  4.235921e-01 
 3.603122e-02  3.982558e-01 
 3.642892e-02  3.733406e-01 
 3.682662e-02  3.489018e-01 
 3.722431e-02  3.249818e-01 
 3.762201e-02  3.016058e-01 
 3.801970e-02  2.788087e-01 
 3.841740e-02  2.565292e-01 
 3.881509e-02  2.346943e-01 
 3.921279e-02  2.132268e-01 
 3.961048e-02  1.920170e-01 
 4.000818e-02  1.709101e-01 
 4.040588e-02  1.498332e-01 
 4.080357e-02  1.287115e-01 
 4.120127e-02  1.075322e-01 
 4.159896e-02  8.625623e-02 
 4.199666e-02  6.475666e-02 
 4.239435e-02  4.291724e-02 
 4.279205e-02  2.056857e-02 
 4.318975e-02 -2.404579e-03 
 4.358744e-02 -2.603001e-02 
 4.398514e-02 -5.022244e-02 
 4.438283e-02 -7.474879e-02 
 4.478053e-02 -9.938194e-02 
 4.517822e-02 -1.238466e-01 
 4.557592e-02 -1.479889e-01 
 4.597361e-02 -1.717247e-01 
 4.637131e-02 -1.949362e-01 
 4.676901e-02 -2.176613e-01 
 4.716670e-02 -2.398116e-01 
 4.756440e-02 -2.612949e-01 
 4.796209e-02 -2.820308e-01 
 4.835979e-02 -3.020414e-01 
 4.875748e-02 -3.213580e-01 
 4.915518e-02 -3.401883e-01 
 4.955288e-02 -3.587462e-01 
 4.995057e-02 -3.771123e-01 
 5.034827e-02 -3.953242e-01 
 5.074596e-02 -4.133503e-01 
 5.114366e-02 -4.312185e-01 
 5.154135e-02 -4.488914e-01 
 5.193905e-02 -4.663930e-01 
 5.233674e-02 -4.837328e-01 
 5.273444e-02 -5.009213e-01 
 5.313214e-02 -5.178585e-01 
 5.352983e-02 -5.343752e-01 
 5.392753e-02 -5.502484e-01 
 5.432522e-02 -5.652530e-01 
 5.472292e-02 -5.792961e-01 
 5.512061e-02 -5.923705e-01 
 5.551831e-02 -6.045132e-01 
 5.591601e-02 -6.157652e-01 
 5.631370e-02 -6.261111e-01 
 5.671140e-02 -6.354862e-01 
 5.710909e-02 -6.438596e-01 
 5.750679e-02 -6.512643e-01 
 5.790448e-02 -6.578643e-01 
 5.830218e-02 -6.638999e-01 
 5.869987e-02 -6.696273e-01 
 5.909757e-02 -6.753877e-01 
 5.949527e-02 -6.812369e-01 
 5.989296e-02 -6.872216e-01 
 6.029066e-02 -6.932234e-01 
 6.068835e-02 -6.991214e-01 
 6.108605e-02 -7.048365e-01 
 6.148374e-02 -7.102837e-01 
 6.188144e-02 -7.154700e-01 
 6.227914e-02 -7.203362e-01 
 6.267683e-02 -7.247835e-01 
 6.307453e-02 -7.286292e-01 
 6.347222e-02 -7.315332e-01 
 6.386992e-02 -7.332472e-01 
 6.426761e-02 -7.335345e-01 
 6.466531e-02 -7.322933e-01 
 6.506300e-02 -7.295408e-01 
 6.546070e-02 -7.252693e-01 
 6.585840e-02 -7.195904e-01 
 6.625609e-02 -7.125869e-01 
 6.665379e-02 -7.044068e-01 
 6.705148e-02 -6.952530e-01 
 6.744918e-02 -6.854157e-01 
 6.784687e-02 -6.751672e-01 
 6.824457e-02 -6.647493e-01 
 6.864227e-02 -6.543554e-01 
 6.903996e-02 -6.440821e-01 
 6.943766e-02 -6.339182e-01 
 6.983535e-02 -6.238012e-01 
 7.023305e-02 -6.136887e-01 
 7.063074e-02 -6.036044e-01 
 7.102844e-02 -5.935094e-01 
 7.142613e-02 -5.834059e-01 
 7.182383e-02 -5.732541e-01 
 7.222153e-02 -5.628689e-01 
 7.261922e-02 -5.521156e-01 
 7.301692e-02 -5.408224e-01 
 7.341461e-02 -5.288827e-01 
 7.381231e-02 -5.163313e-01 
 7.421000e-02 -5.032688e-01 
 7.460770e-02 -4.898068e-01 
 7.500540e-02 -4.760178e-01 
 7.540309e-02 -4.619454e-01 
 7.580079e-02 -4.475594e-01 
 7.619848e-02 -4.329574e-01 
 7.659618e-02 -4.181784e-01 
 7.699387e-02 -4.033844e-01 
 7.739157e-02 -3.886744e-01 
 7.778926e-02 -3.741744e-01 
 7.818696e-02 -3.599168e-01 
 7.858466e-02 -3.458763e-01 
 7.898235e-02 -3.319153e-01 
 7.938005e-02 -3.178623e-01 
 7.977774e-02 -3.035502e-01 
 8.017544e-02 -2.888266e-01 
