         time tilt_beam_... 
------------- ------------- 
 2.386174e-04 -8.858636e-02 
 6.363130e-04 -9.036627e-02 
 1.034009e-03 -9.206583e-02 
 1.431704e-03 -9.369009e-02 
 1.829400e-03 -9.525407e-02 
 2.227096e-03 -9.678109e-02 
 2.624791e-03 -9.828519e-02 
 3.022487e-03 -9.977610e-02 
 3.420182e-03 -1.012531e-01 
 3.817878e-03 -1.027164e-01 
 4.215574e-03 -1.041623e-01 
 4.613269e-03 -1.055983e-01 
 5.010965e-03 -1.070272e-01 
 5.408661e-03 -1.084529e-01 
 5.806356e-03 -1.098748e-01 
 6.204052e-03 -1.112883e-01 
 6.601747e-03 -1.126764e-01 
 6.999443e-03 -1.140285e-01 
 7.397139e-03 -1.153302e-01 
 7.794834e-03 -1.165763e-01 
 8.192530e-03 -1.177685e-01 
 8.590226e-03 -1.189101e-01 
 8.987921e-03 -1.200065e-01 
 9.385617e-03 -1.210565e-01 
 9.783312e-03 -1.220535e-01 
 1.018101e-02 -1.229853e-01 
 1.057870e-02 -1.238441e-01 
 1.097640e-02 -1.246266e-01 
 1.137409e-02 -1.253349e-01 
 1.177179e-02 -1.259722e-01 
 1.216949e-02 -1.265428e-01 
 1.256718e-02 -1.270514e-01 
 1.296488e-02 -1.275002e-01 
 1.336257e-02 -1.278883e-01 
 1.376027e-02 -1.282113e-01 
 1.415796e-02 -1.284672e-01 
 1.455566e-02 -1.286500e-01 
 1.495336e-02 -1.287569e-01 
 1.535105e-02 -1.287796e-01 
 1.574875e-02 -1.287102e-01 
 1.614644e-02 -1.285455e-01 
 1.654414e-02 -1.282843e-01 
 1.694183e-02 -1.279321e-01 
 1.733953e-02 -1.274916e-01 
 1.773723e-02 -1.269735e-01 
 1.813492e-02 -1.263812e-01 
 1.853262e-02 -1.257240e-01 
 1.893031e-02 -1.250064e-01 
 1.932801e-02 -1.242279e-01 
 1.972570e-02 -1.233907e-01 
 2.012340e-02 -1.224996e-01 
 2.052109e-02 -1.215612e-01 
 2.091879e-02 -1.205838e-01 
 2.131649e-02 -1.195675e-01 
 2.171418e-02 -1.185112e-01 
 2.211188e-02 -1.174115e-01 
 2.250957e-02 -1.162592e-01 
 2.290727e-02 -1.150447e-01 
 2.330496e-02 -1.137616e-01 
 2.370266e-02 -1.123998e-01 
 2.410036e-02 -1.109505e-01 
 2.449805e-02 -1.094078e-01 
 2.489575e-02 -1.077705e-01 
 2.529344e-02 -1.060396e-01 
 2.569114e-02 -1.042165e-01 
 2.608883e-02 -1.023053e-01 
 2.648653e-02 -1.003102e-01 
 2.688422e-02 -9.823636e-02 
 2.728192e-02 -9.608991e-02 
 2.767962e-02 -9.387740e-02 
 2.807731e-02 -9.160300e-02 
 2.847501e-02 -8.927636e-02 
 2.887270e-02 -8.690617e-02 
 2.927040e-02 -8.450117e-02 
 2.966809e-02 -8.206950e-02 
 3.006579e-02 -7.960764e-02 
 3.046349e-02 -7.711293e-02 
 3.086118e-02 -7.458347e-02 
 3.125888e-02 -7.202617e-02 
 3.165657e-02 -6.944837e-02 
 3.205427e-02 -6.685994e-02 
 3.245196e-02 -6.426734e-02 
 3.284966e-02 -6.167235e-02 
 3.324735e-02 -5.907482e-02 
 3.364505e-02 -5.647037e-02 
 3.404275e-02 -5.385486e-02 
 3.444044e-02 -5.122613e-02 
 3.483814e-02 -4.859225e-02 
 3.523583e-02 -4.596574e-02 
 3.563353e-02 -4.335719e-02 
 3.603122e-02 -4.077665e-02 
 3.642892e-02 -3.822683e-02 
 3.682662e-02 -3.570936e-02 
 3.722431e-02 -3.322868e-02 
 3.762201e-02 -3.078785e-02 
 3.801970e-02 -2.839363e-02 
 3.841740e-02 -2.604415e-02 
 3.881509e-02 -2.373930e-02 
 3.921279e-02 -2.147469e-02 
 3.961048e-02 -1.924115e-02 
 4.000818e-02 -1.703013e-02 
 4.040588e-02 -1.483217e-02 
 4.080357e-02 -1.264014e-02 
 4.120127e-02 -1.044827e-02 
 4.159896e-02 -8.254313e-03 
 4.199666e-02 -6.050568e-03 
 4.239435e-02 -3.823510e-03 
 4.279205e-02 -1.553793e-03 
 4.318975e-02  7.699266e-04 
 4.358744e-02  3.152987e-03 
 4.398514e-02  5.591395e-03 
 4.438283e-02  8.063786e-03 
 4.478053e-02  1.055201e-02 
 4.517822e-02  1.303476e-02 
 4.557592e-02  1.549459e-02 
 4.597361e-02  1.791991e-02 
 4.637131e-02  2.030535e-02 
 4.676901e-02  2.264741e-02 
 4.716670e-02  2.494314e-02 
 4.756440e-02  2.718074e-02 
 4.796209e-02  2.935449e-02 
 4.835979e-02  3.146312e-02 
 4.875748e-02  3.351178e-02 
 4.915518e-02  3.551827e-02 
 4.955288e-02  3.749742e-02 
 4.995057e-02  3.945757e-02 
 5.034827e-02  4.139612e-02 
 5.074596e-02  4.330746e-02 
 5.114366e-02  4.518740e-02 
 5.154135e-02  4.702995e-02 
 5.193905e-02  4.883644e-02 
 5.233674e-02  5.060816e-02 
 5.273444e-02  5.234930e-02 
 5.313214e-02  5.405224e-02 
 5.352983e-02  5.570675e-02 
 5.392753e-02  5.729763e-02 
 5.432522e-02  5.880832e-02 
 5.472292e-02  6.023307e-02 
 5.512061e-02  6.157798e-02 
 5.551831e-02  6.285162e-02 
 5.591601e-02  6.406025e-02 
 5.631370e-02  6.520524e-02 
 5.671140e-02  6.627847e-02 
 5.710909e-02  6.727084e-02 
 5.750679e-02  6.818051e-02 
 5.790448e-02  6.901500e-02 
 5.830218e-02  6.979103e-02 
 5.869987e-02  7.052560e-02 
 5.909757e-02  7.123854e-02 
 5.949527e-02  7.193396e-02 
 5.989296e-02  7.260873e-02 
 6.029066e-02  7.324839e-02 
 6.068835e-02  7.384050e-02 
 6.108605e-02  7.438068e-02 
 6.148374e-02  7.486782e-02 
 6.188144e-02  7.531150e-02 
 6.227914e-02  7.571353e-02 
 6.267683e-02  7.606971e-02 
 6.307453e-02  7.636650e-02 
 6.347222e-02  7.657672e-02 
