         time Top_Quarte... 
------------- ------------- 
 3.181565e-04 -1.100860e-04 
 7.158521e-04 -1.097592e-04 
 1.113548e-03 -1.085238e-04 
 1.511243e-03 -1.065139e-04 
 1.908939e-03 -1.030511e-04 
 2.306635e-03 -9.741560e-05 
 2.704330e-03 -9.071692e-05 
 3.102026e-03 -8.172063e-05 
 3.499722e-03 -7.078501e-05 
 3.897417e-03 -5.900836e-05 
 4.295113e-03 -4.711627e-05 
 4.692808e-03 -3.527366e-05 
 5.090504e-03 -2.439709e-05 
 5.488200e-03 -1.505693e-05 
 5.885895e-03 -6.051542e-06 
 6.283591e-03  2.186183e-06 
 6.681287e-03  9.344707e-06 
 7.078982e-03  1.618783e-05 
 7.476678e-03  2.291837e-05 
 7.874373e-03  3.014583e-05 
 8.272069e-03  3.747179e-05 
 8.669765e-03  4.555390e-05 
 9.067460e-03  5.486121e-05 
 9.465156e-03  6.542454e-05 
 9.862852e-03  7.742430e-05 
 1.026055e-02  9.171243e-05 
 1.065824e-02  1.074932e-04 
 1.105594e-02  1.248461e-04 
 1.145363e-02  1.429319e-04 
 1.185133e-02  1.626874e-04 
 1.224903e-02  1.842159e-04 
 1.264672e-02  2.079049e-04 
 1.304442e-02  2.329210e-04 
 1.344211e-02  2.588363e-04 
 1.383981e-02  2.853009e-04 
 1.423750e-02  3.123223e-04 
 1.463520e-02  3.391779e-04 
 1.503289e-02  3.659085e-04 
 1.543059e-02  3.932647e-04 
 1.582829e-02  4.210959e-04 
 1.622598e-02  4.501241e-04 
 1.662368e-02  4.805011e-04 
 1.702137e-02  5.121033e-04 
 1.741907e-02  5.437258e-04 
 1.781676e-02  5.745205e-04 
 1.821446e-02  6.048355e-04 
 1.861216e-02  6.343356e-04 
 1.900985e-02  6.628245e-04 
 1.940755e-02  6.906192e-04 
 1.980524e-02  7.185786e-04 
 2.020294e-02  7.468799e-04 
 2.060063e-02  7.758332e-04 
 2.099833e-02  8.059096e-04 
 2.139602e-02  8.366697e-04 
 2.179372e-02  8.676732e-04 
 2.219142e-02  8.995311e-04 
 2.258911e-02  9.313059e-04 
 2.298681e-02  9.631757e-04 
 2.338450e-02  9.945886e-04 
 2.378220e-02  1.024668e-03 
 2.417989e-02  1.053580e-03 
 2.457759e-02  1.080682e-03 
 2.497529e-02  1.106670e-03 
 2.537298e-02  1.131914e-03 
 2.577068e-02  1.156082e-03 
 2.616837e-02  1.179391e-03 
 2.656607e-02  1.202483e-03 
