         time tiltx_up_s... 
------------- ------------- 
 3.230769e-04 -1.080115e-03 
 7.269230e-04 -1.891663e-03 
 1.130769e-03 -2.936502e-03 
 1.534615e-03 -4.003143e-03 
 1.938461e-03 -5.079833e-03 
 2.342307e-03 -6.146507e-03 
 2.746153e-03 -7.191510e-03 
 3.149999e-03 -8.203495e-03 
 3.553846e-03 -9.147475e-03 
 3.957692e-03 -9.981082e-03 
 4.361538e-03 -1.070119e-02 
 4.765384e-03 -1.130880e-02 
 5.169230e-03 -1.180368e-02 
 5.573076e-03 -1.219916e-02 
 5.976922e-03 -1.253196e-02 
 6.380768e-03 -1.282599e-02 
 6.784614e-03 -1.302777e-02 
 7.188460e-03 -1.311715e-02 
 7.592306e-03 -1.311151e-02 
 7.996153e-03 -1.300888e-02 
 8.399999e-03 -1.281930e-02 
 8.803845e-03 -1.256682e-02 
 9.207691e-03 -1.225590e-02 
 9.611537e-03 -1.187360e-02 
 1.001538e-02 -1.142509e-02 
 1.041923e-02 -1.090830e-02 
 1.082308e-02 -1.032134e-02 
 1.122692e-02 -9.661162e-03 
 1.163077e-02 -8.930487e-03 
 1.203461e-02 -8.130751e-03 
 1.243846e-02 -7.266983e-03 
 1.284231e-02 -6.337760e-03 
 1.324615e-02 -5.328003e-03 
 1.365000e-02 -4.245906e-03 
 1.405384e-02 -3.106188e-03 
 1.445769e-02 -1.919762e-03 
 1.486154e-02 -7.060510e-04 
 1.526538e-02  5.032975e-04 
 1.566923e-02  1.691841e-03 
 1.607307e-02  2.869811e-03 
 1.647692e-02  4.022889e-03 
 1.688077e-02  5.128102e-03 
 1.728461e-02  6.182151e-03 
 1.768846e-02  7.210873e-03 
 1.809230e-02  8.239892e-03 
 1.849615e-02  9.254487e-03 
 1.890000e-02  1.023875e-02 
 1.930384e-02  1.120056e-02 
 1.970769e-02  1.215315e-02 
 2.011154e-02  1.310857e-02 
 2.051538e-02  1.408698e-02 
 2.091923e-02  1.509965e-02 
 2.132307e-02  1.616590e-02 
 2.172692e-02  1.728018e-02 
 2.213077e-02  1.841441e-02 
 2.253461e-02  1.953967e-02 
 2.293846e-02  2.065228e-02 
 2.334230e-02  2.175261e-02 
 2.374615e-02  2.281911e-02 
 2.415000e-02  2.385974e-02 
 2.455384e-02  2.484169e-02 
 2.495769e-02  2.572174e-02 
 2.536153e-02  2.647265e-02 
 2.576538e-02  2.709572e-02 
 2.616923e-02  2.757832e-02 
 2.657307e-02  2.791619e-02 
 2.697692e-02  2.809762e-02 
 2.738076e-02  2.812642e-02 
 2.778461e-02  2.798880e-02 
 2.818846e-02  2.768884e-02 
 2.859230e-02  2.725681e-02 
 2.899615e-02  2.672550e-02 
 2.940000e-02  2.611112e-02 
 2.980384e-02  2.541075e-02 
 3.020769e-02  2.463800e-02 
 3.061153e-02  2.379600e-02 
 3.101538e-02  2.290336e-02 
 3.141923e-02  2.197774e-02 
 3.182307e-02  2.103748e-02 
 3.222692e-02  2.010658e-02 
 3.263076e-02  1.920408e-02 
 3.303461e-02  1.831888e-02 
 3.343846e-02  1.743107e-02 
 3.384230e-02  1.653220e-02 
 3.424615e-02  1.562823e-02 
 3.464999e-02  1.470775e-02 
 3.505384e-02  1.376224e-02 
 3.545769e-02  1.279566e-02 
 3.586153e-02  1.180186e-02 
 3.626538e-02  1.077832e-02 
 3.666922e-02  9.717966e-03 
 3.707307e-02  8.618246e-03 
 3.747692e-02  7.492560e-03 
 3.788076e-02  6.354614e-03 
 3.828461e-02  5.199785e-03 
 3.868846e-02  4.019920e-03 
 3.909230e-02  2.832505e-03 
 3.949615e-02  1.659752e-03 
 3.989999e-02  5.616202e-04 
 4.030384e-02 -4.437548e-04 
 4.070769e-02 -1.347355e-03 
 4.111153e-02 -2.135471e-03 
 4.151538e-02 -2.807969e-03 
 4.191922e-02 -3.366216e-03 
 4.232307e-02 -3.820501e-03 
 4.272692e-02 -4.168812e-03 
 4.313076e-02 -4.425435e-03 
 4.353461e-02 -4.607737e-03 
 4.393845e-02 -4.727118e-03 
 4.434230e-02 -4.803198e-03 
 4.474615e-02 -4.838125e-03 
