         time tiltx_up_s... 
------------- ------------- 
 6.459740e-05  1.885297e-03 
 3.875844e-04  1.885774e-03 
 7.105715e-04  1.888215e-03 
 1.033558e-03  1.890757e-03 
 1.356546e-03  1.893402e-03 
 1.679533e-03  1.896139e-03 
 2.002520e-03  1.898831e-03 
 2.325507e-03  1.899946e-03 
 2.648494e-03  1.894096e-03 
 2.971481e-03  1.878625e-03 
 3.294468e-03  1.863333e-03 
 3.617455e-03  1.855385e-03 
 3.940442e-03  1.854860e-03 
 4.263429e-03  1.862173e-03 
 4.586417e-03  1.875648e-03 
 4.909405e-03  1.896268e-03 
 5.232393e-03  1.920108e-03 
 5.555380e-03  1.936691e-03 
 5.878368e-03  1.940799e-03 
 6.201356e-03  1.947153e-03 
 6.524344e-03  1.973097e-03 
 6.847331e-03  2.019507e-03 
 7.170319e-03  2.082565e-03 
 7.493307e-03  2.161697e-03 
 7.816296e-03  2.259302e-03 
 8.139284e-03  2.374377e-03 
 8.462272e-03  2.502665e-03 
 8.785260e-03  2.647890e-03 
 9.108249e-03  2.810485e-03 
 9.431237e-03  2.990460e-03 
 9.754225e-03  3.190180e-03 
 1.007721e-02  3.410549e-03 
 1.040020e-02  3.649778e-03 
 1.072319e-02  3.908727e-03 
 1.104618e-02  4.186383e-03 
 1.136917e-02  4.477550e-03 
 1.169215e-02  4.780166e-03 
 1.201514e-02  5.091578e-03 
 1.233813e-02  5.416225e-03 
 1.266112e-02  5.756532e-03 
 1.298411e-02  6.108295e-03 
 1.330710e-02  6.468168e-03 
 1.363008e-02  6.836301e-03 
 1.395307e-02  7.212094e-03 
 1.427606e-02  7.588696e-03 
 1.459905e-02  7.960821e-03 
 1.492204e-02  8.329570e-03 
 1.524502e-02  8.697926e-03 
 1.556801e-02  9.065433e-03 
 1.589100e-02  9.426281e-03 
 1.621399e-02  9.775391e-03 
 1.653698e-02  1.011656e-02 
 1.685996e-02  1.046038e-02 
 1.718296e-02  1.080830e-02 
 1.750595e-02  1.115572e-02 
 1.782895e-02  1.149874e-02 
 1.815194e-02  1.183510e-02 
 1.847494e-02  1.216123e-02 
 1.879793e-02  1.247292e-02 
 1.912093e-02  1.276699e-02 
 1.944392e-02  1.310114e-02 
 1.976692e-02  1.336981e-02 
 2.008992e-02  1.363244e-02 
 2.041291e-02  1.389202e-02 
 2.073591e-02  1.414620e-02 
 2.105890e-02  1.438685e-02 
 2.138190e-02  1.460660e-02 
 2.170490e-02  1.480209e-02 
 2.202789e-02  1.497578e-02 
 2.235089e-02  1.512978e-02 
 2.267388e-02  1.527082e-02 
 2.299688e-02  1.539700e-02 
 2.331988e-02  1.550018e-02 
 2.364287e-02  1.557595e-02 
 2.396587e-02  1.562254e-02 
 2.428887e-02  1.564216e-02 
 2.461186e-02  1.563334e-02 
 2.493486e-02  1.559568e-02 
 2.525786e-02  1.553432e-02 
 2.558085e-02  1.544920e-02 
 2.590385e-02  1.534140e-02 
 2.622685e-02  1.520444e-02 
 2.654984e-02  1.503665e-02 
 2.687284e-02  1.484235e-02 
 2.719584e-02  1.462930e-02 
 2.751884e-02  1.439763e-02 
 2.784183e-02  1.414519e-02 
 2.816483e-02  1.386788e-02 
 2.848783e-02  1.356262e-02 
 2.881083e-02  1.322703e-02 
 2.913382e-02  1.286381e-02 
 2.945682e-02  1.247437e-02 
 2.977982e-02  1.205868e-02 
 3.010282e-02  1.161992e-02 
 3.042582e-02  1.116637e-02 
 3.074882e-02  1.070566e-02 
 3.107181e-02  1.023269e-02 
 3.139481e-02  9.743523e-03 
 3.171781e-02  9.232572e-03 
 3.204081e-02  8.703232e-03 
 3.236381e-02  8.157847e-03 
 3.268681e-02  7.596380e-03 
 3.300981e-02  7.022269e-03 
 3.333281e-02  6.439903e-03 
 3.365581e-02  5.843562e-03 
 3.397881e-02  5.235889e-03 
 3.430181e-02  4.616123e-03 
 3.462481e-02  3.988964e-03 
 3.494781e-02  3.355655e-03 
 3.527081e-02  2.718319e-03 
 3.559381e-02  2.083425e-03 
 3.591681e-02  1.465639e-03 
 3.623981e-02  8.571434e-04 
 3.656281e-02  2.497807e-04 
 3.688581e-02 -3.595342e-04 
 3.720882e-02 -9.687339e-04 
 3.753182e-02 -1.569924e-03 
 3.785482e-02 -2.168492e-03 
 3.817782e-02 -2.751917e-03 
 3.850082e-02 -3.323241e-03 
 3.882382e-02 -3.881424e-03 
 3.914682e-02 -4.426302e-03 
 3.946982e-02 -4.955794e-03 
 3.979282e-02 -5.468999e-03 
 4.011582e-02 -5.968246e-03 
 4.043883e-02 -6.452557e-03 
 4.076183e-02 -6.904922e-03 
 4.108483e-02 -7.319806e-03 
 4.140783e-02 -7.709200e-03 
 4.173083e-02 -8.080695e-03 
 4.205383e-02 -8.436609e-03 
 4.237683e-02 -8.779705e-03 
 4.269983e-02 -9.101065e-03 
 4.302282e-02 -9.453501e-03 
 4.334580e-02 -9.729508e-03 
 4.366878e-02 -9.977520e-03 
 4.399177e-02 -1.020478e-02 
 4.431475e-02 -1.040566e-02 
 4.463773e-02 -1.058639e-02 
 4.496072e-02 -1.074621e-02 
 4.528370e-02 -1.088748e-02 
 4.560668e-02 -1.099907e-02 
 4.592967e-02 -1.108617e-02 
 4.625265e-02 -1.114806e-02 
 4.657563e-02 -1.119104e-02 
 4.689861e-02 -1.122108e-02 
 4.722160e-02 -1.124851e-02 
 4.754458e-02 -1.126921e-02 
 4.786756e-02 -1.127853e-02 
 4.819054e-02 -1.127142e-02 
 4.851353e-02 -1.125198e-02 
 4.883651e-02 -1.122359e-02 
 4.915949e-02 -1.118314e-02 
 4.948247e-02 -1.113368e-02 
 4.980546e-02 -1.107560e-02 
 5.012844e-02 -1.101378e-02 
 5.045142e-02 -1.095177e-02 
 5.077441e-02 -1.087983e-02 
 5.109739e-02 -1.079575e-02 
 5.142037e-02 -1.069672e-02 
 5.174335e-02 -1.059474e-02 
 5.206634e-02 -1.049932e-02 
 5.238932e-02 -1.041196e-02 
 5.271230e-02 -1.033118e-02 
 5.303529e-02 -1.025408e-02 
 5.335827e-02 -1.017765e-02 
 5.368125e-02 -1.009515e-02 
 5.400424e-02 -1.000850e-02 
 5.432722e-02 -9.914789e-03 
 5.465020e-02 -9.813238e-03 
 5.497319e-02 -9.710805e-03 
 5.529617e-02 -9.609291e-03 
 5.561916e-02 -9.516778e-03 
 5.594214e-02 -9.423942e-03 
 5.626513e-02 -9.326558e-03 
 5.658811e-02 -9.233395e-03 
 5.691110e-02 -9.143097e-03 
 5.723408e-02 -9.058059e-03 
 5.755707e-02 -8.981456e-03 
 5.788005e-02 -8.908993e-03 
 5.820304e-02 -8.835681e-03 
 5.852602e-02 -8.753111e-03 
 5.884901e-02 -8.659439e-03 
 5.917199e-02 -8.555921e-03 
 5.949498e-02 -8.443026e-03 
 5.981796e-02 -8.319753e-03 
 6.014095e-02 -8.196076e-03 
 6.046394e-02 -8.073774e-03 
 6.078692e-02 -7.948963e-03 
 6.110991e-02 -7.819225e-03 
 6.143289e-02 -7.672137e-03 
 6.175588e-02 -7.508369e-03 
 6.207886e-02 -7.333657e-03 
 6.240185e-02 -7.162128e-03 
 6.272483e-02 -6.994291e-03 
 6.304781e-02 -6.828356e-03 
 6.337079e-02 -6.653287e-03 
 6.369378e-02 -6.467405e-03 
 6.401676e-02 -6.269483e-03 
 6.433974e-02 -6.060196e-03 
 6.466273e-02 -5.838258e-03 
 6.498571e-02 -5.612992e-03 
 6.530869e-02 -5.381222e-03 
 6.563168e-02 -5.164358e-03 
 6.595468e-02 -4.951541e-03 
 6.627767e-02 -4.744008e-03 
 6.660066e-02 -4.535717e-03 
 6.692365e-02 -4.324842e-03 
 6.724664e-02 -4.114516e-03 
 6.756963e-02 -3.926542e-03 
