         time tilt_full_... 
------------- ------------- 
 2.386174e-04  1.829328e-02 
 6.363130e-04  1.816151e-02 
 1.034009e-03  1.807036e-02 
 1.431704e-03  1.804164e-02 
 1.829400e-03  1.808476e-02 
 2.227096e-03  1.819222e-02 
 2.624791e-03  1.826967e-02 
 3.022487e-03  1.836372e-02 
 3.420182e-03  1.843819e-02 
 3.817878e-03  1.844836e-02 
 4.215574e-03  1.842365e-02 
 4.613269e-03  1.828335e-02 
 5.010965e-03  1.806144e-02 
 5.408661e-03  1.775409e-02 
 5.806356e-03  1.735891e-02 
 6.204052e-03  1.696078e-02 
 6.601747e-03  1.649113e-02 
 6.999443e-03  1.596433e-02 
 7.397139e-03  1.538037e-02 
 7.794834e-03  1.472957e-02 
 8.192530e-03  1.411748e-02 
 8.590226e-03  1.353703e-02 
 8.987921e-03  1.295595e-02 
 9.385617e-03  1.241227e-02 
 9.783312e-03  1.200381e-02 
 1.018101e-02  1.167133e-02 
 1.057870e-02  1.139296e-02 
 1.097640e-02  1.111092e-02 
 1.137409e-02  1.085895e-02 
 1.177179e-02  1.057049e-02 
 1.216949e-02  1.026604e-02 
 1.256718e-02  9.960280e-03 
 1.296488e-02  9.599201e-03 
 1.336257e-02  9.152459e-03 
 1.376027e-02  8.619085e-03 
 1.415796e-02  8.044602e-03 
 1.455566e-02  7.387272e-03 
 1.495336e-02  6.668340e-03 
 1.535105e-02  5.894599e-03 
 1.574875e-02  5.196873e-03 
 1.614644e-02  4.519121e-03 
 1.654414e-02  3.835719e-03 
 1.694183e-02  3.197444e-03 
 1.733953e-02  2.606134e-03 
 1.773723e-02  1.951760e-03 
 1.813492e-02  1.320757e-03 
 1.853262e-02  6.822881e-04 
 1.893031e-02  6.374899e-05 
 1.932801e-02 -5.564150e-04 
 1.972570e-02 -1.102801e-03 
 2.012340e-02 -1.642371e-03 
 2.052109e-02 -2.142613e-03 
 2.091879e-02 -2.694770e-03 
 2.131649e-02 -3.219670e-03 
 2.171418e-02 -3.766989e-03 
 2.211188e-02 -4.356948e-03 
 2.250957e-02 -4.985576e-03 
 2.290727e-02 -5.681741e-03 
 2.330496e-02 -6.445387e-03 
 2.370266e-02 -7.193087e-03 
 2.410036e-02 -7.919380e-03 
 2.449805e-02 -8.581374e-03 
 2.489575e-02 -9.217545e-03 
 2.529344e-02 -9.783142e-03 
 2.569114e-02 -1.036310e-02 
 2.608883e-02 -1.086541e-02 
 2.648653e-02 -1.133145e-02 
 2.688422e-02 -1.179015e-02 
 2.728192e-02 -1.222285e-02 
 2.767962e-02 -1.266191e-02 
 2.807731e-02 -1.310172e-02 
 2.847501e-02 -1.352376e-02 
 2.887270e-02 -1.395168e-02 
 2.927040e-02 -1.434194e-02 
 2.966809e-02 -1.472520e-02 
 3.006579e-02 -1.512205e-02 
 3.046349e-02 -1.551990e-02 
 3.086118e-02 -1.593277e-02 
 3.125888e-02 -1.637947e-02 
 3.165657e-02 -1.686333e-02 
 3.205427e-02 -1.729680e-02 
 3.245196e-02 -1.777761e-02 
 3.284966e-02 -1.826839e-02 
 3.324735e-02 -1.872502e-02 
 3.364505e-02 -1.912029e-02 
 3.404275e-02 -1.948547e-02 
 3.444044e-02 -1.980450e-02 
 3.483814e-02 -2.002840e-02 
 3.523583e-02 -2.018710e-02 
 3.563353e-02 -2.033112e-02 
 3.603122e-02 -2.040611e-02 
 3.642892e-02 -2.043950e-02 
