         time tiltx_bot_... 
------------- ------------- 
 1.272270e-04  4.780487e-03 
 4.452944e-04  4.777056e-03 
 7.633619e-04  4.764118e-03 
 1.081429e-03  4.737275e-03 
 1.399497e-03  4.696994e-03 
 1.717564e-03  4.644089e-03 
 2.035632e-03  4.579280e-03 
 2.353699e-03  4.502365e-03 
 2.671767e-03  4.412736e-03 
 2.989834e-03  4.307331e-03 
 3.307902e-03  4.183754e-03 
 3.625969e-03  4.047923e-03 
 3.944036e-03  3.903575e-03 
 4.262104e-03  3.748029e-03 
 4.580171e-03  3.581410e-03 
 4.898239e-03  3.402083e-03 
 5.216306e-03  3.210934e-03 
 5.534374e-03  3.009302e-03 
 5.852441e-03  2.800218e-03 
 6.170509e-03  2.584751e-03 
 6.488576e-03  2.363892e-03 
 6.806644e-03  2.138950e-03 
 7.124711e-03  1.911257e-03 
 7.442778e-03  1.679568e-03 
 7.760846e-03  1.443939e-03 
 8.078913e-03  1.206448e-03 
 8.396981e-03  9.724027e-04 
 8.715048e-03  7.420797e-04 
 9.033116e-03  5.111015e-04 
 9.351183e-03  2.793437e-04 
 9.669251e-03  4.615857e-05 
 9.987318e-03 -1.888517e-04 
 1.030539e-02 -4.188866e-04 
 1.062345e-02 -6.416203e-04 
 1.094152e-02 -8.592384e-04 
 1.125959e-02 -1.074408e-03 
 1.157766e-02 -1.282504e-03 
 1.189572e-02 -1.480450e-03 
 1.221379e-02 -1.670979e-03 
 1.253186e-02 -1.852740e-03 
 1.284993e-02 -2.028138e-03 
 1.316799e-02 -2.198801e-03 
 1.348606e-02 -2.364500e-03 
 1.380413e-02 -2.524947e-03 
 1.412219e-02 -2.679757e-03 
 1.444026e-02 -2.832737e-03 
 1.475833e-02 -2.980692e-03 
 1.507640e-02 -3.121453e-03 
 1.539446e-02 -3.254674e-03 
 1.571253e-02 -3.377685e-03 
 1.603060e-02 -3.492021e-03 
 1.634867e-02 -3.598212e-03 
 1.666673e-02 -3.696783e-03 
 1.698480e-02 -3.787861e-03 
 1.730287e-02 -3.871037e-03 
 1.762094e-02 -3.945724e-03 
 1.793900e-02 -4.010084e-03 
 1.825707e-02 -4.063096e-03 
 1.857514e-02 -4.106686e-03 
 1.889321e-02 -4.144310e-03 
 1.921127e-02 -4.175544e-03 
 1.952934e-02 -4.200379e-03 
 1.984741e-02 -4.220494e-03 
 2.016548e-02 -4.238430e-03 
 2.048354e-02 -4.253908e-03 
 2.080161e-02 -4.270058e-03 
 2.111968e-02 -4.286235e-03 
 2.143775e-02 -4.298937e-03 
 2.175581e-02 -4.306338e-03 
