         time tilt_low_s... 
------------- ------------- 
 1.193087e-04 -5.026546e-02 
 5.170043e-04 -4.998729e-02 
 9.146999e-04 -4.966821e-02 
 1.312396e-03 -4.931069e-02 
 1.710091e-03 -4.891587e-02 
 2.107787e-03 -4.848379e-02 
 2.505482e-03 -4.801487e-02 
 2.903178e-03 -4.751032e-02 
 3.300874e-03 -4.696970e-02 
 3.698569e-03 -4.639371e-02 
 4.096265e-03 -4.578184e-02 
 4.493961e-03 -4.513237e-02 
 4.891656e-03 -4.444390e-02 
 5.289352e-03 -4.371531e-02 
 5.687047e-03 -4.294490e-02 
 6.084743e-03 -4.213141e-02 
 6.482439e-03 -4.127272e-02 
 6.880134e-03 -4.036815e-02 
 7.277830e-03 -3.941654e-02 
 7.675526e-03 -3.841726e-02 
 8.073221e-03 -3.737050e-02 
 8.470917e-03 -3.627644e-02 
 8.868613e-03 -3.513655e-02 
 9.266308e-03 -3.395265e-02 
 9.664004e-03 -3.272707e-02 
 1.006170e-02 -3.146284e-02 
 1.045940e-02 -3.016366e-02 
 1.085709e-02 -2.883360e-02 
 1.125479e-02 -2.747650e-02 
 1.165248e-02 -2.609489e-02 
 1.205018e-02 -2.469157e-02 
 1.244787e-02 -2.326882e-02 
 1.284557e-02 -2.182795e-02 
 1.324326e-02 -2.036877e-02 
 1.364096e-02 -1.889062e-02 
 1.403866e-02 -1.739322e-02 
 1.443635e-02 -1.587639e-02 
 1.483405e-02 -1.434043e-02 
 1.523174e-02 -1.278458e-02 
 1.562944e-02 -1.120826e-02 
 1.602713e-02 -9.612988e-03 
 1.642483e-02 -8.000429e-03 
 1.682253e-02 -6.371178e-03 
 1.722022e-02 -4.726124e-03 
 1.761792e-02 -3.066004e-03 
 1.801561e-02 -1.392889e-03 
 1.841331e-02  2.919022e-04 
 1.881100e-02  1.986633e-03 
 1.920870e-02  3.689660e-03 
 1.960639e-02  5.399996e-03 
 2.000409e-02  7.115552e-03 
 2.040179e-02  8.836154e-03 
 2.079948e-02  1.056207e-02 
 2.119718e-02  1.229264e-02 
 2.159487e-02  1.402849e-02 
 2.199257e-02  1.576880e-02 
 2.239026e-02  1.751483e-02 
 2.278796e-02  1.926626e-02 
 2.318566e-02  2.102305e-02 
 2.358335e-02  2.278455e-02 
 2.398105e-02  2.454962e-02 
 2.437874e-02  2.631769e-02 
 2.477644e-02  2.808771e-02 
 2.517413e-02  2.985922e-02 
 2.557183e-02  3.163017e-02 
 2.596952e-02  3.339802e-02 
 2.636722e-02  3.516086e-02 
 2.676492e-02  3.691754e-02 
 2.716261e-02  3.866504e-02 
 2.756031e-02  4.040129e-02 
 2.795800e-02  4.212347e-02 
 2.835570e-02  4.382928e-02 
 2.875339e-02  4.551664e-02 
 2.915109e-02  4.718382e-02 
 2.954879e-02  4.882813e-02 
 2.994648e-02  5.044784e-02 
 3.034418e-02  5.204032e-02 
 3.074187e-02  5.360415e-02 
 3.113957e-02  5.513816e-02 
 3.153726e-02  5.664082e-02 
 3.193496e-02  5.811147e-02 
 3.233265e-02  5.955089e-02 
 3.273035e-02  6.095868e-02 
 3.312805e-02  6.233562e-02 
 3.352574e-02  6.368235e-02 
 3.392344e-02  6.500073e-02 
 3.432113e-02  6.629163e-02 
 3.471883e-02  6.755537e-02 
 3.511652e-02  6.879164e-02 
 3.551422e-02  7.000062e-02 
 3.591192e-02  7.118237e-02 
 3.630961e-02  7.233575e-02 
 3.670731e-02  7.345987e-02 
 3.710500e-02  7.455278e-02 
 3.750270e-02  7.561228e-02 
 3.790039e-02  7.663661e-02 
 3.829809e-02  7.762460e-02 
 3.869578e-02  7.857404e-02 
 3.909348e-02  7.948259e-02 
