         time tiltx_low_... 
------------- ------------- 
 2.019230e-04 -1.680171e-02 
 6.057691e-04 -1.640600e-02 
 1.009615e-03 -1.559553e-02 
 1.413461e-03 -1.476229e-02 
 1.817307e-03 -1.390960e-02 
 2.221153e-03 -1.304089e-02 
 2.625000e-03 -1.215932e-02 
 3.028846e-03 -1.126633e-02 
 3.432692e-03 -1.035905e-02 
 3.836538e-03 -9.439547e-03 
 4.240384e-03 -8.518966e-03 
 4.644230e-03 -7.596668e-03 
 5.048076e-03 -6.673708e-03 
 5.451922e-03 -5.748400e-03 
 5.855768e-03 -4.818842e-03 
 6.259614e-03 -3.881502e-03 
 6.663460e-03 -2.950418e-03 
 7.067307e-03 -2.043598e-03 
 7.471153e-03 -1.163643e-03 
 7.874999e-03 -3.100823e-04 
 8.278845e-03  5.174299e-04 
 8.682691e-03  1.318050e-03 
 9.086537e-03  2.090803e-03 
 9.490383e-03  2.826476e-03 
 9.894229e-03  3.534312e-03 
 1.029808e-02  4.217244e-03 
 1.070192e-02  4.875018e-03 
 1.110577e-02  5.510281e-03 
 1.150961e-02  6.120696e-03 
 1.191346e-02  6.710047e-03 
 1.231731e-02  7.279924e-03 
 1.272115e-02  7.835815e-03 
 1.312500e-02  8.376422e-03 
 1.352884e-02  8.898328e-03 
 1.393269e-02  9.401857e-03 
 1.433654e-02  9.896662e-03 
 1.474038e-02  1.038668e-02 
 1.514423e-02  1.087258e-02 
 1.554807e-02  1.135930e-02 
 1.595192e-02  1.184978e-02 
 1.635577e-02  1.234207e-02 
 1.675961e-02  1.284313e-02 
 1.716346e-02  1.335897e-02 
 1.756730e-02  1.389076e-02 
 1.797115e-02  1.443256e-02 
 1.837500e-02  1.497974e-02 
 1.877884e-02  1.553772e-02 
 1.918269e-02  1.611341e-02 
 1.958654e-02  1.670748e-02 
 1.999038e-02  1.731765e-02 
 2.039423e-02  1.794583e-02 
 2.079807e-02  1.859286e-02 
 2.120192e-02  1.925542e-02 
 2.160577e-02  1.993423e-02 
 2.200961e-02  2.064000e-02 
 2.241346e-02  2.137662e-02 
 2.281730e-02  2.214531e-02 
 2.322115e-02  2.294679e-02 
 2.362500e-02  2.377741e-02 
 2.402884e-02  2.463420e-02 
 2.443269e-02  2.551909e-02 
 2.483653e-02  2.643483e-02 
 2.524038e-02  2.738874e-02 
 2.564423e-02  2.838149e-02 
 2.604807e-02  2.940485e-02 
 2.645192e-02  3.045598e-02 
 2.685576e-02  3.153877e-02 
 2.725961e-02  3.265072e-02 
 2.766346e-02  3.378700e-02 
 2.806730e-02  3.494181e-02 
 2.847115e-02  3.610530e-02 
 2.887500e-02  3.727095e-02 
 2.927884e-02  3.843777e-02 
 2.968269e-02  3.960922e-02 
 3.008653e-02  4.078613e-02 
 3.049038e-02  4.196745e-02 
 3.089423e-02  4.314548e-02 
 3.129807e-02  4.432148e-02 
 3.170192e-02  4.550326e-02 
 3.210576e-02  4.668800e-02 
 3.250961e-02  4.786826e-02 
 3.291346e-02  4.904375e-02 
 3.331730e-02  5.021426e-02 
 3.372115e-02  5.137218e-02 
 3.412499e-02  5.251752e-02 
 3.452884e-02  5.364905e-02 
 3.493269e-02  5.475709e-02 
 3.533653e-02  5.583710e-02 
 3.574038e-02  5.688533e-02 
 3.614422e-02  5.790605e-02 
 3.654807e-02  5.890190e-02 
 3.695192e-02  5.986428e-02 
 3.735576e-02  6.078810e-02 
 3.775961e-02  6.167051e-02 
 3.816346e-02  6.251387e-02 
 3.856730e-02  6.331820e-02 
 3.897115e-02  6.408682e-02 
 3.937499e-02  6.482214e-02 
 3.977884e-02  6.552053e-02 
 4.018269e-02  6.617863e-02 
 4.058653e-02  6.679730e-02 
 4.099038e-02  6.737764e-02 
 4.139422e-02  6.792029e-02 
 4.179807e-02  6.842790e-02 
 4.220192e-02  6.890555e-02 
 4.260576e-02  6.935606e-02 
 4.300961e-02  6.977990e-02 
 4.341345e-02  7.017738e-02 
 4.381730e-02  7.055315e-02 
 4.422115e-02  7.091688e-02 
 4.462499e-02  7.126883e-02 
 4.502884e-02  7.160728e-02 
 4.543268e-02  7.193205e-02 
 4.583653e-02  7.224405e-02 
 4.624038e-02  7.254887e-02 
 4.664422e-02  7.285619e-02 
 4.704807e-02  7.317424e-02 
 4.745192e-02  7.350738e-02 
 4.785576e-02  7.384843e-02 
 4.825961e-02  7.419842e-02 
 4.866345e-02  7.456269e-02 
 4.906730e-02  7.494679e-02 
 4.947115e-02  7.535340e-02 
 4.987499e-02  7.577914e-02 
 5.027884e-02  7.622010e-02 
 5.068268e-02  7.667499e-02 
 5.108653e-02  7.714663e-02 
 5.149038e-02  7.763909e-02 
 5.189422e-02  7.815733e-02 
 5.229807e-02  7.870400e-02 
 5.270191e-02  7.927677e-02 
 5.310576e-02  7.988084e-02 
 5.350961e-02  8.051792e-02 
 5.391345e-02  8.118310e-02 
 5.431730e-02  8.186929e-02 
 5.472114e-02  8.256949e-02 
 5.512499e-02  8.328023e-02 
 5.552884e-02  8.399629e-02 
 5.593268e-02  8.471571e-02 
 5.633653e-02  8.543255e-02 
 5.674038e-02  8.614295e-02 
 5.714422e-02  8.684425e-02 
 5.754807e-02  8.753634e-02 
 5.795191e-02  8.821593e-02 
 5.835576e-02  8.888235e-02 
 5.875961e-02  8.953072e-02 
 5.916345e-02  9.015616e-02 
 5.956730e-02  9.075817e-02 
 5.997114e-02  9.133359e-02 
 6.037499e-02  9.187812e-02 
 6.077884e-02  9.238998e-02 
 6.118268e-02  9.286563e-02 
 6.158653e-02  9.330148e-02 
 6.199037e-02  9.369297e-02 
 6.239422e-02  9.403958e-02 
 6.279807e-02  9.433892e-02 
 6.320191e-02  9.459125e-02 
 6.360576e-02  9.479616e-02 
 6.400960e-02  9.495268e-02 
 6.441345e-02  9.505544e-02 
 6.481730e-02  9.509788e-02 
 6.522114e-02  9.507320e-02 
 6.562499e-02  9.498169e-02 
 6.602884e-02  9.483038e-02 
 6.643268e-02  9.462497e-02 
 6.683653e-02  9.436545e-02 
 6.724037e-02  9.405116e-02 
 6.764422e-02  9.368185e-02 
 6.804807e-02  9.326412e-02 
 6.845191e-02  9.280759e-02 
 6.885576e-02  9.231345e-02 
 6.925960e-02  9.177918e-02 
 6.966345e-02  9.120392e-02 
 7.006730e-02  9.058843e-02 
 7.047114e-02  8.993477e-02 
 7.087499e-02  8.924864e-02 
 7.127883e-02  8.853212e-02 
 7.168268e-02  8.778459e-02 
 7.208653e-02  8.700363e-02 
 7.249037e-02  8.619390e-02 
 7.289422e-02  8.536161e-02 
 7.329806e-02  8.451352e-02 
 7.370191e-02  8.365736e-02 
 7.410576e-02  8.278859e-02 
 7.450960e-02  8.190843e-02 
 7.491345e-02  8.101970e-02 
 7.531730e-02  8.012406e-02 
 7.572114e-02  7.922132e-02 
 7.612499e-02  7.831673e-02 
 7.652883e-02  7.741028e-02 
 7.693268e-02  7.649497e-02 
 7.733653e-02  7.557385e-02 
 7.774037e-02  7.464721e-02 
 7.814422e-02  7.371465e-02 
 7.854806e-02  7.277442e-02 
 7.895191e-02  7.182919e-02 
 7.935576e-02  7.087816e-02 
 7.975960e-02  6.992470e-02 
 8.016345e-02  6.897009e-02 
 8.056729e-02  6.801379e-02 
 8.097114e-02  6.705872e-02 
 8.137499e-02  6.610287e-02 
 8.177883e-02  6.514347e-02 
 8.218268e-02  6.417886e-02 
 8.258652e-02  6.321015e-02 
 8.299037e-02  6.223582e-02 
 8.339422e-02  6.125378e-02 
 8.379806e-02  6.026505e-02 
 8.420191e-02  5.926696e-02 
 8.460576e-02  5.825603e-02 
 8.500960e-02  5.722861e-02 
 8.541345e-02  5.618524e-02 
 8.581729e-02  5.512727e-02 
 8.622114e-02  5.404917e-02 
 8.662499e-02  5.294692e-02 
 8.702883e-02  5.182099e-02 
 8.743268e-02  5.067592e-02 
 8.783652e-02  4.951296e-02 
 8.824037e-02  4.833070e-02 
 8.864422e-02  4.713126e-02 
 8.904806e-02  4.590984e-02 
 8.945191e-02  4.466195e-02 
 8.985575e-02  4.338799e-02 
 9.025960e-02  4.209152e-02 
 9.066345e-02  4.077220e-02 
 9.106729e-02  3.942420e-02 
 9.147114e-02  3.804193e-02 
 9.187498e-02  3.662319e-02 
 9.227883e-02  3.516760e-02 
 9.268268e-02  3.367583e-02 
 9.308652e-02  3.214911e-02 
 9.349037e-02  3.058805e-02 
 9.389422e-02  2.899025e-02 
 9.429806e-02  2.735492e-02 
 9.470191e-02  2.568942e-02 
 9.510575e-02  2.400126e-02 
 9.550960e-02  2.229666e-02 
 9.591345e-02  2.057650e-02 
 9.631729e-02  1.884468e-02 
 9.672114e-02  1.710483e-02 
 9.712498e-02  1.535726e-02 
 9.752883e-02  1.360047e-02 
 9.793268e-02  1.183961e-02 
 9.833652e-02  1.007570e-02 
 9.874037e-02  8.309970e-03 
 9.914421e-02  6.542060e-03 
 9.954806e-02  4.777504e-03 
 9.995191e-02  3.023409e-03 
 1.003558e-01  1.284853e-03 
 1.007596e-01 -4.332511e-04 
 1.011634e-01 -2.126476e-03 
 1.015673e-01 -3.790709e-03 
 1.019711e-01 -5.428422e-03 
 1.023750e-01 -7.039038e-03 
 1.027788e-01 -8.615294e-03 
 1.031827e-01 -1.015444e-02 
 1.035865e-01 -1.165435e-02 
 1.039904e-01 -1.311072e-02 
 1.043942e-01 -1.451878e-02 
 1.047981e-01 -1.587442e-02 
 1.052019e-01 -1.717611e-02 
 1.056058e-01 -1.842310e-02 
 1.060096e-01 -1.961635e-02 
 1.064134e-01 -2.075793e-02 
 1.068173e-01 -2.185239e-02 
 1.072211e-01 -2.289934e-02 
 1.076250e-01 -2.389609e-02 
 1.080288e-01 -2.484148e-02 
 1.084327e-01 -2.573788e-02 
 1.088365e-01 -2.658191e-02 
 1.092404e-01 -2.737057e-02 
 1.096442e-01 -2.810183e-02 
 1.100481e-01 -2.877670e-02 
 1.104519e-01 -2.939715e-02 
 1.108558e-01 -2.996860e-02 
 1.112596e-01 -3.049822e-02 
 1.116634e-01 -3.098799e-02 
 1.120673e-01 -3.143863e-02 
 1.124711e-01 -3.185403e-02 
 1.128750e-01 -3.223705e-02 
 1.132788e-01 -3.259380e-02 
 1.136827e-01 -3.292405e-02 
 1.140865e-01 -3.322692e-02 
 1.144904e-01 -3.350447e-02 
 1.148942e-01 -3.375647e-02 
 1.152981e-01 -3.398258e-02 
 1.157019e-01 -3.418301e-02 
 1.161058e-01 -3.436129e-02 
 1.165096e-01 -3.451674e-02 
 1.169134e-01 -3.464553e-02 
 1.173173e-01 -3.474584e-02 
 1.177211e-01 -3.481792e-02 
 1.181250e-01 -3.486468e-02 
 1.185288e-01 -3.488757e-02 
 1.189327e-01 -3.489089e-02 
 1.193365e-01 -3.487674e-02 
 1.197404e-01 -3.484688e-02 
 1.201442e-01 -3.480059e-02 
 1.205481e-01 -3.474052e-02 
 1.209519e-01 -3.466980e-02 
 1.213557e-01 -3.459131e-02 
 1.217596e-01 -3.450295e-02 
 1.221634e-01 -3.440050e-02 
 1.225673e-01 -3.428131e-02 
 1.229711e-01 -3.414127e-02 
 1.233750e-01 -3.398001e-02 
 1.237788e-01 -3.379662e-02 
 1.241827e-01 -3.358727e-02 
 1.245865e-01 -3.334584e-02 
 1.249904e-01 -3.306775e-02 
 1.253942e-01 -3.275316e-02 
 1.257981e-01 -3.240319e-02 
 1.262019e-01 -3.201850e-02 
 1.266057e-01 -3.159721e-02 
 1.270096e-01 -3.113529e-02 
 1.274134e-01 -3.063170e-02 
 1.278173e-01 -3.008522e-02 
 1.282211e-01 -2.949661e-02 
 1.286250e-01 -2.886565e-02 
 1.290288e-01 -2.818928e-02 
 1.294327e-01 -2.746440e-02 
 1.298365e-01 -2.669090e-02 
