         time tiltx_full... 
------------- ------------- 
 2.019230e-04 -6.797920e-03 
 6.057691e-04 -6.687914e-03 
 1.009615e-03 -6.463905e-03 
 1.413461e-03 -6.234621e-03 
 1.817307e-03 -6.000140e-03 
 2.221153e-03 -5.760658e-03 
 2.625000e-03 -5.516808e-03 
 3.028846e-03 -5.270250e-03 
 3.432692e-03 -5.020480e-03 
 3.836538e-03 -4.765014e-03 
 4.240384e-03 -4.503936e-03 
 4.644230e-03 -4.237234e-03 
 5.048076e-03 -3.965402e-03 
 5.451922e-03 -3.688576e-03 
 5.855768e-03 -3.407026e-03 
 6.259614e-03 -3.120919e-03 
 6.663460e-03 -2.830280e-03 
 7.067307e-03 -2.535524e-03 
 7.471153e-03 -2.236995e-03 
 7.874999e-03 -1.934787e-03 
 8.278845e-03 -1.629247e-03 
 8.682691e-03 -1.321592e-03 
 9.086537e-03 -1.013173e-03 
 9.490383e-03 -7.034971e-04 
 9.894229e-03 -3.907777e-04 
 1.029808e-02 -7.407555e-05 
 1.070192e-02  2.467604e-04 
 1.110577e-02  5.717360e-04 
 1.150961e-02  9.003131e-04 
 1.191346e-02  1.231709e-03 
 1.231731e-02  1.565049e-03 
 1.272115e-02  1.899278e-03 
 1.312500e-02  2.233983e-03 
 1.352884e-02  2.568251e-03 
 1.393269e-02  2.900543e-03 
 1.433654e-02  3.231161e-03 
 1.474038e-02  3.561608e-03 
 1.514423e-02  3.891971e-03 
 1.554807e-02  4.221641e-03 
 1.595192e-02  4.551221e-03 
 1.635577e-02  4.880648e-03 
 1.675961e-02  5.209641e-03 
 1.716346e-02  5.537899e-03 
 1.756730e-02  5.864925e-03 
 1.797115e-02  6.190916e-03 
 1.837500e-02  6.515518e-03 
 1.877884e-02  6.838415e-03 
 1.918269e-02  7.160266e-03 
 1.958654e-02  7.480383e-03 
 1.999038e-02  7.798099e-03 
 2.039423e-02  8.114125e-03 
 2.079807e-02  8.430896e-03 
 2.120192e-02  8.748912e-03 
 2.160577e-02  9.067380e-03 
 2.200961e-02  9.385511e-03 
 2.241346e-02  9.702274e-03 
 2.281730e-02  1.001765e-02 
 2.322115e-02  1.033238e-02 
 2.362500e-02  1.064636e-02 
 2.402884e-02  1.096074e-02 
 2.443269e-02  1.127613e-02 
 2.483653e-02  1.159181e-02 
 2.524038e-02  1.190790e-02 
 2.564423e-02  1.222551e-02 
 2.604807e-02  1.254569e-02 
 2.645192e-02  1.286746e-02 
 2.685576e-02  1.319011e-02 
 2.725961e-02  1.351297e-02 
 2.766346e-02  1.383601e-02 
 2.806730e-02  1.415988e-02 
 2.847115e-02  1.448435e-02 
 2.887500e-02  1.480945e-02 
 2.927884e-02  1.513544e-02 
 2.968269e-02  1.546177e-02 
 3.008653e-02  1.578798e-02 
 3.049038e-02  1.611279e-02 
 3.089423e-02  1.643667e-02 
 3.129807e-02  1.676121e-02 
 3.170192e-02  1.708739e-02 
 3.210576e-02  1.741571e-02 
 3.250961e-02  1.774550e-02 
 3.291346e-02  1.807713e-02 
 3.331730e-02  1.841053e-02 
 3.372115e-02  1.874543e-02 
 3.412499e-02  1.908204e-02 
 3.452884e-02  1.941922e-02 
 3.493269e-02  1.975553e-02 
 3.533653e-02  2.009019e-02 
 3.574038e-02  2.042333e-02 
 3.614422e-02  2.075631e-02 
 3.654807e-02  2.109016e-02 
 3.695192e-02  2.142537e-02 
 3.735576e-02  2.176246e-02 
 3.775961e-02  2.210194e-02 
 3.816346e-02  2.244409e-02 
 3.856730e-02  2.278862e-02 
 3.897115e-02  2.313544e-02 
 3.937499e-02  2.348375e-02 
 3.977884e-02  2.383267e-02 
 4.018269e-02  2.418217e-02 
 4.058653e-02  2.453259e-02 
 4.099038e-02  2.488528e-02 
 4.139422e-02  2.523963e-02 
 4.179807e-02  2.559506e-02 
 4.220192e-02  2.595249e-02 
