run,record,scale,channel,n,dur_s,start,peak,vmin,vmax,end_mean,residual
1,HU12,0.5,Bot_Quarter_Disp,10297,3.2748,3.900364e-05,0.00016782466,-9.440335e-05,0.0002068283,3.2829432990291266e-05,-6.1742070097087375e-06
1,HU12,0.5,Channel_10_LeftJoistBelowSlab2,10297,3.2748,0.0001333539,0.0002831813,-0.0001279384,0.0004165352,0.0001253130254368932,-8.040874563106787e-06
1,HU12,0.5,Channel_11_LeftJoistBelowSlab2,10297,3.2748,7.581875e-05,0.00019201515000000002,-8.828718e-05,0.0002678339,6.83531035339806e-05,-7.465646466019399e-06
1,HU12,0.5,Channel_12_AccTable,10297,3.2748,8.438468e-07,0.0032169431532000003,-0.003187507,0.003217787,-1.2709400932815543e-07,-9.709408093281554e-07
1,HU12,0.5,Channel_13_AccSlab1,10297,3.2748,-4.358539e-09,0.0049707616414609995,-0.004970766,0.004867114,-7.116933591067951e-06,-7.112575052067951e-06
1,HU12,0.5,Channel_14_AccSlab2,10297,3.2748,-9.500195e-09,0.024691220499805003,-0.02469123,0.02325591,-3.77134313805825e-05,-3.77039311855825e-05
1,HU12,0.5,Channel_15_AccBot,10297,3.2748,-9.093241e-09,0.010636400906759,-0.01063641,0.01041693,-1.6016277046796105e-05,-1.6007183805796105e-05
1,HU12,0.5,Channel_16_AccMid,10297,3.2748,-1.14858e-08,0.029189738514200002,-0.02918975,0.02748989,-4.390175613262139e-05,-4.389027033262139e-05
1,HU12,0.5,Channel_17_AccTop,10297,3.2748,-4.488322e-09,0.026892475511678,-0.02689248,0.02545736,-4.097202049300973e-05,-4.096753217100973e-05
1,HU12,0.5,Channel_19_DispTopQRight,10297,3.2748,0.0002979606,0.0004219324,-0.000105073,0.000719893,0.0002900817339805825,-7.878866019417482e-06
1,HU12,0.5,Channel_1_DispBot,10297,3.2748,5.0116e-05,0.0001901725,-0.0001077427,0.0002402885,4.378511091262136e-05,-6.330889087378639e-06
1,HU12,0.5,Channel_20_TopBeam,10297,3.2748,-2.227689e-05,0.00011461231,-7.22573e-05,9.233542e-05,-2.731450203883495e-05,-5.03761203883495e-06
1,HU12,0.5,Channel_2_DispMid,10297,3.2748,0.0002481665,0.00044863830000000006,-0.000176789,0.0006968048,0.00024010586718446603,-8.060632815533943e-06
1,HU12,0.5,Channel_3_DispTopQLeft,10297,3.2748,0.000294,0.00042390860000000006,-0.0001123677,0.0007179086,0.0002851576277669903,-8.842372233009669e-06
1,HU12,0.5,Channel_4_DispTopQRight,10297,3.2748,0.0002920861,0.00042590510000000006,-0.0001138899,0.0007179912,0.0002851301145631068,-6.955985436893168e-06
1,HU12,0.5,Channel_5_DispTable,10297,3.2748,5.862107e-07,9.280741929999999e-05,-5.88153e-06,9.339363e-05,-4.761041231067962e-06,-5.3472519310679615e-06
1,HU12,0.5,Channel_8_LeftJoistBelowSlab1,10297,3.2748,3.833261e-05,0.00016062159,-8.721281e-05,0.0001989542,3.19857805631068e-05,-6.346829436893202e-06
1,HU12,0.5,Channel_9_LeftJoistAboveSlab1,10297,3.2748,5.336634e-05,0.00019291536000000002,-0.0001077094,0.0002462817,4.676087611650486e-05,-6.6054638834951425e-06
1,HU12,0.5,Mid_Disp,10297,3.2748,0.0002481665,0.00044863830000000006,-0.000176789,0.0006968048,0.00024010586718446603,-8.060632815533943e-06
