         time tilt_bot_s... 
------------- ------------- 
 1.590783e-04 -1.841584e-04 
 5.567739e-04  9.508369e-04 
 9.544695e-04  2.344658e-03 
 1.352165e-03  3.916059e-03 
 1.749861e-03  5.579762e-03 
 2.147556e-03  7.272064e-03 
 2.545252e-03  8.808804e-03 
 2.942948e-03  9.924423e-03 
 3.340643e-03  1.062475e-02 
 3.738339e-03  1.094102e-02 
 4.136035e-03  1.086789e-02 
 4.533730e-03  1.047308e-02 
 4.931426e-03  9.919833e-03 
 5.329121e-03  9.253430e-03 
 5.726817e-03  8.471907e-03 
 6.124513e-03  7.625665e-03 
 6.522208e-03  6.696427e-03 
 6.919904e-03  5.635827e-03 
 7.317600e-03  4.605987e-03 
 7.715295e-03  3.626283e-03 
 8.112991e-03  2.755126e-03 
 8.510686e-03  2.159982e-03 
 8.908382e-03  1.911457e-03 
 9.306078e-03  2.138457e-03 
 9.703773e-03  2.686691e-03 
 1.010147e-02  3.557559e-03 
 1.049916e-02  4.733716e-03 
 1.089686e-02  6.040467e-03 
 1.129456e-02  7.382944e-03 
 1.169225e-02  8.582908e-03 
 1.208995e-02  9.526548e-03 
 1.248764e-02  1.018611e-02 
 1.288534e-02  1.053808e-02 
 1.328303e-02  1.062677e-02 
 1.368073e-02  1.035813e-02 
 1.407843e-02  9.880142e-03 
 1.447612e-02  9.363139e-03 
 1.487382e-02  8.830875e-03 
 1.527151e-02  8.318948e-03 
 1.566921e-02  7.801453e-03 
 1.606690e-02  7.355744e-03 
 1.646460e-02  6.957644e-03 
 1.686229e-02  6.697934e-03 
 1.725999e-02  6.569912e-03 
 1.765769e-02  6.638459e-03 
 1.805538e-02  6.958895e-03 
 1.845308e-02  7.539273e-03 
 1.885077e-02  8.319213e-03 
 1.924847e-02  9.351100e-03 
 1.964616e-02  1.071984e-02 
 2.004386e-02  1.232679e-02 
 2.044156e-02  1.413045e-02 
 2.083925e-02  1.600164e-02 
 2.123695e-02  1.771391e-02 
 2.163464e-02  1.913405e-02 
 2.203234e-02  2.013263e-02 
 2.243003e-02  2.069516e-02 
 2.282773e-02  2.077877e-02 
 2.322542e-02  2.045796e-02 
 2.362312e-02  1.986950e-02 
 2.402082e-02  1.910459e-02 
 2.441851e-02  1.835088e-02 
 2.481621e-02  1.769548e-02 
 2.521390e-02  1.715836e-02 
 2.561160e-02  1.678798e-02 
 2.600929e-02  1.652209e-02 
 2.640699e-02  1.643372e-02 
 2.680469e-02  1.640066e-02 
 2.720238e-02  1.652583e-02 
 2.760008e-02  1.676515e-02 
 2.799777e-02  1.707042e-02 
