run,record,scale,channel,n,dur_s,start,peak,vmin,vmax,end_mean,residual
1,HU12,0.5,Bot_Quarter_Disp,87917,3.14,3.900037e-05,0.00026837803,-5.458785e-07,0.0003073784,0.00018499397713830757,0.0001459936071383076
1,HU12,0.5,Channel_10_LeftJoistBelowSlab2,87917,3.14,0.0001332724,0.00040586830000000003,1.010756e-05,0.0005391407,0.00027963238255232026,0.00014635998255232025
1,HU12,0.5,Channel_11_LeftJoistBelowSlab2,87917,3.14,7.574492e-05,0.00030727678,2.526112e-05,0.0003830217,0.00022095915957688806,0.00014521423957688807
1,HU12,0.5,Channel_12_AccTable,87917,3.14,6.025614e-07,0.0056625564386,-0.005650455,0.005663159,1.896447982991809e-07,-4.1291660170081915e-07
1,HU12,0.5,Channel_13_AccSlab1,87917,3.14,-4.113534e-10,0.0068527734113534005,-0.005414402,0.006852773,1.0597664242836685e-05,1.0598075596236686e-05
1,HU12,0.5,Channel_14_AccSlab2,87917,3.14,-4.422595e-09,0.023189414422595,-0.02205866,0.02318941,5.633554493268877e-05,5.633996752768877e-05
1,HU12,0.5,Channel_15_AccBot,87917,3.14,1.707979e-09,0.010959391707978999,-0.01095939,0.009869861,2.3916222477502288e-05,2.391451449850229e-05
1,HU12,0.5,Channel_16_AccMid,87917,3.14,1.24181e-08,0.0271563424181,-0.02715633,0.02704132,6.567234638980894e-05,6.565992828980894e-05
1,HU12,0.5,Channel_17_AccTop,87917,3.14,-9.053621e-10,0.025478250905362102,-0.02410196,0.02547825,6.142744688673787e-05,6.142835224883787e-05
1,HU12,0.5,Channel_19_DispTopQRight,87917,3.14,0.0002979375,0.0005503102,5.770513e-05,0.0008482477,0.00044697765257051866,0.00014904015257051863
1,HU12,0.5,Channel_1_DispBot,87917,3.14,5.011209e-05,0.00029201020999999996,-6.578714e-06,0.0003421223,0.00019639243723839855,0.00014628034723839856
1,HU12,0.5,Channel_20_TopBeam,87917,3.14,-2.223972e-05,0.00018860882000000002,-3.317493e-05,0.0001663691,0.00012172610184258418,0.0001439658218425842
1,HU12,0.5,Channel_2_DispMid,87917,3.14,0.0002481519,0.0005567403000000001,-2.276423e-05,0.0008048922,0.00039751507454504096,0.00014936317454504098
1,HU12,0.5,Channel_3_DispTopQLeft,87917,3.14,0.0002939272,0.0005524137,5.060239e-05,0.0008463409,0.00044207509196997276,0.00014814789196997277
1,HU12,0.5,Channel_4_DispTopQRight,87917,3.14,0.0002920805,0.0005539432,4.953955e-05,0.0008460237,0.0004420854102593266,0.0001500049102593266
1,HU12,0.5,Channel_5_DispTable,87917,3.14,5.860949e-07,0.0001649622051,4.425247e-07,0.0001655483,0.0001451081130345769,0.00014452201813457688
1,HU12,0.5,Channel_8_LeftJoistBelowSlab1,87917,3.14,3.832039e-05,0.00026083230999999997,3.954636e-06,0.0002991527,0.00018400328714740673,0.00014568289714740672
1,HU12,0.5,Channel_9_LeftJoistAboveSlab1,87917,3.14,5.335202e-05,0.00029504228,-5.777734e-06,0.0003483943,0.00019942072697907187,0.00014606870697907187
1,HU12,0.5,Mid_Disp,87917,3.14,0.0002481519,0.0005567403000000001,-2.276423e-05,0.0008048922,0.00039751507454504096,0.00014936317454504098
1,HU12,0.5,Record_Disp,87917,3.14,-2.223972e-05,0.00018860882000000002,-3.317493e-05,0.0001663691,0.00012172610184258418,0.0001439658218425842
1,HU12,0.5,Top_Quarter_A_Disp,87917,3.14,0.0002939272,0.0005524137,5.060239e-05,0.0008463409,0.00044207509196997276,0.00014814789196997277
1,HU12,0.5,Top_Quarter_B_Disp,87917,3.14,0.0002920805,0.0005539432,4.953955e-05,0.0008460237,0.0004420854102593266,0.0001500049102593266
1,HU12,0.5,cstav_BaseShear,87917,3.14,-2.839822,1.3254219999999999,-4.060783,-1.5144,-2.85241546633303,-0.012593466333030268
1,HU12,0.5,joist_s1_shear,87917,3.14,-2.096476e-09,1.1928184e-08,-1.402466e-08,-1.628008e-09,-1.0390466041856233e-08,-8.293990041856232e-09
1,HU12,0.5,joist_s2_shear,87917,3.14,-1.656445e-08,2.039364e-08,-3.695809e-08,6.089913e-10,-1.804938617379436e-08,-1.4849361737943616e-09
1,HU12,0.5,rel_disp_top_mm,87917,3.14,0.2973514,0.40224850000000006,-0.07136929,0.6995999,0.3018695398089172,0.004518139808917188
1,HU12,0.5,tilt_beam_seg,87917,3.14,-0.02958839,0.0417649,-0.07135329,0.008670298,-0.03005732169244768,-0.00046893169244768135
1,HU12,0.5,tilt_bot_seg,87917,3.14,0.00429944,0.013188027,-0.008888587,0.01681866,0.004452083849181074,0.00015264384918107447
1,HU12,0.5,tilt_full_wall,87917,3.14,0.008270378,0.011187932,-0.001985029,0.01945831,0.00839604391810737,0.00012566591810737014
1,HU12,0.5,tilt_low_seg,87917,3.14,0.01891141,0.025286680000000002,-0.005874068,0.04419809,0.019205796367151955,0.0002943863671519553
1,HU12,0.5,tilt_up_seg,87917,3.14,0.003565629,0.0031869280000000003,0.001227716,0.006752557,0.0035424962222474973,-2.313277775250252e-05
1,HU12,0.5,total_shear,87917,3.14,-2.839822,1.3254219999999999,-4.060783,-1.5144,-2.852415495905368,-0.01259349590536818
2,HU12,0.75,Bot_Quarter_Disp,88057,3.145,0.0001825578,0.0005622221,7.67971e-05,0.0007447799,0.0005276187637292754,0.0004886183937292754
2,HU12,0.75,Channel_10_LeftJoistBelowSlab2,88057,3.145,0.0002748127,0.0007940053000000001,2.292562e-05,0.001068818,0.0006232773251646605,0.0004900049251646604
2,HU12,0.75,Channel_11_LeftJoistBelowSlab2,88057,3.145,0.0002179422,0.0006196203,9.993115e-05,0.0008375625,0.0005638140229161935,0.0004880691029161935
2,HU12,0.75,Channel_12_AccTable,88057,3.145,-4.128997e-06,0.009859064997,-0.009770933,0.009854936,4.494194440897112e-07,-1.531419559102888e-07
2,HU12,0.75,Channel_13_AccSlab1,88057,3.145,-0.0002475943,0.012947974300000002,-0.01098282,0.01270038,2.5098807191142417e-05,2.5099218544542416e-05
2,HU12,0.75,Channel_14_AccSlab2,88057,3.145,-0.00131373,0.04535921,-0.03813953,0.04404548,0.00013303064150252096,0.00013303506409752095
2,HU12,0.75,Channel_15_AccBot,88057,3.145,-0.0005602217,0.0197384117,-0.01884103,0.01917819,5.665047236529642e-05,5.664876438629642e-05
