         time tilt_low_s... 
------------- ------------- 
 2.783869e-04  3.880858e-02 
 6.760826e-04  3.887925e-02 
 1.073778e-03  3.886493e-02 
 1.471474e-03  3.893854e-02 
 1.869169e-03  3.901366e-02 
 2.266865e-03  3.922978e-02 
 2.664561e-03  3.930207e-02 
 3.062256e-03  3.928946e-02 
 3.459952e-03  3.942613e-02 
 3.857648e-03  3.968117e-02 
 4.255343e-03  4.000463e-02 
 4.653039e-03  4.028274e-02 
 5.050734e-03  4.044867e-02 
 5.448430e-03  4.057480e-02 
 5.846126e-03  4.064646e-02 
 6.243821e-03  4.080861e-02 
 6.641517e-03  4.105246e-02 
 7.039213e-03  4.114455e-02 
 7.436908e-03  4.126217e-02 
 7.834604e-03  4.148771e-02 
 8.232299e-03  4.189153e-02 
 8.629995e-03  4.238224e-02 
 9.027691e-03  4.293923e-02 
 9.425386e-03  4.345287e-02 
 9.823082e-03  4.406077e-02 
 1.022078e-02  4.463590e-02 
 1.061847e-02  4.512170e-02 
 1.101617e-02  4.554321e-02 
 1.141386e-02  4.594691e-02 
 1.181156e-02  4.623749e-02 
 1.220926e-02  4.632241e-02 
 1.260695e-02  4.623957e-02 
 1.300465e-02  4.616405e-02 
 1.340234e-02  4.594729e-02 
 1.380004e-02  4.587630e-02 
 1.419773e-02  4.559410e-02 
 1.459543e-02  4.514895e-02 
 1.499313e-02  4.460146e-02 
 1.539082e-02  4.400812e-02 
 1.578852e-02  4.344550e-02 
 1.618621e-02  4.278013e-02 
 1.658391e-02  4.199620e-02 
 1.698160e-02  4.097451e-02 
 1.737930e-02  3.980122e-02 
 1.777699e-02  3.857487e-02 
 1.817469e-02  3.757526e-02 
 1.857239e-02  3.634290e-02 
 1.897008e-02  3.516629e-02 
 1.936778e-02  3.381929e-02 
 1.976547e-02  3.255737e-02 
 2.016317e-02  3.132732e-02 
 2.056086e-02  3.033608e-02 
 2.095856e-02  2.937896e-02 
 2.135626e-02  2.843944e-02 
 2.175395e-02  2.749385e-02 
 2.215165e-02  2.682985e-02 
 2.254934e-02  2.631731e-02 
 2.294704e-02  2.599650e-02 
 2.334473e-02  2.586282e-02 
 2.374243e-02  2.571975e-02 
 2.414012e-02  2.579461e-02 
 2.453782e-02  2.589494e-02 
 2.493552e-02  2.599322e-02 
 2.533321e-02  2.600742e-02 
 2.573091e-02  2.612862e-02 
 2.612860e-02  2.594260e-02 
 2.652630e-02  2.595117e-02 
 2.692399e-02  2.579820e-02 
 2.732169e-02  2.564376e-02 
 2.771939e-02  2.550828e-02 
 2.811708e-02  2.540304e-02 
 2.851478e-02  2.537734e-02 
 2.891247e-02  2.528342e-02 
 2.931017e-02  2.509354e-02 
 2.970786e-02  2.501584e-02 
 3.010556e-02  2.496451e-02 
 3.050325e-02  2.495891e-02 
 3.090095e-02  2.478263e-02 
 3.129865e-02  2.461213e-02 
 3.169634e-02  2.445145e-02 
 3.209404e-02  2.430937e-02 
 3.249173e-02  2.423442e-02 
 3.288943e-02  2.401856e-02 
 3.328712e-02  2.374554e-02 
 3.368482e-02  2.346273e-02 
 3.408252e-02  2.327461e-02 
 3.448021e-02  2.315200e-02 
 3.487791e-02  2.288766e-02 
 3.527560e-02  2.266024e-02 
 3.567330e-02  2.235336e-02 
 3.607099e-02  2.210063e-02 
 3.646869e-02  2.183860e-02 
 3.686638e-02  2.153382e-02 
 3.726408e-02  2.119237e-02 
 3.766178e-02  2.065462e-02 
 3.805947e-02  2.021645e-02 
 3.845717e-02  1.960427e-02 
 3.885486e-02  1.893613e-02 
 3.925256e-02  1.827743e-02 
 3.965025e-02  1.742471e-02 
 4.004795e-02  1.656908e-02 
 4.044565e-02  1.567933e-02 
 4.084334e-02  1.481452e-02 
 4.124104e-02  1.408033e-02 
 4.163873e-02  1.328882e-02 
 4.203643e-02  1.271273e-02 
 4.243412e-02  1.225442e-02 
 4.283182e-02  1.200685e-02 
 4.322951e-02  1.186868e-02 
 4.362721e-02  1.172941e-02 
 4.402491e-02  1.181163e-02 
 4.442260e-02  1.181902e-02 
 4.482030e-02  1.187166e-02 
 4.521799e-02  1.174049e-02 
 4.561569e-02  1.141124e-02 
 4.601338e-02  1.094627e-02 
 4.641108e-02  1.026895e-02 
 4.680878e-02  9.621969e-03 
 4.720647e-02  8.734243e-03 
 4.760417e-02  7.690116e-03 
 4.800186e-02  6.509558e-03 
 4.839956e-02  5.452213e-03 
 4.879725e-02  4.466498e-03 
 4.919495e-02  3.482146e-03 
 4.959264e-02  2.517499e-03 
 4.999034e-02  1.440398e-03 
 5.038804e-02  3.497319e-04 
 5.078573e-02 -5.475067e-04 
