         time tilt_up_se... 
------------- ------------- 
 6.431031e-05 -2.595262e-03 
 3.858618e-04 -2.595526e-03 
 7.074134e-04 -2.595773e-03 
 1.028965e-03 -2.596002e-03 
 1.350516e-03 -2.596215e-03 
 1.672068e-03 -2.596412e-03 
 1.993620e-03 -2.596594e-03 
 2.315171e-03 -2.596759e-03 
 2.636723e-03 -2.596909e-03 
 2.958274e-03 -2.597045e-03 
 3.279826e-03 -2.597165e-03 
 3.601377e-03 -2.597269e-03 
 3.922929e-03 -2.597359e-03 
 4.244480e-03 -2.597434e-03 
 4.566032e-03 -2.597494e-03 
 4.887583e-03 -2.597538e-03 
 5.209135e-03 -2.597567e-03 
 5.530686e-03 -2.597580e-03 
 5.852238e-03 -2.597576e-03 
 6.173789e-03 -2.597556e-03 
 6.495341e-03 -2.597519e-03 
 6.816893e-03 -2.597464e-03 
 7.138444e-03 -2.597391e-03 
 7.459996e-03 -2.597299e-03 
 7.781547e-03 -2.597188e-03 
 8.103099e-03 -2.597058e-03 
 8.424650e-03 -2.596906e-03 
 8.746202e-03 -2.596733e-03 
 9.067753e-03 -2.596538e-03 
 9.389305e-03 -2.596320e-03 
 9.710856e-03 -2.596078e-03 
 1.003241e-02 -2.595812e-03 
 1.035396e-02 -2.595522e-03 
 1.067551e-02 -2.595205e-03 
 1.099706e-02 -2.594862e-03 
 1.131861e-02 -2.594492e-03 
 1.164017e-02 -2.594092e-03 
 1.196172e-02 -2.593664e-03 
 1.228327e-02 -2.593206e-03 
 1.260482e-02 -2.592718e-03 
 1.292637e-02 -2.592199e-03 
 1.324792e-02 -2.591649e-03 
 1.356947e-02 -2.591067e-03 
 1.389103e-02 -2.590453e-03 
 1.421258e-02 -2.589807e-03 
 1.453413e-02 -2.589129e-03 
 1.485568e-02 -2.588418e-03 
 1.517723e-02 -2.587674e-03 
 1.549878e-02 -2.586898e-03 
 1.582034e-02 -2.586090e-03 
 1.614189e-02 -2.585248e-03 
 1.646344e-02 -2.584374e-03 
 1.678499e-02 -2.583467e-03 
 1.710654e-02 -2.582528e-03 
 1.742809e-02 -2.581557e-03 
 1.774964e-02 -2.580556e-03 
 1.807120e-02 -2.579523e-03 
 1.839275e-02 -2.578461e-03 
 1.871430e-02 -2.577370e-03 
 1.903585e-02 -2.576251e-03 
 1.935740e-02 -2.575106e-03 
 1.967895e-02 -2.573935e-03 
 2.000051e-02 -2.572741e-03 
 2.032206e-02 -2.571523e-03 
 2.064361e-02 -2.570284e-03 
 2.096516e-02 -2.569025e-03 
 2.128671e-02 -2.567747e-03 
 2.160826e-02 -2.566451e-03 
 2.192981e-02 -2.565138e-03 
 2.225137e-02 -2.563811e-03 
 2.257292e-02 -2.562472e-03 
 2.289447e-02 -2.561122e-03 
 2.321602e-02 -2.559764e-03 
 2.353757e-02 -2.558399e-03 
 2.385912e-02 -2.557031e-03 
 2.418067e-02 -2.555661e-03 
 2.450223e-02 -2.554291e-03 
 2.482378e-02 -2.552923e-03 
 2.514533e-02 -2.551561e-03 
 2.546688e-02 -2.550205e-03 
 2.578843e-02 -2.548860e-03 
 2.610998e-02 -2.547526e-03 
 2.643154e-02 -2.546207e-03 
 2.675309e-02 -2.544903e-03 
 2.707464e-02 -2.543617e-03 
 2.739619e-02 -2.542352e-03 
 2.771774e-02 -2.541111e-03 
 2.803929e-02 -2.539896e-03 
 2.836084e-02 -2.538709e-03 
 2.868240e-02 -2.537554e-03 
 2.900395e-02 -2.536432e-03 
 2.932550e-02 -2.535346e-03 
 2.964705e-02 -2.534298e-03 
 2.996860e-02 -2.533290e-03 
 3.029015e-02 -2.532323e-03 
 3.061171e-02 -2.531400e-03 
 3.093326e-02 -2.530523e-03 
 3.125481e-02 -2.529693e-03 
 3.157636e-02 -2.528912e-03 
 3.189791e-02 -2.528181e-03 
 3.221946e-02 -2.527501e-03 
 3.254101e-02 -2.526874e-03 
 3.286257e-02 -2.526303e-03 
 3.318412e-02 -2.525788e-03 
 3.350567e-02 -2.525330e-03 
 3.382722e-02 -2.524930e-03 
 3.414877e-02 -2.524590e-03 
 3.447032e-02 -2.524310e-03 
 3.479187e-02 -2.524090e-03 
 3.511343e-02 -2.523931e-03 
 3.543498e-02 -2.523832e-03 
 3.575653e-02 -2.523794e-03 
 3.607808e-02 -2.523818e-03 
 3.639963e-02 -2.523902e-03 
 3.672118e-02 -2.524045e-03 
 3.704274e-02 -2.524248e-03 
 3.736429e-02 -2.524509e-03 
 3.768584e-02 -2.524829e-03 
 3.800739e-02 -2.525207e-03 
 3.832894e-02 -2.525643e-03 
 3.865049e-02 -2.526134e-03 
 3.897204e-02 -2.526681e-03 
 3.929360e-02 -2.527283e-03 
 3.961515e-02 -2.527936e-03 
 3.993670e-02 -2.528640e-03 
 4.025825e-02 -2.529393e-03 
 4.057980e-02 -2.530193e-03 
 4.090135e-02 -2.531039e-03 
 4.122290e-02 -2.531928e-03 
 4.154446e-02 -2.532859e-03 
 4.186601e-02 -2.533829e-03 
 4.218756e-02 -2.534835e-03 
 4.250911e-02 -2.535877e-03 
 4.283066e-02 -2.536952e-03 
 4.315221e-02 -2.538058e-03 
 4.347377e-02 -2.539192e-03 
