         time tilt_up_se... 
------------- ------------- 
 4.011442e-04  5.776743e-03 
 8.031504e-04  5.769746e-03 
 1.205157e-03  5.762201e-03 
 1.607163e-03  5.761575e-03 
 2.009169e-03  5.755310e-03 
 2.411175e-03  5.745534e-03 
 2.813182e-03  5.705608e-03 
 3.215188e-03  5.671320e-03 
 3.617194e-03  5.662129e-03 
 4.019200e-03  5.672295e-03 
 4.421207e-03  5.690005e-03 
 4.823197e-03  5.696893e-03 
 5.225188e-03  5.684712e-03 
 5.627179e-03  5.655272e-03 
 6.029170e-03  5.626798e-03 
 6.431160e-03  5.627513e-03 
 6.833151e-03  5.695807e-03 
 7.235142e-03  5.855518e-03 
 7.637133e-03  6.097450e-03 
 8.039123e-03  6.419023e-03 
 8.441114e-03  6.797917e-03 
 8.844744e-03  7.219351e-03 
 9.248556e-03  7.681183e-03 
 9.652368e-03  8.208885e-03 
 1.005618e-02  8.805268e-03 
 1.045999e-02  9.460080e-03 
 1.086380e-02  1.016253e-02 
 1.126762e-02  1.089794e-02 
 1.167143e-02  1.166128e-02 
 1.207524e-02  1.243893e-02 
 1.247905e-02  1.323596e-02 
 1.288287e-02  1.407627e-02 
 1.328668e-02  1.496780e-02 
 1.369050e-02  1.589149e-02 
 1.409431e-02  1.686080e-02 
 1.449812e-02  1.786755e-02 
 1.490194e-02  1.887328e-02 
 1.530575e-02  1.985712e-02 
 1.570957e-02  2.080932e-02 
 1.611338e-02  2.173519e-02 
 1.651720e-02  2.263218e-02 
 1.692101e-02  2.349710e-02 
 1.732483e-02  2.432838e-02 
 1.772864e-02  2.515394e-02 
 1.813246e-02  2.597446e-02 
 1.853627e-02  2.676043e-02 
 1.894009e-02  2.750217e-02 
 1.934390e-02  2.818208e-02 
 1.974772e-02  2.878551e-02 
 2.015153e-02  2.932635e-02 
 2.055535e-02  2.983611e-02 
 2.095916e-02  3.034169e-02 
 2.136298e-02  3.083383e-02 
 2.176680e-02  3.127388e-02 
 2.217062e-02  3.162687e-02 
 2.257444e-02  3.191424e-02 
 2.297825e-02  3.213492e-02 
 2.338207e-02  3.229295e-02 
 2.378589e-02  3.237617e-02 
 2.418971e-02  3.242265e-02 
 2.459353e-02  3.236875e-02 
 2.499735e-02  3.224131e-02 
 2.540117e-02  3.202515e-02 
 2.580499e-02  3.170508e-02 
 2.620881e-02  3.129036e-02 
 2.661262e-02  3.078407e-02 
 2.701644e-02  3.022046e-02 
 2.742026e-02  2.959547e-02 
 2.782408e-02  2.890900e-02 
 2.822790e-02  2.815110e-02 
 2.863172e-02  2.730309e-02 
 2.903554e-02  2.640982e-02 
 2.943937e-02  2.543511e-02 
 2.984319e-02  2.442538e-02 
 3.024701e-02  2.336887e-02 
 3.065083e-02  2.225534e-02 
 3.105466e-02  2.107300e-02 
 3.145848e-02  1.983019e-02 
 3.186230e-02  1.851877e-02 
 3.226612e-02  1.716121e-02 
 3.266994e-02  1.569798e-02 
 3.307377e-02  1.413175e-02 
 3.347760e-02  1.246107e-02 
 3.388142e-02  1.075748e-02 
 3.428525e-02  9.017525e-03 
 3.468908e-02  7.284283e-03 
 3.509290e-02  5.559688e-03 
 3.549673e-02  3.851970e-03 
 3.590056e-02  2.128229e-03 
 3.630438e-02  3.601094e-04 
 3.670821e-02 -1.427068e-03 
 3.711204e-02 -3.226059e-03 
 3.751586e-02 -4.987417e-03 
 3.791969e-02 -6.717782e-03 
 3.832352e-02 -8.443883e-03 
 3.872735e-02 -1.015635e-02 
 3.913118e-02 -1.186561e-02 
 3.953500e-02 -1.356403e-02 
 3.993883e-02 -1.521784e-02 
 4.034266e-02 -1.678871e-02 
 4.074649e-02 -1.830281e-02 
 4.115032e-02 -1.972357e-02 
 4.155414e-02 -2.111171e-02 
 4.195797e-02 -2.244138e-02 
 4.236180e-02 -2.368996e-02 
 4.276563e-02 -2.486184e-02 
 4.316945e-02 -2.596281e-02 
 4.357328e-02 -2.696895e-02 
 4.397711e-02 -2.791169e-02 
 4.438094e-02 -2.875531e-02 
 4.478477e-02 -2.948294e-02 
 4.518855e-02 -3.007024e-02 
 4.559233e-02 -3.053042e-02 
 4.599611e-02 -3.090033e-02 
 4.639990e-02 -3.118330e-02 
 4.680368e-02 -3.141399e-02 
 4.720746e-02 -3.157951e-02 
 4.761125e-02 -3.166674e-02 
 4.801503e-02 -3.167982e-02 
 4.841881e-02 -3.160215e-02 
 4.882260e-02 -3.145346e-02 
 4.922638e-02 -3.121363e-02 
 4.963016e-02 -3.087896e-02 
 5.003394e-02 -3.048963e-02 
 5.043773e-02 -3.003707e-02 
 5.084151e-02 -2.952582e-02 
 5.124529e-02 -2.893337e-02 
 5.164907e-02 -2.828901e-02 
 5.205286e-02 -2.761048e-02 
 5.245664e-02 -2.690624e-02 
 5.286042e-02 -2.621335e-02 
 5.326421e-02 -2.554833e-02 
 5.366799e-02 -2.490047e-02 
 5.407177e-02 -2.427625e-02 
 5.447556e-02 -2.362410e-02 
 5.487934e-02 -2.296530e-02 
 5.528313e-02 -2.228578e-02 
 5.568691e-02 -2.159781e-02 
 5.609069e-02 -2.092554e-02 
 5.649448e-02 -2.022888e-02 
 5.689826e-02 -1.953449e-02 
 5.730205e-02 -1.880612e-02 
 5.770584e-02 -1.807980e-02 
 5.810963e-02 -1.735327e-02 
 5.851342e-02 -1.662631e-02 
 5.891722e-02 -1.592128e-02 
 5.932101e-02 -1.520018e-02 
 5.972480e-02 -1.444156e-02 
 6.012859e-02 -1.370627e-02 
 6.053238e-02 -1.293868e-02 
 6.093617e-02 -1.220812e-02 
 6.133997e-02 -1.151115e-02 
 6.174376e-02 -1.077949e-02 
 6.214756e-02 -9.995642e-03 
 6.255136e-02 -9.123462e-03 
 6.295515e-02 -8.234767e-03 
 6.335895e-02 -7.318998e-03 
 6.376275e-02 -6.522027e-03 
 6.416655e-02 -5.743974e-03 
 6.457034e-02 -4.922885e-03 
