         time tilt_full_... 
------------- ------------- 
 4.011442e-04  1.286258e-02 
 8.031504e-04  1.282698e-02 
 1.205157e-03  1.276022e-02 
 1.607163e-03  1.266744e-02 
 2.009169e-03  1.254665e-02 
 2.411175e-03  1.239492e-02 
 2.813182e-03  1.220354e-02 
 3.215188e-03  1.198650e-02 
 3.617194e-03  1.175167e-02 
 4.019200e-03  1.150122e-02 
 4.421207e-03  1.122667e-02 
 4.823197e-03  1.092484e-02 
 5.225188e-03  1.059440e-02 
 5.627179e-03  1.024054e-02 
 6.029170e-03  9.869908e-03 
 6.431160e-03  9.484383e-03 
 6.833151e-03  9.087338e-03 
 7.235142e-03  8.682763e-03 
 7.637133e-03  8.268708e-03 
 8.039123e-03  7.845829e-03 
 8.441114e-03  7.405867e-03 
 8.844744e-03  6.939317e-03 
 9.248556e-03  6.454337e-03 
 9.652368e-03  5.960914e-03 
 1.005618e-02  5.461264e-03 
 1.045999e-02  4.950799e-03 
 1.086380e-02  4.431959e-03 
 1.126762e-02  3.909703e-03 
 1.167143e-02  3.373514e-03 
 1.207524e-02  2.809357e-03 
 1.247905e-02  2.230017e-03 
 1.288287e-02  1.648051e-03 
 1.328668e-02  1.056019e-03 
 1.369050e-02  4.568755e-04 
 1.409431e-02 -1.497389e-04 
 1.449812e-02 -7.564659e-04 
 1.490194e-02 -1.376396e-03 
 1.530575e-02 -2.016818e-03 
 1.570957e-02 -2.673241e-03 
 1.611338e-02 -3.339930e-03 
 1.651720e-02 -4.012548e-03 
 1.692101e-02 -4.681664e-03 
 1.732483e-02 -5.350984e-03 
 1.772864e-02 -6.016915e-03 
 1.813246e-02 -6.685557e-03 
 1.853627e-02 -7.361141e-03 
 1.894009e-02 -8.045526e-03 
 1.934390e-02 -8.743637e-03 
 1.974772e-02 -9.458927e-03 
 2.015153e-02 -1.017897e-02 
 2.055535e-02 -1.088847e-02 
 2.095916e-02 -1.157661e-02 
 2.136298e-02 -1.225521e-02 
 2.176680e-02 -1.292661e-02 
 2.217062e-02 -1.359185e-02 
 2.257444e-02 -1.425143e-02 
 2.297825e-02 -1.491331e-02 
 2.338207e-02 -1.557535e-02 
 2.378589e-02 -1.622301e-02 
 2.418971e-02 -1.686006e-02 
 2.459353e-02 -1.749263e-02 
 2.499735e-02 -1.811945e-02 
 2.540117e-02 -1.873612e-02 
 2.580499e-02 -1.934033e-02 
 2.620881e-02 -1.993132e-02 
 2.661262e-02 -2.050498e-02 
 2.701644e-02 -2.104888e-02 
 2.742026e-02 -2.156806e-02 
 2.782408e-02 -2.206455e-02 
 2.822790e-02 -2.253800e-02 
 2.863172e-02 -2.300585e-02 
 2.903554e-02 -2.345510e-02 
 2.943937e-02 -2.389829e-02 
 2.984319e-02 -2.431290e-02 
 3.024701e-02 -2.470143e-02 
 3.065083e-02 -2.505502e-02 
 3.105466e-02 -2.537257e-02 
 3.145848e-02 -2.564652e-02 
 3.186230e-02 -2.588958e-02 
 3.226612e-02 -2.610131e-02 
 3.266994e-02 -2.630406e-02 
 3.307377e-02 -2.648504e-02 
 3.347760e-02 -2.664865e-02 
 3.388142e-02 -2.676995e-02 
 3.428525e-02 -2.685649e-02 
 3.468908e-02 -2.689472e-02 
 3.509290e-02 -2.687874e-02 
 3.549673e-02 -2.681177e-02 
 3.590056e-02 -2.670912e-02 
 3.630438e-02 -2.656847e-02 
 3.670821e-02 -2.639032e-02 
 3.711204e-02 -2.617060e-02 
 3.751586e-02 -2.590807e-02 
 3.791969e-02 -2.558311e-02 
 3.832352e-02 -2.518982e-02 
 3.872735e-02 -2.476546e-02 
 3.913118e-02 -2.429670e-02 
 3.953500e-02 -2.378687e-02 
 3.993883e-02 -2.323498e-02 
 4.034266e-02 -2.262890e-02 
 4.074649e-02 -2.197035e-02 
 4.115032e-02 -2.125252e-02 
 4.155414e-02 -2.049178e-02 
 4.195797e-02 -1.967668e-02 
 4.236180e-02 -1.880464e-02 
 4.276563e-02 -1.788014e-02 
 4.316945e-02 -1.690471e-02 
 4.357328e-02 -1.587642e-02 
 4.397711e-02 -1.479891e-02 
 4.438094e-02 -1.366633e-02 
 4.478477e-02 -1.247155e-02 
 4.518855e-02 -1.121307e-02 
 4.559233e-02 -9.903088e-03 
 4.599611e-02 -8.544095e-03 
 4.639990e-02 -7.143610e-03 
 4.680368e-02 -5.703106e-03 
 4.720746e-02 -4.212789e-03 
 4.761125e-02 -2.675800e-03 
 4.801503e-02 -1.083267e-03 
 4.841881e-02  5.652477e-04 
 4.882260e-02  2.267699e-03 
 4.922638e-02  4.019349e-03 
 4.963016e-02  5.819726e-03 
 5.003394e-02  7.653573e-03 
 5.043773e-02  9.516222e-03 
 5.084151e-02  1.140846e-02 
 5.124529e-02  1.334069e-02 
 5.164907e-02  1.530570e-02 
 5.205286e-02  1.730269e-02 
 5.245664e-02  1.933258e-02 
 5.286042e-02  2.139014e-02 
 5.326421e-02  2.346632e-02 
 5.366799e-02  2.556678e-02 
 5.407177e-02  2.767880e-02 
 5.447556e-02  2.980723e-02 
 5.487934e-02  3.195449e-02 
 5.528313e-02  3.411335e-02 
 5.568691e-02  3.628653e-02 
 5.609069e-02  3.845938e-02 
 5.649448e-02  4.063505e-02 
 5.689826e-02  4.280947e-02 
 5.730205e-02  4.499420e-02 
 5.770584e-02  4.718641e-02 
 5.810963e-02  4.938593e-02 
 5.851342e-02  5.159334e-02 
 5.891722e-02  5.379471e-02 
 5.932101e-02  5.600248e-02 
 5.972480e-02  5.821053e-02 
 6.012859e-02  6.040490e-02 
 6.053238e-02  6.259642e-02 
 6.093617e-02  6.475504e-02 
 6.133997e-02  6.688372e-02 
 6.174376e-02  6.900232e-02 
 6.214756e-02  7.111855e-02 
 6.255136e-02  7.324459e-02 
 6.295515e-02  7.535688e-02 
 6.335895e-02  7.747308e-02 
 6.376275e-02  7.952655e-02 
 6.416655e-02  8.157707e-02 
 6.457034e-02  8.363132e-02 
 6.497414e-02  8.570480e-02 
 6.537794e-02  8.769952e-02 
 6.578175e-02  8.971264e-02 
 6.618555e-02  9.170013e-02 
 6.658936e-02  9.363529e-02 
 6.699316e-02  9.550830e-02 
 6.739696e-02  9.735468e-02 
 6.780077e-02  9.919451e-02 
 6.820457e-02  1.010005e-01 
 6.860838e-02  1.027865e-01 
 6.901218e-02  1.045255e-01 
 6.941599e-02  1.062187e-01 
 6.981980e-02  1.078107e-01 
 7.022361e-02  1.093110e-01 
 7.062743e-02  1.107540e-01 
 7.103124e-02  1.121986e-01 
 7.143505e-02  1.135991e-01 
 7.183886e-02  1.149136e-01 
 7.224267e-02  1.161831e-01 
 7.264648e-02  1.173620e-01 
 7.305029e-02  1.184790e-01 
 7.345411e-02  1.195264e-01 
 7.385792e-02  1.204879e-01 
 7.426174e-02  1.213825e-01 
 7.466555e-02  1.222022e-01 
 7.506937e-02  1.229679e-01 
 7.547318e-02  1.236734e-01 
 7.587700e-02  1.242911e-01 
 7.628081e-02  1.248647e-01 
 7.668462e-02  1.253602e-01 
 7.708844e-02  1.257706e-01 
 7.749226e-02  1.261245e-01 
 7.789607e-02  1.264227e-01 
 7.829989e-02  1.266894e-01 
 7.870371e-02  1.269044e-01 
 7.910752e-02  1.270667e-01 
 7.951134e-02  1.271538e-01 
 7.991516e-02  1.271502e-01 
 8.031897e-02  1.270662e-01 
 8.072279e-02  1.268669e-01 
 8.112661e-02  1.266089e-01 
 8.153043e-02  1.263144e-01 
 8.193425e-02  1.259535e-01 
 8.233807e-02  1.255579e-01 
 8.274189e-02  1.250832e-01 
 8.314571e-02  1.245094e-01 
 8.354953e-02  1.238471e-01 
 8.395335e-02  1.230696e-01 
 8.435717e-02  1.222032e-01 
 8.476099e-02  1.212692e-01 
 8.516481e-02  1.202988e-01 
 8.556863e-02  1.192697e-01 
 8.597245e-02  1.181727e-01 
 8.637627e-02  1.170034e-01 
 8.678009e-02  1.157189e-01 
 8.718392e-02  1.143258e-01 
 8.758774e-02  1.128125e-01 
 8.799156e-02  1.112498e-01 
 8.839538e-02  1.096409e-01 
 8.879920e-02  1.080017e-01 
 8.920302e-02  1.063287e-01 
 8.960684e-02  1.045811e-01 
 9.001066e-02  1.027672e-01 
 9.041448e-02  1.008539e-01 
 9.081830e-02  9.882099e-02 
 9.122213e-02  9.671830e-02 
 9.162595e-02  9.461255e-02 
 9.202977e-02  9.246451e-02 
 9.243359e-02  9.032054e-02 
 9.283741e-02  8.817993e-02 
 9.324123e-02  8.600865e-02 
 9.364503e-02  8.378155e-02 
 9.404884e-02  8.148210e-02 
 9.445264e-02  7.913111e-02 
 9.485644e-02  7.674040e-02 
 9.526024e-02  7.434678e-02 
 9.566405e-02  7.193941e-02 
 9.606785e-02  6.954990e-02 
 9.647165e-02  6.716609e-02 
 9.687545e-02  6.478865e-02 
 9.727926e-02  6.238475e-02 
 9.768307e-02  5.997993e-02 
 9.808688e-02  5.757560e-02 
 9.849069e-02  5.516458e-02 
 9.889451e-02  5.277652e-02 
 9.929832e-02  5.036212e-02 
 9.970213e-02  4.796570e-02 
 1.001059e-01  4.553650e-02 
 1.005098e-01  4.309854e-02 
 1.009136e-01  4.064502e-02 
 1.013174e-01  3.818632e-02 
 1.017212e-01  3.572314e-02 
 1.021250e-01  3.324941e-02 
 1.025288e-01  3.078070e-02 
 1.029326e-01  2.832956e-02 
 1.033364e-01  2.588423e-02 
 1.037402e-01  2.343482e-02 
 1.041440e-01  2.099573e-02 
 1.045478e-01  1.852626e-02 
 1.049517e-01  1.603535e-02 
 1.053555e-01  1.355647e-02 
 1.057593e-01  1.112139e-02 
 1.061630e-01  8.675896e-03 
 1.065668e-01  6.281002e-03 
 1.069706e-01  3.897544e-03 
 1.073744e-01  1.548566e-03 
 1.077782e-01 -8.450152e-04 
 1.081820e-01 -3.226796e-03 
 1.085858e-01 -5.581034e-03 
 1.089896e-01 -7.921450e-03 
 1.093934e-01 -1.023182e-02 
 1.097972e-01 -1.252938e-02 
 1.102009e-01 -1.478026e-02 
 1.106047e-01 -1.703339e-02 
 1.110085e-01 -1.926028e-02 
 1.114123e-01 -2.149836e-02 
 1.118161e-01 -2.372605e-02 
 1.122199e-01 -2.589433e-02 
 1.126237e-01 -2.798992e-02 
 1.130274e-01 -2.997502e-02 
 1.134312e-01 -3.186160e-02 
 1.138350e-01 -3.367086e-02 
 1.142389e-01 -3.543932e-02 
 1.146427e-01 -3.716383e-02 
 1.150465e-01 -3.887115e-02 
 1.154503e-01 -4.059053e-02 
 1.158542e-01 -4.224564e-02 
 1.162580e-01 -4.379929e-02 
 1.166618e-01 -4.524380e-02 
 1.170656e-01 -4.666861e-02 
 1.174694e-01 -4.803974e-02 
 1.178733e-01 -4.948999e-02 
 1.182771e-01 -5.100423e-02 
 1.186809e-01 -5.244437e-02 
 1.190848e-01 -5.379121e-02 
 1.194886e-01 -5.510022e-02 
 1.198924e-01 -5.618021e-02 
 1.202963e-01 -5.719316e-02 
 1.207001e-01 -5.819456e-02 
 1.211040e-01 -5.907751e-02 
 1.215078e-01 -5.998474e-02 
 1.219116e-01 -6.087824e-02 
 1.223155e-01 -6.180801e-02 
 1.227193e-01 -6.265389e-02 
 1.231232e-01 -6.343023e-02 
 1.235270e-01 -6.413899e-02 
 1.239309e-01 -6.483384e-02 
 1.243347e-01 -6.552742e-02 
 1.247386e-01 -6.621994e-02 
 1.251424e-01 -6.687380e-02 
 1.255463e-01 -6.755053e-02 
 1.259501e-01 -6.821054e-02 
 1.263540e-01 -6.896332e-02 
 1.267578e-01 -6.969814e-02 
 1.271617e-01 -7.039957e-02 
 1.275655e-01 -7.107117e-02 
