         time tiltx_full... 
------------- ------------- 
 4.011442e-04  1.268116e-02 
 8.031504e-04  1.265168e-02 
 1.205157e-03  1.262428e-02 
 1.607163e-03  1.255893e-02 
 2.009169e-03  1.245427e-02 
 2.411175e-03  1.233474e-02 
 2.813182e-03  1.218007e-02 
 3.215188e-03  1.198596e-02 
 3.617194e-03  1.176447e-02 
 4.019200e-03  1.153059e-02 
 4.421207e-03  1.128101e-02 
 4.823197e-03  1.100705e-02 
 5.225188e-03  1.071606e-02 
 5.627179e-03  1.040617e-02 
 6.029170e-03  1.007663e-02 
 6.431160e-03  9.728512e-03 
 6.833151e-03  9.363276e-03 
 7.235142e-03  8.976154e-03 
 7.637133e-03  8.571007e-03 
 8.039123e-03  8.146911e-03 
 8.441114e-03  7.704665e-03 
 8.844744e-03  7.240668e-03 
 9.248556e-03  6.751503e-03 
 9.652368e-03  6.245119e-03 
 1.005618e-02  5.729883e-03 
 1.045999e-02  5.208868e-03 
 1.086380e-02  4.680021e-03 
 1.126762e-02  4.149863e-03 
 1.167143e-02  3.625754e-03 
 1.207524e-02  3.094852e-03 
 1.247905e-02  2.543710e-03 
 1.288287e-02  1.983152e-03 
 1.328668e-02  1.418034e-03 
 1.369050e-02  8.351552e-04 
 1.409431e-02  2.352523e-04 
 1.449812e-02 -3.851851e-04 
 1.490194e-02 -1.015496e-03 
 1.530575e-02 -1.659484e-03 
 1.570957e-02 -2.316848e-03 
 1.611338e-02 -2.981223e-03 
 1.651720e-02 -3.652207e-03 
 1.692101e-02 -4.328360e-03 
 1.732483e-02 -5.006394e-03 
 1.772864e-02 -5.688447e-03 
 1.813246e-02 -6.370147e-03 
 1.853627e-02 -7.059463e-03 
 1.894009e-02 -7.755874e-03 
 1.934390e-02 -8.458434e-03 
 1.974772e-02 -9.169265e-03 
 2.015153e-02 -9.891622e-03 
 2.055535e-02 -1.061668e-02 
 2.095916e-02 -1.133292e-02 
 2.136298e-02 -1.203692e-02 
 2.176680e-02 -1.273364e-02 
 2.217062e-02 -1.342173e-02 
 2.257444e-02 -1.410111e-02 
 2.297825e-02 -1.477731e-02 
 2.338207e-02 -1.545698e-02 
 2.378589e-02 -1.613817e-02 
 2.418971e-02 -1.680386e-02 
 2.459353e-02 -1.745933e-02 
 2.499735e-02 -1.810589e-02 
 2.540117e-02 -1.874247e-02 
 2.580499e-02 -1.936478e-02 
 2.620881e-02 -1.996268e-02 
 2.661262e-02 -2.053729e-02 
 2.701644e-02 -2.109355e-02 
 2.742026e-02 -2.163125e-02 
 2.782408e-02 -2.215502e-02 
 2.822790e-02 -2.265867e-02 
 2.863172e-02 -2.314009e-02 
 2.903554e-02 -2.360467e-02 
 2.943937e-02 -2.405098e-02 
 2.984319e-02 -2.448448e-02 
 3.024701e-02 -2.489660e-02 
 3.065083e-02 -2.529203e-02 
 3.105466e-02 -2.566307e-02 
 3.145848e-02 -2.600340e-02 
 3.186230e-02 -2.631142e-02 
 3.226612e-02 -2.657694e-02 
 3.266994e-02 -2.680549e-02 
 3.307377e-02 -2.699730e-02 
 3.347760e-02 -2.714157e-02 
 3.388142e-02 -2.724728e-02 
 3.428525e-02 -2.730769e-02 
