         time Record_Dis... 
------------- ------------- 
 4.011442e-04 -3.421862e-05 
 8.031504e-04 -3.268347e-05 
 1.205157e-03 -3.013319e-05 
 1.607163e-03 -2.654847e-05 
 2.009169e-03 -2.191339e-05 
 2.411175e-03 -1.621454e-05 
 2.813182e-03 -9.439379e-06 
 3.215188e-03 -1.577760e-06 
 3.617194e-03  7.377610e-06 
 4.019200e-03  1.743272e-05 
 4.421207e-03  2.859074e-05 
 4.823197e-03  4.085534e-05 
 5.225188e-03  5.421330e-05 
 5.627179e-03  6.859382e-05 
 6.029170e-03  8.399784e-05 
 6.431160e-03  1.004351e-04 
 6.833151e-03  1.179149e-04 
 7.235142e-03  1.364439e-04 
 7.637133e-03  1.560248e-04 
 8.039123e-03  1.766554e-04 
 8.441114e-03  1.983276e-04 
 8.844744e-03  2.211234e-04 
 9.248556e-03  2.449513e-04 
 9.652368e-03  2.697843e-04 
 1.005618e-02  2.956036e-04 
 1.045999e-02  3.222615e-04 
 1.086380e-02  3.496753e-04 
 1.126762e-02  3.778322e-04 
 1.167143e-02  4.067279e-04 
 1.207524e-02  4.363597e-04 
 1.247905e-02  4.667164e-04 
 1.288287e-02  4.977806e-04 
 1.328668e-02  5.295309e-04 
 1.369050e-02  5.619466e-04 
 1.409431e-02  5.950089e-04 
 1.449812e-02  6.287021e-04 
 1.490194e-02  6.630136e-04 
 1.530575e-02  6.978453e-04 
 1.570957e-02  7.330083e-04 
 1.611338e-02  7.684893e-04 
 1.651720e-02  8.042815e-04 
 1.692101e-02  8.403799e-04 
 1.732483e-02  8.767834e-04 
 1.772864e-02  9.134953e-04 
 1.813246e-02  9.505216e-04 
 1.853627e-02  9.878686e-04 
 1.894009e-02  1.025542e-03 
 1.934390e-02  1.063546e-03 
 1.974772e-02  1.101888e-03 
 2.015153e-02  1.140548e-03 
 2.055535e-02  1.179300e-03 
 2.095916e-02  1.218105e-03 
 2.136298e-02  1.256975e-03 
 2.176680e-02  1.295919e-03 
 2.217062e-02  1.334950e-03 
 2.257444e-02  1.374085e-03 
 2.297825e-02  1.413343e-03 
 2.338207e-02  1.452735e-03 
 2.378589e-02  1.492270e-03 
 2.418971e-02  1.531955e-03 
 2.459353e-02  1.571793e-03 
 2.499735e-02  1.611791e-03 
 2.540117e-02  1.651771e-03 
 2.580499e-02  1.691578e-03 
 2.620881e-02  1.731205e-03 
 2.661262e-02  1.770638e-03 
 2.701644e-02  1.809863e-03 
 2.742026e-02  1.848868e-03 
 2.782408e-02  1.887640e-03 
 2.822790e-02  1.926171e-03 
 2.863172e-02  1.964457e-03 
 2.903554e-02  2.002496e-03 
 2.943937e-02  2.040281e-03 
 2.984319e-02  2.077799e-03 
 3.024701e-02  2.114970e-03 
 3.065083e-02  2.151556e-03 
 3.105466e-02  2.187523e-03 
 3.145848e-02  2.222852e-03 
 3.186230e-02  2.257527e-03 
 3.226612e-02  2.291529e-03 
 3.266994e-02  2.324843e-03 
 3.307377e-02  2.357457e-03 
 3.347760e-02  2.389361e-03 
 3.388142e-02  2.420548e-03 
 3.428525e-02  2.451010e-03 
 3.468908e-02  2.480731e-03 
 3.509290e-02  2.509687e-03 
 3.549673e-02  2.537692e-03 
 3.590056e-02  2.564665e-03 
 3.630438e-02  2.590588e-03 
 3.670821e-02  2.615440e-03 
 3.711204e-02  2.639203e-03 
 3.751586e-02  2.661865e-03 
 3.791969e-02  2.683422e-03 
 3.832352e-02  2.703873e-03 
 3.872735e-02  2.723221e-03 
 3.913118e-02  2.741475e-03 
 3.953500e-02  2.758644e-03 
 3.993883e-02  2.774737e-03 
 4.034266e-02  2.789693e-03 
 4.074649e-02  2.803413e-03 
 4.115032e-02  2.815890e-03 
 4.155414e-02  2.827121e-03 
 4.195797e-02  2.837101e-03 
 4.236180e-02  2.845836e-03 
 4.276563e-02  2.853336e-03 
 4.316945e-02  2.859612e-03 
 4.357328e-02  2.864675e-03 
 4.397711e-02  2.868540e-03 
 4.438094e-02  2.871221e-03 
 4.478477e-02  2.872735e-03 
 4.518855e-02  2.873087e-03 
 4.559233e-02  2.872241e-03 
 4.599611e-02  2.870188e-03 
 4.639990e-02  2.866927e-03 
 4.680368e-02  2.862454e-03 
 4.720746e-02  2.856766e-03 
 4.761125e-02  2.849863e-03 
 4.801503e-02  2.841747e-03 
 4.841881e-02  2.832429e-03 
 4.882260e-02  2.821920e-03 
 4.922638e-02  2.810235e-03 
 4.963016e-02  2.797384e-03 
 5.003394e-02  2.783375e-03 
 5.043773e-02  2.768245e-03 
 5.084151e-02  2.752015e-03 
 5.124529e-02  2.734678e-03 
 5.164907e-02  2.716227e-03 
 5.205286e-02  2.696657e-03 
 5.245664e-02  2.675965e-03 
 5.286042e-02  2.654154e-03 
 5.326421e-02  2.631229e-03 
 5.366799e-02  2.607198e-03 
 5.407177e-02  2.582068e-03 
 5.447556e-02  2.555847e-03 
 5.487934e-02  2.528544e-03 
 5.528313e-02  2.500211e-03 
 5.568691e-02  2.470966e-03 
 5.609069e-02  2.440822e-03 
 5.649448e-02  2.409783e-03 
 5.689826e-02  2.377862e-03 
 5.730205e-02  2.345067e-03 
 5.770584e-02  2.311412e-03 
 5.810963e-02  2.276912e-03 
 5.851342e-02  2.241582e-03 
 5.891722e-02  2.205445e-03 
 5.932101e-02  2.168536e-03 
 5.972480e-02  2.130903e-03 
 6.012859e-02  2.092602e-03 
 6.053238e-02  2.053842e-03 
 6.093617e-02  2.014695e-03 
 6.133997e-02  1.975172e-03 
 6.174376e-02  1.935293e-03 
 6.214756e-02  1.895073e-03 
 6.255136e-02  1.854516e-03 
 6.295515e-02  1.813621e-03 
 6.335895e-02  1.772382e-03 
 6.376275e-02  1.730795e-03 
 6.416655e-02  1.688869e-03 
 6.457034e-02  1.646614e-03 
 6.497414e-02  1.604065e-03 
 6.537794e-02  1.561417e-03 
 6.578175e-02  1.518849e-03 
 6.618555e-02  1.476362e-03 
 6.658936e-02  1.433943e-03 
 6.699316e-02  1.391540e-03 
 6.739696e-02  1.349083e-03 
 6.780077e-02  1.306512e-03 
 6.820457e-02  1.263800e-03 
 6.860838e-02  1.220951e-03 
 6.901218e-02  1.177939e-03 
 6.941599e-02  1.134763e-03 
 6.981980e-02  1.091421e-03 
 7.022361e-02  1.047985e-03 
 7.062743e-02  1.004708e-03 
 7.103124e-02  9.616086e-04 
 7.143505e-02  9.186854e-04 
 7.183886e-02  8.759353e-04 
 7.224267e-02  8.333571e-04 
 7.264648e-02  7.909577e-04 
 7.305029e-02  7.487464e-04 
 7.345411e-02  7.067323e-04 
 7.385792e-02  6.649294e-04 
 7.426174e-02  6.233595e-04 
 7.466555e-02  5.820625e-04 
 7.506937e-02  5.410961e-04 
 7.547318e-02  5.007299e-04 
 7.587700e-02  4.611094e-04 
 7.628081e-02  4.222781e-04 
 7.668462e-02  3.842717e-04 
 7.708844e-02  3.471132e-04 
 7.749226e-02  3.108155e-04 
 7.789607e-02  2.753890e-04 
 7.829989e-02  2.408495e-04 
 7.870371e-02  2.072157e-04 
 7.910752e-02  1.745088e-04 
 7.951134e-02  1.427534e-04 
 7.991516e-02  1.119745e-04 
 8.031897e-02  8.229225e-05 
 8.072279e-02  5.389262e-05 
 8.112661e-02  2.677215e-05 
 8.153043e-02  9.090261e-07 
 8.193425e-02 -2.373452e-05 
 8.233807e-02 -4.720066e-05 
 8.274189e-02 -6.952907e-05 
 8.314571e-02 -9.076122e-05 
 8.354953e-02 -1.109220e-04 
 8.395335e-02 -1.300406e-04 
 8.435717e-02 -1.481517e-04 
 8.476099e-02 -1.652839e-04 
 8.516481e-02 -1.814518e-04 
 8.556863e-02 -1.965189e-04 
 8.597245e-02 -2.104648e-04 
 8.637627e-02 -2.232993e-04 
 8.678009e-02 -2.350223e-04 
 8.718392e-02 -2.456459e-04 
 8.758774e-02 -2.551928e-04 
