         time tilt_bot_s... 
------------- ------------- 
 4.011442e-04  6.381058e-03 
 8.031504e-04  6.281581e-03 
 1.205157e-03  6.083278e-03 
 1.607163e-03  5.795324e-03 
 2.009169e-03  5.421864e-03 
 2.411175e-03  4.960871e-03 
 2.813182e-03  4.399514e-03 
 3.215188e-03  3.717166e-03 
 3.617194e-03  2.933671e-03 
 4.019200e-03  2.084578e-03 
 4.421207e-03  1.152493e-03 
 4.823197e-03  1.377614e-04 
 5.225188e-03 -9.708983e-04 
 5.627179e-03 -2.148142e-03 
 6.029170e-03 -3.376289e-03 
 6.431160e-03 -4.652850e-03 
 6.833151e-03 -5.971789e-03 
 7.235142e-03 -7.307362e-03 
 7.637133e-03 -8.674577e-03 
 8.039123e-03 -1.006258e-02 
 8.441114e-03 -1.147967e-02 
 8.844744e-03 -1.291369e-02 
 9.248556e-03 -1.431432e-02 
 9.652368e-03 -1.570617e-02 
 1.005618e-02 -1.709089e-02 
 1.045999e-02 -1.847392e-02 
 1.086380e-02 -1.982909e-02 
 1.126762e-02 -2.110953e-02 
 1.167143e-02 -2.236066e-02 
 1.207524e-02 -2.360804e-02 
 1.247905e-02 -2.483742e-02 
 1.288287e-02 -2.602557e-02 
 1.328668e-02 -2.718392e-02 
 1.369050e-02 -2.829660e-02 
 1.409431e-02 -2.940989e-02 
 1.449812e-02 -3.049726e-02 
 1.490194e-02 -3.153968e-02 
 1.530575e-02 -3.253909e-02 
 1.570957e-02 -3.348597e-02 
 1.611338e-02 -3.437300e-02 
 1.651720e-02 -3.518490e-02 
 1.692101e-02 -3.591351e-02 
 1.732483e-02 -3.659217e-02 
 1.772864e-02 -3.722467e-02 
 1.813246e-02 -3.780670e-02 
 1.853627e-02 -3.833319e-02 
 1.894009e-02 -3.882445e-02 
 1.934390e-02 -3.927463e-02 
 1.974772e-02 -3.966706e-02 
 2.015153e-02 -3.997742e-02 
 2.055535e-02 -4.018932e-02 
 2.095916e-02 -4.031543e-02 
 2.136298e-02 -4.039367e-02 
 2.176680e-02 -4.044227e-02 
 2.217062e-02 -4.044295e-02 
 2.257444e-02 -4.042295e-02 
 2.297825e-02 -4.041240e-02 
 2.338207e-02 -4.037828e-02 
 2.378589e-02 -4.030891e-02 
 2.418971e-02 -4.021609e-02 
 2.459353e-02 -4.009965e-02 
 2.499735e-02 -3.998415e-02 
 2.540117e-02 -3.987142e-02 
 2.580499e-02 -3.971891e-02 
 2.620881e-02 -3.954978e-02 
 2.661262e-02 -3.937921e-02 
 2.701644e-02 -3.920615e-02 
 2.742026e-02 -3.901246e-02 
 2.782408e-02 -3.876766e-02 
 2.822790e-02 -3.845121e-02 
 2.863172e-02 -3.809314e-02 
 2.903554e-02 -3.771098e-02 
 2.943937e-02 -3.730020e-02 
 2.984319e-02 -3.686741e-02 
 3.024701e-02 -3.641732e-02 
 3.065083e-02 -3.592414e-02 
 3.105466e-02 -3.540176e-02 
 3.145848e-02 -3.485937e-02 
 3.186230e-02 -3.427939e-02 
 3.226612e-02 -3.369669e-02 
 3.266994e-02 -3.311756e-02 
 3.307377e-02 -3.247580e-02 
 3.347760e-02 -3.179419e-02 
 3.388142e-02 -3.108478e-02 
 3.428525e-02 -3.037790e-02 
 3.468908e-02 -2.964340e-02 
 3.509290e-02 -2.886821e-02 
 3.549673e-02 -2.804115e-02 
 3.590056e-02 -2.718575e-02 
 3.630438e-02 -2.629839e-02 
 3.670821e-02 -2.533881e-02 
 3.711204e-02 -2.425725e-02 
 3.751586e-02 -2.310352e-02 
 3.791969e-02 -2.183461e-02 
 3.832352e-02 -2.040982e-02 
 3.872735e-02 -1.895848e-02 
 3.913118e-02 -1.745058e-02 
 3.953500e-02 -1.589893e-02 
 3.993883e-02 -1.432526e-02 
