         time tiltx_beam... 
------------- ------------- 
 4.011442e-04 -4.534625e-02 
 8.031504e-04 -4.529748e-02 
 1.205157e-03 -4.517383e-02 
 1.607163e-03 -4.493313e-02 
 2.009169e-03 -4.456156e-02 
 2.411175e-03 -4.412930e-02 
 2.813182e-03 -4.358030e-02 
 3.215188e-03 -4.289315e-02 
 3.617194e-03 -4.210709e-02 
 4.019200e-03 -4.127145e-02 
 4.421207e-03 -4.036114e-02 
 4.823197e-03 -3.935214e-02 
 5.225188e-03 -3.826476e-02 
 5.627179e-03 -3.709904e-02 
 6.029170e-03 -3.585899e-02 
 6.431160e-03 -3.454378e-02 
 6.833151e-03 -3.316212e-02 
 7.235142e-03 -3.170073e-02 
 7.637133e-03 -3.016772e-02 
 8.039123e-03 -2.856171e-02 
 8.441114e-03 -2.688076e-02 
 8.844744e-03 -2.510747e-02 
 9.248556e-03 -2.322678e-02 
 9.652368e-03 -2.126772e-02 
 1.005618e-02 -1.926585e-02 
 1.045999e-02 -1.723959e-02 
 1.086380e-02 -1.520359e-02 
 1.126762e-02 -1.315952e-02 
 1.167143e-02 -1.110319e-02 
 1.207524e-02 -9.025001e-03 
 1.247905e-02 -6.912878e-03 
 1.288287e-02 -4.761529e-03 
 1.328668e-02 -2.567416e-03 
 1.369050e-02 -3.180970e-04 
 1.409431e-02  2.002981e-03 
 1.449812e-02  4.376996e-03 
 1.490194e-02  6.777985e-03 
 1.530575e-02  9.202321e-03 
 1.570957e-02  1.165178e-02 
 1.611338e-02  1.410894e-02 
 1.651720e-02  1.657528e-02 
 1.692101e-02  1.904851e-02 
 1.732483e-02  2.153102e-02 
 1.772864e-02  2.402929e-02 
 1.813246e-02  2.653380e-02 
 1.853627e-02  2.905327e-02 
 1.894009e-02  3.158657e-02 
 1.934390e-02  3.411887e-02 
 1.974772e-02  3.666661e-02 
 2.015153e-02  3.924045e-02 
 2.055535e-02  4.181949e-02 
 2.095916e-02  4.435996e-02 
 2.136298e-02  4.686062e-02 
 2.176680e-02  4.932829e-02 
 2.217062e-02  5.178091e-02 
 2.257444e-02  5.423446e-02 
 2.297825e-02  5.668568e-02 
 2.338207e-02  5.912205e-02 
 2.378589e-02  6.155460e-02 
 2.418971e-02  6.395369e-02 
 2.459353e-02  6.631641e-02 
 2.499735e-02  6.865426e-02 
 2.540117e-02  7.096509e-02 
 2.580499e-02  7.322551e-02 
 2.620881e-02  7.541459e-02 
 2.661262e-02  7.753540e-02 
 2.701644e-02  7.961586e-02 
 2.742026e-02  8.165016e-02 
 2.782408e-02  8.363118e-02 
 2.822790e-02  8.554454e-02 
 2.863172e-02  8.739286e-02 
 2.903554e-02  8.917839e-02 
 2.943937e-02  9.088894e-02 
