         time tilt_local... 
------------- ------------- 
 4.011442e-04 -3.710574e-02 
 8.031504e-04 -3.710080e-02 
 1.205157e-03 -3.695237e-02 
 1.607163e-03 -3.645090e-02 
 2.009169e-03 -3.575364e-02 
 2.411175e-03 -3.500799e-02 
 2.813182e-03 -3.428425e-02 
 3.215188e-03 -3.351492e-02 
 3.617194e-03 -3.276489e-02 
 4.019200e-03 -3.191264e-02 
 4.421207e-03 -3.097736e-02 
 4.823197e-03 -2.989405e-02 
 5.225188e-03 -2.867598e-02 
 5.627179e-03 -2.728097e-02 
 6.029170e-03 -2.573465e-02 
 6.431160e-03 -2.412387e-02 
 6.833151e-03 -2.249261e-02 
 7.235142e-03 -2.080329e-02 
 7.637133e-03 -1.917103e-02 
 8.039123e-03 -1.754707e-02 
 8.441114e-03 -1.591677e-02 
 8.844744e-03 -1.424489e-02 
 9.248556e-03 -1.251460e-02 
 9.652368e-03 -1.071115e-02 
 1.005618e-02 -8.791416e-03 
 1.045999e-02 -6.699871e-03 
 1.086380e-02 -4.353257e-03 
 1.126762e-02 -1.983282e-03 
 1.167143e-02  1.549671e-04 
 1.207524e-02  2.298410e-03 
 1.247905e-02  4.614521e-03 
 1.288287e-02  6.994255e-03 
 1.328668e-02  9.304722e-03 
 1.369050e-02  1.161012e-02 
 1.409431e-02  1.394426e-02 
 1.449812e-02  1.629781e-02 
 1.490194e-02  1.873926e-02 
 1.530575e-02  2.120930e-02 
 1.570957e-02  2.371328e-02 
 1.611338e-02  2.618482e-02 
 1.651720e-02  2.865469e-02 
 1.692101e-02  3.109864e-02 
 1.732483e-02  3.353175e-02 
 1.772864e-02  3.592209e-02 
 1.813246e-02  3.833574e-02 
 1.853627e-02  4.081091e-02 
 1.894009e-02  4.332349e-02 
 1.934390e-02  4.588748e-02 
 1.974772e-02  4.847881e-02 
 2.015153e-02  5.107647e-02 
 2.055535e-02  5.360532e-02 
 2.095916e-02  5.609512e-02 
 2.136298e-02  5.856384e-02 
 2.176680e-02  6.108559e-02 
 2.217062e-02  6.358359e-02 
 2.257444e-02  6.594505e-02 
 2.297825e-02  6.823839e-02 
 2.338207e-02  7.070306e-02 
 2.378589e-02  7.325149e-02 
 2.418971e-02  7.570632e-02 
 2.459353e-02  7.800306e-02 
 2.499735e-02  8.028026e-02 
 2.540117e-02  8.249842e-02 
 2.580499e-02  8.462619e-02 
 2.620881e-02  8.670260e-02 
 2.661262e-02  8.872725e-02 
 2.701644e-02  9.077281e-02 
 2.742026e-02  9.284298e-02 
 2.782408e-02  9.497301e-02 
 2.822790e-02  9.713383e-02 
 2.863172e-02  9.917379e-02 
 2.903554e-02  1.011130e-01 
 2.943937e-02  1.030657e-01 
 2.984319e-02  1.049345e-01 
 3.024701e-02  1.067231e-01 
 3.065083e-02  1.083510e-01 
 3.105466e-02  1.099336e-01 
 3.145848e-02  1.113306e-01 
 3.186230e-02  1.127125e-01 
 3.226612e-02  1.140649e-01 
 3.266994e-02  1.154186e-01 
 3.307377e-02  1.167261e-01 
 3.347760e-02  1.178074e-01 
 3.388142e-02  1.186893e-01 
 3.428525e-02  1.194476e-01 
 3.468908e-02  1.201373e-01 
 3.509290e-02  1.206561e-01 
 3.549673e-02  1.208353e-01 
 3.590056e-02  1.207843e-01 
 3.630438e-02  1.206115e-01 
 3.670821e-02  1.202477e-01 
 3.711204e-02  1.196486e-01 
 3.751586e-02  1.189230e-01 
 3.791969e-02  1.180204e-01 
 3.832352e-02  1.169405e-01 
 3.872735e-02  1.157767e-01 
 3.913118e-02  1.144368e-01 
 3.953500e-02  1.127526e-01 
 3.993883e-02  1.108496e-01 
 4.034266e-02  1.088288e-01 
 4.074649e-02  1.065412e-01 
 4.115032e-02  1.039170e-01 
 4.155414e-02  1.010965e-01 
 4.195797e-02  9.799352e-02 
 4.236180e-02  9.464930e-02 
 4.276563e-02  9.110231e-02 
 4.316945e-02  8.744710e-02 
 4.357328e-02  8.370060e-02 
 4.397711e-02  7.970938e-02 
