         time tiltx_up_s... 
------------- ------------- 
 2.826923e-04  6.630013e-03 
 6.865383e-04  7.290726e-03 
 1.090384e-03  8.218694e-03 
 1.494231e-03  9.114037e-03 
 1.898077e-03  9.969515e-03 
 2.301923e-03  1.078616e-02 
 2.705769e-03  1.155428e-02 
 3.109615e-03  1.226159e-02 
 3.513461e-03  1.292182e-02 
 3.917307e-03  1.355848e-02 
 4.321153e-03  1.417280e-02 
 4.724999e-03  1.476191e-02 
 5.128845e-03  1.532377e-02 
 5.532691e-03  1.584846e-02 
 5.936537e-03  1.630653e-02 
 6.340384e-03  1.667729e-02 
 6.744230e-03  1.700577e-02 
 7.148076e-03  1.732525e-02 
 7.551922e-03  1.763489e-02 
 7.955768e-03  1.793288e-02 
 8.359614e-03  1.822905e-02 
 8.763460e-03  1.851812e-02 
 9.167306e-03  1.880023e-02 
 9.571152e-03  1.909967e-02 
 9.974998e-03  1.943270e-02 
 1.037884e-02  1.981761e-02 
 1.078269e-02  2.027046e-02 
 1.118654e-02  2.080139e-02 
 1.159038e-02  2.140850e-02 
 1.199423e-02  2.207294e-02 
 1.239807e-02  2.277699e-02 
 1.280192e-02  2.351059e-02 
 1.320577e-02  2.427253e-02 
 1.360961e-02  2.504989e-02 
 1.401346e-02  2.582862e-02 
 1.441731e-02  2.660994e-02 
 1.482115e-02  2.738878e-02 
 1.522500e-02  2.813900e-02 
 1.562884e-02  2.884005e-02 
 1.603269e-02  2.949047e-02 
 1.643654e-02  3.007798e-02 
 1.684038e-02  3.057101e-02 
 1.724423e-02  3.095829e-02 
 1.764807e-02  3.126729e-02 
 1.805192e-02  3.153783e-02 
 1.845577e-02  3.177458e-02 
 1.885961e-02  3.196493e-02 
 1.926346e-02  3.210018e-02 
 1.966730e-02  3.216069e-02 
 2.007115e-02  3.211809e-02 
 2.047500e-02  3.195377e-02 
 2.087884e-02  3.166914e-02 
 2.128269e-02  3.126945e-02 
 2.168653e-02  3.075381e-02 
 2.209038e-02  3.011117e-02 
 2.249423e-02  2.933281e-02 
 2.289807e-02  2.842185e-02 
 2.330192e-02  2.739384e-02 
 2.370577e-02  2.626159e-02 
 2.410961e-02  2.505195e-02 
 2.451346e-02  2.378124e-02 
 2.491730e-02  2.245857e-02 
 2.532115e-02  2.109420e-02 
 2.572500e-02  1.971759e-02 
 2.612884e-02  1.833739e-02 
 2.653269e-02  1.696698e-02 
 2.693653e-02  1.560913e-02 
 2.734038e-02  1.427052e-02 
 2.774423e-02  1.295016e-02 
 2.814807e-02  1.165614e-02 
 2.855192e-02  1.040218e-02 
 2.895576e-02  9.213630e-03 
 2.935961e-02  8.088924e-03 
 2.976346e-02  7.011032e-03 
 3.016730e-02  5.979288e-03 
 3.057115e-02  4.970815e-03 
 3.097499e-02  3.988805e-03 
 3.137884e-02  3.028547e-03 
 3.178269e-02  2.069246e-03 
 3.218653e-02  1.127961e-03 
 3.259038e-02  2.067892e-04 
 3.299423e-02 -7.027797e-04 
 3.339807e-02 -1.623221e-03 
 3.380192e-02 -2.556322e-03 
 3.420576e-02 -3.498612e-03 
 3.460961e-02 -4.444425e-03 
 3.501346e-02 -5.382434e-03 
 3.541730e-02 -6.300124e-03 
 3.582115e-02 -7.198617e-03 
 3.622499e-02 -8.076462e-03 
 3.662884e-02 -8.940985e-03 
 3.703269e-02 -9.784500e-03 
 3.743653e-02 -1.058369e-02 
 3.784038e-02 -1.131519e-02 
 3.824422e-02 -1.197359e-02 
 3.864807e-02 -1.255432e-02 
 3.905192e-02 -1.305622e-02 
 3.945576e-02 -1.346724e-02 
 3.985961e-02 -1.377073e-02 
 4.026345e-02 -1.397433e-02 
 4.066730e-02 -1.409345e-02 
 4.107115e-02 -1.412746e-02 
 4.147499e-02 -1.408792e-02 
 4.187884e-02 -1.399356e-02 
 4.228269e-02 -1.383750e-02 
 4.268653e-02 -1.360746e-02 
 4.309038e-02 -1.329102e-02 
 4.349422e-02 -1.287015e-02 
 4.389807e-02 -1.234657e-02 
 4.430192e-02 -1.172995e-02 
 4.470576e-02 -1.101000e-02 
 4.510961e-02 -1.017370e-02 
 4.551345e-02 -9.210895e-03 
 4.591730e-02 -8.110389e-03 
 4.632115e-02 -6.862868e-03 
 4.672499e-02 -5.495290e-03 
 4.712884e-02 -4.021308e-03 
 4.753268e-02 -2.453753e-03 
 4.793653e-02 -8.061261e-04 
 4.834038e-02  9.119807e-04 
 4.874422e-02  2.679838e-03 
 4.914807e-02  4.473936e-03 
 4.955191e-02  6.256826e-03 
 4.995576e-02  8.012886e-03 
 5.035961e-02  9.731403e-03 
 5.076345e-02  1.139909e-02 
 5.116730e-02  1.300193e-02 
 5.157115e-02  1.450935e-02 
 5.197499e-02  1.589711e-02 
 5.237884e-02  1.715772e-02 
 5.278268e-02  1.828190e-02 
 5.318653e-02  1.926776e-02 
 5.359038e-02  2.011893e-02 
 5.399422e-02  2.085249e-02 
 5.439807e-02  2.148708e-02 
 5.480191e-02  2.202415e-02 
 5.520576e-02  2.246161e-02 
 5.560961e-02  2.279297e-02 
 5.601345e-02  2.302232e-02 
 5.641730e-02  2.316008e-02 
 5.682114e-02  2.319795e-02 
 5.722499e-02  2.313955e-02 
 5.762884e-02  2.298694e-02 
 5.803268e-02  2.273802e-02 
 5.843653e-02  2.238348e-02 
 5.884037e-02  2.191791e-02 
 5.924422e-02  2.133934e-02 
 5.964807e-02  2.064591e-02 
 6.005191e-02  1.982715e-02 
 6.045576e-02  1.887320e-02 
 6.085961e-02  1.777641e-02 
 6.126345e-02  1.653921e-02 
 6.166730e-02  1.516571e-02 
 6.207114e-02  1.367291e-02 
 6.247499e-02  1.207968e-02 
 6.287884e-02  1.039194e-02 
 6.328268e-02  8.610852e-03 
 6.368653e-02  6.751211e-03 
 6.409037e-02  4.829272e-03 
 6.449422e-02  2.871619e-03 
 6.489807e-02  9.083393e-04 
 6.530191e-02 -1.014386e-03 
 6.570576e-02 -2.877801e-03 
 6.610960e-02 -4.680799e-03 
 6.651345e-02 -6.424346e-03 
 6.691730e-02 -8.091579e-03 
 6.732114e-02 -9.662207e-03 
 6.772499e-02 -1.112817e-02 
 6.812883e-02 -1.249807e-02 
 6.853268e-02 -1.377110e-02 
 6.893653e-02 -1.495338e-02 
 6.934037e-02 -1.605899e-02 
 6.974422e-02 -1.709498e-02 
 7.014807e-02 -1.805960e-02 
 7.055191e-02 -1.896353e-02 
 7.095576e-02 -1.981767e-02 
 7.135960e-02 -2.064354e-02 
 7.176345e-02 -2.144245e-02 
 7.216730e-02 -2.220761e-02 
 7.257114e-02 -2.293476e-02 
 7.297499e-02 -2.362467e-02 
 7.337883e-02 -2.429354e-02 
 7.378268e-02 -2.494598e-02 
 7.418653e-02 -2.556600e-02 
 7.459037e-02 -2.615343e-02 
 7.499422e-02 -2.669446e-02 
 7.539806e-02 -2.719048e-02 
 7.580191e-02 -2.763238e-02 
 7.620576e-02 -2.801356e-02 
 7.660960e-02 -2.831876e-02 
 7.701345e-02 -2.861201e-02 
 7.741729e-02 -2.888352e-02 
 7.782114e-02 -2.913936e-02 
 7.822499e-02 -2.940939e-02 
 7.862883e-02 -2.970234e-02 
 7.903268e-02 -2.996652e-02 
 7.943653e-02 -3.020332e-02 
 7.984037e-02 -3.041143e-02 
 8.024422e-02 -3.057484e-02 
 8.064806e-02 -3.072414e-02 
 8.105191e-02 -3.086440e-02 
 8.145576e-02 -3.107622e-02 
 8.185960e-02 -3.126893e-02 
 8.226345e-02 -3.146113e-02 
 8.266729e-02 -3.163416e-02 
 8.307114e-02 -3.176013e-02 
 8.347499e-02 -3.182695e-02 
 8.387883e-02 -3.183019e-02 
 8.428268e-02 -3.179789e-02 
 8.468652e-02 -3.167540e-02 
 8.509037e-02 -3.146117e-02 
 8.549422e-02 -3.122756e-02 
 8.589806e-02 -3.097638e-02 
 8.630191e-02 -3.069081e-02 
 8.670575e-02 -3.036131e-02 
 8.710960e-02 -3.000541e-02 
 8.751345e-02 -2.960369e-02 
 8.791729e-02 -2.918912e-02 
 8.832114e-02 -2.879724e-02 
 8.872499e-02 -2.841128e-02 
 8.912883e-02 -2.800850e-02 
 8.953268e-02 -2.757132e-02 
 8.993652e-02 -2.713168e-02 
 9.034037e-02 -2.670248e-02 
 9.074422e-02 -2.628791e-02 
 9.114806e-02 -2.592085e-02 
 9.155191e-02 -2.560238e-02 
 9.195575e-02 -2.530031e-02 
 9.235960e-02 -2.501966e-02 
 9.276345e-02 -2.474544e-02 
 9.316729e-02 -2.447721e-02 
 9.357114e-02 -2.420341e-02 
 9.397498e-02 -2.389428e-02 
 9.437883e-02 -2.352412e-02 
 9.478268e-02 -2.310918e-02 
 9.518652e-02 -2.266596e-02 
 9.559037e-02 -2.221528e-02 
 9.599421e-02 -2.173527e-02 
 9.639806e-02 -2.120892e-02 
 9.680191e-02 -2.062084e-02 
 9.720575e-02 -1.992325e-02 
 9.760960e-02 -1.912718e-02 
 9.801345e-02 -1.824421e-02 
 9.841729e-02 -1.728978e-02 
 9.882114e-02 -1.628767e-02 
 9.922498e-02 -1.519137e-02 
 9.962883e-02 -1.400691e-02 
 1.000327e-01 -1.273445e-02 
 1.004365e-01 -1.137291e-02 
 1.008404e-01 -9.929618e-03 
 1.012442e-01 -8.386874e-03 
 1.016481e-01 -6.771350e-03 
 1.020519e-01 -5.105740e-03 
 1.024558e-01 -3.386118e-03 
 1.028596e-01 -1.632645e-03 
 1.032634e-01  1.346530e-04 
 1.036673e-01  1.939745e-03 
 1.040711e-01  3.818299e-03 
 1.044750e-01  5.743796e-03 
 1.048788e-01  7.647913e-03 
 1.052827e-01  9.500008e-03 
 1.056865e-01  1.123719e-02 
 1.060904e-01  1.281237e-02 
 1.064942e-01  1.425741e-02 
 1.068981e-01  1.553756e-02 
 1.073019e-01  1.669830e-02 
