         time Top_Quarte... 
------------- ------------- 
 1.988478e-04  5.426036e-04 
 5.965434e-04  5.391097e-04 
 9.942391e-04  5.315448e-04 
 1.391935e-03  5.168362e-04 
 1.789630e-03  4.941509e-04 
 2.187326e-03  4.670843e-04 
 2.585022e-03  4.390265e-04 
 2.982717e-03  4.091022e-04 
 3.380413e-03  3.786622e-04 
 3.778108e-03  3.470768e-04 
 4.175804e-03  3.180048e-04 
 4.573500e-03  2.912667e-04 
 4.971195e-03  2.676173e-04 
 5.368891e-03  2.463442e-04 
 5.766587e-03  2.279559e-04 
 6.164282e-03  2.113551e-04 
 6.561978e-03  2.000744e-04 
 6.959673e-03  1.934794e-04 
 7.357369e-03  1.892708e-04 
 7.755065e-03  1.853396e-04 
 8.152760e-03  1.827906e-04 
 8.550456e-03  1.824897e-04 
 8.948152e-03  1.815676e-04 
 9.345847e-03  1.798171e-04 
 9.743543e-03  1.758672e-04 
 1.014124e-02  1.693420e-04 
 1.053893e-02  1.605677e-04 
 1.093663e-02  1.503598e-04 
 1.133433e-02  1.383730e-04 
 1.173202e-02  1.236458e-04 
 1.212972e-02  1.069449e-04 
 1.252741e-02  8.862152e-05 
 1.292511e-02  7.149450e-05 
 1.332280e-02  5.421098e-05 
 1.372050e-02  3.714632e-05 
 1.411819e-02  1.901904e-05 
 1.451589e-02  8.588383e-07 
 1.491359e-02 -1.948609e-05 
 1.531128e-02 -4.018803e-05 
 1.570898e-02 -6.266221e-05 
 1.610667e-02 -8.567454e-05 
 1.650437e-02 -1.080181e-04 
 1.690206e-02 -1.297217e-04 
 1.729976e-02 -1.498503e-04 
 1.769746e-02 -1.675378e-04 
 1.809515e-02 -1.848959e-04 
 1.849285e-02 -2.010444e-04 
 1.889054e-02 -2.138632e-04 
 1.928824e-02 -2.247844e-04 
 1.968593e-02 -2.335016e-04 
 2.008363e-02 -2.410888e-04 
 2.048132e-02 -2.472582e-04 
 2.087902e-02 -2.523669e-04 
 2.127672e-02 -2.555020e-04 
 2.167441e-02 -2.567468e-04 
 2.207211e-02 -2.563744e-04 
 2.246980e-02 -2.530493e-04 
 2.286750e-02 -2.475820e-04 
 2.326519e-02 -2.377270e-04 
 2.366289e-02 -2.257893e-04 
 2.406059e-02 -2.148580e-04 
 2.445828e-02 -2.051023e-04 
 2.485598e-02 -1.968729e-04 
 2.525367e-02 -1.882242e-04 
 2.565137e-02 -1.799649e-04 
 2.604906e-02 -1.733228e-04 
 2.644676e-02 -1.689612e-04 
 2.684445e-02 -1.652387e-04 
 2.724215e-02 -1.633159e-04 
 2.763985e-02 -1.627815e-04 
 2.803754e-02 -1.647620e-04 
 2.843524e-02 -1.693182e-04 
 2.883293e-02 -1.768709e-04 
 2.923063e-02 -1.841402e-04 
 2.962832e-02 -1.880014e-04 
 3.002602e-02 -1.887389e-04 
 3.042372e-02 -1.885794e-04 
 3.082141e-02 -1.849929e-04 
 3.121911e-02 -1.774140e-04 
 3.161680e-02 -1.641040e-04 
 3.201450e-02 -1.456102e-04 
 3.241219e-02 -1.258747e-04 
 3.280989e-02 -1.067198e-04 
 3.320758e-02 -8.940314e-05 
 3.360528e-02 -7.171954e-05 
 3.400298e-02 -5.345307e-05 
 3.440067e-02 -3.621549e-05 
 3.479837e-02 -2.145126e-05 
 3.519606e-02 -7.116362e-06 
 3.559376e-02  7.447820e-06 
 3.599145e-02  2.100550e-05 
 3.638915e-02  3.472201e-05 
 3.678685e-02  4.503185e-05 
 3.718454e-02  5.388539e-05 
 3.758224e-02  6.301988e-05 
 3.797993e-02  7.364618e-05 
 3.837763e-02  8.653893e-05 
 3.877532e-02  1.015866e-04 
 3.917302e-02  1.170702e-04 
 3.957071e-02  1.340582e-04 
 3.996841e-02  1.522472e-04 
 4.036611e-02  1.706819e-04 
 4.076380e-02  1.863626e-04 
 4.116150e-02  1.984790e-04 
 4.155919e-02  2.078545e-04 
 4.195689e-02  2.148913e-04 
 4.235458e-02  2.202066e-04 
 4.275228e-02  2.235563e-04 
 4.314998e-02  2.258528e-04 
 4.354767e-02  2.266941e-04 
 4.394537e-02  2.275295e-04 
 4.434306e-02  2.301200e-04 
 4.474076e-02  2.318375e-04 
 4.513845e-02  2.313903e-04 
 4.553615e-02  2.306371e-04 
 4.593385e-02  2.321035e-04 
 4.633154e-02  2.356320e-04 
 4.672924e-02  2.423709e-04 
 4.712693e-02  2.521087e-04 
 4.752463e-02  2.651920e-04 
 4.792232e-02  2.828252e-04 
 4.832002e-02  3.038915e-04 
 4.871771e-02  3.274196e-04 
 4.911541e-02  3.521533e-04 
 4.951311e-02  3.769860e-04 
 4.991080e-02  4.029429e-04 
 5.030850e-02  4.318622e-04 
 5.070619e-02  4.619532e-04 
