         time tilt_bot_s... 
------------- ------------- 
 3.976956e-04 -2.035767e-02 
 7.953913e-04 -1.696395e-02 
 1.193087e-03 -1.392286e-02 
 1.590783e-03 -1.080978e-02 
 1.988478e-03 -7.857599e-03 
 2.386174e-03 -4.962940e-03 
 2.783869e-03 -1.628740e-03 
 3.181565e-03  1.895238e-03 
 3.579261e-03  5.137224e-03 
 3.976956e-03  8.888575e-03 
 4.374652e-03  1.273508e-02 
 4.772348e-03  1.682300e-02 
 5.170043e-03  2.132280e-02 
 5.567739e-03  2.554689e-02 
 5.965434e-03  2.978904e-02 
 6.363130e-03  3.419946e-02 
 6.760826e-03  3.810073e-02 
 7.158521e-03  4.196938e-02 
 7.556217e-03  4.576981e-02 
 7.953913e-03  4.931708e-02 
 8.351608e-03  5.221569e-02 
 8.749304e-03  5.440835e-02 
 9.146999e-03  5.611397e-02 
 9.544695e-03  5.708262e-02 
 9.942391e-03  5.744409e-02 
 1.034009e-02  5.735552e-02 
 1.073778e-02  5.630407e-02 
 1.113548e-02  5.515149e-02 
 1.153317e-02  5.362914e-02 
 1.193087e-02  5.192335e-02 
 1.232856e-02  5.005740e-02 
 1.272626e-02  4.808496e-02 
 1.312396e-02  4.595689e-02 
 1.352165e-02  4.424926e-02 
 1.391935e-02  4.216441e-02 
 1.431704e-02  3.989987e-02 
 1.471474e-02  3.797231e-02 
 1.511243e-02  3.565705e-02 
 1.551013e-02  3.361402e-02 
 1.590783e-02  3.169050e-02 
 1.630552e-02  2.929827e-02 
 1.670322e-02  2.718961e-02 
 1.710091e-02  2.524969e-02 
 1.749861e-02  2.269422e-02 
 1.789630e-02  1.987307e-02 
 1.829400e-02  1.669303e-02 
 1.869169e-02  1.325395e-02 
 1.908939e-02  9.463821e-03 
 1.948709e-02  5.706147e-03 
 1.988478e-02  2.047624e-03 
 2.028248e-02 -1.432291e-03 
 2.068017e-02 -4.618604e-03 
 2.107787e-02 -7.619792e-03 
 2.147556e-02 -1.056673e-02 
 2.187326e-02 -1.269349e-02 
 2.227096e-02 -1.474633e-02 
 2.266865e-02 -1.665458e-02 
 2.306635e-02 -1.818452e-02 
 2.346404e-02 -1.915199e-02 
 2.386174e-02 -1.897737e-02 
 2.425943e-02 -1.823970e-02 
 2.465713e-02 -1.773151e-02 
 2.505482e-02 -1.679143e-02 
 2.545252e-02 -1.568502e-02 
 2.585022e-02 -1.458728e-02 
 2.624791e-02 -1.327519e-02 
 2.664561e-02 -1.220993e-02 
 2.704330e-02 -1.145773e-02 
 2.744100e-02 -1.041708e-02 
 2.783869e-02 -9.279506e-03 
 2.823639e-02 -8.364665e-03 
 2.863409e-02 -7.110976e-03 
 2.903178e-02 -6.192906e-03 
 2.942948e-02 -5.413875e-03 
 2.982717e-02 -4.653900e-03 
 3.022487e-02 -3.809455e-03 
 3.062256e-02 -2.603255e-03 
 3.102026e-02 -1.009403e-03 
 3.141795e-02  7.947379e-04 
 3.181565e-02  2.570112e-03 
 3.221335e-02  4.533408e-03 
 3.261104e-02  6.835343e-03 
 3.300874e-02  8.691051e-03 
 3.340643e-02  1.021454e-02 
 3.380413e-02  1.130444e-02 
 3.420182e-02  1.226844e-02 
 3.459952e-02  1.315809e-02 
 3.499722e-02  1.346648e-02 
 3.539491e-02  1.307638e-02 
 3.579261e-02  1.270604e-02 
 3.619030e-02  1.209731e-02 
 3.658800e-02  1.096808e-02 
 3.698569e-02  9.668126e-03 
 3.738339e-02  7.597226e-03 
 3.778108e-02  5.173372e-03 
 3.817878e-02  3.173346e-03 
 3.857648e-02  4.634387e-04 
 3.897417e-02 -2.587214e-03 
 3.937187e-02 -5.502037e-03 
 3.976956e-02 -8.648865e-03 
 4.016726e-02 -1.121099e-02 
 4.056495e-02 -1.365196e-02 
 4.096265e-02 -1.601242e-02 
 4.136035e-02 -1.816529e-02 
 4.175804e-02 -2.018684e-02 
 4.215574e-02 -2.235373e-02 
 4.255343e-02 -2.443706e-02 
 4.295113e-02 -2.634245e-02 
 4.334882e-02 -2.813834e-02 
 4.374652e-02 -2.997071e-02 
 4.414421e-02 -3.158761e-02 
 4.454191e-02 -3.291302e-02 
 4.493961e-02 -3.447870e-02 
 4.533730e-02 -3.586445e-02 
 4.573500e-02 -3.748661e-02 
 4.613269e-02 -3.897342e-02 
 4.653039e-02 -3.998617e-02 
 4.692808e-02 -4.087314e-02 
 4.732578e-02 -4.144820e-02 
 4.772348e-02 -4.160375e-02 
 4.812117e-02 -4.157808e-02 
 4.851887e-02 -4.036810e-02 
 4.891656e-02 -3.879205e-02 
 4.931426e-02 -3.724329e-02 
 4.971195e-02 -3.518135e-02 
 5.010965e-02 -3.254861e-02 
 5.050734e-02 -2.971459e-02 
 5.090504e-02 -2.623566e-02 
 5.130274e-02 -2.261656e-02 
 5.170043e-02 -1.897899e-02 
 5.209813e-02 -1.498795e-02 
 5.249582e-02 -1.097044e-02 
 5.289352e-02 -6.844116e-03 
 5.329121e-02 -2.886434e-03 
 5.368891e-02  9.930944e-04 
 5.408661e-02  4.560100e-03 
 5.448430e-02  8.075985e-03 
 5.488200e-02  1.152033e-02 
 5.527969e-02  1.535489e-02 
 5.567739e-02  1.936698e-02 
 5.607508e-02  2.361706e-02 
 5.647278e-02  2.782993e-02 
 5.687047e-02  3.217333e-02 
 5.726817e-02  3.639376e-02 
 5.766587e-02  4.058991e-02 
 5.806356e-02  4.453343e-02 
 5.846126e-02  4.804038e-02 
 5.885895e-02  5.107424e-02 
 5.925665e-02  5.455595e-02 
 5.965434e-02  5.789547e-02 
 6.005204e-02  6.047345e-02 
 6.044974e-02  6.301137e-02 
 6.084743e-02  6.498562e-02 
 6.124513e-02  6.640209e-02 
 6.164282e-02  6.790541e-02 
 6.204052e-02  6.847808e-02 
 6.243821e-02  6.876998e-02 
 6.283591e-02  6.911651e-02 
 6.323360e-02  6.876500e-02 
 6.363130e-02  6.817474e-02 
 6.402900e-02  6.759940e-02 
 6.442669e-02  6.662584e-02 
 6.482439e-02  6.572973e-02 
 6.522208e-02  6.434024e-02 
 6.561978e-02  6.277727e-02 
