         time tilt_low_s... 
------------- ------------- 
 3.976956e-04  5.603001e-02 
 7.953913e-04  5.219767e-02 
 1.193087e-03  4.792876e-02 
 1.590783e-03  4.328905e-02 
 1.988478e-03  3.881102e-02 
 2.386174e-03  3.400601e-02 
 2.783869e-03  2.854102e-02 
 3.181565e-03  2.265659e-02 
 3.579261e-03  1.664146e-02 
 3.976956e-03  1.027271e-02 
 4.374652e-03  3.785158e-03 
 4.772348e-03 -3.030990e-03 
 5.170043e-03 -1.010203e-02 
 5.567739e-03 -1.716434e-02 
 5.965434e-03 -2.414685e-02 
 6.363130e-03 -3.077837e-02 
 6.760826e-03 -3.659500e-02 
 7.158521e-03 -4.254101e-02 
 7.556217e-03 -4.849462e-02 
 7.953913e-03 -5.368605e-02 
 8.351608e-03 -5.798095e-02 
 8.749304e-03 -6.133231e-02 
 9.146999e-03 -6.390854e-02 
 9.544695e-03 -6.533856e-02 
 9.942391e-03 -6.545238e-02 
 1.034009e-02 -6.488466e-02 
 1.073778e-02 -6.342504e-02 
 1.113548e-02 -6.109371e-02 
 1.153317e-02 -5.816213e-02 
 1.193087e-02 -5.531015e-02 
 1.232856e-02 -5.206295e-02 
 1.272626e-02 -4.814642e-02 
 1.312396e-02 -4.399522e-02 
 1.352165e-02 -4.003262e-02 
 1.391935e-02 -3.556609e-02 
 1.431704e-02 -3.096802e-02 
 1.471474e-02 -2.671004e-02 
 1.511243e-02 -2.247000e-02 
 1.551013e-02 -1.848377e-02 
 1.590783e-02 -1.411253e-02 
 1.630552e-02 -9.383507e-03 
 1.670322e-02 -4.904890e-03 
 1.710091e-02 -1.016230e-04 
 1.749861e-02  4.825536e-03 
 1.789630e-02  9.902734e-03 
 1.829400e-02  1.555047e-02 
 1.869169e-02  2.159488e-02 
 1.908939e-02  2.774661e-02 
 1.948709e-02  3.341882e-02 
 1.988478e-02  3.870252e-02 
 2.028248e-02  4.412023e-02 
 2.068017e-02  4.921275e-02 
 2.107787e-02  5.311840e-02 
 2.147556e-02  5.626595e-02 
 2.187326e-02  5.859047e-02 
 2.227096e-02  6.035889e-02 
 2.266865e-02  6.141075e-02 
 2.306635e-02  6.188409e-02 
 2.346404e-02  6.139254e-02 
 2.386174e-02  5.935621e-02 
 2.425943e-02  5.650722e-02 
 2.465713e-02  5.348636e-02 
 2.505482e-02  5.017687e-02 
 2.545252e-02  4.663573e-02 
 2.585022e-02  4.259316e-02 
 2.624791e-02  3.829500e-02 
 2.664561e-02  3.410963e-02 
 2.704330e-02  3.016957e-02 
 2.744100e-02  2.593425e-02 
 2.783869e-02  2.176291e-02 
 2.823639e-02  1.770916e-02 
 2.863409e-02  1.340796e-02 
 2.903178e-02  9.453919e-03 
 2.942948e-02  5.813606e-03 
 2.982717e-02  2.412384e-03 
 3.022487e-02 -1.400944e-03 
 3.062256e-02 -5.682110e-03 
 3.102026e-02 -9.984477e-03 
 3.141795e-02 -1.443614e-02 
 3.181565e-02 -1.884770e-02 
 3.221335e-02 -2.288711e-02 
 3.261104e-02 -2.705743e-02 
 3.300874e-02 -3.098300e-02 
 3.340643e-02 -3.465471e-02 
 3.380413e-02 -3.764747e-02 
 3.420182e-02 -4.047232e-02 
 3.459952e-02 -4.284158e-02 
 3.499722e-02 -4.443250e-02 
 3.539491e-02 -4.552989e-02 
 3.579261e-02 -4.637526e-02 
 3.619030e-02 -4.688380e-02 
 3.658800e-02 -4.660409e-02 
 3.698569e-02 -4.540296e-02 
 3.738339e-02 -4.348652e-02 
 3.778108e-02 -4.049191e-02 
 3.817878e-02 -3.716722e-02 
 3.857648e-02 -3.273787e-02 
 3.897417e-02 -2.782497e-02 
 3.937187e-02 -2.261036e-02 
 3.976956e-02 -1.670844e-02 
 4.016726e-02 -1.111911e-02 
 4.056495e-02 -5.581873e-03 
 4.096265e-02  9.971815e-05 
 4.136035e-02  5.896354e-03 
