         time total_shea... 
------------- ------------- 
 3.976956e-04  6.727279e+00 
 7.953913e-04  7.030634e+00 
 1.193087e-03  6.578426e+00 
 1.590783e-03  6.037135e+00 
 1.988478e-03  5.008655e+00 
 2.386174e-03  3.851488e+00 
 2.783869e-03  3.594629e+00 
 3.181565e-03  1.960714e+00 
 3.579261e-03 -3.358096e-01 
 3.976956e-03 -1.565190e+00 
 4.374652e-03 -3.384144e+00 
 4.772348e-03 -5.088080e+00 
 5.170043e-03 -4.725829e+00 
 5.567739e-03 -5.498533e+00 
 5.965434e-03 -7.026702e+00 
 6.363130e-03 -7.587162e+00 
 6.760826e-03 -8.328356e+00 
 7.158521e-03 -9.307634e+00 
 7.556217e-03 -9.793000e+00 
 7.953913e-03 -1.017342e+01 
 8.351608e-03 -1.090496e+01 
 8.749304e-03 -1.143966e+01 
 9.146999e-03 -1.194256e+01 
 9.544695e-03 -1.201738e+01 
 9.942391e-03 -1.149374e+01 
 1.034009e-02 -1.199355e+01 
 1.073778e-02 -1.410303e+01 
 1.113548e-02 -1.404227e+01 
 1.153317e-02 -1.195369e+01 
 1.193087e-02 -1.172098e+01 
 1.232856e-02 -1.153258e+01 
 1.272626e-02 -1.181142e+01 
 1.312396e-02 -1.190386e+01 
 1.352165e-02 -1.045241e+01 
 1.391935e-02 -9.893273e+00 
 1.431704e-02 -8.489616e+00 
 1.471474e-02 -7.239438e+00 
 1.511243e-02 -6.464548e+00 
 1.551013e-02 -4.402468e+00 
 1.590783e-02 -1.873060e+00 
 1.630552e-02 -1.492295e+00 
 1.670322e-02 -8.769524e-01 
 1.710091e-02  1.273691e+00 
 1.749861e-02  2.425382e+00 
 1.789630e-02  3.594404e+00 
 1.829400e-02  4.710131e+00 
 1.869169e-02  5.838977e+00 
 1.908939e-02  6.704228e+00 
 1.948709e-02  6.857265e+00 
 1.988478e-02  7.131641e+00 
 2.028248e-02  8.422357e+00 
 2.068017e-02  9.265570e+00 
 2.107787e-02  8.449615e+00 
 2.147556e-02  8.393166e+00 
 2.187326e-02  1.003178e+01 
 2.227096e-02  1.028665e+01 
 2.266865e-02  8.601587e+00 
 2.306635e-02  7.566493e+00 
 2.346404e-02  6.831483e+00 
 2.386174e-02  6.756927e+00 
 2.425943e-02  7.740540e+00 
 2.465713e-02  7.460044e+00 
 2.505482e-02  7.797656e+00 
 2.545252e-02  7.404503e+00 
 2.585022e-02  6.382733e+00 
 2.624791e-02  6.171568e+00 
 2.664561e-02  4.429683e+00 
 2.704330e-02  2.107670e+00 
 2.744100e-02  1.935914e+00 
 2.783869e-02  2.750348e+00 
 2.823639e-02  2.044641e+00 
 2.863409e-02  1.632215e+00 
