         time Mid_Disp()... 
------------- ------------- 
 3.976956e-04 -1.987606e-03 
 7.953913e-04 -1.990162e-03 
 1.193087e-03 -1.997733e-03 
 1.590783e-03 -2.009854e-03 
 1.988478e-03 -2.022434e-03 
 2.386174e-03 -2.038290e-03 
 2.783869e-03 -2.056730e-03 
 3.181565e-03 -2.076212e-03 
 3.579261e-03 -2.099481e-03 
 3.976956e-03 -2.121858e-03 
 4.374652e-03 -2.142228e-03 
 4.772348e-03 -2.164290e-03 
 5.170043e-03 -2.187660e-03 
 5.567739e-03 -2.211011e-03 
 5.965434e-03 -2.232421e-03 
 6.363130e-03 -2.249792e-03 
 6.760826e-03 -2.264163e-03 
 7.158521e-03 -2.281568e-03 
 7.556217e-03 -2.298212e-03 
 7.953913e-03 -2.311743e-03 
 8.351608e-03 -2.322184e-03 
 8.749304e-03 -2.329947e-03 
 9.146999e-03 -2.336384e-03 
 9.544695e-03 -2.339358e-03 
 9.942391e-03 -2.336653e-03 
 1.034009e-02 -2.331561e-03 
 1.073778e-02 -2.325789e-03 
 1.113548e-02 -2.316818e-03 
 1.153317e-02 -2.307073e-03 
 1.193087e-02 -2.297078e-03 
 1.232856e-02 -2.285052e-03 
 1.272626e-02 -2.269381e-03 
 1.312396e-02 -2.250011e-03 
 1.352165e-02 -2.229865e-03 
 1.391935e-02 -2.207517e-03 
 1.431704e-02 -2.187848e-03 
 1.471474e-02 -2.168131e-03 
 1.511243e-02 -2.149483e-03 
 1.551013e-02 -2.133462e-03 
 1.590783e-02 -2.114540e-03 
 1.630552e-02 -2.093395e-03 
 1.670322e-02 -2.071033e-03 
 1.710091e-02 -2.046423e-03 
 1.749861e-02 -2.026409e-03 
 1.789630e-02 -2.007779e-03 
 1.829400e-02 -1.986359e-03 
 1.869169e-02 -1.964940e-03 
 1.908939e-02 -1.946025e-03 
 1.948709e-02 -1.930755e-03 
 1.988478e-02 -1.919390e-03 
 2.028248e-02 -1.904848e-03 
 2.068017e-02 -1.890585e-03 
 2.107787e-02 -1.884785e-03 
 2.147556e-02 -1.884162e-03 
 2.187326e-02 -1.887013e-03 
 2.227096e-02 -1.892271e-03 
 2.266865e-02 -1.900194e-03 
 2.306635e-02 -1.910949e-03 
 2.346404e-02 -1.927059e-03 
 2.386174e-02 -1.946517e-03 
 2.425943e-02 -1.969161e-03 
 2.465713e-02 -1.994338e-03 
 2.505482e-02 -2.018873e-03 
 2.545252e-02 -2.043088e-03 
 2.585022e-02 -2.070261e-03 
 2.624791e-02 -2.100343e-03 
 2.664561e-02 -2.129952e-03 
 2.704330e-02 -2.160134e-03 
 2.744100e-02 -2.191809e-03 
 2.783869e-02 -2.224089e-03 
 2.823639e-02 -2.256967e-03 
 2.863409e-02 -2.288176e-03 
 2.903178e-02 -2.317230e-03 
 2.942948e-02 -2.345117e-03 
 2.982717e-02 -2.371049e-03 
 3.022487e-02 -2.398965e-03 
 3.062256e-02 -2.429131e-03 
 3.102026e-02 -2.455243e-03 
 3.141795e-02 -2.479351e-03 
 3.181565e-02 -2.503495e-03 
 3.221335e-02 -2.524131e-03 
 3.261104e-02 -2.544158e-03 
 3.300874e-02 -2.563693e-03 
 3.340643e-02 -2.582833e-03 
 3.380413e-02 -2.601316e-03 
 3.420182e-02 -2.620452e-03 
 3.459952e-02 -2.636247e-03 
 3.499722e-02 -2.650560e-03 
 3.539491e-02 -2.666064e-03 
 3.579261e-02 -2.679193e-03 
 3.619030e-02 -2.691378e-03 
 3.658800e-02 -2.702417e-03 
 3.698569e-02 -2.709183e-03 
 3.738339e-02 -2.713548e-03 
 3.778108e-02 -2.710079e-03 
 3.817878e-02 -2.701743e-03 
 3.857648e-02 -2.687446e-03 
 3.897417e-02 -2.670835e-03 
 3.937187e-02 -2.650414e-03 
 3.976956e-02 -2.625012e-03 
 4.016726e-02 -2.598190e-03 
 4.056495e-02 -2.569994e-03 
 4.096265e-02 -2.539662e-03 
 4.136035e-02 -2.506063e-03 
 4.175804e-02 -2.468477e-03 
 4.215574e-02 -2.435842e-03 
 4.255343e-02 -2.404807e-03 
 4.295113e-02 -2.374412e-03 
 4.334882e-02 -2.346022e-03 
 4.374652e-02 -2.318349e-03 
 4.414421e-02 -2.291458e-03 
 4.454191e-02 -2.268096e-03 
 4.493961e-02 -2.243912e-03 
 4.533730e-02 -2.217095e-03 
 4.573500e-02 -2.192228e-03 
 4.613269e-02 -2.170155e-03 
 4.653039e-02 -2.149201e-03 
 4.692808e-02 -2.129804e-03 
 4.732578e-02 -2.110603e-03 
 4.772348e-02 -2.091489e-03 
 4.812117e-02 -2.072389e-03 
 4.851887e-02 -2.051303e-03 
 4.891656e-02 -2.032228e-03 
 4.931426e-02 -2.017801e-03 
 4.971195e-02 -2.005367e-03 
 5.010965e-02 -1.992659e-03 
 5.050734e-02 -1.985052e-03 
 5.090504e-02 -1.982929e-03 
 5.130274e-02 -1.984379e-03 
 5.170043e-02 -1.985562e-03 
 5.209813e-02 -1.986492e-03 
 5.249582e-02 -1.992136e-03 
 5.289352e-02 -2.002677e-03 
 5.329121e-02 -2.015549e-03 
 5.368891e-02 -2.030717e-03 
 5.408661e-02 -2.047662e-03 
 5.448430e-02 -2.063967e-03 
 5.488200e-02 -2.082915e-03 
 5.527969e-02 -2.104004e-03 
 5.567739e-02 -2.122517e-03 
 5.607508e-02 -2.139179e-03 
 5.647278e-02 -2.153453e-03 
 5.687047e-02 -2.168212e-03 
 5.726817e-02 -2.181203e-03 
 5.766587e-02 -2.191414e-03 
 5.806356e-02 -2.197074e-03 
 5.846126e-02 -2.199017e-03 
 5.885895e-02 -2.197370e-03 
 5.925665e-02 -2.192027e-03 
 5.965434e-02 -2.186286e-03 
 6.005204e-02 -2.180255e-03 
 6.044974e-02 -2.169593e-03 
 6.084743e-02 -2.156721e-03 
 6.124513e-02 -2.141256e-03 
 6.164282e-02 -2.125013e-03 
 6.204052e-02 -2.107632e-03 
 6.243821e-02 -2.087269e-03 
 6.283591e-02 -2.067093e-03 
 6.323360e-02 -2.051383e-03 
 6.363130e-02 -2.037203e-03 
 6.402900e-02 -2.018594e-03 
 6.442669e-02 -1.999896e-03 
 6.482439e-02 -1.978359e-03 
 6.522208e-02 -1.956666e-03 
 6.561978e-02 -1.935869e-03 
 6.601747e-02 -1.912438e-03 
 6.641517e-02 -1.885972e-03 
 6.681287e-02 -1.862139e-03 
