         time tilt_up_se... 
------------- ------------- 
 3.976956e-04 -1.316607e-02 
 7.953913e-04 -1.365361e-02 
 1.193087e-03 -1.370455e-02 
 1.590783e-03 -1.324738e-02 
 1.988478e-03 -1.241156e-02 
 2.386174e-03 -1.086910e-02 
 2.783869e-03 -9.243882e-03 
 3.181565e-03 -7.810758e-03 
 3.579261e-03 -6.175417e-03 
 3.976956e-03 -4.873051e-03 
 4.374652e-03 -3.607626e-03 
 4.772348e-03 -2.353226e-03 
 5.170043e-03 -1.279790e-03 
 5.567739e-03 -1.051499e-04 
 5.965434e-03  1.128439e-03 
 6.363130e-03  2.107319e-03 
 6.760826e-03  2.811972e-03 
 7.158521e-03  3.567579e-03 
 7.556217e-03  4.310600e-03 
 7.953913e-03  4.849054e-03 
 8.351608e-03  5.290190e-03 
 8.749304e-03  5.333308e-03 
 9.146999e-03  4.963748e-03 
 9.544695e-03  4.311870e-03 
 9.942391e-03  3.355492e-03 
 1.034009e-02  2.539290e-03 
 1.073778e-02  1.709428e-03 
 1.113548e-02  5.765543e-04 
 1.153317e-02 -4.872826e-04 
 1.193087e-02 -1.681229e-03 
 1.232856e-02 -3.331611e-03 
 1.272626e-02 -5.399201e-03 
 1.312396e-02 -8.104431e-03 
 1.352165e-02 -1.111128e-02 
 1.391935e-02 -1.408260e-02 
 1.431704e-02 -1.627554e-02 
 1.471474e-02 -1.831108e-02 
 1.511243e-02 -2.014990e-02 
 1.551013e-02 -2.213664e-02 
 1.590783e-02 -2.460883e-02 
 1.630552e-02 -2.730605e-02 
 1.670322e-02 -2.994428e-02 
 1.710091e-02 -3.263832e-02 
 1.749861e-02 -3.478060e-02 
 1.789630e-02 -3.662246e-02 
 1.829400e-02 -3.832426e-02 
 1.869169e-02 -3.954350e-02 
 1.908939e-02 -4.067977e-02 
 1.948709e-02 -4.193604e-02 
 1.988478e-02 -4.289734e-02 
 2.028248e-02 -4.392580e-02 
 2.068017e-02 -4.480788e-02 
 2.107787e-02 -4.471725e-02 
 2.147556e-02 -4.412095e-02 
 2.187326e-02 -4.341440e-02 
 2.227096e-02 -4.246044e-02 
 2.266865e-02 -4.128529e-02 
 2.306635e-02 -3.973918e-02 
 2.346404e-02 -3.778232e-02 
 2.386174e-02 -3.567691e-02 
 2.425943e-02 -3.320033e-02 
 2.465713e-02 -3.039619e-02 
 2.505482e-02 -2.770870e-02 
 2.545252e-02 -2.515685e-02 
 2.585022e-02 -2.214421e-02 
 2.624791e-02 -1.872473e-02 
 2.664561e-02 -1.486880e-02 
 2.704330e-02 -1.041182e-02 
 2.744100e-02 -5.578875e-03 
 2.783869e-02 -5.744167e-04 
 2.823639e-02  4.286363e-03 
 2.863409e-02  8.796792e-03 
 2.903178e-02  1.312228e-02 
