         time tilt_bot_s... 
------------- ------------- 
 2.544540e-04  7.958919e-03 
 5.725214e-04  7.877252e-03 
 8.905889e-04  7.744463e-03 
 1.208656e-03  7.565730e-03 
 1.526724e-03  7.343013e-03 
 1.844791e-03  7.077964e-03 
 2.162859e-03  6.769087e-03 
 2.480926e-03  6.412504e-03 
 2.798994e-03  5.995152e-03 
 3.117061e-03  5.519509e-03 
 3.435128e-03  5.009020e-03 
 3.753196e-03  4.463416e-03 
 4.071263e-03  3.877810e-03 
 4.389331e-03  3.250561e-03 
 4.707398e-03  2.578620e-03 
 5.025466e-03  1.866103e-03 
 5.343533e-03  1.119567e-03 
 5.661601e-03  3.478201e-04 
 5.979668e-03 -4.471052e-04 
 6.297736e-03 -1.261236e-03 
 6.615803e-03 -2.089415e-03 
 6.933870e-03 -2.930683e-03 
 7.251938e-03 -3.788872e-03 
 7.570005e-03 -4.661628e-03 
 7.888073e-03 -5.536618e-03 
 8.206140e-03 -6.398950e-03 
 8.524208e-03 -7.257464e-03 
 8.842275e-03 -8.122499e-03 
 9.160343e-03 -8.992167e-03 
 9.478410e-03 -9.871702e-03 
 9.796478e-03 -1.075281e-02 
 1.011455e-02 -1.161294e-02 
 1.043261e-02 -1.245419e-02 
 1.075068e-02 -1.328519e-02 
 1.106875e-02 -1.410818e-02 
 1.138681e-02 -1.490172e-02 
 1.170488e-02 -1.566780e-02 
 1.202295e-02 -1.641065e-02 
 1.234102e-02 -1.712716e-02 
 1.265908e-02 -1.782900e-02 
 1.297715e-02 -1.851563e-02 
 1.329522e-02 -1.918843e-02 
 1.361329e-02 -1.984373e-02 
 1.393135e-02 -2.048694e-02 
 1.424942e-02 -2.112521e-02 
 1.456749e-02 -2.174251e-02 
 1.488556e-02 -2.233990e-02 
 1.520362e-02 -2.290902e-02 
 1.552169e-02 -2.344678e-02 
 1.583976e-02 -2.395876e-02 
 1.615783e-02 -2.444525e-02 
 1.647589e-02 -2.490895e-02 
 1.679396e-02 -2.534811e-02 
 1.711203e-02 -2.576274e-02 
 1.743010e-02 -2.614840e-02 
 1.774816e-02 -2.649930e-02 
 1.806623e-02 -2.681425e-02 
 1.838430e-02 -2.710456e-02 
 1.870237e-02 -2.737609e-02 
 1.902043e-02 -2.762640e-02 
 1.933850e-02 -2.785605e-02 
 1.965657e-02 -2.807451e-02 
 1.997464e-02 -2.828504e-02 
 2.029270e-02 -2.849081e-02 
 2.061077e-02 -2.870080e-02 
 2.092884e-02 -2.890698e-02 
 2.124691e-02 -2.909907e-02 
 2.156497e-02 -2.927515e-02 
 2.188304e-02 -2.944080e-02 
 2.220111e-02 -2.959881e-02 
 2.251918e-02 -2.974890e-02 
 2.283724e-02 -2.989350e-02 
 2.315531e-02 -3.003909e-02 
 2.347338e-02 -3.018224e-02 
 2.379145e-02 -3.032725e-02 
 2.410951e-02 -3.047554e-02 
 2.442758e-02 -3.062362e-02 
 2.474565e-02 -3.077438e-02 
 2.506372e-02 -3.093443e-02 
 2.538178e-02 -3.109068e-02 
 2.569985e-02 -3.121920e-02 
 2.601792e-02 -3.132127e-02 
 2.633599e-02 -3.140295e-02 
 2.665405e-02 -3.146222e-02 
 2.697212e-02 -3.150795e-02 
 2.729019e-02 -3.153612e-02 
 2.760825e-02 -3.154391e-02 
 2.792632e-02 -3.153161e-02 
 2.824439e-02 -3.151205e-02 
 2.856246e-02 -3.149450e-02 
 2.888052e-02 -3.147019e-02 
 2.919859e-02 -3.143298e-02 
 2.951666e-02 -3.137776e-02 
 2.983473e-02 -3.129731e-02 
 3.015279e-02 -3.119837e-02 
 3.047086e-02 -3.107479e-02 
 3.078893e-02 -3.091412e-02 
 3.110700e-02 -3.071540e-02 
 3.142506e-02 -3.048811e-02 
 3.174313e-02 -3.024429e-02 
 3.206120e-02 -2.998201e-02 
 3.237927e-02 -2.969693e-02 
 3.269733e-02 -2.938623e-02 
 3.301540e-02 -2.904876e-02 
 3.333347e-02 -2.868184e-02 
 3.365154e-02 -2.827954e-02 
 3.396960e-02 -2.783583e-02 
 3.428767e-02 -2.734835e-02 
 3.460574e-02 -2.681049e-02 
 3.492381e-02 -2.623180e-02 
 3.524187e-02 -2.561873e-02 
 3.555994e-02 -2.495580e-02 
 3.587801e-02 -2.423682e-02 
 3.619608e-02 -2.348167e-02 
 3.651414e-02 -2.269667e-02 
 3.683221e-02 -2.187491e-02 
 3.715028e-02 -2.101108e-02 
 3.746835e-02 -2.010185e-02 
 3.778641e-02 -1.914019e-02 
 3.810448e-02 -1.814466e-02 
 3.842255e-02 -1.712149e-02 
 3.874062e-02 -1.606332e-02 
 3.905868e-02 -1.496569e-02 
 3.937675e-02 -1.382680e-02 
 3.969482e-02 -1.265447e-02 
 4.001289e-02 -1.146177e-02 
 4.033095e-02 -1.025728e-02 
 4.064902e-02 -9.030016e-03 
 4.096709e-02 -7.768808e-03 
 4.128516e-02 -6.485955e-03 
 4.160322e-02 -5.188602e-03 
 4.192129e-02 -3.876154e-03 
 4.223936e-02 -2.546276e-03 
 4.255743e-02 -1.197188e-03 
 4.287549e-02  1.673623e-04 
 4.319356e-02  1.544813e-03 
 4.351163e-02  2.934091e-03 
 4.382970e-02  4.335286e-03 
 4.414776e-02  5.748992e-03 
 4.446583e-02  7.176148e-03 
 4.478390e-02  8.615540e-03 
 4.510196e-02  1.005504e-02 
 4.542003e-02  1.149298e-02 
 4.573810e-02  1.293898e-02 
 4.605617e-02  1.438108e-02 
 4.637423e-02  1.580653e-02 
 4.669230e-02  1.722030e-02 
 4.701037e-02  1.862628e-02 
 4.732844e-02  2.001847e-02 
 4.764650e-02  2.140339e-02 
 4.796457e-02  2.277610e-02 
 4.828264e-02  2.412839e-02 
 4.860071e-02  2.546807e-02 
 4.891877e-02  2.680120e-02 
 4.923684e-02  2.812142e-02 
 4.955491e-02  2.942346e-02 
 4.987298e-02  3.069829e-02 
 5.019104e-02  3.193218e-02 
 5.050911e-02  3.313071e-02 
 5.082718e-02  3.430698e-02 
 5.114525e-02  3.546244e-02 
 5.146331e-02  3.658872e-02 
 5.178138e-02  3.769002e-02 
 5.209945e-02  3.877610e-02 
 5.241752e-02  3.984650e-02 
 5.273558e-02  4.091028e-02 
 5.305365e-02  4.197157e-02 
 5.337172e-02  4.302562e-02 
 5.368979e-02  4.407396e-02 
 5.400785e-02  4.511351e-02 
 5.432592e-02  4.614600e-02 
 5.464399e-02  4.717406e-02 
 5.496206e-02  4.819520e-02 
 5.528012e-02  4.920211e-02 
 5.559819e-02  5.019557e-02 
 5.591626e-02  5.117700e-02 
 5.623433e-02  5.214531e-02 
 5.655239e-02  5.310551e-02 
 5.687046e-02  5.406898e-02 
 5.718853e-02  5.503361e-02 
 5.750660e-02  5.599727e-02 
 5.782466e-02  5.696469e-02 
 5.814273e-02  5.793271e-02 
 5.846080e-02  5.890088e-02 
 5.877887e-02  5.987567e-02 
 5.909693e-02  6.085516e-02 
 5.941500e-02  6.183549e-02 
 5.973307e-02  6.282171e-02 
 6.005114e-02  6.381230e-02 
 6.036920e-02  6.480322e-02 
 6.068727e-02  6.579682e-02 
 6.100534e-02  6.679691e-02 
 6.132341e-02  6.779924e-02 
 6.164147e-02  6.880281e-02 
 6.195954e-02  6.981209e-02 
 6.227761e-02  7.082476e-02 
 6.259567e-02  7.184188e-02 
 6.291374e-02  7.286764e-02 
 6.323181e-02  7.390360e-02 
 6.354988e-02  7.494595e-02 
 6.386794e-02  7.599622e-02 
 6.418601e-02  7.705959e-02 
 6.450408e-02  7.813028e-02 
 6.482215e-02  7.920901e-02 
 6.514021e-02  8.028804e-02 
 6.545828e-02  8.135963e-02 
 6.577635e-02  8.241504e-02 
 6.609442e-02  8.345518e-02 
 6.641248e-02  8.448362e-02 
 6.673055e-02  8.549904e-02 
 6.704862e-02  8.649502e-02 
 6.736669e-02  8.746189e-02 
 6.768475e-02  8.839594e-02 
 6.800282e-02  8.930155e-02 
 6.832089e-02  9.017819e-02 
 6.863896e-02  9.102585e-02 
 6.895702e-02  9.184572e-02 
 6.927509e-02  9.263139e-02 
 6.959316e-02  9.338459e-02 
 6.991123e-02  9.411168e-02 
 7.022929e-02  9.481030e-02 
 7.054736e-02  9.547956e-02 
 7.086543e-02  9.611627e-02 
 7.118350e-02  9.671819e-02 
