         time tilt_local... 
------------- ------------- 
 2.544540e-04 -4.234914e-02 
 5.725214e-04 -4.222889e-02 
 8.905889e-04 -4.204483e-02 
 1.208656e-03 -4.172070e-02 
 1.526724e-03 -4.125769e-02 
 1.844791e-03 -4.077007e-02 
 2.162859e-03 -4.028511e-02 
 2.480926e-03 -3.976847e-02 
 2.798994e-03 -3.918807e-02 
 3.117061e-03 -3.854499e-02 
 3.435128e-03 -3.782453e-02 
 3.753196e-03 -3.701771e-02 
 4.071263e-03 -3.613974e-02 
 4.389331e-03 -3.520895e-02 
 4.707398e-03 -3.423698e-02 
 5.025466e-03 -3.320866e-02 
 5.343533e-03 -3.213204e-02 
 5.661601e-03 -3.102215e-02 
 5.979668e-03 -2.988177e-02 
 6.297736e-03 -2.871209e-02 
 6.615803e-03 -2.749983e-02 
 6.933870e-03 -2.623984e-02 
 7.251938e-03 -2.492921e-02 
 7.570005e-03 -2.356681e-02 
 7.888073e-03 -2.215950e-02 
 8.206140e-03 -2.072031e-02 
 8.524208e-03 -1.926132e-02 
 8.842275e-03 -1.779122e-02 
 9.160343e-03 -1.629762e-02 
 9.478410e-03 -1.473988e-02 
 9.796478e-03 -1.309474e-02 
 1.011455e-02 -1.143965e-02 
 1.043261e-02 -9.850932e-03 
 1.075068e-02 -8.269805e-03 
 1.106875e-02 -6.630123e-03 
 1.138681e-02 -4.949207e-03 
 1.170488e-02 -3.260174e-03 
 1.202295e-02 -1.589826e-03 
 1.234102e-02  9.966657e-05 
 1.265908e-02  1.830957e-03 
 1.297715e-02  3.553696e-03 
 1.329522e-02  5.281845e-03 
 1.361329e-02  6.997452e-03 
 1.393135e-02  8.659933e-03 
 1.424942e-02  1.028480e-02 
 1.456749e-02  1.186613e-02 
 1.488556e-02  1.344526e-02 
 1.520362e-02  1.505568e-02 
 1.552169e-02  1.670752e-02 
 1.583976e-02  1.838328e-02 
 1.615783e-02  2.003642e-02 
 1.647589e-02  2.165505e-02 
 1.679396e-02  2.327314e-02 
 1.711203e-02  2.490242e-02 
 1.743010e-02  2.652281e-02 
 1.774816e-02  2.812319e-02 
 1.806623e-02  2.970856e-02 
 1.838430e-02  3.127994e-02 
 1.870237e-02  3.284582e-02 
 1.902043e-02  3.442960e-02 
 1.933850e-02  3.604642e-02 
 1.965657e-02  3.770322e-02 
 1.997464e-02  3.934964e-02 
 2.029270e-02  4.095082e-02 
 2.061077e-02  4.254314e-02 
 2.092884e-02  4.418445e-02 
 2.124691e-02  4.583735e-02 
 2.156497e-02  4.745446e-02 
 2.188304e-02  4.904762e-02 
 2.220111e-02  5.064711e-02 
 2.251918e-02  5.226353e-02 
 2.283724e-02  5.389013e-02 
 2.315531e-02  5.549107e-02 
 2.347338e-02  5.707855e-02 
 2.379145e-02  5.866844e-02 
 2.410951e-02  6.023499e-02 
 2.442758e-02  6.179430e-02 
 2.474565e-02  6.334194e-02 
 2.506372e-02  6.489933e-02 
 2.538178e-02  6.650405e-02 
 2.569985e-02  6.810269e-02 
 2.601792e-02  6.962123e-02 
 2.633599e-02  7.105796e-02 
 2.665405e-02  7.246037e-02 
 2.697212e-02  7.388310e-02 
 2.729019e-02  7.528890e-02 
 2.760825e-02  7.663884e-02 
 2.792632e-02  7.794533e-02 
 2.824439e-02  7.921059e-02 
 2.856246e-02  8.043130e-02 
 2.888052e-02  8.161418e-02 
 2.919859e-02  8.276209e-02 
 2.951666e-02  8.385567e-02 
 2.983473e-02  8.486922e-02 
 3.015279e-02  8.581919e-02 
 3.047086e-02  8.673654e-02 
 3.078893e-02  8.763188e-02 
 3.110700e-02  8.844284e-02 
 3.142506e-02  8.909789e-02 
 3.174313e-02  8.961973e-02 
 3.206120e-02  9.005927e-02 
 3.237927e-02  9.041694e-02 
 3.269733e-02  9.068001e-02 
 3.301540e-02  9.087078e-02 
 3.333347e-02  9.098120e-02 
 3.365154e-02  9.101992e-02 
