         time Record_Dis... 
------------- ------------- 
 1.590337e-04 -1.881114e-05 
 4.771012e-04 -1.878789e-05 
 7.951686e-04 -1.871072e-05 
 1.113236e-03 -1.857456e-05 
 1.431304e-03 -1.837800e-05 
 1.749371e-03 -1.812329e-05 
 2.067438e-03 -1.781408e-05 
 2.385506e-03 -1.745349e-05 
 2.703573e-03 -1.704349e-05 
 3.021641e-03 -1.658506e-05 
 3.339708e-03 -1.607831e-05 
 3.657776e-03 -1.552283e-05 
 3.975843e-03 -1.491831e-05 
 4.293911e-03 -1.426415e-05 
 4.611978e-03 -1.355942e-05 
 4.930046e-03 -1.280334e-05 
 5.248113e-03 -1.199692e-05 
 5.566180e-03 -1.114346e-05 
 5.884248e-03 -1.024380e-05 
 6.202315e-03 -9.298607e-06 
 6.520383e-03 -8.308186e-06 
 6.838450e-03 -7.272221e-06 
 7.156518e-03 -6.189986e-06 
 7.474585e-03 -5.060845e-06 
 7.792653e-03 -3.884628e-06 
 8.110720e-03 -2.661557e-06 
 8.428788e-03 -1.392052e-06 
 8.746855e-03 -7.656727e-08 
 9.064922e-03  1.284375e-06 
 9.382990e-03  2.689667e-06 
 9.701057e-03  4.137500e-06 
 1.001912e-02  5.626878e-06 
 1.033719e-02  7.154004e-06 
 1.065526e-02  8.717936e-06 
 1.097333e-02  1.031856e-05 
 1.129139e-02  1.195247e-05 
 1.160946e-02  1.361577e-05 
 1.192753e-02  1.530611e-05 
 1.224560e-02  1.702359e-05 
 1.256366e-02  1.877006e-05 
 1.288173e-02  2.054774e-05 
 1.319980e-02  2.235808e-05 
 1.351787e-02  2.420141e-05 
 1.383593e-02  2.607776e-05 
 1.415400e-02  2.798657e-05 
 1.447207e-02  2.992657e-05 
 1.479014e-02  3.189686e-05 
 1.510820e-02  3.389582e-05 
 1.542627e-02  3.591344e-05 
 1.574434e-02  3.794693e-05 
 1.606241e-02  3.999732e-05 
 1.638047e-02  4.206720e-05 
 1.669854e-02  4.415888e-05 
 1.701661e-02  4.627286e-05 
 1.733468e-02  4.840771e-05 
 1.765274e-02  5.056114e-05 
 1.797081e-02  5.273143e-05 
 1.828888e-02  5.491838e-05 
 1.860695e-02  5.712308e-05 
 1.892501e-02  5.934730e-05 
 1.924308e-02  6.159230e-05 
 1.956115e-02  6.385846e-05 
 1.987922e-02  6.614616e-05 
 2.019728e-02  6.845348e-05 
 2.051535e-02  7.077063e-05 
 2.083342e-02  7.309473e-05 
 2.115149e-02  7.542191e-05 
 2.146955e-02  7.774928e-05 
 2.178762e-02  8.007693e-05 
 2.210569e-02  8.240681e-05 
 2.242376e-02  8.474117e-05 
 2.274182e-02  8.708190e-05 
 2.305989e-02  8.942978e-05 
 2.337796e-02  9.178388e-05 
 2.369603e-02  9.414291e-05 
 2.401409e-02  9.650586e-05 
 2.433216e-02  9.887221e-05 
 2.465023e-02  1.012423e-04 
 2.496830e-02  1.036166e-04 
 2.528636e-02  1.059875e-04 
 2.560443e-02  1.083445e-04 
 2.592250e-02  1.106855e-04 
 2.624056e-02  1.130101e-04 
 2.655863e-02  1.153186e-04 
 2.687670e-02  1.176112e-04 
 2.719477e-02  1.198881e-04 
 2.751283e-02  1.221506e-04 
 2.783090e-02  1.244015e-04 
 2.814897e-02  1.266434e-04 
 2.846704e-02  1.288778e-04 
 2.878510e-02  1.311034e-04 
 2.910317e-02  1.333172e-04 
 2.942124e-02  1.355151e-04 
 2.973931e-02  1.376945e-04 
 3.005737e-02  1.398540e-04 
 3.037544e-02  1.419841e-04 
 3.069351e-02  1.440782e-04 
 3.101158e-02  1.461336e-04 
 3.132964e-02  1.481492e-04 
 3.164771e-02  1.501267e-04 
 3.196578e-02  1.520687e-04 
 3.228385e-02  1.539771e-04 
 3.260191e-02  1.558523e-04 
 3.291998e-02  1.576932e-04 
 3.323805e-02  1.594975e-04 
 3.355612e-02  1.612631e-04 
 3.387418e-02  1.629897e-04 
 3.419225e-02  1.646798e-04 
 3.451032e-02  1.663369e-04 
 3.482839e-02  1.679641e-04 
 3.514645e-02  1.695600e-04 
 3.546452e-02  1.711134e-04 
 3.578259e-02  1.726185e-04 
 3.610066e-02  1.740730e-04 
 3.641872e-02  1.754762e-04 
 3.673679e-02  1.768288e-04 
 3.705486e-02  1.781324e-04 
 3.737293e-02  1.793891e-04 
