         time tilt_beam_... 
------------- ------------- 
 1.590337e-04 -2.814961e-02 
 4.771012e-04 -2.808601e-02 
 7.951686e-04 -2.800081e-02 
 1.113236e-03 -2.789232e-02 
 1.431304e-03 -2.776007e-02 
 1.749371e-03 -2.760467e-02 
 2.067438e-03 -2.742574e-02 
 2.385506e-03 -2.722072e-02 
 2.703573e-03 -2.699247e-02 
 3.021641e-03 -2.675010e-02 
 3.339708e-03 -2.649297e-02 
 3.657776e-03 -2.621603e-02 
 3.975843e-03 -2.591619e-02 
 4.293911e-03 -2.559176e-02 
 4.611978e-03 -2.524396e-02 
 4.930046e-03 -2.487413e-02 
 5.248113e-03 -2.448573e-02 
 5.566180e-03 -2.408183e-02 
 5.884248e-03 -2.366285e-02 
 6.202315e-03 -2.322722e-02 
 6.520383e-03 -2.277564e-02 
 6.838450e-03 -2.230870e-02 
 7.156518e-03 -2.182612e-02 
 7.474585e-03 -2.132678e-02 
 7.792653e-03 -2.080780e-02 
 8.110720e-03 -2.026857e-02 
 8.428788e-03 -1.971645e-02 
 8.746855e-03 -1.915719e-02 
 9.064922e-03 -1.859324e-02 
 9.382990e-03 -1.802491e-02 
 9.701057e-03 -1.745005e-02 
 1.001912e-02 -1.686386e-02 
 1.033719e-02 -1.626610e-02 
 1.065526e-02 -1.565556e-02 
 1.097333e-02 -1.503098e-02 
 1.129139e-02 -1.439268e-02 
 1.160946e-02 -1.374407e-02 
 1.192753e-02 -1.308966e-02 
 1.224560e-02 -1.243212e-02 
 1.256366e-02 -1.177393e-02 
 1.288173e-02 -1.111703e-02 
 1.319980e-02 -1.046110e-02 
 1.351787e-02 -9.800173e-03 
 1.383593e-02 -9.129672e-03 
 1.415400e-02 -8.449577e-03 
 1.447207e-02 -7.763404e-03 
 1.479014e-02 -7.074578e-03 
 1.510820e-02 -6.384480e-03 
 1.542627e-02 -5.693406e-03 
 1.574434e-02 -4.998897e-03 
 1.606241e-02 -4.301012e-03 
 1.638047e-02 -3.599523e-03 
 1.669854e-02 -2.896775e-03 
 1.701661e-02 -2.195282e-03 
 1.733468e-02 -1.496651e-03 
 1.765274e-02 -7.986449e-04 
 1.797081e-02 -9.841635e-05 
 1.828888e-02  6.028811e-04 
 1.860695e-02  1.301813e-03 
 1.892501e-02  2.000878e-03 
 1.924308e-02  2.704006e-03 
 1.956115e-02  3.414049e-03 
 1.987922e-02  4.131296e-03 
 2.019728e-02  4.855697e-03 
 2.051535e-02  5.579353e-03 
 2.083342e-02  6.295686e-03 
 2.115149e-02  7.002906e-03 
 2.146955e-02  7.702108e-03 
 2.178762e-02  8.395696e-03 
 2.210569e-02  9.086522e-03 
 2.242376e-02  9.776212e-03 
 2.274182e-02  1.046692e-02 
 2.305989e-02  1.116257e-02 
 2.337796e-02  1.186339e-02 
 2.369603e-02  1.256707e-02 
 2.401409e-02  1.326884e-02 
 2.433216e-02  1.396367e-02 
 2.465023e-02  1.465027e-02 
 2.496830e-02  1.532794e-02 
 2.528636e-02  1.599837e-02 
 2.560443e-02  1.666264e-02 
 2.592250e-02  1.731943e-02 
 2.624056e-02  1.796442e-02 
 2.655863e-02  1.859588e-02 
 2.687670e-02  1.921211e-02 
 2.719477e-02  1.981166e-02 
 2.751283e-02  2.039491e-02 
 2.783090e-02  2.096400e-02 
 2.814897e-02  2.151949e-02 
 2.846704e-02  2.206059e-02 
 2.878510e-02  2.258656e-02 
 2.910317e-02  2.310086e-02 
 2.942124e-02  2.360336e-02 
 2.973931e-02  2.409050e-02 
 3.005737e-02  2.455928e-02 
 3.037544e-02  2.500442e-02 
 3.069351e-02  2.542044e-02 
 3.101158e-02  2.580584e-02 
 3.132964e-02  2.616385e-02 
 3.164771e-02  2.649782e-02 
 3.196578e-02  2.680869e-02 
 3.228385e-02  2.709479e-02 
 3.260191e-02  2.735246e-02 
 3.291998e-02  2.758308e-02 
 3.323805e-02  2.778928e-02 
 3.355612e-02  2.796960e-02 
 3.387418e-02  2.812208e-02 
 3.419225e-02  2.824481e-02 
 3.451032e-02  2.833836e-02 
 3.482839e-02  2.840242e-02 
 3.514645e-02  2.843365e-02 
 3.546452e-02  2.842869e-02 
 3.578259e-02  2.838492e-02 
 3.610066e-02  2.829904e-02 
 3.641872e-02  2.816935e-02 
 3.673679e-02  2.799884e-02 
 3.705486e-02  2.779079e-02 
 3.737293e-02  2.754977e-02 
 3.769099e-02  2.727778e-02 
 3.800906e-02  2.697461e-02 
 3.832713e-02  2.663866e-02 
 3.864520e-02  2.626764e-02 
 3.896326e-02  2.585904e-02 
 3.928133e-02  2.540938e-02 
 3.959940e-02  2.491671e-02 
 3.991747e-02  2.438308e-02 
 4.023553e-02  2.380812e-02 
 4.055360e-02  2.319107e-02 
 4.087167e-02  2.253574e-02 
 4.118974e-02  2.184523e-02 
 4.150780e-02  2.111973e-02 
 4.182587e-02  2.035904e-02 
 4.214394e-02  1.956091e-02 
 4.246201e-02  1.872262e-02 
 4.278007e-02  1.784195e-02 
 4.309814e-02  1.692339e-02 
 4.341621e-02  1.597146e-02 
 4.373427e-02  1.498534e-02 
 4.405234e-02  1.396012e-02 
 4.437041e-02  1.289511e-02 
 4.468848e-02  1.179207e-02 
 4.500654e-02  1.065489e-02 
 4.532461e-02  9.481954e-03 
 4.564268e-02  8.272146e-03 
 4.596075e-02  7.027093e-03 
 4.627881e-02  5.747429e-03 
 4.659688e-02  4.434723e-03 
 4.691495e-02  3.092235e-03 
 4.723302e-02  1.722801e-03 
 4.755108e-02  3.299980e-04 
 4.786915e-02 -1.087956e-03 
 4.818722e-02 -2.532685e-03 
 4.850529e-02 -4.005923e-03 
 4.882335e-02 -5.507143e-03 
 4.914142e-02 -7.031382e-03 
 4.945949e-02 -8.574687e-03 
 4.977756e-02 -1.013703e-02 
 5.009562e-02 -1.171601e-02 
 5.041369e-02 -1.331616e-02 
 5.073176e-02 -1.493771e-02 
 5.104983e-02 -1.657826e-02 
 5.136789e-02 -1.823803e-02 
 5.168596e-02 -1.991672e-02 
 5.200403e-02 -2.161198e-02 
 5.232210e-02 -2.332150e-02 
 5.264016e-02 -2.504374e-02 
 5.295823e-02 -2.677991e-02 
 5.327630e-02 -2.852772e-02 
 5.359437e-02 -3.028655e-02 
 5.391243e-02 -3.205994e-02 
 5.423050e-02 -3.384882e-02 
 5.454857e-02 -3.564978e-02 
 5.486664e-02 -3.746067e-02 
 5.518470e-02 -3.927796e-02 
 5.550277e-02 -4.110023e-02 
 5.582084e-02 -4.292736e-02 
 5.613891e-02 -4.476100e-02 
 5.645697e-02 -4.660013e-02 
 5.677504e-02 -4.844336e-02 
 5.709311e-02 -5.029031e-02 
 5.741118e-02 -5.214400e-02 
 5.772924e-02 -5.400522e-02 
 5.804731e-02 -5.587572e-02 
 5.836538e-02 -5.775251e-02 
 5.868345e-02 -5.962989e-02 
 5.900151e-02 -6.150001e-02 
 5.931958e-02 -6.336065e-02 
 5.963765e-02 -6.521265e-02 
 5.995571e-02 -6.705900e-02 
 6.027378e-02 -6.890149e-02 
 6.059185e-02 -7.073718e-02 
 6.090992e-02 -7.256744e-02 
 6.122798e-02 -7.439282e-02 
 6.154605e-02 -7.621318e-02 
 6.186412e-02 -7.802741e-02 
 6.218219e-02 -7.983369e-02 
 6.250025e-02 -8.163104e-02 
 6.281832e-02 -8.341803e-02 
 6.313639e-02 -8.519157e-02 
 6.345446e-02 -8.695167e-02 
 6.377252e-02 -8.869967e-02 
 6.409059e-02 -9.043344e-02 
 6.440866e-02 -9.215022e-02 
 6.472673e-02 -9.384511e-02 
 6.504479e-02 -9.551714e-02 
 6.536286e-02 -9.716393e-02 
 6.568093e-02 -9.878791e-02 
 6.599900e-02 -1.003913e-01 
 6.631706e-02 -1.019709e-01 
 6.663513e-02 -1.035271e-01 
 6.695320e-02 -1.050568e-01 
 6.727127e-02 -1.065581e-01 
 6.758933e-02 -1.080316e-01 
 6.790740e-02 -1.094783e-01 
 6.822547e-02 -1.108966e-01 
 6.854354e-02 -1.122799e-01 
 6.886160e-02 -1.136271e-01 
 6.917967e-02 -1.149394e-01 
 6.949774e-02 -1.162209e-01 
 6.981581e-02 -1.174715e-01 
 7.013387e-02 -1.186882e-01 
 7.045194e-02 -1.198673e-01 
 7.077001e-02 -1.210022e-01 
 7.108808e-02 -1.220900e-01 
 7.140614e-02 -1.231321e-01 
 7.172421e-02 -1.241313e-01 
 7.204228e-02 -1.250875e-01 
 7.236035e-02 -1.260006e-01 
 7.267841e-02 -1.268709e-01 
 7.299648e-02 -1.277018e-01 
 7.331455e-02 -1.284907e-01 
 7.363262e-02 -1.292349e-01 
 7.395068e-02 -1.299360e-01 
 7.426875e-02 -1.305907e-01 
 7.458682e-02 -1.311962e-01 
 7.490489e-02 -1.317503e-01 
 7.522295e-02 -1.322570e-01 
 7.554102e-02 -1.327122e-01 
 7.585909e-02 -1.331155e-01 
 7.617716e-02 -1.334673e-01 
 7.649522e-02 -1.337638e-01 
 7.681329e-02 -1.340045e-01 
 7.713136e-02 -1.341878e-01 
 7.744942e-02 -1.343161e-01 
 7.776749e-02 -1.343923e-01 
 7.808556e-02 -1.344199e-01 
 7.840363e-02 -1.343973e-01 
 7.872169e-02 -1.343222e-01 
 7.903976e-02 -1.341957e-01 
 7.935783e-02 -1.340190e-01 
 7.967590e-02 -1.337937e-01 
 7.999396e-02 -1.335185e-01 
 8.031203e-02 -1.331915e-01 
 8.063010e-02 -1.328097e-01 
 8.094817e-02 -1.323699e-01 
 8.126623e-02 -1.318727e-01 
 8.158430e-02 -1.313217e-01 
 8.190237e-02 -1.307188e-01 
 8.222044e-02 -1.300645e-01 
 8.253850e-02 -1.293592e-01 
 8.285657e-02 -1.286060e-01 
 8.317464e-02 -1.278061e-01 
 8.349271e-02 -1.269627e-01 
 8.381077e-02 -1.260755e-01 
 8.412884e-02 -1.251422e-01 
 8.444691e-02 -1.241638e-01 
 8.476498e-02 -1.231432e-01 
 8.508304e-02 -1.220792e-01 
 8.540111e-02 -1.209685e-01 
 8.571918e-02 -1.198083e-01 
 8.603725e-02 -1.185973e-01 
 8.635531e-02 -1.173341e-01 
 8.667338e-02 -1.160187e-01 
 8.699145e-02 -1.146555e-01 
 8.730952e-02 -1.132496e-01 
 8.762758e-02 -1.118049e-01 
 8.794565e-02 -1.103239e-01 
 8.826372e-02 -1.088057e-01 
 8.858179e-02 -1.072482e-01 
 8.889985e-02 -1.056499e-01 
 8.921792e-02 -1.040131e-01 
 8.953599e-02 -1.023384e-01 
 8.985406e-02 -1.006237e-01 
 9.017212e-02 -9.886692e-02 
 9.049019e-02 -9.706718e-02 
 9.080826e-02 -9.522332e-02 
 9.112633e-02 -9.333796e-02 
 9.144439e-02 -9.141208e-02 
 9.176246e-02 -8.944531e-02 
 9.208053e-02 -8.743917e-02 
 9.239860e-02 -8.539461e-02 
 9.271666e-02 -8.331241e-02 
 9.303473e-02 -8.119252e-02 
 9.335280e-02 -7.904007e-02 
 9.367087e-02 -7.685697e-02 
 9.398893e-02 -7.464010e-02 
 9.430700e-02 -7.238581e-02 
 9.462507e-02 -7.009643e-02 
 9.494313e-02 -6.777291e-02 
 9.526120e-02 -6.541553e-02 
 9.557927e-02 -6.302070e-02 
 9.589734e-02 -6.058843e-02 
 9.621540e-02 -5.811868e-02 
 9.653347e-02 -5.561200e-02 
 9.685154e-02 -5.307392e-02 
 9.716961e-02 -5.050696e-02 
 9.748767e-02 -4.791092e-02 
 9.780574e-02 -4.528438e-02 
 9.812381e-02 -4.262819e-02 
 9.844188e-02 -3.994406e-02 
 9.875994e-02 -3.723291e-02 
 9.907801e-02 -3.449616e-02 
 9.939608e-02 -3.173805e-02 
 9.971415e-02 -2.895997e-02 
 1.000322e-01 -2.616061e-02 
 1.003503e-01 -2.333957e-02 
 1.006683e-01 -2.049617e-02 
 1.009864e-01 -1.763298e-02 
 1.013045e-01 -1.474890e-02 
 1.016226e-01 -1.184782e-02 
 1.019406e-01 -8.930067e-03 
 1.022587e-01 -5.996421e-03 
 1.025768e-01 -3.049762e-03 
 1.028948e-01 -9.058637e-05 
 1.032129e-01  2.879311e-03 
 1.035310e-01  5.855031e-03 
 1.038490e-01  8.838485e-03 
 1.041671e-01  1.182901e-02 
 1.044852e-01  1.482312e-02 
 1.048032e-01  1.781896e-02 
 1.051213e-01  2.081925e-02 
 1.054394e-01  2.382077e-02 
 1.057574e-01  2.682207e-02 
 1.060755e-01  2.981917e-02 
 1.063936e-01  3.281877e-02 
 1.067116e-01  3.581526e-02 
 1.070297e-01  3.880055e-02 
 1.073478e-01  4.178015e-02 
 1.076658e-01  4.475855e-02 
 1.079839e-01  4.773193e-02 
 1.083020e-01  5.069998e-02 
 1.086200e-01  5.366362e-02 
 1.089381e-01  5.661722e-02 
 1.092562e-01  5.956025e-02 
 1.095742e-01  6.248368e-02 
 1.098923e-01  6.538747e-02 
 1.102104e-01  6.827677e-02 
 1.105284e-01  7.114853e-02 
 1.108465e-01  7.401079e-02 
 1.111646e-01  7.685537e-02 
 1.114826e-01  7.968604e-02 
 1.118007e-01  8.249880e-02 
 1.121188e-01  8.529493e-02 
 1.124368e-01  8.807036e-02 
 1.127549e-01  9.082400e-02 
 1.130730e-01  9.356071e-02 
 1.133910e-01  9.627393e-02 
 1.137091e-01  9.896465e-02 
 1.140272e-01  1.016292e-01 
 1.143452e-01  1.042679e-01 
 1.146633e-01  1.068761e-01 
 1.149814e-01  1.094497e-01 
 1.152995e-01  1.119884e-01 
 1.156175e-01  1.144906e-01 
 1.159356e-01  1.169510e-01 
 1.162537e-01  1.193766e-01 
 1.165717e-01  1.217704e-01 
 1.168898e-01  1.241270e-01 
 1.172079e-01  1.264481e-01 
 1.175259e-01  1.287337e-01 
 1.178440e-01  1.309847e-01 
 1.181621e-01  1.331968e-01 
 1.184801e-01  1.353701e-01 
 1.187982e-01  1.374996e-01 
 1.191163e-01  1.395847e-01 
 1.194343e-01  1.416271e-01 
 1.197524e-01  1.436244e-01 
 1.200705e-01  1.455765e-01 
 1.203885e-01  1.474783e-01 
 1.207066e-01  1.493282e-01 
 1.210247e-01  1.511248e-01 
 1.213427e-01  1.528698e-01 
 1.216608e-01  1.545678e-01 
 1.219789e-01  1.562149e-01 
 1.222969e-01  1.578161e-01 
 1.226150e-01  1.593651e-01 
 1.229331e-01  1.608638e-01 
 1.232511e-01  1.623109e-01 
 1.235692e-01  1.637017e-01 
 1.238873e-01  1.650364e-01 
 1.242053e-01  1.663126e-01 
 1.245234e-01  1.675284e-01 
 1.248415e-01  1.686803e-01 
 1.251595e-01  1.697695e-01 
 1.254776e-01  1.707974e-01 
 1.257957e-01  1.717603e-01 
 1.261137e-01  1.726510e-01 
 1.264318e-01  1.734735e-01 
 1.267499e-01  1.742219e-01 
 1.270679e-01  1.748934e-01 
 1.273860e-01  1.754912e-01 
 1.277041e-01  1.760202e-01 
 1.280222e-01  1.764780e-01 
 1.283402e-01  1.768628e-01 
 1.286583e-01  1.771767e-01 
 1.289764e-01  1.774217e-01 
 1.292944e-01  1.775956e-01 
 1.296125e-01  1.777002e-01 
 1.299306e-01  1.777355e-01 
