         time tilt_full_... 
------------- ------------- 
 1.590337e-04  7.720661e-03 
 4.771012e-04  7.705862e-03 
 7.951686e-04  7.684583e-03 
 1.113236e-03  7.657193e-03 
 1.431304e-03  7.623961e-03 
 1.749371e-03  7.585088e-03 
 2.067438e-03  7.539967e-03 
 2.385506e-03  7.487559e-03 
 2.703573e-03  7.428570e-03 
 3.021641e-03  7.365432e-03 
 3.339708e-03  7.298107e-03 
 3.657776e-03  7.225712e-03 
 3.975843e-03  7.147050e-03 
 4.293911e-03  7.061961e-03 
 4.611978e-03  6.970843e-03 
 4.930046e-03  6.873871e-03 
 5.248113e-03  6.771822e-03 
 5.566180e-03  6.665462e-03 
 5.884248e-03  6.554861e-03 
 6.202315e-03  6.439609e-03 
 6.520383e-03  6.319819e-03 
 6.838450e-03  6.195696e-03 
 7.156518e-03  6.067124e-03 
 7.474585e-03  5.934047e-03 
 7.792653e-03  5.795908e-03 
 8.110720e-03  5.652645e-03 
 8.428788e-03  5.506528e-03 
 8.746855e-03  5.359090e-03 
 9.064922e-03  5.210779e-03 
 9.382990e-03  5.060918e-03 
 9.701057e-03  4.908729e-03 
 1.001912e-02  4.753906e-03 
 1.033719e-02  4.596374e-03 
 1.065526e-02  4.434170e-03 
 1.097333e-02  4.266087e-03 
 1.129139e-02  4.094652e-03 
 1.160946e-02  3.921308e-03 
 1.192753e-02  3.746007e-03 
 1.224560e-02  3.569671e-03 
 1.256366e-02  3.392914e-03 
 1.288173e-02  3.216674e-03 
 1.319980e-02  3.040877e-03 
 1.351787e-02  2.863054e-03 
 1.383593e-02  2.682204e-03 
 1.415400e-02  2.498186e-03 
 1.447207e-02  2.312197e-03 
 1.479014e-02  2.124762e-03 
 1.510820e-02  1.936108e-03 
 1.542627e-02  1.746545e-03 
 1.574434e-02  1.555968e-03 
 1.606241e-02  1.365064e-03 
 1.638047e-02  1.173328e-03 
 1.669854e-02  9.814931e-04 
 1.701661e-02  7.900424e-04 
 1.733468e-02  5.998449e-04 
 1.765274e-02  4.099566e-04 
 1.797081e-02  2.192811e-04 
 1.828888e-02  2.819435e-05 
 1.860695e-02 -1.624306e-04 
 1.892501e-02 -3.533370e-04 
 1.924308e-02 -5.459891e-04 
 1.956115e-02 -7.407578e-04 
 1.987922e-02 -9.370641e-04 
 2.019728e-02 -1.134616e-03 
 2.051535e-02 -1.332162e-03 
 2.083342e-02 -1.527325e-03 
 2.115149e-02 -1.719186e-03 
 2.146955e-02 -1.907870e-03 
 2.178762e-02 -2.095079e-03 
 2.210569e-02 -2.282252e-03 
 2.242376e-02 -2.469306e-03 
 2.274182e-02 -2.656318e-03 
 2.305989e-02 -2.844885e-03 
 2.337796e-02 -3.034936e-03 
 2.369603e-02 -3.226493e-03 
 2.401409e-02 -3.417363e-03 
 2.433216e-02 -3.605309e-03 
 2.465023e-02 -3.790426e-03 
 2.496830e-02 -3.973050e-03 
 2.528636e-02 -4.154163e-03 
