         time tiltx_bot_... 
------------- ------------- 
 3.180675e-05  2.003729e-02 
 3.498742e-04  2.003711e-02 
 6.679417e-04  2.001697e-02 
 9.860091e-04  1.989437e-02 
 1.304077e-03  1.965247e-02 
 1.622144e-03  1.930154e-02 
 1.940211e-03  1.884703e-02 
 2.258279e-03  1.829007e-02 
 2.576346e-03  1.762666e-02 
 2.894414e-03  1.684040e-02 
 3.212481e-03  1.589962e-02 
 3.530549e-03  1.482915e-02 
 3.848616e-03  1.368089e-02 
 4.166684e-03  1.244181e-02 
 4.484751e-03  1.110762e-02 
 4.802819e-03  9.672016e-03 
 5.120886e-03  8.133875e-03 
 5.438953e-03  6.496043e-03 
 5.757021e-03  4.775626e-03 
 6.075088e-03  2.984684e-03 
 6.393156e-03  1.129554e-03 
 6.711223e-03 -7.803349e-04 
 7.029291e-03 -2.731284e-03 
 7.347358e-03 -4.723201e-03 
 7.665426e-03 -6.762540e-03 
 7.983493e-03 -8.843888e-03 
 8.301561e-03 -1.092713e-02 
 8.619628e-03 -1.297808e-02 
 8.937695e-03 -1.502588e-02 
 9.255763e-03 -1.708906e-02 
 9.573830e-03 -1.916922e-02 
 9.891898e-03 -2.127926e-02 
 1.020997e-02 -2.339137e-02 
 1.052803e-02 -2.546543e-02 
 1.084610e-02 -2.751174e-02 
 1.116417e-02 -2.955576e-02 
 1.148224e-02 -3.159961e-02 
 1.180030e-02 -3.358047e-02 
 1.211837e-02 -3.552875e-02 
 1.243644e-02 -3.742808e-02 
 1.275450e-02 -3.928520e-02 
 1.307257e-02 -4.112245e-02 
 1.339064e-02 -4.293758e-02 
 1.370871e-02 -4.472430e-02 
 1.402677e-02 -4.646495e-02 
 1.434484e-02 -4.820489e-02 
 1.466291e-02 -4.994976e-02 
 1.498098e-02 -5.167445e-02 
 1.529904e-02 -5.338958e-02 
 1.561711e-02 -5.506833e-02 
 1.593518e-02 -5.669864e-02 
 1.625325e-02 -5.829440e-02 
 1.657131e-02 -5.985912e-02 
 1.688938e-02 -6.139672e-02 
 1.720745e-02 -6.290121e-02 
 1.752552e-02 -6.437151e-02 
 1.784358e-02 -6.581389e-02 
 1.816165e-02 -6.722365e-02 
 1.847972e-02 -6.856116e-02 
 1.879779e-02 -6.987250e-02 
 1.911585e-02 -7.118443e-02 
 1.943392e-02 -7.248363e-02 
 1.975199e-02 -7.377892e-02 
 2.007006e-02 -7.506528e-02 
 2.038812e-02 -7.634404e-02 
 2.070619e-02 -7.760041e-02 
 2.102426e-02 -7.885796e-02 
 2.134233e-02 -8.012026e-02 
 2.166039e-02 -8.138677e-02 
 2.197846e-02 -8.263449e-02 
 2.229653e-02 -8.389190e-02 
 2.261460e-02 -8.514693e-02 
 2.293266e-02 -8.641884e-02 
 2.325073e-02 -8.772600e-02 
 2.356880e-02 -8.906715e-02 
 2.388687e-02 -9.042557e-02 
 2.420493e-02 -9.181171e-02 
 2.452300e-02 -9.325331e-02 
 2.484107e-02 -9.470164e-02 
 2.515914e-02 -9.617538e-02 
 2.547720e-02 -9.768861e-02 
 2.579527e-02 -9.922973e-02 
 2.611334e-02 -1.007331e-01 
 2.643141e-02 -1.022064e-01 
 2.674947e-02 -1.037125e-01 
 2.706754e-02 -1.052227e-01 
 2.738561e-02 -1.067147e-01 
 2.770368e-02 -1.081982e-01 
 2.802174e-02 -1.096468e-01 
 2.833981e-02 -1.110992e-01 
 2.865788e-02 -1.125212e-01 
 2.897595e-02 -1.139594e-01 
 2.929401e-02 -1.153971e-01 
 2.961208e-02 -1.168316e-01 
 2.993015e-02 -1.182671e-01 
 3.024821e-02 -1.196949e-01 
 3.056628e-02 -1.211043e-01 
