         time tilt_beam_... 
------------- ------------- 
 3.180675e-05 -6.531406e-02 
 3.498742e-04 -6.523474e-02 
 6.679417e-04 -6.503516e-02 
 9.860091e-04 -6.470115e-02 
 1.304077e-03 -6.422548e-02 
 1.622144e-03 -6.361000e-02 
 1.940211e-03 -6.285710e-02 
 2.258279e-03 -6.195237e-02 
 2.576346e-03 -6.088701e-02 
 2.894414e-03 -5.971131e-02 
 3.212481e-03 -5.846303e-02 
 3.530549e-03 -5.712239e-02 
 3.848616e-03 -5.566359e-02 
 4.166684e-03 -5.406269e-02 
 4.484751e-03 -5.232275e-02 
 4.802819e-03 -5.044825e-02 
 5.120886e-03 -4.844936e-02 
 5.438953e-03 -4.634484e-02 
 5.757021e-03 -4.414835e-02 
 6.075088e-03 -4.186057e-02 
 6.393156e-03 -3.947472e-02 
 6.711223e-03 -3.698919e-02 
 7.029291e-03 -3.440651e-02 
 7.347358e-03 -3.172336e-02 
 7.665426e-03 -2.892358e-02 
 7.983493e-03 -2.598637e-02 
 8.301561e-03 -2.294018e-02 
 8.619628e-03 -1.984383e-02 
 8.937695e-03 -1.671551e-02 
 9.255763e-03 -1.355470e-02 
 9.573830e-03 -1.036392e-02 
 9.891898e-03 -7.128648e-03 
 1.020997e-02 -3.839338e-03 
 1.052803e-02 -4.873991e-04 
 1.084610e-02  2.946180e-03 
 1.116417e-02  6.461763e-03 
 1.148224e-02  1.005788e-02 
 1.180030e-02  1.371309e-02 
 1.211837e-02  1.741380e-02 
 1.243644e-02  2.114744e-02 
 1.275450e-02  2.489591e-02 
 1.307257e-02  2.864080e-02 
 1.339064e-02  3.240248e-02 
 1.370871e-02  3.622523e-02 
 1.402677e-02  4.012673e-02 
 1.434484e-02  4.409505e-02 
 1.466291e-02  4.811265e-02 
 1.498098e-02  5.216008e-02 
 1.529904e-02  5.621056e-02 
 1.561711e-02  6.027325e-02 
 1.593518e-02  6.436819e-02 
 1.625325e-02  6.849706e-02 
 1.657131e-02  7.268107e-02 
 1.688938e-02  7.692744e-02 
 1.720745e-02  8.126105e-02 
 1.752552e-02  8.559109e-02 
 1.784358e-02  8.999304e-02 
 1.816165e-02  9.441574e-02 
 1.847972e-02  9.885705e-02 
 1.879779e-02  1.032525e-01 
 1.911585e-02  1.076979e-01 
 1.943392e-02  1.121583e-01 
 1.975199e-02  1.166936e-01 
 2.007006e-02  1.212550e-01 
 2.038812e-02  1.258927e-01 
 2.070619e-02  1.305508e-01 
 2.102426e-02  1.352325e-01 
 2.134233e-02  1.399335e-01 
 2.166039e-02  1.446622e-01 
 2.197846e-02  1.493894e-01 
 2.229653e-02  1.541584e-01 
 2.261460e-02  1.589466e-01 
 2.293266e-02  1.637962e-01 
 2.325073e-02  1.686621e-01 
 2.356880e-02  1.735649e-01 
 2.388687e-02  1.785002e-01 
 2.420493e-02  1.834365e-01 
 2.452300e-02  1.884039e-01 
 2.484107e-02  1.933718e-01 
 2.515914e-02  1.983102e-01 
 2.547720e-02  2.032553e-01 
 2.579527e-02  2.082182e-01 
 2.611334e-02  2.131703e-01 
 2.643141e-02  2.180903e-01 
 2.674947e-02  2.229844e-01 
 2.706754e-02  2.278534e-01 
 2.738561e-02  2.326536e-01 
 2.770368e-02  2.373987e-01 
 2.802174e-02  2.420794e-01 
 2.833981e-02  2.467106e-01 
 2.865788e-02  2.512749e-01 
 2.897595e-02  2.557918e-01 
 2.929401e-02  2.602774e-01 
 2.961208e-02  2.647627e-01 
 2.993015e-02  2.692284e-01 
 3.024821e-02  2.736367e-01 
 3.056628e-02  2.779937e-01 
 3.088435e-02  2.822850e-01 
 3.120242e-02  2.864626e-01 
 3.152048e-02  2.905622e-01 
 3.183855e-02  2.945942e-01 
 3.215662e-02  2.985665e-01 
 3.247469e-02  3.024520e-01 
 3.279275e-02  3.061802e-01 
 3.311082e-02  3.098110e-01 
 3.342889e-02  3.133142e-01 
 3.374696e-02  3.166953e-01 
 3.406502e-02  3.199038e-01 
 3.438309e-02  3.230538e-01 
 3.470116e-02  3.260946e-01 
 3.501923e-02  3.290501e-01 
 3.533729e-02  3.319411e-01 
 3.565536e-02  3.346674e-01 
 3.597343e-02  3.372604e-01 
 3.629150e-02  3.396974e-01 
 3.660956e-02  3.419295e-01 
 3.692763e-02  3.439979e-01 
 3.724570e-02  3.458816e-01 
 3.756377e-02  3.475745e-01 
 3.788183e-02  3.491463e-01 
 3.819990e-02  3.505379e-01 
 3.851797e-02  3.517763e-01 
 3.883604e-02  3.528541e-01 
 3.915410e-02  3.538006e-01 
 3.947217e-02  3.546324e-01 
 3.979024e-02  3.553989e-01 
 4.010831e-02  3.560348e-01 
 4.042637e-02  3.565129e-01 
 4.074444e-02  3.567836e-01 
 4.106251e-02  3.568965e-01 
 4.138058e-02  3.567528e-01 
 4.169864e-02  3.564053e-01 
 4.201671e-02  3.558687e-01 
 4.233478e-02  3.551233e-01 
 4.265285e-02  3.541347e-01 
 4.297091e-02  3.529437e-01 
 4.328898e-02  3.515398e-01 
 4.360705e-02  3.499843e-01 
 4.392512e-02  3.482864e-01 
 4.424318e-02  3.464342e-01 
 4.456125e-02  3.444356e-01 
 4.487932e-02  3.422642e-01 
 4.519739e-02  3.398980e-01 
 4.551545e-02  3.373324e-01 
 4.583352e-02  3.345886e-01 
 4.615159e-02  3.316309e-01 
 4.646965e-02  3.284046e-01 
 4.678772e-02  3.249513e-01 
 4.710579e-02  3.212393e-01 
 4.742386e-02  3.173051e-01 
 4.774192e-02  3.131312e-01 
 4.805999e-02  3.087485e-01 
 4.837806e-02  3.041526e-01 
 4.869613e-02  2.993474e-01 
 4.901419e-02  2.943634e-01 
 4.933226e-02  2.891461e-01 
 4.965033e-02  2.837564e-01 
 4.996840e-02  2.781801e-01 
 5.028646e-02  2.723956e-01 
 5.060453e-02  2.664006e-01 
 5.092260e-02  2.602221e-01 
 5.124067e-02  2.538238e-01 
 5.155873e-02  2.471469e-01 
 5.187680e-02  2.401428e-01 
 5.219487e-02  2.328887e-01 
 5.251294e-02  2.253496e-01 
 5.283100e-02  2.175575e-01 
 5.314907e-02  2.095847e-01 
 5.346714e-02  2.014669e-01 
 5.378521e-02  1.931651e-01 
 5.410327e-02  1.846933e-01 
 5.442134e-02  1.760832e-01 
 5.473941e-02  1.672778e-01 
 5.505748e-02  1.582451e-01 
 5.537554e-02  1.490480e-01 
 5.569361e-02  1.396444e-01 
 5.601168e-02  1.299727e-01 
 5.632975e-02  1.201075e-01 
 5.664781e-02  1.100735e-01 
 5.696588e-02  9.989200e-02 
 5.728395e-02  8.960240e-02 
 5.760202e-02  7.921099e-02 
 5.792008e-02  6.874144e-02 
 5.823815e-02  5.817500e-02 
 5.855622e-02  4.748391e-02 
 5.887429e-02  3.666392e-02 
 5.919235e-02  2.568324e-02 
 5.951042e-02  1.456929e-02 
 5.982849e-02  3.406582e-03 
 6.014656e-02 -7.854227e-03 
 6.046462e-02 -1.913238e-02 
 6.078269e-02 -3.044056e-02 
 6.110076e-02 -4.186445e-02 
 6.141883e-02 -5.339459e-02 
 6.173689e-02 -6.502504e-02 
 6.205496e-02 -7.676927e-02 
 6.237303e-02 -8.860816e-02 
 6.269110e-02 -1.004927e-01 
 6.300916e-02 -1.124073e-01 
 6.332723e-02 -1.243864e-01 
 6.364530e-02 -1.363920e-01 
 6.396336e-02 -1.484564e-01 
 6.428143e-02 -1.605689e-01 
 6.459950e-02 -1.726766e-01 
 6.491757e-02 -1.847929e-01 
 6.523563e-02 -1.968857e-01 
 6.555370e-02 -2.089808e-01 
 6.587177e-02 -2.211293e-01 
 6.618984e-02 -2.332996e-01 
 6.650790e-02 -2.453908e-01 
 6.682597e-02 -2.575827e-01 
 6.714404e-02 -2.697818e-01 
 6.746211e-02 -2.820082e-01 
 6.778017e-02 -2.941885e-01 
 6.809824e-02 -3.064527e-01 
 6.841631e-02 -3.187239e-01 
 6.873438e-02 -3.310157e-01 
 6.905244e-02 -3.434016e-01 
 6.937051e-02 -3.559165e-01 
 6.968858e-02 -3.685380e-01 
 7.000665e-02 -3.812539e-01 
 7.032471e-02 -3.939372e-01 
 7.064278e-02 -4.066588e-01 
 7.096085e-02 -4.193860e-01 
 7.127892e-02 -4.320364e-01 
 7.159698e-02 -4.446050e-01 
 7.191505e-02 -4.571598e-01 
 7.223312e-02 -4.696742e-01 
 7.255119e-02 -4.821885e-01 
 7.286925e-02 -4.947666e-01 
 7.318732e-02 -5.073289e-01 
 7.350539e-02 -5.201024e-01 
 7.382346e-02 -5.328899e-01 
 7.414152e-02 -5.456811e-01 
 7.445959e-02 -5.584380e-01 
 7.477766e-02 -5.709895e-01 
 7.509573e-02 -5.834481e-01 
 7.541379e-02 -5.960075e-01 
 7.573186e-02 -6.084227e-01 
 7.604993e-02 -6.208404e-01 
 7.636800e-02 -6.333153e-01 
 7.668606e-02 -6.459406e-01 
 7.700413e-02 -6.585536e-01 
 7.732220e-02 -6.710552e-01 
 7.764027e-02 -6.835210e-01 
 7.795833e-02 -6.961120e-01 
 7.827640e-02 -7.086960e-01 
 7.859447e-02 -7.212975e-01 
 7.891254e-02 -7.338169e-01 
 7.923060e-02 -7.464574e-01 
 7.954867e-02 -7.590639e-01 
 7.986674e-02 -7.716630e-01 
 8.018481e-02 -7.842874e-01 
 8.050287e-02 -7.969487e-01 
 8.082094e-02 -8.095948e-01 
 8.113901e-02 -8.222386e-01 
 8.145707e-02 -8.347407e-01 
 8.177514e-02 -8.471413e-01 
 8.209321e-02 -8.595009e-01 
 8.241128e-02 -8.718514e-01 
 8.272934e-02 -8.841288e-01 
 8.304741e-02 -8.962226e-01 
 8.336548e-02 -9.081320e-01 
 8.368355e-02 -9.198863e-01 
 8.400161e-02 -9.314950e-01 
 8.431968e-02 -9.429169e-01 
 8.463775e-02 -9.542139e-01 
 8.495582e-02 -9.654387e-01 
 8.527388e-02 -9.764151e-01 
 8.559195e-02 -9.874206e-01 
