vel_EC
7919	0
0.000000	0.000000000e+00
0.005000	9.468245952e-06
0.010001	8.944041504e-06
0.015001	8.065902129e-06
0.020001	7.161551235e-06
0.025001	6.626397048e-06
0.030002	6.557921141e-06
0.035002	6.694805388e-06
0.040002	6.680101280e-06
0.045003	6.431282554e-06
0.050003	6.211012323e-06
0.055003	6.242609139e-06
0.060003	6.384267596e-06
0.065004	6.331433925e-06
0.070004	6.042886363e-06
0.075004	5.836264553e-06
0.080004	6.089081880e-06
0.085005	6.864624575e-06
0.090005	7.802078204e-06
0.095005	8.413128361e-06
0.100006	8.481032090e-06
0.105006	8.083126389e-06
0.110006	7.309888234e-06
0.115006	6.184390362e-06
0.120007	4.851315538e-06
0.125007	3.639296484e-06
0.130007	2.873427059e-06
0.135008	2.668759946e-06
0.140008	2.849391604e-06
0.145008	3.041574017e-06
0.150008	2.948296302e-06
0.155009	2.598231187e-06
0.160009	2.312437490e-06
0.165009	2.398121589e-06
0.170009	2.836836199e-06
0.175010	3.277406556e-06
0.180010	3.368016809e-06
0.185010	3.096658894e-06
0.190011	2.813647039e-06
0.195011	2.930448697e-06
0.200011	3.574076963e-06
0.205011	4.521168020e-06
0.210012	5.422124079e-06
0.215012	5.982253206e-06
0.220012	5.977178442e-06
0.225013	5.351450719e-06
0.230013	4.364355596e-06
0.235013	3.419323123e-06
0.240013	2.705917211e-06
0.245014	2.158292127e-06
0.250014	1.703456569e-06
0.255014	1.422289360e-06
0.260015	1.539039331e-06
0.265015	2.235090027e-06
0.270015	3.352616098e-06
0.275015	4.397557171e-06
0.280016	4.956768669e-06
0.285016	5.017053541e-06
0.290016	4.865469257e-06
0.295016	4.770824365e-06
0.300017	4.766744939e-06
0.305017	4.752519795e-06
0.310017	4.778954953e-06
0.315018	5.067962582e-06
0.320018	5.684012805e-06
0.325018	6.340413236e-06
0.330018	6.634590733e-06
0.335019	6.445893344e-06
0.340019	6.086177938e-06
0.345019	6.044512646e-06
0.350020	6.545937798e-06
0.355020	7.369789403e-06
0.360020	8.125301193e-06
0.365020	8.650700936e-06
0.370021	9.060347783e-06
0.375021	9.448662289e-06
0.380021	9.705792957e-06
0.385021	9.669392071e-06
0.390022	9.326459636e-06
0.395022	8.767920487e-06
0.400022	8.017186975e-06
0.405023	7.023378151e-06
0.410023	5.845890660e-06
0.415023	4.792525037e-06
0.420023	4.285173770e-06
0.425024	4.499001200e-06
0.430024	5.138154538e-06
0.435024	5.611676966e-06
0.440025	5.447648118e-06
0.445025	4.615805695e-06
0.450025	3.534785232e-06
0.455025	2.752939022e-06
0.460026	2.590458101e-06
0.465026	3.046605143e-06
0.470026	3.931487240e-06
0.475027	5.002274998e-06
0.480027	6.005967863e-06
0.485027	6.688551079e-06
0.490027	6.898382215e-06
0.495028	6.748583470e-06
0.500028	6.584298271e-06
0.505028	6.684916959e-06
0.510028	7.033895322e-06
0.515029	7.475337097e-06
0.520029	8.030098257e-06
0.525029	8.841390602e-06
0.530030	9.803405515e-06
0.535030	1.051282502e-05
0.540030	1.071150565e-05
0.545030	1.059713573e-05
0.550031	1.054905172e-05
0.555031	1.065692420e-05
0.560031	1.066852571e-05
0.565032	1.036074579e-05
0.570032	9.814297363e-06
0.575032	9.272786225e-06
0.580032	8.840845825e-06
0.585033	8.428472520e-06
0.590033	7.947916886e-06
0.595033	7.467227823e-06
0.600033	7.161229309e-06
0.605034	7.113638434e-06
0.610034	7.157774378e-06
0.615034	7.020699286e-06
0.620035	6.653585704e-06
0.625035	6.240546341e-06
0.630035	5.912083360e-06
0.635035	5.664890614e-06
0.640036	5.477213312e-06
0.645036	5.353229689e-06
0.650036	5.337034207e-06
0.655037	5.453428387e-06
0.660037	5.547728147e-06
0.665037	5.333770397e-06
0.670037	4.697642711e-06
0.675038	3.850207065e-06
0.680038	3.126733474e-06
0.685038	2.659591131e-06
0.690039	2.280684811e-06
0.695039	1.767169858e-06
0.700039	1.123226102e-06
0.705039	5.689007334e-07
0.710040	3.128273474e-07
0.715040	4.041307432e-07
0.720040	7.946808124e-07
0.725040	1.481024759e-06
0.730041	2.505955090e-06
0.735041	3.781863735e-06
0.740041	4.984851975e-06
0.745042	5.732262543e-06
0.750042	5.857870209e-06
0.755042	5.484692997e-06
0.760042	4.896629750e-06
0.765043	4.352381563e-06
0.770043	3.946862486e-06
0.775043	3.610571151e-06
0.780044	3.212796774e-06
0.785044	2.652163375e-06
0.790044	1.906332069e-06
0.795044	1.040081131e-06
0.800045	1.466778645e-07
0.805045	-7.190903370e-07
0.810045	-1.505779668e-06
0.815045	-2.099754666e-06
0.820046	-2.408320054e-06
0.825046	-2.496710102e-06
0.830046	-2.571325020e-06
0.835047	-2.852757268e-06
0.840047	-3.407899714e-06
0.845047	-3.996067166e-06
0.850047	-4.205263902e-06
0.855048	-3.870210460e-06
0.860048	-3.201082705e-06
0.865048	-2.482884592e-06
0.870049	-1.943248120e-06
0.875049	-1.896807170e-06
0.880049	-2.596341013e-06
0.885049	-3.844561773e-06
0.890050	-5.081684582e-06
0.895050	-5.938349769e-06
0.900050	-6.435900972e-06
0.905051	-6.659296564e-06
0.910051	-6.623623966e-06
0.915051	-6.517796897e-06
0.920051	-6.670047653e-06
0.925052	-7.148416352e-06
0.930052	-7.676052891e-06
0.935052	-7.962048954e-06
0.940052	-7.882356006e-06
0.945053	-7.393363283e-06
0.950053	-6.519808342e-06
0.955053	-5.454022845e-06
0.960054	-4.541493866e-06
0.965054	-4.098673792e-06
0.970054	-4.176397968e-06
0.975054	-4.466108908e-06
0.980055	-4.513145694e-06
0.985055	-4.075905896e-06
0.990055	-3.286429373e-06
0.995056	-2.525571340e-06
1.000056	-2.165820819e-06
1.005056	-2.326498610e-06
1.010056	-2.765543592e-06
1.015057	-3.053726077e-06
1.020057	-2.953780970e-06
1.025057	-2.590169188e-06
1.030057	-2.215142085e-06
1.035058	-1.945830327e-06
1.040058	-1.821456718e-06
1.045058	-1.964180188e-06
1.050059	-2.479105401e-06
1.055059	-3.222969216e-06
1.060059	-3.850985549e-06
1.065059	-4.172261393e-06
1.070060	-4.370077525e-06
1.075060	-4.732044008e-06
1.080060	-5.193327127e-06
1.085061	-5.353758087e-06
1.090061	-5.022703191e-06
1.095061	-4.567874962e-06
1.100061	-4.570889406e-06
1.105062	-5.208851719e-06
1.110062	-6.082720290e-06
1.115062	-6.612567002e-06
1.120063	-6.513159813e-06
1.125063	-5.924088324e-06
1.130063	-5.210066199e-06
1.135063	-4.669615532e-06
1.140064	-4.395128743e-06
1.145064	-4.367618725e-06
1.150064	-4.550085289e-06
1.155064	-4.819068522e-06
1.160065	-4.938213780e-06
1.165065	-4.690457080e-06
1.170065	-4.033612493e-06
1.175066	-3.186744430e-06
1.180066	-2.572166986e-06
1.185066	-2.544062790e-06
1.190066	-3.113954855e-06
1.195067	-3.963359405e-06
1.200067	-4.668056043e-06
1.205067	-4.948280518e-06
1.210068	-4.904192015e-06
1.215068	-5.025264260e-06
1.220068	-5.759002678e-06
1.225068	-7.010754934e-06
1.230069	-8.200775768e-06
1.235069	-8.797129410e-06
1.240069	-8.632751160e-06
1.245069	-7.773994675e-06
1.250070	-6.357402646e-06
1.255070	-4.604928554e-06
1.260070	-2.806644566e-06
1.265071	-1.244602831e-06
1.270071	-1.904147983e-07
1.275071	1.846090975e-07
1.280071	5.657880618e-08
1.285072	-4.146909763e-08
1.290072	3.364669850e-07
1.295072	1.083477293e-06
1.300073	1.631156899e-06
1.305073	1.602331554e-06
1.310073	1.288454130e-06
1.315073	1.295199786e-06
1.320074	1.830378422e-06
1.325074	2.646097609e-06
1.330074	3.563056781e-06
1.335075	4.652998880e-06
1.340075	5.902916084e-06
1.345075	7.021655545e-06
1.350075	7.710684719e-06
1.355076	7.994223045e-06
1.360076	8.156537153e-06
1.365076	8.398170230e-06
1.370076	8.661128886e-06
1.375077	8.806729774e-06
1.380077	8.871494244e-06
1.385077	9.039447451e-06
1.390078	9.380953508e-06
1.395078	9.715815483e-06
1.400078	9.735673691e-06
1.405078	9.235800341e-06
1.410079	8.255468667e-06
1.415079	7.011617012e-06
1.420079	5.751971026e-06
1.425080	4.691456574e-06
1.430080	3.909209947e-06
1.435080	3.214003699e-06
1.440080	2.356933158e-06
1.445081	1.462969333e-06
1.450081	9.388049172e-07
1.455081	9.025531931e-07
1.460081	1.048312003e-06
1.465082	1.113100692e-06
1.470082	1.168839354e-06
1.475082	1.366123240e-06
1.480083	1.581683689e-06
1.485083	1.477764953e-06
1.490083	9.110070868e-07
1.495083	1.687592682e-07
1.500084	-2.977346417e-07
1.505084	-3.488657666e-07
1.510084	-2.823638031e-07
1.515085	-4.745002447e-07
1.520085	-9.643209565e-07
1.525085	-1.418711046e-06
1.530085	-1.461752245e-06
1.535086	-1.015249166e-06
1.540086	-3.269826294e-07
1.545086	2.812065633e-07
1.550087	6.202629613e-07
1.555087	6.397583889e-07
1.560087	3.520715947e-07
1.565087	-1.941232123e-07
1.570088	-8.706353210e-07
1.575088	-1.452169816e-06
1.580088	-1.724310379e-06
1.585088	-1.640453520e-06
1.590089	-1.337517873e-06
1.595089	-9.891019131e-07
1.600089	-6.898898541e-07
1.605090	-4.839298058e-07
1.610090	-4.394467654e-07
1.615090	-6.397415577e-07
1.620090	-1.069722589e-06
1.625091	-1.541486474e-06
1.630091	-1.821649748e-06
1.635091	-1.854189486e-06
1.640092	-1.813921365e-06
1.645092	-1.951768418e-06
1.650092	-2.381810729e-06
1.655092	-2.924671976e-06
1.660093	-3.187042171e-06
1.665093	-2.956846269e-06
1.670093	-2.497137126e-06
1.675093	-2.308784661e-06
1.680094	-2.633868862e-06
1.685094	-3.274514186e-06
1.690094	-3.858983547e-06
1.695095	-4.216445506e-06
1.700095	-4.453899754e-06
1.705095	-4.680333000e-06
1.710095	-4.762232857e-06
1.715096	-4.431815575e-06
1.720096	-3.602447811e-06
1.725096	-2.525088989e-06
1.730097	-1.611511822e-06
1.735097	-1.106418171e-06
1.740097	-9.461916514e-07
1.745097	-8.995061584e-07
1.750098	-7.783373464e-07
1.755098	-5.172227039e-07
1.760098	-1.470037904e-07
1.765099	2.671995435e-07
1.770099	7.398775542e-07
1.775099	1.373035643e-06
1.780099	2.153324398e-06
1.785100	2.920996492e-06
1.790100	3.692009327e-06
1.795100	4.761404434e-06
1.800100	6.276917863e-06
1.805101	7.908457012e-06
1.810101	9.143861324e-06
1.815101	9.802802175e-06
1.820102	1.010182947e-05
1.825102	1.025671889e-05
1.830102	1.017077654e-05
1.835102	9.586392095e-06
1.840103	8.495762335e-06
1.845103	7.301842046e-06
1.850103	6.486724250e-06
1.855104	6.136671087e-06
1.860104	5.927396698e-06
1.865104	5.614913191e-06
1.870104	5.363801904e-06
1.875105	5.513075347e-06
1.880105	6.195493670e-06
1.885105	7.250282493e-06
1.890105	8.353346672e-06
1.895106	9.195652099e-06
1.900106	9.701498953e-06
1.905106	1.016738711e-05
1.910107	1.101374046e-05
1.915107	1.224834172e-05
1.920107	1.335765816e-05
1.925107	1.384176793e-05
1.930108	1.363099455e-05
1.935108	1.295102009e-05
1.940108	1.208832732e-05
1.945109	1.135159447e-05
1.950109	1.099106048e-05
1.955109	1.099905335e-05
1.960109	1.108276202e-05
1.965110	1.092285640e-05
1.970110	1.039260158e-05
1.975110	9.506243603e-06
1.980111	8.340512194e-06
1.985111	7.123297495e-06
1.990111	6.262468032e-06
1.995111	6.128573320e-06
2.000112	6.785206017e-06
2.005112	7.916611851e-06
2.010112	8.965693482e-06
2.015112	9.424564826e-06
2.020113	9.169450534e-06
2.025113	8.549233610e-06
2.030113	8.063765139e-06
2.035114	7.902413493e-06
2.040114	7.827532841e-06
2.045114	7.563006367e-06
2.050114	7.208216341e-06
2.055115	7.113445053e-06
2.060115	7.412361608e-06
2.065115	7.885312362e-06
2.070116	8.283301832e-06
2.075116	8.602143199e-06
2.080116	8.977248334e-06
2.085116	9.417099940e-06
2.090117	9.755655321e-06
2.095117	9.882009101e-06
2.100117	9.906974657e-06
2.105117	1.002432679e-05
2.110118	1.028270821e-05
2.115118	1.055060731e-05
2.120118	1.065305430e-05
2.125119	1.053336925e-05
2.130119	1.032520587e-05
2.135119	1.025390913e-05
2.140119	1.044355809e-05
2.145120	1.084766341e-05
2.150120	1.137145182e-05
2.155120	1.200415584e-05
2.160121	1.280938150e-05
2.165121	1.384883495e-05
2.170121	1.516762570e-05
2.175121	1.680554964e-05
2.180122	1.871412926e-05
2.185122	2.062046652e-05
2.190122	2.207773482e-05
2.195123	2.277532165e-05
2.200123	2.277779549e-05
2.205123	2.243752194e-05
2.210123	2.216195278e-05
2.215124	2.222265612e-05
2.220124	2.259966846e-05
2.225124	2.296160064e-05
2.230124	2.290856394e-05
2.235125	2.228804929e-05
2.240125	2.120668608e-05
2.245125	1.975434677e-05
2.250126	1.792435824e-05
2.255126	1.591504932e-05
2.260126	1.431830897e-05
2.265126	1.372899463e-05
2.270127	1.415124145e-05
2.275127	1.501136859e-05
2.280127	1.576021435e-05
2.285128	1.623559898e-05
2.290128	1.647898872e-05
2.295128	1.647017104e-05
2.300128	1.609134585e-05
2.305129	1.524965945e-05
2.310129	1.402411438e-05
2.315129	1.265966708e-05
2.320129	1.137564879e-05
2.325130	1.024905706e-05
2.330130	9.264620173e-06
2.335130	8.373652183e-06
2.340131	7.593523956e-06
2.345131	7.118061460e-06
2.350131	7.129953053e-06
2.355131	7.448340688e-06
2.360132	7.638808242e-06
2.365132	7.579109985e-06
2.370132	7.667254847e-06
2.375133	8.305065424e-06
2.380133	9.340401723e-06
2.385133	1.021290391e-05
2.390133	1.056029857e-05
2.395134	1.049119212e-05
2.400134	1.030882936e-05
2.405134	1.019207052e-05
2.410135	1.020404671e-05
2.415135	1.038919200e-05
2.420135	1.071812710e-05
2.425135	1.107483501e-05
2.430136	1.135794155e-05
2.435136	1.150845787e-05
2.440136	1.151978172e-05
2.445136	1.151631233e-05
2.450137	1.172051861e-05
2.455137	1.226675376e-05
2.460137	1.306482267e-05
2.465138	1.385236146e-05
2.470138	1.441490059e-05
2.475138	1.476516957e-05
2.480138	1.505120083e-05
2.485139	1.533987138e-05
2.490139	1.562870791e-05
2.495139	1.602329682e-05
2.500140	1.673105596e-05
2.505140	1.784065318e-05
2.510140	1.912852674e-05
2.515140	2.010667189e-05
2.520141	2.038741935e-05
2.525141	2.006640035e-05
2.530141	1.962242838e-05
2.535141	1.938387637e-05
2.540142	1.926587585e-05
2.545142	1.911922386e-05
2.550142	1.908137560e-05
2.555143	1.935152906e-05
2.560143	1.976982777e-05
2.565143	1.985900358e-05
2.570143	1.928300949e-05
2.575144	1.816693740e-05
2.580144	1.697718908e-05
2.585144	1.616263183e-05
2.590145	1.590419643e-05
2.595145	1.609603946e-05
2.600145	1.648475570e-05
2.605145	1.685607479e-05
2.610146	1.711854408e-05
2.615146	1.721278944e-05
2.620146	1.703959694e-05
2.625147	1.661798643e-05
2.630147	1.626769872e-05
2.635147	1.639884054e-05
2.640147	1.700372750e-05
2.645148	1.752035045e-05
2.650148	1.738768295e-05
2.655148	1.664895655e-05
2.660148	1.581033638e-05
2.665149	1.521088290e-05
2.670149	1.480901530e-05
2.675149	1.453650607e-05
2.680150	1.454253894e-05
2.685150	1.496739478e-05
2.690150	1.563273518e-05
2.695150	1.614004171e-05
2.700151	1.629597716e-05
2.705151	1.629849206e-05
2.710151	1.642819328e-05
2.715152	1.671346349e-05
2.720152	1.702265818e-05
2.725152	1.731843353e-05
2.730152	1.765684499e-05
2.735153	1.803073778e-05
2.740153	1.830900226e-05
2.745153	1.828456429e-05
2.750153	1.782520679e-05
2.755154	1.710467569e-05
2.760154	1.662557212e-05
2.765154	1.684589747e-05
2.770155	1.776880061e-05
2.775155	1.896702088e-05
2.780155	2.002639797e-05
2.785155	2.090796798e-05
2.790156	2.177367838e-05
2.795156	2.254529993e-05
2.800156	2.293540111e-05
2.805157	2.297242904e-05
2.810157	2.315279152e-05
2.815157	2.384481405e-05
2.820157	2.476571993e-05
2.825158	2.530085055e-05
2.830158	2.519465835e-05
2.835158	2.467223969e-05
2.840158	2.400660133e-05
2.845159	2.331091006e-05
2.850159	2.273381594e-05
2.855159	2.252723146e-05
2.860160	2.283112494e-05
2.865160	2.351843593e-05
2.870160	2.425281000e-05
2.875160	2.466537877e-05
2.880161	2.459264576e-05
2.885161	2.424721360e-05
2.890161	2.409929944e-05
