         time tilt_bot_s... 
------------- ------------- 
 3.976956e-04  9.167195e-02 
 7.953913e-04  9.282528e-02 
 1.193087e-03  9.397567e-02 
 1.590783e-03  9.503653e-02 
 1.988478e-03  9.599752e-02 
 2.386174e-03  9.681832e-02 
 2.783869e-03  9.757498e-02 
 3.181565e-03  9.830584e-02 
 3.579261e-03  9.887878e-02 
 3.976956e-03  9.935712e-02 
 4.374652e-03  9.978599e-02 
 4.772348e-03  1.001888e-01 
 5.170043e-03  1.005761e-01 
 5.567739e-03  1.009638e-01 
 5.965434e-03  1.012623e-01 
 6.363130e-03  1.015854e-01 
 6.760826e-03  1.019409e-01 
 7.158521e-03  1.023275e-01 
 7.556217e-03  1.027276e-01 
 7.953913e-03  1.032001e-01 
 8.351608e-03  1.036816e-01 
 8.749304e-03  1.042051e-01 
 9.146999e-03  1.048119e-01 
 9.544695e-03  1.052948e-01 
 9.942391e-03  1.057079e-01 
 1.034009e-02  1.059670e-01 
 1.073778e-02  1.059954e-01 
 1.113548e-02  1.059319e-01 
 1.153317e-02  1.057212e-01 
 1.193087e-02  1.053277e-01 
 1.232856e-02  1.048035e-01 
 1.272626e-02  1.041635e-01 
 1.312396e-02  1.034391e-01 
 1.352165e-02  1.027841e-01 
 1.391935e-02  1.021742e-01 
 1.431704e-02  1.015388e-01 
 1.471474e-02  1.008734e-01 
 1.511243e-02  1.001841e-01 
 1.551013e-02  9.947247e-02 
 1.590783e-02  9.880090e-02 
 1.630552e-02  9.814553e-02 
 1.670322e-02  9.739167e-02 
 1.710091e-02  9.665884e-02 
 1.749861e-02  9.597813e-02 
 1.789630e-02  9.545895e-02 
 1.829400e-02  9.512829e-02 
 1.869169e-02  9.488323e-02 
 1.908939e-02  9.464321e-02 
 1.948709e-02  9.453014e-02 
 1.988478e-02  9.445885e-02 
 2.028248e-02  9.434414e-02 
 2.068017e-02  9.419288e-02 
 2.107787e-02  9.397233e-02 
 2.147556e-02  9.365920e-02 
 2.187326e-02  9.334159e-02 
 2.227096e-02  9.297903e-02 
 2.266865e-02  9.247355e-02 
 2.306635e-02  9.183239e-02 
 2.346404e-02  9.113883e-02 
 2.386174e-02  9.041837e-02 
 2.425943e-02  8.980594e-02 
 2.465713e-02  8.913954e-02 
 2.505482e-02  8.842056e-02 
 2.545252e-02  8.772945e-02 
 2.585022e-02  8.707530e-02 
 2.624791e-02  8.653676e-02 
 2.664561e-02  8.610988e-02 
 2.704330e-02  8.574648e-02 
 2.744100e-02  8.534339e-02 
 2.783869e-02  8.515307e-02 
 2.823639e-02  8.504700e-02 
 2.863409e-02  8.514929e-02 
 2.903178e-02  8.540433e-02 
 2.942948e-02  8.571767e-02 
 2.982717e-02  8.605013e-02 
 3.022487e-02  8.652658e-02 
 3.062256e-02  8.690976e-02 
 3.102026e-02  8.725517e-02 
 3.141795e-02  8.753516e-02 
 3.181565e-02  8.765717e-02 
 3.221335e-02  8.769336e-02 
 3.261104e-02  8.762198e-02 
 3.300874e-02  8.746359e-02 
 3.340643e-02  8.723655e-02 
 3.380413e-02  8.695267e-02 
 3.420182e-02  8.657084e-02 
 3.459952e-02  8.612276e-02 
 3.499722e-02  8.564276e-02 
 3.539491e-02  8.521071e-02 
 3.579261e-02  8.473706e-02 
 3.619030e-02  8.433070e-02 
 3.658800e-02  8.394019e-02 
 3.698569e-02  8.366011e-02 
 3.738339e-02  8.344663e-02 
 3.778108e-02  8.334058e-02 
 3.817878e-02  8.325362e-02 
 3.857648e-02  8.332467e-02 
 3.897417e-02  8.345734e-02 
 3.937187e-02  8.366674e-02 
 3.976956e-02  8.387004e-02 
 4.016726e-02  8.398299e-02 
 4.056495e-02  8.397744e-02 
 4.096265e-02  8.390141e-02 
 4.136035e-02  8.369145e-02 
 4.175804e-02  8.329468e-02 
 4.215574e-02  8.276845e-02 
 4.255343e-02  8.205037e-02 
 4.295113e-02  8.128801e-02 
 4.334882e-02  8.042787e-02 
 4.374652e-02  7.948407e-02 
 4.414421e-02  7.848825e-02 
 4.454191e-02  7.744403e-02 
 4.493961e-02  7.633758e-02 
 4.533730e-02  7.533769e-02 
 4.573500e-02  7.435145e-02 
 4.613269e-02  7.334987e-02 
 4.653039e-02  7.237326e-02 
 4.692808e-02  7.144231e-02 
 4.732578e-02  7.055092e-02 
 4.772348e-02  6.975126e-02 
 4.812117e-02  6.903647e-02 
 4.851887e-02  6.837252e-02 
 4.891656e-02  6.780416e-02 
 4.931426e-02  6.728351e-02 
 4.971195e-02  6.680096e-02 
 5.010965e-02  6.642678e-02 
 5.050734e-02  6.608948e-02 
 5.090504e-02  6.566811e-02 
 5.130274e-02  6.521533e-02 
 5.170043e-02  6.469993e-02 
 5.209813e-02  6.411454e-02 
 5.249582e-02  6.354936e-02 
 5.289352e-02  6.291656e-02 
 5.329121e-02  6.219626e-02 
 5.368891e-02  6.143344e-02 
 5.408661e-02  6.070222e-02 
 5.448430e-02  6.001095e-02 
 5.488200e-02  5.937011e-02 
 5.527969e-02  5.874075e-02 
 5.567739e-02  5.815480e-02 
 5.607508e-02  5.770559e-02 
 5.647278e-02  5.740449e-02 
 5.687047e-02  5.724301e-02 
 5.726817e-02  5.717169e-02 
 5.766587e-02  5.718041e-02 
 5.806356e-02  5.730906e-02 
 5.846126e-02  5.757069e-02 
 5.885895e-02  5.797789e-02 
 5.925665e-02  5.845656e-02 
 5.965434e-02  5.897268e-02 
 6.005204e-02  5.954517e-02 
 6.044974e-02  6.022642e-02 
 6.084743e-02  6.096197e-02 
 6.124513e-02  6.169361e-02 
 6.164282e-02  6.229716e-02 
 6.204052e-02  6.279524e-02 
 6.243821e-02  6.326355e-02 
 6.283591e-02  6.372016e-02 
 6.323360e-02  6.413944e-02 
 6.363130e-02  6.452198e-02 
 6.402900e-02  6.485700e-02 
 6.442669e-02  6.523151e-02 
 6.482439e-02  6.567414e-02 
 6.522208e-02  6.610759e-02 
 6.561978e-02  6.661119e-02 
 6.601747e-02  6.712435e-02 
 6.641517e-02  6.764088e-02 
 6.681287e-02  6.831591e-02 
 6.721056e-02  6.905685e-02 
 6.760826e-02  6.987302e-02 
 6.800595e-02  7.072290e-02 
 6.840365e-02  7.154541e-02 
 6.880134e-02  7.247324e-02 
 6.919904e-02  7.347583e-02 
 6.959673e-02  7.439460e-02 
 6.999443e-02  7.522764e-02 
 7.039213e-02  7.605960e-02 
 7.078982e-02  7.684082e-02 
 7.118752e-02  7.760342e-02 
 7.158521e-02  7.836651e-02 
 7.198291e-02  7.897966e-02 
 7.238060e-02  7.940918e-02 
 7.277830e-02  7.968832e-02 
 7.317600e-02  7.984842e-02 
 7.357369e-02  7.988719e-02 
 7.397139e-02  7.984477e-02 
 7.436908e-02  7.959052e-02 
 7.476678e-02  7.927702e-02 
 7.516447e-02  7.891524e-02 
 7.556217e-02  7.850181e-02 
 7.595986e-02  7.805818e-02 
 7.635756e-02  7.762802e-02 
 7.675526e-02  7.713956e-02 
 7.715295e-02  7.661979e-02 
 7.755065e-02  7.609467e-02 
 7.794834e-02  7.555534e-02 
 7.834604e-02  7.504857e-02 
 7.874373e-02  7.454953e-02 
 7.914143e-02  7.409892e-02 
 7.953913e-02  7.365347e-02 
 7.993682e-02  7.325993e-02 
 8.033452e-02  7.285438e-02 
 8.073221e-02  7.240323e-02 
 8.112991e-02  7.193563e-02 
 8.152760e-02  7.147098e-02 
 8.192530e-02  7.096603e-02 
 8.232299e-02  7.036449e-02 
 8.272069e-02  6.969430e-02 
 8.311839e-02  6.905351e-02 
 8.351608e-02  6.844841e-02 
 8.391378e-02  6.790416e-02 
 8.431147e-02  6.745404e-02 
 8.470917e-02  6.710542e-02 
 8.510686e-02  6.676546e-02 
 8.550456e-02  6.642804e-02 
 8.590226e-02  6.622988e-02 
 8.629995e-02  6.612971e-02 
 8.669765e-02  6.605570e-02 
 8.709534e-02  6.606464e-02 
 8.749304e-02  6.609254e-02 
 8.789073e-02  6.620416e-02 
 8.828843e-02  6.642071e-02 
 8.868613e-02  6.665133e-02 
