         time Mid_Disp()... 
------------- ------------- 
 3.976956e-04 -5.376328e-03 
 7.953913e-04 -5.388234e-03 
 1.193087e-03 -5.399375e-03 
 1.590783e-03 -5.410354e-03 
 1.988478e-03 -5.421041e-03 
 2.386174e-03 -5.431482e-03 
 2.783869e-03 -5.440865e-03 
 3.181565e-03 -5.449265e-03 
 3.579261e-03 -5.455092e-03 
 3.976956e-03 -5.458925e-03 
 4.374652e-03 -5.461829e-03 
 4.772348e-03 -5.464822e-03 
 5.170043e-03 -5.467332e-03 
 5.567739e-03 -5.468856e-03 
 5.965434e-03 -5.470726e-03 
 6.363130e-03 -5.473335e-03 
 6.760826e-03 -5.476640e-03 
 7.158521e-03 -5.480509e-03 
 7.556217e-03 -5.484314e-03 
 7.953913e-03 -5.487113e-03 
 8.351608e-03 -5.490158e-03 
 8.749304e-03 -5.494170e-03 
 9.146999e-03 -5.498317e-03 
 9.544695e-03 -5.503227e-03 
 9.942391e-03 -5.508747e-03 
 1.034009e-02 -5.514518e-03 
 1.073778e-02 -5.520091e-03 
 1.113548e-02 -5.526167e-03 
 1.153317e-02 -5.532152e-03 
 1.193087e-02 -5.537489e-03 
 1.232856e-02 -5.542205e-03 
 1.272626e-02 -5.546365e-03 
 1.312396e-02 -5.549652e-03 
 1.352165e-02 -5.552227e-03 
 1.391935e-02 -5.553837e-03 
 1.431704e-02 -5.556585e-03 
 1.471474e-02 -5.559444e-03 
 1.511243e-02 -5.563098e-03 
 1.551013e-02 -5.568413e-03 
 1.590783e-02 -5.574902e-03 
 1.630552e-02 -5.582179e-03 
 1.670322e-02 -5.589953e-03 
 1.710091e-02 -5.597968e-03 
 1.749861e-02 -5.606388e-03 
 1.789630e-02 -5.614427e-03 
 1.829400e-02 -5.622114e-03 
 1.869169e-02 -5.629092e-03 
 1.908939e-02 -5.635368e-03 
 1.948709e-02 -5.641367e-03 
 1.988478e-02 -5.647457e-03 
 2.028248e-02 -5.654120e-03 
 2.068017e-02 -5.660898e-03 
 2.107787e-02 -5.667374e-03 
 2.147556e-02 -5.673906e-03 
 2.187326e-02 -5.680757e-03 
 2.227096e-02 -5.687773e-03 
 2.266865e-02 -5.695845e-03 
 2.306635e-02 -5.703407e-03 
 2.346404e-02 -5.710239e-03 
 2.386174e-02 -5.716916e-03 
 2.425943e-02 -5.723536e-03 
 2.465713e-02 -5.730367e-03 
 2.505482e-02 -5.737768e-03 
 2.545252e-02 -5.746138e-03 
 2.585022e-02 -5.755891e-03 
 2.624791e-02 -5.767378e-03 
 2.664561e-02 -5.779763e-03 
 2.704330e-02 -5.793097e-03 
 2.744100e-02 -5.807636e-03 
 2.783869e-02 -5.822978e-03 
 2.823639e-02 -5.839211e-03 
 2.863409e-02 -5.856383e-03 
 2.903178e-02 -5.875116e-03 
 2.942948e-02 -5.895602e-03 
 2.982717e-02 -5.917226e-03 
 3.022487e-02 -5.939671e-03 
 3.062256e-02 -5.963544e-03 
 3.102026e-02 -5.988660e-03 
 3.141795e-02 -6.014111e-03 
 3.181565e-02 -6.039259e-03 
 3.221335e-02 -6.063050e-03 
 3.261104e-02 -6.085029e-03 
 3.300874e-02 -6.106337e-03 
 3.340643e-02 -6.125954e-03 
 3.380413e-02 -6.143395e-03 
 3.420182e-02 -6.159636e-03 
 3.459952e-02 -6.175804e-03 
 3.499722e-02 -6.191848e-03 
 3.539491e-02 -6.208396e-03 
 3.579261e-02 -6.224787e-03 
 3.619030e-02 -6.240445e-03 
 3.658800e-02 -6.255567e-03 
 3.698569e-02 -6.270728e-03 
 3.738339e-02 -6.286254e-03 
 3.778108e-02 -6.301891e-03 
 3.817878e-02 -6.317042e-03 
 3.857648e-02 -6.330926e-03 
 3.897417e-02 -6.344469e-03 
 3.937187e-02 -6.358302e-03 
 3.976956e-02 -6.371974e-03 
 4.016726e-02 -6.385308e-03 
 4.056495e-02 -6.397922e-03 
 4.096265e-02 -6.410070e-03 
 4.136035e-02 -6.422070e-03 
 4.175804e-02 -6.433159e-03 
 4.215574e-02 -6.443113e-03 
 4.255343e-02 -6.452879e-03 
 4.295113e-02 -6.462418e-03 
 4.334882e-02 -6.471513e-03 
 4.374652e-02 -6.480118e-03 
 4.414421e-02 -6.487928e-03 
 4.454191e-02 -6.495511e-03 
 4.493961e-02 -6.503849e-03 
 4.533730e-02 -6.513301e-03 
 4.573500e-02 -6.523339e-03 
 4.613269e-02 -6.532728e-03 
 4.653039e-02 -6.540907e-03 
 4.692808e-02 -6.548183e-03 
 4.732578e-02 -6.554761e-03 
 4.772348e-02 -6.562156e-03 
 4.812117e-02 -6.569014e-03 
 4.851887e-02 -6.575437e-03 
 4.891656e-02 -6.581129e-03 
 4.931426e-02 -6.588212e-03 
 4.971195e-02 -6.596760e-03 
 5.010965e-02 -6.606489e-03 
 5.050734e-02 -6.616902e-03 
 5.090504e-02 -6.628094e-03 
 5.130274e-02 -6.639406e-03 
 5.170043e-02 -6.650936e-03 
 5.209813e-02 -6.662142e-03 
 5.249582e-02 -6.672194e-03 
 5.289352e-02 -6.680850e-03 
