         time bulge_top_... 
------------- ------------- 
 2.019230e-04  5.513554e-03 
 6.057691e-04  5.377243e-03 
 1.009615e-03  4.921845e-03 
 1.413461e-03  4.162448e-03 
 1.817307e-03  2.890323e-03 
 2.221153e-03  1.035577e-03 
 2.625000e-03 -1.242596e-03 
 3.028846e-03 -3.580970e-03 
 3.432692e-03 -5.567576e-03 
 3.836538e-03 -6.892917e-03 
 4.240384e-03 -7.498300e-03 
 4.644230e-03 -7.492325e-03 
 5.048076e-03 -7.180909e-03 
 5.451922e-03 -6.717521e-03 
 5.855768e-03 -6.169631e-03 
 6.259614e-03 -5.424603e-03 
 6.663460e-03 -4.243990e-03 
 7.067307e-03 -2.433881e-03 
 7.471153e-03  1.481712e-04 
 7.874999e-03  3.312780e-03 
 8.278845e-03  6.840086e-03 
 8.682691e-03  1.035977e-02 
 9.086537e-03  1.338560e-02 
 9.490383e-03  1.568374e-02 
 9.894229e-03  1.724982e-02 
 1.029808e-02  1.830557e-02 
 1.070192e-02  1.883909e-02 
 1.110577e-02  1.889586e-02 
 1.150961e-02  1.842456e-02 
 1.191346e-02  1.738877e-02 
 1.231731e-02  1.561582e-02 
 1.272115e-02  1.310099e-02 
 1.312500e-02  1.007052e-02 
 1.352884e-02  6.934847e-03 
 1.393269e-02  3.992463e-03 
 1.433654e-02  1.769237e-03 
 1.474038e-02  6.094478e-04 
 1.514423e-02  3.272567e-04 
 1.554807e-02  4.661681e-04 
 1.595192e-02  9.605403e-04 
 1.635577e-02  1.708419e-03 
 1.675961e-02  2.591842e-03 
 1.716346e-02  3.682698e-03 
 1.756730e-02  5.011667e-03 
 1.797115e-02  6.664611e-03 
 1.837500e-02  8.544554e-03 
 1.877884e-02  1.041837e-02 
 1.918269e-02  1.200011e-02 
 1.958654e-02  1.310802e-02 
 1.999038e-02  1.372995e-02 
 2.039423e-02  1.388868e-02 
 2.079807e-02  1.396897e-02 
 2.120192e-02  1.410486e-02 
 2.160577e-02  1.429750e-02 
 2.200961e-02  1.434219e-02 
 2.241346e-02  1.423443e-02 
 2.281730e-02  1.390639e-02 
 2.322115e-02  1.353610e-02 
 2.362500e-02  1.339479e-02 
 2.402884e-02  1.378084e-02 
 2.443269e-02  1.490263e-02 
 2.483653e-02  1.665323e-02 
 2.524038e-02  1.868261e-02 
 2.564423e-02  2.063570e-02 
 2.604807e-02  2.230908e-02 
 2.645192e-02  2.347150e-02 
 2.685576e-02  2.430404e-02 
 2.725961e-02  2.519953e-02 
 2.766346e-02  2.640791e-02 
 2.806730e-02  2.795353e-02 
 2.847115e-02  2.956341e-02 
 2.887500e-02  3.077735e-02 
 2.927884e-02  3.120577e-02 
 2.968269e-02  3.064143e-02 
 3.008653e-02  2.931910e-02 
 3.049038e-02  2.747687e-02 
 3.089423e-02  2.546391e-02 
 3.129807e-02  2.350453e-02 
 3.170192e-02  2.165925e-02 
 3.210576e-02  1.987383e-02 
 3.250961e-02  1.811485e-02 
 3.291346e-02  1.626172e-02 
 3.331730e-02  1.412897e-02 
 3.372115e-02  1.191457e-02 
 3.412499e-02  1.016295e-02 
 3.452884e-02  9.228210e-03 
 3.493269e-02  9.502211e-03 
 3.533653e-02  1.105591e-02 
 3.574038e-02  1.349576e-02 
 3.614422e-02  1.652852e-02 
 3.654807e-02  1.977736e-02 
 3.695192e-02  2.293481e-02 
 3.735576e-02  2.588610e-02 
 3.775961e-02  2.832944e-02 
 3.816346e-02  3.037936e-02 
 3.856730e-02  3.249656e-02 
 3.897115e-02  3.474356e-02 
 3.937499e-02  3.646854e-02 
 3.977884e-02  3.788833e-02 
 4.018269e-02  3.855347e-02 
 4.058653e-02  3.828783e-02 
 4.099038e-02  3.700548e-02 
 4.139422e-02  3.475854e-02 
 4.179807e-02  3.142512e-02 
 4.220192e-02  2.749561e-02 
 4.260576e-02  2.310303e-02 
 4.300961e-02  1.869231e-02 
 4.341345e-02  1.437877e-02 
 4.381730e-02  1.038467e-02 
 4.422115e-02  6.804361e-03 
 4.462499e-02  4.175959e-03 
 4.502884e-02  2.650994e-03 
 4.543268e-02  2.362209e-03 
 4.583653e-02  3.116687e-03 
 4.624038e-02  4.553690e-03 
 4.664422e-02  6.379058e-03 
 4.704807e-02  7.808566e-03 
 4.745192e-02  9.252375e-03 
 4.785576e-02  1.024400e-02 
 4.825961e-02  1.145432e-02 
 4.866345e-02  1.276674e-02 
 4.906730e-02  1.437906e-02 
 4.947115e-02  1.587726e-02 
 4.987499e-02  1.707199e-02 
 5.027884e-02  1.766621e-02 
 5.068268e-02  1.733863e-02 
 5.108653e-02  1.639816e-02 
 5.149038e-02  1.503318e-02 
 5.189422e-02  1.335154e-02 
 5.229807e-02  1.168692e-02 
 5.270191e-02  1.039344e-02 
 5.310576e-02  9.108479e-03 
 5.350961e-02  7.959471e-03 
 5.391345e-02  6.720813e-03 
 5.431730e-02  5.201300e-03 
 5.472114e-02  3.737821e-03 
 5.512499e-02  2.579316e-03 
 5.552884e-02  2.118917e-03 
 5.593268e-02  2.383215e-03 
 5.633653e-02  3.108813e-03 
 5.674038e-02  4.151890e-03 
 5.714422e-02  5.205403e-03 
 5.754807e-02  6.144884e-03 
 5.795191e-02  6.844111e-03 
 5.835576e-02  7.307434e-03 
 5.875961e-02  7.446969e-03 
 5.916345e-02  7.549119e-03 
 5.956730e-02  7.474806e-03 
