         time bulge_top_... 
------------- ------------- 
 3.634615e-04 -9.214156e-03 
 7.673076e-04 -1.136742e-02 
 1.171154e-03 -1.284220e-02 
 1.575000e-03 -1.358537e-02 
 1.978846e-03 -1.386551e-02 
 2.382692e-03 -1.371375e-02 
 2.786538e-03 -1.305454e-02 
 3.190384e-03 -1.188968e-02 
 3.594230e-03 -9.869388e-03 
 3.998076e-03 -6.921580e-03 
 4.401922e-03 -3.363981e-03 
 4.805768e-03  3.658429e-04 
 5.209615e-03  3.740130e-03 
 5.613461e-03  6.437658e-03 
 6.017307e-03  8.251489e-03 
 6.421153e-03  9.405340e-03 
 6.824999e-03  9.979266e-03 
 7.228845e-03  1.011402e-02 
 7.632691e-03  1.014849e-02 
 8.036537e-03  1.023467e-02 
 8.440383e-03  1.031265e-02 
 8.844229e-03  1.029066e-02 
 9.248075e-03  9.919132e-03 
 9.651921e-03  9.320534e-03 
 1.005577e-02  8.872990e-03 
 1.045961e-02  8.536686e-03 
 1.086346e-02  8.191371e-03 
 1.126731e-02  7.564252e-03 
 1.167115e-02  6.525860e-03 
 1.207500e-02  5.070765e-03 
 1.247884e-02  3.310191e-03 
 1.288269e-02  1.517801e-03 
 1.328654e-02 -1.079856e-04 
 1.369038e-02 -1.272123e-03 
 1.409423e-02 -1.683500e-03 
 1.449807e-02 -1.400559e-03 
 1.490192e-02 -7.692807e-04 
 1.530577e-02 -2.510043e-04 
 1.570961e-02 -1.624030e-04 
 1.611346e-02 -4.053572e-04 
 1.651730e-02 -6.193561e-04 
 1.692115e-02 -7.632435e-04 
 1.732500e-02 -8.132272e-04 
 1.772884e-02 -7.306948e-04 
 1.813269e-02 -7.582443e-04 
 1.853654e-02 -8.523362e-04 
 1.894038e-02 -1.072409e-03 
 1.934423e-02 -1.240546e-03 
 1.974807e-02 -1.296680e-03 
 2.015192e-02 -9.869266e-04 
 2.055577e-02 -1.488978e-04 
 2.095961e-02  1.279856e-03 
 2.136346e-02  3.266988e-03 
 2.176730e-02  5.331002e-03 
 2.217115e-02  7.175192e-03 
 2.257500e-02  8.571375e-03 
 2.297884e-02  9.709412e-03 
 2.338269e-02  1.080578e-02 
 2.378653e-02  1.200403e-02 
 2.419038e-02  1.348717e-02 
 2.459423e-02  1.528586e-02 
 2.499807e-02  1.721259e-02 
 2.540192e-02  1.904170e-02 
 2.580576e-02  2.032215e-02 
 2.620961e-02  2.068071e-02 
 2.661346e-02  1.990621e-02 
 2.701730e-02  1.833708e-02 
 2.742115e-02  1.621013e-02 
 2.782500e-02  1.396325e-02 
 2.822884e-02  1.165753e-02 
 2.863269e-02  9.196143e-03 
 2.903653e-02  6.609158e-03 
 2.944038e-02  4.100982e-03 
 2.984423e-02  1.711006e-03 
 3.024807e-02 -1.573483e-04 
 3.065192e-02 -1.043034e-03 
 3.105576e-02 -9.099801e-04 
 3.145961e-02  1.845121e-04 
 3.186346e-02  2.087042e-03 
 3.226730e-02  4.462176e-03 
 3.267115e-02  7.003449e-03 
 3.307499e-02  9.299457e-03 
 3.347884e-02  1.117135e-02 
 3.388269e-02  1.275784e-02 
 3.428653e-02  1.437383e-02 
 3.469038e-02  1.617472e-02 
 3.509422e-02  1.820470e-02 
 3.549807e-02  2.049566e-02 
 3.590192e-02  2.275572e-02 
 3.630576e-02  2.471285e-02 
 3.670961e-02  2.618378e-02 
 3.711346e-02  2.707549e-02 
 3.751730e-02  2.715101e-02 
 3.792115e-02  2.661600e-02 
 3.832499e-02  2.573233e-02 
 3.872884e-02  2.447425e-02 
 3.913269e-02  2.277658e-02 
 3.953653e-02  2.046855e-02 
 3.994038e-02  1.776470e-02 
 4.034422e-02  1.520571e-02 
 4.074807e-02  1.316547e-02 
 4.115192e-02  1.160034e-02 
 4.155576e-02  1.045916e-02 
 4.195961e-02  9.383867e-03 
 4.236345e-02  8.063743e-03 
 4.276730e-02  6.346804e-03 
 4.317115e-02  4.238984e-03 
 4.357499e-02  1.886633e-03 
 4.397884e-02 -2.731615e-04 
 4.438268e-02 -1.642947e-03 
 4.478653e-02 -1.590114e-03 
 4.519038e-02  9.008508e-05 
 4.559422e-02  2.977944e-03 
 4.599807e-02  6.464308e-03 
 4.640192e-02  9.789129e-03 
 4.680576e-02  1.236452e-02 
 4.720961e-02  1.398547e-02 
 4.761345e-02  1.471920e-02 
 4.801730e-02  1.469151e-02 
 4.842115e-02  1.428833e-02 
 4.882499e-02  1.352603e-02 
 4.922884e-02  1.262170e-02 
 4.963268e-02  1.154734e-02 
 5.003653e-02  1.025558e-02 
 5.044038e-02  8.626262e-03 
 5.084422e-02  6.914900e-03 
 5.124807e-02  5.458937e-03 
 5.165191e-02  4.481458e-03 
 5.205576e-02  4.091338e-03 
 5.245961e-02  4.033520e-03 
 5.286345e-02  4.043485e-03 
 5.326730e-02  3.918961e-03 
 5.367114e-02  3.393631e-03 
 5.407499e-02  2.354232e-03 
 5.447884e-02  8.654452e-04 
 5.488268e-02 -7.049783e-04 
 5.528653e-02 -2.086656e-03 
 5.569038e-02 -3.118092e-03 
 5.609422e-02 -3.977029e-03 
 5.649807e-02 -4.910486e-03 
 5.690191e-02 -6.030344e-03 
 5.730576e-02 -7.296221e-03 
 5.770961e-02 -8.627403e-03 
 5.811345e-02 -9.861402e-03 
 5.851730e-02 -1.089570e-02 
 5.892114e-02 -1.164040e-02 
 5.932499e-02 -1.185144e-02 
 5.972884e-02 -1.137349e-02 
 6.013268e-02 -1.031175e-02 
 6.053653e-02 -8.687595e-03 
 6.094037e-02 -6.680793e-03 
 6.134422e-02 -4.514870e-03 
 6.174807e-02 -2.409807e-03 
 6.215191e-02 -4.115607e-04 
 6.255576e-02  1.394499e-03 
 6.295960e-02  2.890934e-03 
 6.336345e-02  3.956112e-03 
 6.376730e-02  4.453509e-03 
 6.417114e-02  4.565133e-03 
 6.457499e-02  4.552006e-03 
 6.497884e-02  4.721709e-03 
 6.538268e-02  5.331766e-03 
 6.578653e-02  6.419170e-03 
 6.619037e-02  7.796899e-03 
 6.659422e-02  9.078819e-03 
 6.699807e-02  9.984848e-03 
 6.740191e-02  1.003935e-02 
 6.780576e-02  9.150899e-03 
 6.820960e-02  7.328666e-03 
 6.861345e-02  4.824451e-03 
 6.901730e-02  1.933919e-03 
 6.942114e-02 -1.412674e-03 
 6.982499e-02 -5.067927e-03 
 7.022883e-02 -8.899546e-03 
 7.063268e-02 -1.289200e-02 
 7.103653e-02 -1.668234e-02 
 7.144037e-02 -2.012921e-02 
 7.184422e-02 -2.287464e-02 
 7.224806e-02 -2.460865e-02 
 7.265191e-02 -2.503580e-02 
 7.305576e-02 -2.409838e-02 
