         time tiltx_full... 
------------- ------------- 
 3.634615e-04 -6.213222e-03 
 7.673076e-04 -5.910094e-03 
 1.171154e-03 -5.577271e-03 
 1.575000e-03 -5.257076e-03 
 1.978846e-03 -4.957902e-03 
 2.382692e-03 -4.687842e-03 
 2.786538e-03 -4.456330e-03 
 3.190384e-03 -4.267122e-03 
 3.594230e-03 -4.109126e-03 
 3.998076e-03 -3.967731e-03 
 4.401922e-03 -3.835370e-03 
 4.805768e-03 -3.711009e-03 
 5.209615e-03 -3.592506e-03 
 5.613461e-03 -3.479916e-03 
 6.017307e-03 -3.372691e-03 
 6.421153e-03 -3.274749e-03 
 6.824999e-03 -3.187694e-03 
 7.228845e-03 -3.117933e-03 
 7.632691e-03 -3.071561e-03 
 8.036537e-03 -3.054168e-03 
 8.440383e-03 -3.072868e-03 
 8.844229e-03 -3.137974e-03 
 9.248075e-03 -3.254772e-03 
 9.651921e-03 -3.418639e-03 
 1.005577e-02 -3.622516e-03 
 1.045961e-02 -3.859411e-03 
 1.086346e-02 -4.117697e-03 
 1.126731e-02 -4.386648e-03 
 1.167115e-02 -4.655677e-03 
 1.207500e-02 -4.915150e-03 
 1.247884e-02 -5.154470e-03 
 1.288269e-02 -5.370771e-03 
 1.328654e-02 -5.560196e-03 
 1.369038e-02 -5.730651e-03 
 1.409423e-02 -5.893301e-03 
 1.449807e-02 -6.045082e-03 
 1.490192e-02 -6.181158e-03 
 1.530577e-02 -6.304308e-03 
 1.570961e-02 -6.413140e-03 
 1.611346e-02 -6.504155e-03 
 1.651730e-02 -6.578451e-03 
 1.692115e-02 -6.631876e-03 
 1.732500e-02 -6.665366e-03 
 1.772884e-02 -6.685517e-03 
 1.813269e-02 -6.695093e-03 
 1.853654e-02 -6.702497e-03 
 1.894038e-02 -6.711141e-03 
 1.934423e-02 -6.720858e-03 
 1.974807e-02 -6.737714e-03 
 2.015192e-02 -6.765015e-03 
 2.055577e-02 -6.798737e-03 
 2.095961e-02 -6.833542e-03 
 2.136346e-02 -6.882486e-03 
 2.176730e-02 -6.960487e-03 
